symbol,sector,nifty_sector_index,perf_1w,perf_1m,nifty_1w,nifty_1m,sector_1m,rs_vs_nifty_1w,rs_vs_nifty_1m,rs_vs_sector_1m
NTPC,Utilities,NIFTY_ENERGY,0.4218815918998734,-8.904196963898452,-0.27,-0.04,-0.92,0.69,-8.86,-7.98
ULTRACEMCO,Non-Energy Minerals,NIFTY_METAL,0.4393673110720562,-2.2241231822070144,-0.27,-0.04,-4.5,0.71,-2.18,2.28
ONGC,Energy Minerals,NIFTY_ENERGY,-2.4390243902439024,-17.227108122090012,-0.27,-0.04,-0.92,-2.17,-17.19,-16.31
BEL,Electronic Technology,NIFTY_IT,1.6093366093366122,-1.3713331743381827,-0.27,-0.04,-4.88,1.88,-1.33,3.51
JSWSTEEL,Non-Energy Minerals,NIFTY_METAL,-3.812499999999997,-4.6099016037808935,-0.27,-0.04,-4.5,-3.54,-4.57,-0.11
HCLTECH,Technology Services,NIFTY_IT,-4.71343028229255,-4.631849315068485,-0.27,-0.04,-4.88,-4.44,-4.59,0.25
HAL,Electronic Technology,NIFTY_IT,2.1606453875832954,-0.5078338495172204,-0.27,-0.04,-4.88,2.43,-0.47,4.37
DMART,Retail Trade,NIFTY_FMCG,2.8682593532774936,4.481927710843373,-0.27,-0.04,-2.34,3.14,4.52,6.82
BAJAJFINSV,Finance,NIFTY_FIN_SERVICE,-0.6417410714285714,-0.2521008403361344,-0.27,-0.04,5.94,-0.37,-0.21,-6.19
BAJAJ_AUTO,Consumer Durables,NIFTY_AUTO,-2.3046092184368736,-8.878504672897197,-0.27,-0.04,1.53,-2.03,-8.84,-10.41
COALINDIA,Energy Minerals,NIFTY_ENERGY,-2.0292747837657967,-3.967391304347826,-0.27,-0.04,-0.92,-1.76,-3.93,-3.05
POWERGRID,Utilities,NIFTY_ENERGY,1.642208245981827,-2.546063651591297,-0.27,-0.04,-0.92,1.91,-2.51,-1.63
NESTLEIND,Consumer Non-Durables,NIFTY_FMCG,-0.6752873563218457,-3.314685314685321,-0.27,-0.04,-2.34,-0.41,-3.27,-0.97
ASIANPAINT,Process Industries,NIFTY_METAL,-3.491316931982634,-0.1684131736526946,-0.27,-0.04,-4.5,-3.22,-0.13,4.33
ETERNAL,Technology Services,NIFTY_IT,0.9251968503937096,5.061475409836075,-0.27,-0.04,-4.88,1.2,5.1,9.94
ADANIGREEN,Utilities,NIFTY_ENERGY,2.396455662213872,10.456191165821874,-0.27,-0.04,-0.92,2.67,10.5,11.38
TATASTEEL,Non-Energy Minerals,NIFTY_METAL,-3.369073631790231,-10.00473260766683,-0.27,-0.04,-4.5,-3.1,-9.96,-5.5
SHRIRAMFIN,Finance,NIFTY_FIN_SERVICE,1.3930348258706469,6.484142327185324,-0.27,-0.04,5.94,1.66,6.52,0.54
HINDZINC,Non-Energy Minerals,NIFTY_METAL,-3.960659223817103,-15.320312499999996,-0.27,-0.04,-4.5,-3.69,-15.28,-10.82
HINDALCO,Non-Energy Minerals,NIFTY_METAL,-0.8527918781725865,-12.018018018018015,-0.27,-0.04,-4.5,-0.58,-11.98,-7.52
GRASIM,Non-Energy Minerals,NIFTY_METAL,-0.7015873015872987,-1.638364779874211,-0.27,-0.04,-4.5,-0.43,-1.6,2.86
EICHERMOT,Consumer Durables,NIFTY_AUTO,0.1521063421731367,4.628989912947354,-0.27,-0.04,1.53,0.42,4.67,3.1
IOC,Energy Minerals,NIFTY_ENERGY,-0.4761904761904684,1.5549076773566632,-0.27,-0.04,-0.92,-0.21,1.59,2.47
INDIGO,Transportation,NIFTY_AUTO,6.783692888196214,15.09913573970512,-0.27,-0.04,1.53,7.05,15.14,13.57
WIPRO,Technology Services,NIFTY_IT,-5.173913043478266,-15.710144927536236,-0.27,-0.04,-4.88,-4.9,-15.67,-10.83
ADANIENSOL,Utilities,NIFTY_ENERGY,0.0802836689636746,8.304373008977702,-0.27,-0.04,-0.92,0.35,8.34,9.22
SBILIFE,Finance,NIFTY_FIN_SERVICE,0.6662870159453329,-6.048365665692265,-0.27,-0.04,5.94,0.94,-6.01,-11.99
DIVISLAB,Health Technology,NIFTY_PHARMA,0.3491827637444279,0.0518518518518518,-0.27,-0.04,1.4,0.62,0.09,-1.35
VBL,Consumer Non-Durables,NIFTY_FMCG,-6.374722838137481,-6.676489547840511,-0.27,-0.04,-2.34,-6.1,-6.64,-4.34
ICICIAMC,Finance,NIFTY_FIN_SERVICE,3.499691928527416,3.0552147239263774,-0.27,-0.04,5.94,3.77,3.1,-2.88
TRENT,Retail Trade,NIFTY_FMCG,11.772805507745266,12.197649749999991,-0.27,-0.04,-2.34,12.04,12.24,14.54
SOLARINDS,Process Industries,NIFTY_METAL,5.710397064915084,-2.796822287517684,-0.27,-0.04,-4.5,5.98,-2.76,1.7
TVSMOTOR,Consumer Durables,NIFTY_AUTO,-0.4139048887087956,-0.5031810294968216,-0.27,-0.04,1.53,-0.14,-0.46,-2.03
POWERINDIA,Electronic Technology,NIFTY_IT,-2.2880990070513745,-5.694444444444445,-0.27,-0.04,-4.88,-2.02,-5.65,-0.81
BSE,Finance,NIFTY_FIN_SERVICE,-7.019138755980863,-8.55058823529412,-0.27,-0.04,5.94,-6.75,-8.51,-14.49
HYUNDAI,Consumer Durables,NIFTY_AUTO,-1.9090909090909067,4.475524475524478,-0.27,-0.04,1.53,-1.64,4.52,2.95
PIDILITIND,Process Industries,NIFTY_METAL,0.247603326772909,5.266666666666667,-0.27,-0.04,-4.5,0.52,5.31,9.77
CUMMINSIND,Producer Manufacturing,NIFTY_AUTO,-3.516846127127475,2.5189149289536816,-0.27,-0.04,1.53,-3.25,2.56,0.99
JIOFIN,Finance,NIFTY_FIN_SERVICE,-1.3748967795210505,-0.8838174273858902,-0.27,-0.04,5.94,-1.1,-0.84,-6.82
IDEA,Communications,,-1.6494845360824757,2.4337866857551886,-0.27,-0.04,,-1.38,2.47,
TORNTPHARM,Health Technology,NIFTY_PHARMA,0.6569832402234556,-0.4552486187845384,-0.27,-0.04,1.4,0.93,-0.42,-1.86
MOTHERSON,Producer Manufacturing,NIFTY_AUTO,-1.986306013151636,5.149090909090918,-0.27,-0.04,1.53,-1.72,5.19,3.62
ABB,Producer Manufacturing,NIFTY_AUTO,-0.7619997151402934,3.4674784674784678,-0.27,-0.04,1.53,-0.49,3.51,1.94
DLF,Finance,NIFTY_FIN_SERVICE,-2.353684543085061,4.417229729729726,-0.27,-0.04,5.94,-2.08,4.46,-1.52
CGPOWER,Producer Manufacturing,NIFTY_AUTO,-2.290116896918167,5.092010515487493,-0.27,-0.04,1.53,-2.02,5.13,3.56
TATACAP,Finance,NIFTY_FIN_SERVICE,4.903703703703707,16.158136482939632,-0.27,-0.04,5.94,5.17,16.2,10.22
POLYCAB,Producer Manufacturing,NIFTY_AUTO,0.9635416666666666,3.996781115879828,-0.27,-0.04,1.53,1.23,4.04,2.47
TMCV,Consumer Durables,NIFTY_AUTO,1.155642980083597,6.58031088082901,-0.27,-0.04,1.53,1.43,6.62,5.05
CHOLAFIN,Finance,NIFTY_FIN_SERVICE,6.694834563199238,14.489144316730528,-0.27,-0.04,5.94,6.96,14.53,8.55
BANKBARODA,Finance,NIFTY_FIN_SERVICE,1.04693140794223,4.440298507462678,-0.27,-0.04,5.94,1.32,4.48,-1.5
PFC,Finance,NIFTY_FIN_SERVICE,1.8881118881118932,-0.2054794520547893,-0.27,-0.04,5.94,2.16,-0.17,-6.15
BHEL,Producer Manufacturing,NIFTY_AUTO,4.867256637168139,-2.208737864077676,-0.27,-0.04,1.53,5.14,-2.17,-3.74
TECHM,Technology Services,NIFTY_IT,0.4536082474226741,2.25269343780606,-0.27,-0.04,-4.88,0.72,2.29,7.13
GVT&D,Producer Manufacturing,NIFTY_AUTO,3.1122448979591835,2.6722210932737247,-0.27,-0.04,1.53,3.38,2.71,1.14
ENRIN,Producer Manufacturing,NIFTY_AUTO,3.0511756569847908,5.413129598189026,-0.27,-0.04,1.53,3.32,5.45,3.88
BPCL,Energy Minerals,NIFTY_ENERGY,-0.0949367088607631,3.508196721311472,-0.27,-0.04,-0.92,0.18,3.55,4.43
UNIONBANK,Finance,NIFTY_FIN_SERVICE,1.9416909620991327,7.919753086419761,-0.27,-0.04,5.94,2.21,7.96,1.98
SIEMENS,Producer Manufacturing,NIFTY_AUTO,-2.717836656651188,-7.165571890313838,-0.27,-0.04,1.53,-2.45,-7.13,-8.7
TMPV,Consumer Durables,NIFTY_AUTO,-11.580278128950695,-4.492694250990029,-0.27,-0.04,1.53,-11.31,-4.45,-6.02
IRFC,Finance,NIFTY_FIN_SERVICE,-5.506180406578813,-6.565656565656566,-0.27,-0.04,5.94,-5.24,-6.53,-12.51
HDFCLIFE,Finance,NIFTY_FIN_SERVICE,2.734375,-4.9397590361445785,-0.27,-0.04,5.94,3.0,-4.9,-10.88
TATAPOWER,Utilities,NIFTY_ENERGY,-2.2747047855811005,-4.413373860182365,-0.27,-0.04,-0.92,-2.0,-4.37,-3.49
BRITANNIA,Consumer Non-Durables,NIFTY_FMCG,0.814176245210728,-2.001862197392924,-0.27,-0.04,-2.34,1.08,-1.96,0.34
MUTHOOTFIN,Finance,NIFTY_FIN_SERVICE,-0.8741092636579544,-5.757128662190233,-0.27,-0.04,5.94,-0.6,-5.72,-11.7
PNB,Finance,NIFTY_FIN_SERVICE,-0.5447830101569745,3.967181467181467,-0.27,-0.04,5.94,-0.27,4.01,-1.97
APOLLOHOSP,Health Services,NIFTY_PHARMA,2.181038078779572,1.7022538552787665,-0.27,-0.04,1.4,2.45,1.74,0.3
GROWW,Miscellaneous,,-0.572595100577577,5.099999999999999,-0.27,-0.04,,-0.3,5.14,
BOSCHLTD,Producer Manufacturing,NIFTY_AUTO,2.840764331210191,10.892857142857142,-0.27,-0.04,1.53,3.11,10.93,9.36
CANBK,Finance,NIFTY_FIN_SERVICE,-2.2604385701411767,-0.4969418960244691,-0.27,-0.04,5.94,-1.99,-0.46,-6.44
BAJAJHLDNG,Finance,NIFTY_FIN_SERVICE,0.7904761904761904,-0.6291079812206573,-0.27,-0.04,5.94,1.06,-0.59,-6.57
CIPLA,Health Technology,NIFTY_PHARMA,4.19565217391305,2.268847795163591,-0.27,-0.04,1.4,4.47,2.31,0.87
HDFCAMC,Finance,NIFTY_FIN_SERVICE,-1.964372409157109,-5.162572254335263,-0.27,-0.04,5.94,-1.69,-5.12,-11.1
GAIL,Utilities,NIFTY_ENERGY,-0.7883393829401012,7.37171617972012,-0.27,-0.04,-0.92,-0.52,7.41,8.29
INDIANB,Finance,NIFTY_FIN_SERVICE,-1.672494172494175,0.5063140338336908,-0.27,-0.04,5.94,-1.4,0.55,-5.43
GMRAIRPORT,Transportation,NIFTY_AUTO,0.1018895887365685,12.036077130416754,-0.27,-0.04,1.53,0.37,12.08,10.51
ZYDUSLIFE,Health Technology,NIFTY_PHARMA,2.747920366389369,4.7151838445418175,-0.27,-0.04,1.4,3.02,4.76,3.32
LTM,Technology Services,NIFTY_IT,-5.965389369592094,-4.907500000000004,-0.27,-0.04,-4.88,-5.7,-4.87,-0.03
JINDALSTEL,Non-Energy Minerals,NIFTY_METAL,-4.395507983856809,-11.001306762495918,-0.27,-0.04,-4.5,-4.13,-10.96,-6.5
VEDL,Non-Energy Minerals,NIFTY_METAL,-5.501672240802672,-15.150150150150148,-0.27,-0.04,-4.5,-5.23,-15.11,-10.65
TATACONSUM,Consumer Non-Durables,NIFTY_FMCG,-2.4777975133215,-7.800167926112518,-0.27,-0.04,-2.34,-2.21,-7.76,-5.46
DRREDDY,Health Technology,NIFTY_PHARMA,4.106583072100321,0.6363636363636432,-0.27,-0.04,1.4,4.38,0.68,-0.76
LGEINDIA,Consumer Durables,NIFTY_AUTO,-0.911161731207295,4.053156146179402,-0.27,-0.04,1.53,-0.64,4.09,2.52
LUPIN,Health Technology,NIFTY_PHARMA,4.175650107801298,3.208369659982559,-0.27,-0.04,1.4,4.45,3.25,1.81
MARICO,Consumer Non-Durables,NIFTY_FMCG,1.041923551171399,-1.508413461538456,-0.27,-0.04,-2.34,1.31,-1.47,0.83
INDUSTOWER,Finance,NIFTY_FIN_SERVICE,-3.240684549095756,-8.367816091954017,-0.27,-0.04,5.94,-2.97,-8.33,-14.31
MAXHEALTH,Health Services,NIFTY_PHARMA,5.490540276965082,6.043821381304848,-0.27,-0.04,1.4,5.76,6.08,4.64
GODREJCP,Consumer Non-Durables,NIFTY_FMCG,-1.875,-1.959842444038821,-0.27,-0.04,-2.34,-1.6,-1.92,0.38
MANKIND,Health Technology,NIFTY_PHARMA,5.542803706537452,-1.0204895160647338,-0.27,-0.04,1.4,5.81,-0.98,-2.42
JSWENERGY,Utilities,NIFTY_ENERGY,1.8439716312056695,3.0776132794975286,-0.27,-0.04,-0.92,2.11,3.12,4.0
INDHOTEL,Consumer Services,NIFTY_FMCG,4.193594714921736,10.890332441727168,-0.27,-0.04,-2.34,4.46,10.93,13.23
BHARATFORG,Producer Manufacturing,NIFTY_AUTO,4.985163204747783,10.862753290160864,-0.27,-0.04,1.53,5.26,10.9,9.33
AMBUJACEM,Non-Energy Minerals,NIFTY_METAL,-0.2570393737586087,-2.345001143902997,-0.27,-0.04,-4.5,0.01,-2.31,2.15
MAZDOCK,Producer Manufacturing,NIFTY_AUTO,0.7679870654810024,0.0802890405459654,-0.27,-0.04,1.53,1.04,0.12,-1.45
ABCAPITAL,Finance,NIFTY_FIN_SERVICE,5.336179295624333,8.760330578512399,-0.27,-0.04,5.94,5.61,8.8,2.82
HEROMOTOCO,Consumer Durables,NIFTY_AUTO,-2.9873217115689417,-2.5626740947075244,-0.27,-0.04,1.53,-2.72,-2.52,-4.09
LLOYDSME,Non-Energy Minerals,NIFTY_METAL,-3.711864406779664,-2.639245929734364,-0.27,-0.04,-4.5,-3.44,-2.6,1.86
UNITDSPR,Consumer Non-Durables,NIFTY_FMCG,4.22546012269938,5.356589147286814,-0.27,-0.04,-2.34,4.5,5.4,7.7
RECLTD,Finance,NIFTY_FIN_SERVICE,1.720279720279714,6.9558823529411695,-0.27,-0.04,5.94,1.99,7.0,1.02
IDBI,Finance,NIFTY_FIN_SERVICE,12.314252487401474,19.15010281014393,-0.27,-0.04,5.94,12.58,19.19,13.21
ICICIGI,Finance,NIFTY_FIN_SERVICE,2.8231042854723056,-0.762901204294044,-0.27,-0.04,5.94,3.09,-0.72,-6.7
LODHA,Finance,NIFTY_FIN_SERVICE,1.3946699821611954,3.7616861204845935,-0.27,-0.04,5.94,1.66,3.8,-2.18
SHREECEM,Non-Energy Minerals,NIFTY_METAL,4.488977955911824,4.488977955911824,-0.27,-0.04,-4.5,4.76,4.53,8.99
LENSKART,Health Technology,NIFTY_PHARMA,3.1050319488817912,0.3205750922867645,-0.27,-0.04,1.4,3.38,0.36,-1.08
AUROPHARMA,Health Technology,NIFTY_PHARMA,9.328571428571422,5.181418361737209,-0.27,-0.04,1.4,9.6,5.22,3.78
ASHOKLEY,Producer Manufacturing,NIFTY_AUTO,-3.120700437773614,-3.241723922548406,-0.27,-0.04,1.53,-2.85,-3.2,-4.77
WAAREEENER,Electronic Technology,NIFTY_IT,-1.3098729227761428,0.1256198347107498,-0.27,-0.04,-4.88,-1.04,0.17,5.01
NYKAA,Retail Trade,NIFTY_FMCG,12.004385163530063,9.425205283827196,-0.27,-0.04,-2.34,12.27,9.47,11.77
MEESHO,Retail Trade,NIFTY_FMCG,12.459701492537317,-5.791447861965484,-0.27,-0.04,-2.34,12.73,-5.75,-3.45
OFSS,Technology Services,NIFTY_IT,9.675222629649031,9.84784889821616,-0.27,-0.04,-4.88,9.95,9.89,14.73
HINDPETRO,Energy Minerals,NIFTY_ENERGY,1.574415744157436,2.4565756823821285,-0.27,-0.04,-0.92,1.84,2.5,3.38
SRF,Process Industries,NIFTY_METAL,0.5416409175179066,3.938369034197677,-0.27,-0.04,-4.5,0.81,3.98,8.44
NTPCGREEN,Utilities,NIFTY_ENERGY,-3.614335165953978,-9.319923371647514,-0.27,-0.04,-0.92,-3.34,-9.28,-8.4
SUZLON,Producer Manufacturing,NIFTY_AUTO,-0.8050702295306714,5.771689497716888,-0.27,-0.04,1.53,-0.54,5.81,4.24
LAURUSLABS,Health Technology,NIFTY_PHARMA,5.683139534883725,8.118959107806694,-0.27,-0.04,1.4,5.95,8.16,6.72
ATGL,Utilities,NIFTY_ENERGY,0.5591277606933185,9.15712009710948,-0.27,-0.04,-0.92,0.83,9.2,10.08
NHPC,Utilities,NIFTY_ENERGY,5.74666666666667,0.698324022346365,-0.27,-0.04,-0.92,6.02,0.74,1.62
FEDERALBNK,Finance,NIFTY_FIN_SERVICE,1.418992671136757,12.525951557093425,-0.27,-0.04,5.94,1.69,12.57,6.59
YESBANK,Finance,NIFTY_FIN_SERVICE,4.351464435146455,12.646793134598015,-0.27,-0.04,5.94,4.62,12.69,6.71
AUBANK,Finance,NIFTY_FIN_SERVICE,3.66197183098592,8.125633232016215,-0.27,-0.04,5.94,3.93,8.17,2.19
PERSISTENT,Technology Services,NIFTY_IT,-2.405940594059406,-2.017892644135189,-0.27,-0.04,-4.88,-2.14,-1.98,2.86
BHARTIHEXA,Communications,,0.3004643540016296,-5.257047023156809,-0.27,-0.04,,0.57,-5.22,
POLICYBZR,Technology Services,NIFTY_IT,2.268749999999997,-9.346260387811636,-0.27,-0.04,-4.88,2.54,-9.31,-4.47
NMDC,Non-Energy Minerals,NIFTY_METAL,-2.779353374929101,-3.174782510450799,-0.27,-0.04,-4.5,-2.51,-3.13,1.33
NAM_INDIA,Finance,NIFTY_FIN_SERVICE,0.9243111266131964,5.679327976625278,-0.27,-0.04,5.94,1.19,5.72,-0.26
DABUR,Consumer Non-Durables,NIFTY_FMCG,-2.505747126436777,-6.462284958094388,-0.27,-0.04,-2.34,-2.24,-6.42,-4.12
HAVELLS,Producer Manufacturing,NIFTY_AUTO,-0.1262945188178833,-1.9588395735184765,-0.27,-0.04,1.53,0.14,-1.92,-3.49
TORNTPOWER,Utilities,NIFTY_ENERGY,2.135785007072139,-3.784143904063954,-0.27,-0.04,-0.92,2.41,-3.74,-2.86
FORTIS,Health Services,NIFTY_PHARMA,0.2672697368421076,0.660474716202268,-0.27,-0.04,1.4,0.54,0.7,-0.74
BAJAJHFL,Finance,NIFTY_FIN_SERVICE,2.3864959254947578,5.367197795615196,-0.27,-0.04,5.94,2.66,5.41,-0.57
DIXON,Electronic Technology,NIFTY_IT,-1.9391480730223123,1.9915611814345997,-0.27,-0.04,-4.88,-1.67,2.03,6.87
ICICIPRULI,Finance,NIFTY_FIN_SERVICE,0.5571312803889789,-5.457142857142853,-0.27,-0.04,5.94,0.83,-5.42,-11.4
MCX,Finance,NIFTY_FIN_SERVICE,-1.538994800693244,-13.921212121212124,-0.27,-0.04,5.94,-1.27,-13.88,-19.86
LTF,Finance,NIFTY_FIN_SERVICE,0.7816482582837762,8.825688073394499,-0.27,-0.04,5.94,1.05,8.87,2.89
INDUSINDBK,Finance,NIFTY_FIN_SERVICE,0.172786177105834,0.8096506004455845,-0.27,-0.04,5.94,0.44,0.85,-5.13
SAIL,Non-Energy Minerals,NIFTY_METAL,-5.704384179547833,-15.306324110671945,-0.27,-0.04,-4.5,-5.43,-15.27,-10.81
PAYTM,Finance,NIFTY_FIN_SERVICE,-1.912494361750117,-2.789450156459548,-0.27,-0.04,5.94,-1.64,-2.75,-8.73
SWIGGY,Transportation,NIFTY_AUTO,-6.5263157894736885,-2.3200000000000047,-0.27,-0.04,1.53,-6.26,-2.28,-3.85
BIOCON,Health Technology,NIFTY_PHARMA,1.0085244327050038,-2.2993845081872104,-0.27,-0.04,1.4,1.28,-2.26,-3.7
IDFCFIRSTB,Finance,NIFTY_FIN_SERVICE,2.193548387096778,13.793103448275875,-0.27,-0.04,5.94,2.46,13.83,7.85
OIL,Energy Minerals,NIFTY_ENERGY,-0.2267303102625271,-15.11675126903553,-0.27,-0.04,-0.92,0.04,-15.08,-14.2
MAHABANK,Finance,NIFTY_FIN_SERVICE,0.3172804532577916,9.296296296296298,-0.27,-0.04,5.94,0.59,9.34,3.36
IOB,Finance,NIFTY_FIN_SERVICE,2.496328928046994,3.132387706855777,-0.27,-0.04,5.94,2.77,3.17,-2.81
SCHAEFFLER,Producer Manufacturing,NIFTY_AUTO,-0.042979942693414,2.10243902439024,-0.27,-0.04,1.53,0.23,2.14,0.57
APARINDS,Electronic Technology,NIFTY_IT,3.0739732805541813,29.87063591022444,-0.27,-0.04,-4.88,3.34,29.91,34.75
PIRAMALFIN,Finance,NIFTY_FIN_SERVICE,5.808881839809689,8.420518029456586,-0.27,-0.04,5.94,6.08,8.46,2.48
PHOENIXLTD,Finance,NIFTY_FIN_SERVICE,1.967580249546756,6.357063403781978,-0.27,-0.04,5.94,2.24,6.4,0.42
BANKINDIA,Finance,NIFTY_FIN_SERVICE,-1.2603602986505948,1.8008474576271267,-0.27,-0.04,5.94,-0.99,1.84,-4.14
NAUKRI,Technology Services,NIFTY_IT,-0.6102362204724454,4.702161853906362,-0.27,-0.04,-4.88,-0.34,4.74,9.58
NATIONALUM,Non-Energy Minerals,NIFTY_METAL,-5.130647795318445,-15.400485436893202,-0.27,-0.04,-4.5,-4.86,-15.36,-10.9
PRESTIGE,Finance,NIFTY_FIN_SERVICE,2.0596026490066164,9.011812973049434,-0.27,-0.04,5.94,2.33,9.05,3.07
ALKEM,Health Technology,NIFTY_PHARMA,1.514726507713885,-1.0300820419325434,-0.27,-0.04,1.4,1.78,-0.99,-2.43
UNOMINDA,Producer Manufacturing,NIFTY_AUTO,1.1735582653341847,0.3181818181818182,-0.27,-0.04,1.53,1.44,0.36,-1.21
GICRE,Finance,NIFTY_FIN_SERVICE,3.618233618233615,-5.0267658963311135,-0.27,-0.04,5.94,3.89,-4.99,-10.97
JSWINFRA,Industrial Services,NIFTY_ENERGY,15.14120449132358,21.09500805152979,-0.27,-0.04,-0.92,15.41,21.14,22.02
COFORGE,Technology Services,NIFTY_IT,0.2275008364001399,7.145922746781123,-0.27,-0.04,-4.88,0.5,7.19,12.03
BERGEPAINT,Process Industries,NIFTY_METAL,2.8197674418604564,4.644970414201175,-0.27,-0.04,-4.5,3.09,4.68,9.14
TIINDIA,Non-Energy Minerals,NIFTY_METAL,-3.456151035322777,4.155716162943495,-0.27,-0.04,-4.5,-3.19,4.2,8.66
OBEROIRLTY,Finance,NIFTY_FIN_SERVICE,5.076720210980569,4.90694751959787,-0.27,-0.04,5.94,5.35,4.95,-1.03
GLENMARK,Health Technology,NIFTY_PHARMA,2.471804511278191,-3.857854591949209,-0.27,-0.04,1.4,2.74,-3.82,-5.26
LINDEINDIA,Process Industries,NIFTY_METAL,2.0943531093638312,-3.85702746365105,-0.27,-0.04,-4.5,2.36,-3.82,0.64
HDBFS,Finance,NIFTY_FIN_SERVICE,2.788732394366191,10.9202826962535,-0.27,-0.04,5.94,3.06,10.96,4.98
COROMANDEL,Process Industries,NIFTY_METAL,-3.7044229742195336,8.6675432829279,-0.27,-0.04,-4.5,-3.43,8.71,13.17
MFSL,Finance,NIFTY_FIN_SERVICE,3.101159833777833,-2.217647058823532,-0.27,-0.04,5.94,3.37,-2.18,-8.16
SBICARD,Finance,NIFTY_FIN_SERVICE,-3.132722200079709,-2.6905829596412483,-0.27,-0.04,5.94,-2.86,-2.65,-8.63
FACT,Process Industries,NIFTY_METAL,-9.118893823173185,2.207718501702616,-0.27,-0.04,-4.5,-8.85,2.25,6.71
TATACOMM,Communications,,5.651041666666667,3.2841140529531567,-0.27,-0.04,,5.92,3.32,
THERMAX,Producer Manufacturing,NIFTY_AUTO,0.7070279424216689,6.797467786108725,-0.27,-0.04,1.53,0.98,6.84,5.27
JSL,Non-Energy Minerals,NIFTY_METAL,-2.091991265760375,-6.017579445571332,-0.27,-0.04,-4.5,-1.82,-5.98,-1.52
MOTILALOFS,Technology Services,NIFTY_IT,-1.2043737784586106,8.998193367911874,-0.27,-0.04,-4.88,-0.93,9.04,13.88
MRF,Consumer Durables,NIFTY_AUTO,0.9151543353497752,1.481828107939479,-0.27,-0.04,1.53,1.19,1.52,-0.05
VMM,Retail Trade,NIFTY_FMCG,1.6142808336180394,-3.189844576450485,-0.27,-0.04,-2.34,1.88,-3.15,-0.85
ABBOTINDIA,Health Technology,NIFTY_PHARMA,-1.5576923076923077,-8.212300519992828,-0.27,-0.04,1.4,-1.29,-8.17,-9.61
GODREJPROP,Finance,NIFTY_FIN_SERVICE,4.034285714285709,3.4549380611433094,-0.27,-0.04,5.94,4.3,3.49,-2.49
COLPAL,Consumer Non-Durables,NIFTY_FMCG,-5.514423076923078,-10.083726037425077,-0.27,-0.04,-2.34,-5.24,-10.04,-7.74
