symbol,fut_volume,opt_volume,tot_volume,fut_turnover,opt_turnover,tot_turnover,latest_oi,underlying_value
NIFTY,152847,53737193,53890040,2387348.787122,84014523223657.0,5622884.771191999,7367259,24021.65
BANKNIFTY,63466,6602101,6665567,1106301.7681439999,11476768784173.2,1667072.529876,1691696,58150.35
HDFCBANK,325736,572718,898454,1525926.39522,256813061489.5,1551895.590115,1118984,792.8
ICICIBANK,116709,252999,369708,1123743.13765,243727498210.0,1143877.93975,380787,1373.0
TCS,252642,529737,782379,1033296.0008225,206978419600.25,1060978.756825,638192,2107.1
INFY,194451,480670,675121,814524.3272,207493145156.0,840367.61876,687674,1056.0
RELIANCE,106195,398865,505060,699198.3965,269381135470.0,731032.1012,670418,1313.4
BAJFINANCE,71957,93845,165802,528637.581975,69191094795.0,536959.004925,181688,990.0
WIPRO,95127,124000,219127,492272.7834,67690375320.0,502085.5866,256076,174.66
AXISBANK,56288,110650,166938,486015.5263125,95674895006.25,494180.476375,214518,1384.0
BHARTIARTL,51529,91575,143104,461882.64852,83215406916.25,467184.1726825,207626,1874.8
TRENT,71318,338402,409720,410722.5559125,171656731566.0,433149.6094725,173893,3256.0
HCLTECH,101029,106927,207956,416042.00584,43306640525.5,421720.041095,214372,1114.0
SBIN,51988,216048,268036,404029.3371,170130392205.0,421055.70915,246305,1034.5
INDIGO,51643,186909,238552,396925.10265,143356075935.0,411704.112,179853,5198.0
IDEA,38620,21776,60396,399422.2057875,23839158959.25,404949.67488,143149,14.31
JSWSTEEL,41723,18925,60648,349001.3401875,16024451319.0,350329.4558775,96014,1233.7
ADANIENT,33878,169876,203754,318168.7710747,161243616414.06,343336.39261529996,128237,3068.0
TECHM,36532,109438,145970,318604.33608,96460762704.0,328518.12312,83204,1461.0
ETERNAL,50750,63105,113855,317213.8331425,40246624947.25,321321.210115,168050,256.9
DIXON,50507,245967,296474,302846.180245,151295347205.0,318235.102295,167122,12049.0
BAJAJ-AUTO,42537,150420,192957,307683.3940875,112754940595.5,316152.7750425,115455,9755.0
M&M,50364,98099,148463,308403.46032,61368411390.0,315977.69422,195155,3065.1
LT,42236,78335,120571,309931.4407525,57980489623.0,314657.6019825,198635,4185.0
KOTAKBANK,37777,43998,81775,307654.9898,36042184240.0,311433.9822,151795,406.5
SHRIRAMFIN,34695,67334,102029,289055.6190225,56612242458.75,295917.39111,97040,1017.0
GRASIM,36603,21723,58326,286338.317325,17187758017.5,287514.4975,84279,3132.0
TVSMOTOR,45312,54095,99407,273330.6626925,32840855965.75,276679.13735,116731,3442.1
MARUTI,37653,160982,198635,250761.716755,109482410935.5,258752.27611,187563,13209.0
ADANIPORTS,29411,56208,85619,252690.6500525,48855175579.5,257214.9358475,95606,1809.9
ITC,50805,71176,121981,245533.661015,34132234927.5,248286.580665,244775,290.2
HINDALCO,34408,62296,96704,236938.5067,44397551506.0,241120.89176,133739,976.0
PERSISTENT,43642,72349,115991,235408.90241,37213189838.25,240916.0382925,88542,4911.0
TMPV,60316,195556,255872,227850.71872,63293649944.0,234453.05816,243235,349.45
COFORGE,36274,75211,111485,224166.908725,43861128501.0,231180.558735,103476,1499.0
BSE,20217,97491,117708,213108.4531825,140023805741.75,228441.3731,99592,3881.4
MIDCPNIFTY,10814,461336,472150,188773.536384,808042866878.4,226800.945168,167572,14516.4
FEDERALBNK,27532,28295,55827,223829.24225,23057796875.0,226567.961,67717,325.45
MCX,21404,43430,64834,218169.852495,70429745286.25,226552.4178575,70380,2835.0
BEL,34588,92291,126879,206258.114085,56602820366.25,211102.1514975,170629,413.45
SUZLON,33787,33900,67687,208452.5681475,19303247451.75,211068.849415,87250,57.94
OFSS,20148,168098,188246,177968.78023,134625813804.25,197127.6082725,44792,10490.0
HEROMOTOCO,26338,38913,65251,193086.03699,29745243949.5,195991.426485,70837,4894.0
TATASTEEL,35922,83746,119668,190139.9577,45902875370.0,194758.78015,172134,190.15
DRREDDY,21677,132857,154534,179697.2974375,111926323537.5,190500.2828125,54195,1327.3
ASIANPAINT,27744,53228,80972,185208.8587,36444010650.0,187392.3152,99357,2670.0
NTPC,33532,53960,87492,181602.369,29914742730.0,183725.5338,175497,356.65
PFC,32033,19643,51676,182026.99931,11384244638.0,183546.97569,81820,437.75
SWIGGY,49068,43693,92761,180270.97657,15455466383.5,183270.576655,89613,244.8
CHOLAFIN,15964,42839,58803,177616.563125,47462845675.0,182440.644875,50604,1797.0
SUNPHARMA,27365,48105,75470,179725.11837,31224842201.0,181324.81038,129363,1874.1
AMBUJACEM,37020,47924,84944,176307.56577,22907439138.0,180037.05465,115680,427.4
LAURUSLABS,13918,38221,52139,173475.3202,47965094728.5,178219.367485,42356,1457.0
CANBK,19524,23168,42692,172451.1897,21137783287.5,175459.803075,83699,130.15
HINDUNILVR,26451,37049,63500,171794.45022,24680070348.0,173812.0137,123021,2160.0
ABB,19437,37719,57156,170165.3681,33555172391.25,173539.9670125,41953,6950.0
BHEL,15792,32737,48529,167856.587325,35662908802.5,172623.06285,73639,401.8
LTF,25104,30044,55148,165486.7314,20117119545.0,167920.71435,45424,297.25
COALINDIA,27538,44870,72408,165519.53964,27836595405.0,167720.31369,147110,441.35
INDUSTOWER,23786,20152,43938,162743.78834,14378783430.0,164706.31764,109640,398.95
BANKBARODA,19667,27068,46735,161034.1021575,22479576531.75,164226.309975,82617,280.05
ASHOKLEY,20558,50340,70898,158967.286,40319403850.0,163918.5745,93315,155.15
INDUSINDBK,24565,40359,64924,158705.25314,26481147308.0,161604.44622,88885,929.65
LTM,27230,33428,60658,154836.22443,19769722023.0,157208.01966,61769,3804.5
YESBANK,19739,23010,42749,153658.16781,18365999571.0,156230.01652,78080,24.97
JIOFIN,27340,31417,58757,153511.07617,18105798438.0,155649.5193,127018,238.51
NAUKRI,34922,38168,73090,153918.74024,15337848342.75,155616.0286675,83242,1012.9
ADANIGREEN,16583,32402,48985,150865.2648,29926657116.0,155009.05596,68290,1520.7
POWERINDIA,16676,134377,151053,144458.7937325,120582475810.5,154785.9268375,65669,33800.0
CIPLA,26213,74862,101075,150228.037725,41089838809.25,153707.1483175,86202,1436.6
AUBANK,13705,44395,58100,145039.6191,47370053340.0,150003.6525,44404,1072.9
TITAN,19183,54080,73263,144536.4836125,41216980953.75,147762.26815,100750,4315.0
CUMMINSIND,12879,18775,31654,145340.18514,21837318082.0,147222.86596,41402,5559.5
POLYCAB,11598,40070,51668,142481.0061375,49141219773.75,146395.203875,35759,9700.0
HAL,20689,152643,173332,136767.65961,102527312223.0,146372.10684,100273,4366.0
MUTHOOTFIN,16710,24002,40712,142918.835455,21054601251.75,145109.7229725,43601,3129.8
MOTHERSON,16252,8552,24804,143142.96585,7758544554.0,144117.36939,47122,144.65
GAIL,24525,13130,37655,142967.198055,7522585176.0,143728.238815,50984,174.55
BHARATFORG,13220,24628,37848,140574.4027,26488064525.0,143578.44795,35297,2129.5
BANDHANBNK,18286,23598,41884,138542.77908,18454758912.0,141236.0982,59224,211.95
WAAREEENER,26275,26058,52333,139591.5858225,14377256663.0,140875.3899525,76813,3029.1
ULTRACEMCO,24161,41936,66097,138542.1708,24301031579.0,140558.48659,93905,11440.0
ADANIENSOL,13707,9903,23610,138818.6552925,10299732923.25,140349.714525,50988,1497.0
EICHERMOT,17911,33350,51261,136107.41222,25419662784.0,138640.39006,80586,7560.0
UNIONBANK,17792,7726,25518,137856.9956025,6080061731.25,138614.01354,49499,175.0
VBL,22237,31185,53422,135897.39843,18986543521.5,138238.574895,88474,507.0
NATIONALUM,20085,43067,63152,132735.3283125,29947157231.25,137210.338125,71694,347.5
RBLBANK,11355,12976,24331,135169.528365,15653208311.25,137133.0864775,32112,377.5
DLF,24796,29044,53840,135359.896855,15361427481.25,137049.8516675,90671,618.5
PNB,15618,21526,37144,134991.028,18833368080.0,137045.5888,72652,107.75
IDFCFIRSTB,18133,16670,34803,133346.2307275,12325589144.75,135107.505925,74901,79.26
BAJAJFINSV,26736,38103,64839,130256.62521,17490814624.5,132498.021455,106765,1784.3
APOLLOHOSP,12073,35242,47315,129490.333625,38066857211.25,132253.0307375,47486,8574.5
