symbol,date,prev_close,close,ttl_traded_qty,deliv_qty,deliv_pct,turnover_lacs,no_of_trades
TATACAP,2026-06-24,352.45,354.05,6875382,5163098,75.1,24109.27,77340
PGHH,2026-06-24,9099.0,8979.0,19025,13946,73.3,1712.37,3608
CGCL,2026-06-24,217.73,218.39,9648001,7038738,72.96,20960.45,21973
DELHIVERY,2026-06-24,476.45,481.05,16204247,11737253,72.43,76192.01,90519
SUNPHARMA,2026-06-24,1868.0,1874.4,1406231,995542,70.8,26354.98,66124
SUMICHEM,2026-06-24,433.65,446.05,1299252,916409,70.53,5664.78,20572
AXISBANK,2026-06-24,1363.5,1384.5,8343829,5871486,70.37,115031.57,154703
ABSLAMC,2026-06-24,1199.0,1195.2,432039,303341,70.21,5194.09,24586
BHARTIARTL,2026-06-24,1901.6,1877.3,8957457,6276500,70.07,168699.15,128272
UNOMINDA,2026-06-24,1118.3,1103.5,1158957,804149,69.39,12775.35,43391
BHARTIHEXA,2026-06-24,1503.6,1468.8,224186,154965,69.12,3328.18,13447
SCHAEFFLER,2026-06-24,4300.2,4186.2,74152,50893,68.63,3110.81,10254
MEDANTA,2026-06-24,1302.8,1318.4,494070,334852,67.77,6521.05,25124
ICICIBANK,2026-06-24,1338.3,1373.6,16440708,10967448,66.71,225233.79,284060
ASIANPAINT,2026-06-24,2661.2,2667.5,1264476,839397,66.38,33743.71,78170
KPIL,2026-06-24,1439.6,1398.2,356000,235089,66.04,5042.65,28166
UNITDSPR,2026-06-24,1337.7,1359.1,1388539,911877,65.67,18659.8,66377
GLAXO,2026-06-24,2396.7,2366.6,100402,65056,64.8,2382.97,10444
GMRAIRPORT,2026-06-24,107.37,108.07,70499514,45530356,64.58,75663.18,78007
TATACOMM,2026-06-24,2023.2,2028.5,1421800,918095,64.57,29102.5,74642
AUBANK,2026-06-24,1026.35,1067.2,4900913,3158824,64.45,51967.09,230880
NESTLEIND,2026-06-24,1392.2,1382.6,1469059,946678,64.44,20374.09,61574
HINDUNILVR,2026-06-24,2160.1,2157.8,942271,606725,64.39,20311.92,48741
ENDURANCE,2026-06-24,2684.2,2710.6,130943,83972,64.13,3529.58,13671
