symbol,close,rsi,adx,tech_rating,perf_1m,above_sma200,score
CUB,219.58,69.86466595179562,31.7315091005364,Buy,18.53171390013496,True,6
REDINGTON,276.05,62.86599122221793,42.2666090831216,Buy,11.310483870967746,True,6
CARBORUNIV,1139.3,54.65630139547668,42.04351143495023,Buy,9.53754446687819,True,6
KPIL,1379.6,57.26647974227792,32.3815035136584,Buy,6.409564211338211,True,6
GRINDWELL,2082.4,55.65066414509505,54.34434494704298,Buy,8.735836248759865,True,6
RRKABEL,2330.2,59.07618205270881,40.22548492251051,Buy,4.30617726051924,True,6
CREDITACC,1547.1,69.9233033222076,30.072806016023037,Buy,20.02327385570209,True,6
ACMESOLAR,383.8,69.63401213896474,47.63824262291103,Buy,9.65714285714286,True,6
ASIANPAINT,2731.0,58.55901097112767,28.348585699640772,Buy,2.4381095273818456,True,6
ADANIGREEN,1571.7,64.61873611587228,35.14244755561008,Strong buy,9.832285115303986,True,6
SHYAMMETL,959.55,52.79088219468586,27.889487995357022,Buy,-4.327234657759618,True,6
SAILIFE,1256.9,64.44361223378715,26.9477285793089,Buy,8.418873458121293,True,6
MOTHERSON,147.15,56.738140129250745,37.67707705094704,Buy,1.7283097131005876,True,6
TORNTPHARM,4763.8,69.87931085867285,27.303339103395068,Strong buy,9.512643678160924,True,6
DLF,674.5,69.9758644256097,25.071391439629988,Buy,16.01307189542484,True,6
SYRMA,1386.0,64.24094302726806,52.942454935159454,Buy,12.682926829268292,True,6
ATHERENERG,1139.5,68.61250399744279,45.9625833321704,Buy,14.753272910372608,True,6
FLUOROCHEM,3940.0,64.16921912560537,28.10138849005273,Buy,9.141274238227147,True,6
THERMAX,4799.0,51.36381614479959,42.66821668105316,Buy,-2.680889033095389,True,6
BDL,1406.4,64.23980989127631,26.25050635469134,Strong buy,15.943940643033809,True,6
MAHABANK,89.02,56.53107158807562,26.79653592255035,Buy,12.413183482762973,True,6
JSWINFRA,324.8,64.06974038822112,34.312343523143205,Buy,18.540145985401463,True,6
ALKEM,5567.0,63.03363223165508,31.019854356098097,Buy,5.047646004340032,True,6
AUBANK,1082.7,65.55848234653487,27.771899736848955,Strong buy,12.49415554054756,True,6
FEDERALBNK,327.15,65.87536629581234,38.38089024565438,Buy,8.868552412645583,True,6
