symbol,company,sector,industry,country,currency,fundamental_currency_code,type,typespecs,number_of_employees,total_shares_outstanding_fundamental,float_shares_percent_current,close,open,high,low,change_pct,change_abs,gap,vwap,value_traded,price_52_week_high,price_52_week_low,high_all,high_1m,low_1m,high_3m,low_3m,high_6m,low_6m,volume,average_volume_10d_calc,average_volume_30d_calc,average_volume_90d_calc,rel_volume,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,perf_1y,perf_5y,perf_all,volatility_d,volatility_w,volatility_m,ATR,beta_1_year,beta_3_year,sma20,sma50,sma100,sma200,ema50,ema200,RSI,RSI7,momentum,awesome_osc,CCI20,stoch_k,stoch_d,stoch_rsi_k,stoch_rsi_d,macd,macd_signal,ADX,adx_plus_di,adx_minus_di,williams_r,ROC,UO,BBPower,bb_upper,bb_lower,recommend_all,recommend_ma,recommend_other,tech_rating,ma_rating,osc_rating,candle_patterns,market_cap,pe,price_earnings_growth_ttm,pb,price_sales_current,price_free_cash_flow_ttm,enterprise_value_ebitda_ttm,enterprise_value_fq,price_to_cash_f_operating_activities_ttm,roe,return_on_assets,return_on_invested_capital,gross_margin,operating_margin,net_margin,pre_tax_margin,debt_to_equity,total_debt_to_total_equity_fq,current_ratio,quick_ratio,div_yield,dividends_yield,dividend_payout_ratio_ttm,recommendation_mark,price_target_1y,price_target_average,number_of_analyst_opinions_fq,eps_ttm
RELIANCE,Reliance Industries Limited,Energy Minerals,Oil Refining/Marketing,India,INR,INR,stock,common,,13532500000.0,48.6367,1303.8,1304.0,1305.9,1299.4,-0.015337423312886922,-0.20000000000004547,0.0,1302.9333333333334,1512392392.5,1611.8,1253.2,1611.8,1344.9,1253.2,1473.4,1253.2,1503.9,1253.2,1163807,11530582.499999994,15594913.633333335,18250704.411111113,0.08345200813472503,-0.3440366972477064,-0.07665772326561901,0.6563706563706564,-13.675496688741722,-17.169727394039526,-14.468503937007874,33.87684064320291,8068.072601853805,0.5002308757888255,1.1572006711380538,1.6307981915081746,22.11400881903924,0.8650259,1.0598822,1301.7500000000007,1340.444,1365.810000000001,1418.1905000000013,1330.978366561029,1385.812743793954,45.911304419389296,46.46258675501354,-6.0,-12.735588235291289,0.26118315970915873,33.28278541154552,43.19642944273846,36.20665039000202,47.962098490388094,-7.319268266798872,-8.97335265482782,15.82198995784804,16.389199571666243,22.485548829753597,-75.40983606557381,-1.7338861666038448,40.93025962906127,-8.566018780860304,1345.6250270654468,1257.8749729345545,-0.17575757575757575,-0.5333333333333333,0.18181818181818182,Sell,Strong sell,Buy,,17649814072266.0,21.84259859576115,1.3675293184937223,1.9516650788244114,1.6691285641608786,,11.743063147749359,21555306338254.5,,9.24606376950945,3.9132700185380704,7.06007289508876,26.536602160952498,11.4698089988924,7.64032806826211,11.6496203719381,0.4402508766302,,1.09791151658925,0.789477768293629,0.460034502587694,0.46003450258769407,10.051817117239368,1.083333,1671.608696,1671.608696,,59.6907
HDFCBANK,HDFC Bank Limited,Finance,Major Banks,India,INR,INR,stock,common,,15401300000.0,99.62110000000001,821.35,805.0,824.5,805.0,2.5341738967605107,20.300000000000068,0.49310280257163047,816.9499999999999,15694529926.2,1020.5,726.65,1020.5,824.5,732.3,824.5,732.3,994.0,726.65,19108212,33258578.9,37524275.333333336,42581320.61111111,0.5502307502447806,2.668750000000003,8.939584853106966,7.225848563968671,-14.084728033472802,-17.327629592350274,-17.331790045795373,9.732798931195727,34813.921360255044,2.9130434782608754,1.7533022252831465,1.7053801581382058,15.719964153236718,1.0904558,1.0672284,781.5450000000006,773.6080000000017,809.3490000000021,892.4814999999982,786.0996512126335,856.9877135028411,67.5866044151959,79.13966329403331,41.55000000000007,30.227647058821503,135.17497511294854,85.80659550859485,84.42370306980138,75.32948014875699,70.69630208949333,10.529801972717792,7.007102476414717,20.813195081050395,28.92254053783019,12.995284434509005,-6.063522617901779,4.4443031536114,48.19468857860524,41.698469888970294,826.4979854403148,736.5920145596865,0.5151515151515151,0.6666666666666666,0.36363636363636365,Strong buy,Strong buy,Buy,,12336435667969.0,16.67038765983357,2.446699665275891,,,,,,,13.765023464607,1.63356169446594,6.4420195955474195,,32.95187578164424,24.526755001216564,20.6153616252247,1.0041379418372,,,,1.62297128589263,1.6229712858926344,26.265279321143552,1.034884,1045.227273,1045.227273,,49.27
BHARTIARTL,Bharti Airtel Limited,Communications,Wireless Telecommunications,India,INR,INR,stock,common,28730.0,6090358638.0,52.34139999999996,1921.4,1916.8,1925.9,1915.6,0.5757956448911222,11.0,0.3350083752093731,1920.9666666666665,1129043461.0,2174.5,1740.5,2174.5,1927.7,1768.6,1953.8,1740.5,2092.0,1740.5,587615,5987108.699999997,8220911.6333333375,9488872.844444446,0.07813831415757774,4.588754014479353,5.287960984163515,7.454840333314702,-8.312655086848627,-9.145072820124836,-5.209669462259492,273.91601965320825,8114.227318658586,0.8091459594904991,1.872435039743614,1.7057280125006273,33.898614097891304,0.88030547,0.92136693,1858.2599999999989,1849.2899999999977,1868.933,1951.4984999999986,1860.3489050188255,1892.586147238207,62.54138367338826,71.61035484398852,10.600000000000136,25.056176470590117,126.33020652687556,80.39294696175656,70.38751224936173,69.00561846860991,58.05660711022395,14.488083770727599,9.287561661144958,15.912006676440365,30.57304813597773,18.111688767501036,-6.6596194503170665,0.25044349368674645,54.30594514242005,87.2718820520845,1943.4365554598137,1773.083444540184,0.4,0.8,0.0,Buy,Strong buy,Neutral,rising_window_bullish,11632376412746.0,43.714678339688575,,7.855919476620932,5.518592136475602,,11.37651497415573,12856636395998.299,,20.3215106088605,4.99786850321746,9.08236481301509,42.6672063886909,31.7404423698221,12.6533847017246,21.2388516434346,1.31098991926557,,0.516976809353505,0.513533368824056,0.837652478927805,1.2564787183917074,0.0,1.161765,2294.558824,2294.558824,,43.9532
ICICIBANK,ICICI Bank Limited,Finance,Regional Banks,India,INR,INR,stock,common,,7173620000.0,97.1701,1426.9,1412.0,1431.6,1411.6,1.0982003684285107,15.5,0.04251098200367784,1423.3666666666668,3587617570.6000004,1500.0,1187.6,1500.0,1431.6,1243.1,1431.6,1213.7,1443.9,1187.6,2514274,12510462.50000003,15427238.599999998,17739980.344444454,0.1909850696715311,2.6546762589928123,13.516308671439942,16.102522375915385,1.3423295454545519,6.176054765979611,-0.0070077084793208864,121.15622719844659,22322.71359381341,1.43100028336638,1.971038520391058,1.766576201846836,25.386892419770987,1.0453403,0.8706501,1349.8249999999998,1299.156,1314.5080000000025,1345.3969999999993,1323.205055539261,1333.7172121310061,74.73719214622464,83.47153599815337,80.40000000000009,87.61676470587963,143.08168519714906,93.5538366824361,88.56645956621145,99.19518144202105,85.64829843112125,33.817274221390335,27.407398092993013,33.06325354080518,36.197424418255004,12.492381737500173,-4.463437796770959,5.508725229222123,52.59612255625352,92.13824782670645,1437.2243792884597,1262.42562071154,0.6484848484848484,0.9333333333333333,0.36363636363636365,Strong buy,Strong buy,Buy,,10116950603936.0,19.081305161807972,2.5679003201056436,,,,,,,16.0148883957153,1.9488939274335397,9.55076371105473,,34.54095028467912,24.298603010859576,24.7727112240369,0.6066876859418521,,,,0.779975891654258,0.8508827908955541,15.812359994729213,1.0625,1685.695652,1685.695652,,74.78
SBIN,State Bank of India,Finance,Regional Banks,India,INR,INR,stock,common,245131.0,9230620000.0,44.7923,1042.5,1041.9,1048.0,1037.8,0.2403846153846154,2.5,0.18269230769231642,1042.7666666666667,1183314645.0,1234.7,786.55,1234.7,1059.8,965.15,1120.95,933.9,1234.7,933.9,1135074,10488144.100000018,13153883.63333335,16289895.62222218,0.10058589011978185,-0.18670113456843748,6.377551020408164,1.7073170731707317,1.93605162804341,6.031326281529694,28.902627511591962,141.48713825603107,5715.289665574824,0.9828483330121455,2.0426337686877,1.6882756567573929,19.383835972895024,0.8486969,1.1941841,1026.7824999999998,1014.6830000000002,1062.7774999999986,1007.0152500000005,1024.1508228794396,995.1549459204518,57.526372520159676,57.481469822254844,7.400000000000091,43.557205882352946,70.53979605927763,71.47012529913708,75.08153544680675,39.52782067932776,45.19440462197082,11.501285979897375,9.610206693212453,12.749661376944518,22.03235375594486,20.025887529910815,-33.01526717557245,0.16814797021378813,47.2109305554162,17.521310870807383,1063.0192117023917,990.545788297608,0.4242424242424242,0.6666666666666666,0.18181818181818182,Buy,Strong buy,Buy,spinning_top_white,9598920054165.0,11.452343967992759,2.4086758487509834,1.614229248889453,2.4327285131590592,,,13679121507762.8,,15.3805889022211,1.06549105918184,6.660692553910601,,28.129242852760616,21.10902565975224,16.0689479575009,1.3396637584022402,,0.209744933826459,,1.66842965669776,1.6684296566977594,19.059776292055098,1.2375,1213.225,1213.225,,91.0294
TCS,Tata Consultancy Services Limited,Technology Services,Information Technology Services,India,INR,INR,stock,common,584519.0,3618090000.0,28.210400000000003,2062.8,2090.0,2093.0,2056.0,-1.4664437544781381,-30.699999999999818,-0.16718414139001672,2070.6,1252226865.6000001,3425.0,1976.8,4592.25,2231.0,1976.8,2614.0,1976.8,3350.0,1976.8,607052,4604068.5,5464329.833333333,4589343.544444445,0.10338055251405671,-1.3014354066985558,-8.842635556144767,-16.18041446566436,-36.39026797002682,-35.83825816485225,-39.47183098591548,-37.736190763658314,1276.691415700342,1.8239299610894941,3.6017079124862934,2.217818089873145,61.92872578790771,0.9410261,1.1182184,2119.655000000001,2257.0820000000035,2417.721000000002,2770.9069999999942,2246.984216750019,2697.424234686379,40.63718067113435,43.36418548144984,-62.19999999999982,-138.21147058823726,-73.92326522698097,38.552321007081055,27.105239371994823,75.075203652886,50.51163936143464,-60.37581249170262,-61.82272074491305,24.637700012006565,19.287230800004252,34.309374675014155,-66.16837136113288,-3.0547983833067014,40.4931799459473,-40.20953138781988,2237.0996333384733,2002.210366661529,-0.35454545454545455,-0.8,0.09090909090909091,Sell,Strong sell,Neutral,,7571752411255.0,15.1664092121893,11.374797280931679,6.959521683694127,2.8366556259369093,14.777236233577002,9.988456050243101,8194939359337.899,13.748532618827301,48.723737103705,28.7776936324748,44.8560477273452,30.921538006374,25.0309900719419,18.4292621179608,24.5250373566124,0.10638754196195499,,2.18595068457169,2.18179728797977,3.05817703978019,5.256241787122208,47.054983012415896,1.543478,2636.627907,2636.627907,,136.0111
BAJFINANCE,Bajaj Finance Limited,Finance,Finance/Rental/Leasing,India,INR,INR,stock,common,,6225343712.0,44.3155,1037.1,1040.0,1040.2,1030.8,0.552646887725404,5.699999999999818,0.8338181113050134,1036.0333333333333,1153459508.6999998,1102.5,787.9,1102.5,1040.2,866.5,1040.2,860.45,1046.0,787.9,1112197,9439943.8,10403347.8,9703373.711111112,0.10469804121410632,6.336511842509992,18.66132723112127,22.299528301886784,6.5823955603514674,4.948391013964771,12.483731019522766,71.27993393889346,72935.21229627058,0.9119130772215843,2.948938324444196,2.128862586341008,23.632178214789,1.5353211,0.98009664,960.1299999999999,936.9340000000007,932.3255,968.7795000000012,946.1904548700459,937.7413285319878,74.4588195158837,85.74936601648156,75.29999999999995,78.3547058823533,132.18420316895342,94.38195620709092,94.08860808327763,100.0,100.0,29.84557598791912,21.655659853744346,32.387514867872895,34.8716955723757,10.956529860466986,-3.2908704883228603,7.105235980584525,58.47842856577622,87.0110406128108,1060.6013262577933,859.6586737422064,0.5363636363636364,0.8,0.2727272727272727,Strong buy,Strong buy,Buy,,6431413613281.0,33.98099606815203,2.4541529567624467,,,,26.874695423376227,,,18.052322754331,3.70516814376295,4.96055743867703,59.6108086337044,43.7265523464435,23.0431198123146,31.261748817817804,3.21563939760184,,8.39303787544012,,0.580832526621491,0.5808325266214909,19.609317040169685,1.459459,1072.27027,1072.27027,,30.52
LT,Larsen & Toubro Limited,Industrial Services,Engineering & Construction,India,INR,INR,stock,common,437442.0,1375730000.0,84.8409,4043.9,4027.7,4046.9,4016.5,0.429642874882039,17.300000000000182,0.02731833308498259,4035.7666666666664,1052388579.9,4440.0,3288.1,4440.0,4272.3,3854.4,4272.3,3815.6,4440.0,3288.1,260241,1776973.1000000066,1953911.3666666672,3123343.4111111113,0.13764095397127274,-4.286390532544377,2.118686868686871,9.888586956521742,-1.5124208475401828,-1.1271393643031762,12.643454038997216,168.51925630810092,7178.99089422701,0.7568778787501579,1.8742543126845486,1.5914234733174077,75.32232406738339,1.3718023,1.2199578,4093.9050000000016,4030.621999999999,3981.310999999998,3946.861000000001,4036.5805214279067,3914.638612830834,46.588821375510655,35.639880088477284,-165.49999999999955,35.5994117647092,-40.24923503690477,19.086843419373086,36.09070688682609,2.9322632545657776,16.293711818517696,21.67450630645226,41.07411483478664,17.5551280068027,22.433360583414906,24.29163518714256,-87.74490971955433,-3.7464594292242897,32.12612064181117,-135.75040413490524,4330.1698554058385,3857.6401445941647,0.045454545454545456,0.0,0.09090909090909091,Neutral,Neutral,Neutral,,5539786111657.0,34.59873374401096,4.960631153062645,4.354915993596177,1.9382997455265563,,21.211283029264035,5465896141860.46,,16.8428484034919,4.18899050298388,10.4602183989046,12.762874705320701,8.67037685198086,6.09629805490392,9.7129749084484,1.1482918808525602,,1.25396859789389,1.21315641099677,0.943677361676766,0.9436773616767656,25.721035068600706,1.37931,4424.62069,4424.62069,,116.88
LICI,Life Insurance Corp. of India,Finance,Life/Health Insurance,India,INR,INR,stock,common,84565.0,12649995000.0,3.500000000000008,431.25,430.0,434.65,428.15,0.2324230098779779,1.0,-0.058105752469494475,431.33333333333326,170306752.0,476.5,360.75,611.0,450.2,391.55,450.2,386.75,454.0,360.75,394983,3933469.5,5907360.5,3944273.388888889,0.07737317066892335,2.422802850356292,8.916393028542563,15.758389261744965,1.4528557143697458,0.8654970760233891,-8.740740740740742,-1.100917431192663,-1.0894495412844036,1.5181595235314727,1.866500115413104,2.1397407749352646,9.586282248006572,1.2423813,1.4128776,421.3275000000008,410.8300000000002,410.42849999999993,423.3297499999992,415.3525379012516,420.1161871688283,58.011910684234905,56.049040533610544,-8.949999999999989,17.52727941176414,44.478584112527656,60.776111424993836,65.79156059361877,31.46631579278299,45.409894908807736,7.261822752184003,7.187054386518443,27.220099084219218,29.662397995201886,16.241549889831575,-43.67816091954023,-2.5316455696202507,45.61483829440582,6.3142414775823,454.1667063697867,388.48829363021486,0.3787878787878788,0.6666666666666666,0.09090909090909091,Buy,Strong buy,Neutral,,5441395322449.0,9.495238619474872,0.501214937137588,0.7477257044932879,0.5566740096760235,,,4591232482190.45,,7.459755123494731,0.9897929549876511,7.459755123494731,,5.59249360662008,5.87629436953503,5.28396875742008,0.0,,10.4373064563718,,2.32477042892014,2.3247704289201443,22.01794462486927,1.229167,519.239583,519.239583,,45.4175
HINDUNILVR,Hindustan Unilever Limited,Consumer Non-Durables,Household/Personal Care,India,INR,INR,stock,common,24989.0,2349590000.0,37.735600000000005,2203.0,2202.1,2212.7,2190.3,0.08177357804834554,1.800000000000182,0.04088678902417277,2202.0,329357312.0,2707.3908675,2022.5,2987.97501195,2239.3,2091.5,2408.0,2065.7,2479.6,2022.5,149504,1487346.9000000001,2047613.0333333337,2008008.633333333,0.09209904368020641,1.427255985267035,5.573393396271634,6.698309681793974,-8.816225165562914,-5.1248923341946595,-3.4654448245302785,-10.133695222193245,3497.5417831407626,1.0226909555768449,2.3386755564729986,1.753094378777089,43.02154984096414,0.42658424,0.86524254,2171.5500000000006,2209.7039999999974,2219.508,2314.7843260901554,2191.0705249449284,2279.0364102847257,54.025864052296235,59.11866521120422,8.400000000000091,8.567058823524803,85.04135974635525,75.94880617245326,66.49752661638803,88.91267473658051,75.65707592860493,1.353785160931693,-5.079417652809004,15.901918358415273,27.190580745137886,17.496197180619802,-29.016786570743463,0.8284131996887687,48.03043805655812,44.25105900520066,2231.580242378003,2111.5197576219985,0.203030303030303,0.13333333333333333,0.2727272727272727,Buy,Buy,Buy,tweezer_bottom_bullish;doji,5170863072388.0,34.423488601028176,0.8347849576753705,10.62013898450067,7.899164582368435,,33.91452024667021,4777745345911.96,,21.5261715287189,13.2341886338579,21.0234057797946,43.7090942377226,20.858315407265,16.1151540116252,20.9483271545609,0.030324791234945303,,1.22329410251463,0.915300019293845,1.86300124957401,1.863001249574009,64.05139108685837,1.434211,2567.289474,2567.289474,,63.997
