symbol,sector,nifty_sector_index,perf_1w,perf_1m,nifty_1w,nifty_1m,sector_1m,rs_vs_nifty_1w,rs_vs_nifty_1m,rs_vs_sector_1m
RELIANCE,Energy Minerals,NIFTY_ENERGY,-0.3440366972477064,-0.076657723265619,1.84,4.14,-2.51,-2.18,-4.22,2.43
HDFCBANK,Finance,NIFTY_FIN_SERVICE,2.668750000000003,8.939584853106966,1.84,4.14,7.95,0.83,4.8,0.99
BHARTIARTL,Communications,,4.588754014479353,5.287960984163515,1.84,4.14,,2.75,1.15,
ICICIBANK,Finance,NIFTY_FIN_SERVICE,2.6546762589928123,13.516308671439942,1.84,4.14,7.95,0.81,9.38,5.57
SBIN,Finance,NIFTY_FIN_SERVICE,-0.1867011345684374,6.377551020408164,1.84,4.14,7.95,-2.03,2.24,-1.57
TCS,Technology Services,NIFTY_IT,-1.3014354066985558,-8.842635556144767,1.84,4.14,-7.12,-3.14,-12.98,-1.72
BAJFINANCE,Finance,NIFTY_FIN_SERVICE,6.336511842509992,18.66132723112127,1.84,4.14,7.95,4.5,14.52,10.71
LT,Industrial Services,NIFTY_ENERGY,-4.286390532544377,2.118686868686871,1.84,4.14,-2.51,-6.13,-2.02,4.63
LICI,Finance,NIFTY_FIN_SERVICE,2.422802850356292,8.916393028542563,1.84,4.14,7.95,0.58,4.78,0.97
HINDUNILVR,Consumer Non-Durables,NIFTY_FMCG,1.427255985267035,5.573393396271634,1.84,4.14,3.97,-0.41,1.43,1.6
SUNPHARMA,Health Technology,NIFTY_PHARMA,1.790281329923281,6.785913918390167,1.84,4.14,6.51,-0.05,2.65,0.28
MARUTI,Consumer Durables,NIFTY_AUTO,5.17467248908297,9.88517983423314,1.84,4.14,4.01,3.33,5.75,5.88
ADANIPORTS,Transportation,NIFTY_AUTO,3.918209450124349,4.379683597002503,1.84,4.14,4.01,2.08,0.24,0.37
ADANIPOWER,Utilities,NIFTY_ENERGY,-3.3052779238996983,-4.791091160220993,1.84,4.14,-2.51,-5.15,-8.93,-2.28
INFY,Technology Services,NIFTY_IT,-0.0192845434384165,-15.008196721311467,1.84,4.14,-7.12,-1.86,-19.15,-7.89
AXISBANK,Finance,NIFTY_FIN_SERVICE,-2.240413614821185,8.047619047619055,1.84,4.14,7.95,-4.08,3.91,0.1
ADANIENT,Distribution Services,NIFTY_FIN_SERVICE,7.043046357615888,8.04478609625668,1.84,4.14,7.95,5.2,3.9,0.09
TITAN,Consumer Durables,NIFTY_AUTO,4.767794632438744,5.160459123916612,1.84,4.14,4.01,2.93,1.02,1.15
KOTAKBANK,Finance,NIFTY_FIN_SERVICE,-4.54658385093168,0.7077326343381359,1.84,4.14,7.95,-6.39,-3.43,-7.24
M&M,Consumer Durables,NIFTY_AUTO,0.63307246930076,4.059344057370312,1.84,4.14,4.01,-1.21,-0.08,0.05
ITC,Consumer Non-Durables,NIFTY_FMCG,-0.8435186779135785,2.857142857142857,1.84,4.14,3.97,-2.68,-1.28,-1.11
NTPC,Utilities,NIFTY_ENERGY,1.3352272727272696,-2.527667714168602,1.84,4.14,-2.51,-0.5,-6.67,-0.02
ULTRACEMCO,Non-Energy Minerals,NIFTY_METAL,2.47010561228943,5.7657657657657655,1.84,4.14,-5.33,0.63,1.63,11.1
HCLTECH,Technology Services,NIFTY_IT,3.660094925155179,-3.6726039016115313,1.84,4.14,-7.12,1.82,-7.81,3.45
BEL,Electronic Technology,NIFTY_IT,4.596853490658797,3.755181663009017,1.84,4.14,-7.12,2.76,-0.38,10.88
BAJAJFINSV,Finance,NIFTY_FIN_SERVICE,6.392383543012591,9.15116279069768,1.84,4.14,7.95,4.55,5.01,1.2
