identifier,instrument,underlying,expiry,option_type,strike,last_price,contracts_traded,turnover,open_interest,underlying_value,pct_change
OPTIDXNIFTY07-07-2026CE24400.00,Index Options,NIFTY,07-Jul-2026,Call,24400,60.1,2120339,76298.278576,294470,24382.7,44.47115384615385
OPTIDXNIFTY07-07-2026CE24350.00,Index Options,NIFTY,07-Jul-2026,Call,24350,86.55,1701478,86364.47106299999,184877,24382.7,45.707070707070706
OPTIDXNIFTY07-07-2026PE24300.00,Index Options,NIFTY,07-Jul-2026,Put,24300,41.05,1472690,47402.94572,390158,24382.7,-58.26131164209456
OPTIDXNIFTY07-07-2026CE24300.00,Index Options,NIFTY,07-Jul-2026,Call,24300,118.6,1453913,99352.4178985,157283,24382.7,44.722391702257475
OPTIDXNIFTY07-07-2026CE24500.00,Index Options,NIFTY,07-Jul-2026,Call,24500,24.75,1365895,19922.94447,237879,24382.7,27.906976744186046
OPTIDXNIFTY07-07-2026PE24350.00,Index Options,NIFTY,07-Jul-2026,Put,24350,59.0,1233923,53657.141655,293081,24382.7,-53.322784810126585
OPTIDXNIFTY07-07-2026PE24400.00,Index Options,NIFTY,07-Jul-2026,Put,24400,82.85,1092544,63693.676384,261324,24382.7,-47.778127954617084
OPTIDXNIFTY07-07-2026CE24450.00,Index Options,NIFTY,07-Jul-2026,Call,24450,39.45,1019742,23994.52926,119255,24382.7,38.17863397548161
OPTIDXNIFTY07-07-2026CE24600.00,Index Options,NIFTY,07-Jul-2026,Call,24600,8.25,867195,4391.0418825,209108,24382.7,-2.366863905325444
OPTIDXNIFTY07-07-2026PE24200.00,Index Options,NIFTY,07-Jul-2026,Put,24200,19.35,863525,13487.8287375,234261,24382.7,-65.6
OPTIDXNIFTY07-07-2026CE24550.00,Index Options,NIFTY,07-Jul-2026,Call,24550,14.5,784585,6757.2383125,94608,24382.7,15.079365079365079
OPTIDXNIFTY07-07-2026PE24250.00,Index Options,NIFTY,07-Jul-2026,Put,24250,28.25,683905,15545.5026025,153295,24382.7,-62.63227513227513
OPTIDXNIFTY07-07-2026CE24700.00,Index Options,NIFTY,07-Jul-2026,Call,24700,3.2,652890,1353.767415,127011,24382.7,-30.434782608695652
OPTIDXNIFTY07-07-2026PE24000.00,Index Options,NIFTY,07-Jul-2026,Put,24000,6.05,604121,2850.846999,253790,24382.7,-65.52706552706553
OPTIDXNIFTY07-07-2026CE24800.00,Index Options,NIFTY,07-Jul-2026,Call,24800,1.9,591701,807.671865,106935,24382.7,-39.682539682539684
OPTIDXNIFTY07-07-2026PE24100.00,Index Options,NIFTY,07-Jul-2026,Put,24100,9.8,541074,4308.301725,163388,24382.7,-68.48874598070739
OPTIDXNIFTY07-07-2026CE24750.00,Index Options,NIFTY,07-Jul-2026,Call,24750,2.3,515939,848.4616854999999,56218,24382.7,-37.83783783783784
OPTIDXNIFTY07-07-2026CE24650.00,Index Options,NIFTY,07-Jul-2026,Call,24650,4.8,514822,1586.1665819999998,94174,24382.7,-18.64406779661017
OPTIDXNIFTY07-07-2026PE24150.00,Index Options,NIFTY,07-Jul-2026,Put,24150,13.35,497645,5518.385405,120039,24382.7,-68.0622009569378
OPTIDXNIFTY07-07-2026PE23500.00,Index Options,NIFTY,07-Jul-2026,Put,23500,1.95,430231,514.556276,171320,24382.7,-30.357142857142858
