symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
GVT&D,5043.0,15,5.130396714544818,4.53,1.31,45.47,29.44,12.04,252.45003229784865,4664.32,5295.15,False,0,Buy,Producer Manufacturing
SHRIRAMFIN,1031.8,14,7.367325702393336,6.77,1.29,57.99,22.48,15.07,29.067425425889585,988.2,1083.39,False,2,Strong buy,Finance
CUMMINSIND,5642.0,14,5.2611940298507465,4.66,1.44,60.3,20.67,8.12,158.46896641081344,5404.3,5924.1,False,0,Buy,Producer Manufacturing
MOTILALOFS,946.15,14,8.509662251275866,7.91,14.2,46.05,8.41,21.28,27.12644742220778,905.46,993.46,False,0,Strong buy,Technology Services
WELCORP,1455.1,14,12.371611707467745,11.77,8.55,62.94,,5.61,44.00048102075778,1389.1,1527.86,False,2,Strong buy,Producer Manufacturing
BOSCHLTD,40440.0,14,11.00741147405984,10.41,7.19,54.69,15.35,3.72,967.3091550693724,38989.04,42462.0,False,0,Buy,Producer Manufacturing
APOLLOHOSP,8592.0,14,2.2370299857210854,1.64,0.98,59.94,15.72,8.31,142.85350122208985,8377.72,9021.6,False,0,Strong buy,Health Services
CGPOWER,942.1,14,8.549372047470913,7.95,4.73,48.7,23.33,2.95,26.613029469734336,902.18,989.2,False,0,Buy,Producer Manufacturing
PAGEIND,40950.0,14,6.0880829015544045,5.49,7.77,54.9,7.02,23.54,1090.4757574548296,39314.29,42997.5,False,0,Strong buy,Consumer Non-Durables
LT,4216.4,14,4.635695850704778,4.04,6.23,53.58,21.09,5.3,79.1861374811039,4097.62,4427.22,False,0,Strong buy,Industrial Services
THERMAX,4828.8,14,7.869987713615551,7.27,4.05,48.23,,5.1,175.52363773692713,4565.51,5070.24,False,2,Buy,Producer Manufacturing
SBIN,1045.4,14,7.784307660583576,7.18,1.7,53.8,16.45,18.11,20.40846052247105,1014.79,1097.67,False,0,Buy,Finance
MEDANTA,1312.4,13,4.432243176573569,3.83,3.17,67.53,,10.98,36.29492403943443,1257.96,1378.02,False,0,Buy,Health Services
ABSLAMC,1141.2,13,12.422421436311694,11.82,18.11,51.61,,7.33,46.40494446442187,1071.59,1198.26,False,0,Buy,Technology Services
AUBANK,1033.85,13,3.281718281718273,2.68,-2.8,49.69,18.36,5.58,30.164518637593936,988.6,1085.54,False,0,Buy,Finance
GMRAIRPORT,108.44,13,11.563786008230448,10.96,7.74,66.72,11.06,10.31,2.965406317242208,103.99,113.86,False,0,Strong buy,Transportation
LALPATHLAB,1689.2,13,5.50905683947533,4.91,4.25,63.08,,6.74,55.59120353040829,1605.81,1773.66,False,2,Strong buy,Health Services
ABCAPITAL,390.8,13,7.259503224921089,6.66,1.18,43.13,11.04,6.01,11.53555148007813,373.5,410.34,False,0,Buy,Finance
ZYDUSLIFE,1101.4,13,2.5512104283054087,1.95,1.29,57.18,12.35,2.23,25.742155938501075,1062.79,1156.47,False,0,Buy,Health Technology
KPIL,1384.2,13,8.479623824451414,7.88,10.07,54.73,,9.62,47.53929692258247,1312.89,1453.41,False,2,Buy,Industrial Services
