symbol,close,perf_1m,pct_change_oi,change_in_oi,tot_volume,tot_turnover,latest_oi,in_oi_spurt,fno_score
TVSMOTOR,3569.7,2.888024210981404,42.68,39093.0,158917.0,402031.127225,130690.0,True,6
HEROMOTOCO,4896.1,-1.6649929704759918,35.18,21506.0,172329.0,246553.7253,82633.0,True,6
BANDHANBNK,201.76,2.4162436548223303,34.72,18198.0,103294.0,282154.43952,70608.0,True,6
HYUNDAI,1969.4,5.096323176263407,32.76,11803.0,41568.0,138151.132515,47827.0,True,6
GVT&D,5043.0,5.130396714544818,29.44,6461.0,45806.0,79226.7586875,28410.0,True,6
SUPREMEIND,3421.9,-5.18951568214562,29.22,5804.0,28989.0,63937.4883,25666.0,True,6
MFSL,1611.4,-6.617987946221594,29.2,8259.0,28108.0,114446.11932,36548.0,True,6
UNOMINDA,1136.5,1.6547406082289804,28.93,4132.0,39585.0,63835.392115,18417.0,True,6
KOTAKBANK,409.0,4.110983836069741,28.26,36105.0,118569.0,558804.7498,163850.0,True,6
KEI,5268.0,-0.4083484573502791,28.19,4792.0,52561.0,104110.4287125,21792.0,True,6
BAJFINANCE,980.4,3.8614333386302166,27.06,40735.0,161530.0,558245.476125,191269.0,True,6
ETERNAL,255.15,3.090909090909093,26.73,36736.0,98136.0,357003.788225,174153.0,True,6
ALKEM,5425.0,0.3700277520814061,26.31,5366.0,18326.0,77857.2331375,25760.0,True,6
ICICIGI,1813.6,-2.5993555316863635,26.04,5465.0,16965.0,77176.1967925,26450.0,True,6
MANAPPURAM,318.5,-2.195608782435123,25.46,6682.0,31280.0,130553.3928,32928.0,True,6
HDFCAMC,2649.7,-3.9302418331460096,24.82,7668.0,29540.0,138710.45226,38564.0,True,6
VMM,116.39,-5.0884775340455,24.62,2822.0,12506.0,49301.85147,14282.0,True,6
EICHERMOT,7598.0,2.4679703304113283,24.53,17823.0,123985.0,243767.67947,90482.0,True,6
BHARTIARTL,1850.7,-1.2433297758804671,24.46,45682.0,196267.0,657100.81479,232465.0,True,6
AXISBANK,1377.2,5.145823789891594,24.33,42537.0,167661.0,604975.6581875,217354.0,True,6
INDIGO,5450.0,21.11111111111111,24.07,38580.0,386592.0,477102.70779,198886.0,True,6
SBILIFE,1744.9,-8.394582108357826,24.0,8515.0,34549.0,127725.4233375,43994.0,True,6
SHREECEM,25735.0,1.4987182015381582,23.98,5834.0,32653.0,106865.97828,30161.0,True,6
PIIND,2684.9,-5.653946166280135,23.94,7940.0,37265.0,98000.413875,41108.0,True,6
ICICIBANK,1387.5,7.558139534883721,23.78,73548.0,367583.0,1255642.61858,382838.0,True,6
PIDILITIND,1597.0,8.109937720010828,23.64,5501.0,29622.0,112219.5498,28772.0,True,6
GODREJCP,1034.6,1.63064833005893,23.49,7678.0,29957.0,81831.6384,40368.0,True,6
LICHSGFIN,549.85,0.8806531510870689,23.44,8770.0,28244.0,116158.3085,46191.0,True,6
CGPOWER,942.1,8.549372047470913,23.33,8778.0,47924.0,156158.89716,46398.0,True,6
GODREJPROP,1850.6,4.141812042768707,22.91,11681.0,97804.0,152684.2213575,62660.0,True,6
ULTRACEMCO,11489.0,-1.7194183062446535,22.71,18922.0,95856.0,227445.991995,102249.0,True,6
NAUKRI,978.85,4.299413958444329,22.68,13740.0,67527.0,154539.3883425,74311.0,True,6
DALBHARAT,1720.4,-5.607374080983201,22.59,5273.0,28763.0,88609.8078775,28615.0,True,6
SHRIRAMFIN,1031.8,7.367325702393336,22.48,18308.0,126169.0,275652.8727975,99762.0,True,6
GRASIM,3126.6,-1.3192778689559457,22.08,15082.0,49843.0,274333.4175,83387.0,True,6
POLYCAB,9531.0,1.723677891029404,21.6,7214.0,61596.0,169474.64555,40607.0,True,6
MARICO,825.8,0.401215805471119,21.28,4763.0,26322.0,102317.31552,27148.0,True,6
LT,4216.4,4.635695850704778,21.09,36845.0,211644.0,516168.6166,211513.0,True,6
VBL,507.65,-4.063120098270812,20.9,16814.0,59842.0,210895.92873,97250.0,True,6
GLENMARK,2154.4,-7.057808455565138,20.85,10853.0,36419.0,193024.58835,62908.0,True,6
PNBHOUSING,1044.8,-3.625126833317956,20.83,5091.0,39934.0,90350.89791,29537.0,True,6
MAXHEALTH,1123.35,12.233989409531414,20.79,8492.0,124421.0,134220.2441475,49330.0,True,6
CANBK,128.95,-3.9979154258487233,20.73,15827.0,52914.0,254950.9209,92168.0,True,6
CUMMINSIND,5642.0,5.2611940298507465,20.67,7572.0,37324.0,201481.28934,44205.0,True,6
RADICO,3829.8,7.790599493385876,20.3,1480.0,10975.0,19250.851995,8771.0,True,6
PAYTM,1124.8,1.9394598513684849,20.16,9710.0,80656.0,208130.51586,57864.0,True,6
INDUSINDBK,918.95,-0.7827683005830274,20.02,16520.0,67669.0,286678.05082,99027.0,True,6
INDHOTEL,720.65,8.597046413502103,19.62,7180.0,23964.0,115378.7443,43772.0,True,5
NYKAA,301.35,11.404805914972282,19.6,6130.0,26703.0,130606.8284375,37398.0,True,5
MARUTI,13745.0,4.223536548377313,19.5,33322.0,627069.0,484189.653505,204208.0,True,5
CHOLAFIN,1799.2,12.555520800750706,19.41,8156.0,39868.0,219364.316625,50184.0,True,5
ONGC,233.1,-18.23921431076816,19.34,21408.0,94000.0,183105.898875,132116.0,True,5
MOTHERSON,151.71,11.15100007326544,18.98,8226.0,87818.0,248397.32781,51570.0,True,5
TATAPOWER,388.95,-6.333534015653223,18.78,16133.0,66015.0,149606.9226,102021.0,True,5
UNITDSPR,1384.9,7.849855930223518,18.55,7712.0,56886.0,101332.30652,49295.0,True,5
M&M,3182.2,1.9282511210762276,18.42,31100.0,308034.0,417521.66788,199977.0,True,5
AUBANK,1033.85,3.281718281718273,18.36,7068.0,52368.0,184895.1984,45560.0,True,5
HINDZINC,518.05,-18.017091311916445,18.33,11305.0,65966.0,137882.931865,72993.0,True,5
JSWSTEEL,1231.0,-4.52923840545991,18.31,14639.0,46152.0,276335.8546275,94580.0,True,5
ASTRAL,1486.9,-4.6797871658439645,18.18,4405.0,29300.0,89729.227025,28641.0,True,5
FORTIS,954.8,-1.9712525667351173,18.16,3583.0,26454.0,75265.38546,23313.0,True,5
BANKBARODA,279.15,2.290216196408941,18.01,13292.0,56426.0,261614.351115,87089.0,True,5
SOLARINDS,17428.0,-5.164063775371388,17.44,5204.0,36111.0,103501.69946,35049.0,True,5
BPCL,309.75,0.48661800486618,17.44,7974.0,48231.0,110977.2413925,53699.0,True,5
MCX,2831.7,-14.938419945929711,17.25,11568.0,90583.0,255797.6392025,78648.0,True,5
TATASTEEL,188.71,-10.095283468318248,17.19,27827.0,126387.0,276767.511075,189712.0,True,5
DELHIVERY,464.8,1.4847161572052427,16.95,4472.0,28953.0,95680.9389925,30859.0,True,5
LODHA,947.45,4.11538461538462,16.93,7006.0,105921.0,92083.4576575,48396.0,True,5
HINDPETRO,409.25,1.5004960317460343,16.62,6523.0,32447.0,114768.2643525,45774.0,True,5
HAVELLS,1178.3,-2.2482163597146285,16.51,5442.0,23663.0,93535.3033,38400.0,True,5
SBIN,1045.4,7.784307660583576,16.45,38194.0,335694.0,670969.0794,270413.0,True,5
TIINDIA,3054.0,0.2132895816242822,16.19,3001.0,35761.0,74611.95994,21533.0,True,5
OFSS,10974.5,13.005200020594142,15.91,6466.0,216922.0,228397.6334125,47117.0,True,5
ICICIPRULI,491.05,-7.226525599848848,15.87,5185.0,20878.0,64062.91629,37863.0,True,5
APOLLOHOSP,8592.0,2.2370299857210854,15.72,6527.0,59696.0,150068.32225,48037.0,True,5
TORNTPHARM,4516.2,-1.2269536119677265,15.45,5683.0,33790.0,103940.5198375,42464.0,True,5
BOSCHLTD,40440.0,11.00741147405984,15.35,3824.0,57049.0,119824.1089675,28740.0,True,5
SONACOMS,619.25,4.850998984083978,15.32,3292.0,32192.0,108501.290205,24774.0,True,5
ADANIENT,3038.0,6.746310611384399,15.31,18310.0,150314.0,376278.9137625,137906.0,True,5
HDFCBANK,796.3,1.5624003571200815,15.22,142073.0,777393.0,1515556.137915,1075322.0,True,5
DIVISLAB,6713.5,-0.6143597335307179,15.22,9892.0,99240.0,151258.51755,74894.0,True,5
BANKINDIA,144.72,-0.8835011300595795,15.09,4129.0,16698.0,94890.17096,31491.0,True,5
DMART,4294.6,4.748896314544275,15.02,5683.0,42815.0,101660.968035,43522.0,True,5
TATACONSUM,1131.3,-5.068389695393143,14.91,7583.0,52936.0,141416.81796,58442.0,True,5
IDEA,14.06,-0.2129169623846654,14.89,18765.0,65536.0,438778.50648,144808.0,True,5
SIEMENS,3627.9,-1.5708937001465106,14.78,5900.0,56615.0,138929.1450575,45807.0,True,5
JIOFIN,239.43,-0.8119640415924353,14.73,17114.0,68334.0,211248.554935,133263.0,True,5
360ONE,1085.4,-5.781249999999992,14.67,2870.0,12587.0,41501.57815,22438.0,True,5
LTM,3762.6,-6.005495878091433,14.16,7972.0,45564.0,124684.731915,64289.0,True,5
JINDALSTEL,1059.5,-12.604140889218838,14.16,5059.0,31812.0,104693.7041875,40776.0,True,5
MUTHOOTFIN,3025.6,-9.559394990135711,14.15,5489.0,72300.0,182047.29191,44293.0,True,5
TITAN,4291.3,3.357498976372277,14.01,13024.0,107198.0,210145.2894625,105963.0,True,5
BEL,407.2,-3.8488783943329423,13.94,21824.0,132956.0,279444.1482975,178328.0,True,5
SBICARD,624.85,-0.8174603174603139,13.91,8236.0,97985.0,165924.57896,67449.0,True,5
