symbol,sector,nifty_sector_index,perf_1w,perf_1m,nifty_1w,nifty_1m,sector_1m,rs_vs_nifty_1w,rs_vs_nifty_1m,rs_vs_sector_1m
GROWW,Miscellaneous,,-0.0800200050012486,5.446772576133421,-0.46,0.6,,0.38,4.85,
PNB,Finance,NIFTY_FIN_SERVICE,-1.1726981218506651,1.6394987279751334,-0.46,0.6,6.08,-0.71,1.04,-4.44
APOLLOHOSP,Health Services,NIFTY_PHARMA,1.819043668898501,2.2370299857210854,-0.46,0.6,1.26,2.28,1.64,0.98
IRFC,Finance,NIFTY_FIN_SERVICE,-8.70473537604457,-8.68656716417911,-0.46,0.6,6.08,-8.24,-9.29,-14.77
BOSCHLTD,Producer Manufacturing,NIFTY_AUTO,2.561501394876997,11.00741147405984,-0.46,0.6,3.82,3.02,10.41,7.19
CANBK,Finance,NIFTY_FIN_SERVICE,-4.840971146040885,-3.9979154258487233,-0.46,0.6,6.08,-4.38,-4.6,-10.08
BAJAJHLDNG,Finance,NIFTY_FIN_SERVICE,0.4644549763033175,-0.767718378428986,-0.46,0.6,6.08,0.92,-1.37,-6.85
CIPLA,Health Technology,NIFTY_PHARMA,6.421814957138623,1.8530306245137436,-0.46,0.6,1.26,6.88,1.25,0.59
GAIL,Utilities,NIFTY_ENERGY,-1.6668562976447872,3.00953516090583,-0.46,0.6,-1.59,-1.21,2.41,4.6
GMRAIRPORT,Transportation,NIFTY_AUTO,-0.958991688738695,11.563786008230448,-0.46,0.6,3.82,-0.5,10.96,7.74
INDIANB,Finance,NIFTY_FIN_SERVICE,-5.461564664471445,-1.350710900473931,-0.46,0.6,6.08,-5.0,-1.95,-7.43
LTM,Technology Services,NIFTY_IT,-5.509794073329987,-6.005495878091433,-0.46,0.6,-5.69,-5.05,-6.61,-0.32
HDFCAMC,Finance,NIFTY_FIN_SERVICE,-2.221484187608409,-3.9302418331460096,-0.46,0.6,6.08,-1.76,-4.53,-10.01
JINDALSTEL,Non-Energy Minerals,NIFTY_METAL,-6.734154929577465,-12.604140889218838,-0.46,0.6,-5.81,-6.27,-13.2,-6.79
DRREDDY,Health Technology,NIFTY_PHARMA,6.4223798266351455,1.312828207051763,-0.46,0.6,1.26,6.88,0.71,0.05
ZYDUSLIFE,Health Technology,NIFTY_PHARMA,3.758831841733405,2.5512104283054087,-0.46,0.6,1.26,4.22,1.95,1.29
VEDL,Non-Energy Minerals,NIFTY_METAL,-10.928338762214986,-17.759398496240603,-0.46,0.6,-5.81,-10.47,-18.36,-11.95
TATACONSUM,Consumer Non-Durables,NIFTY_FMCG,0.595767383958745,-5.068389695393143,-0.46,0.6,-1.68,1.06,-5.67,-3.39
LUPIN,Health Technology,NIFTY_PHARMA,2.614064278833515,2.4615250087443243,-0.46,0.6,1.26,3.07,1.86,1.2
MARICO,Consumer Non-Durables,NIFTY_FMCG,1.574415744157436,0.401215805471119,-0.46,0.6,-1.68,2.03,-0.2,2.08
LGEINDIA,Consumer Durables,NIFTY_AUTO,-0.5506329113924079,2.3648208469055345,-0.46,0.6,3.82,-0.09,1.76,-1.46
AMBUJACEM,Non-Energy Minerals,NIFTY_METAL,-0.9929906542056076,-4.139803189684427,-0.46,0.6,-5.81,-0.53,-4.74,1.67
JSWENERGY,Utilities,NIFTY_ENERGY,-0.2608695652173913,2.4290051794963428,-0.46,0.6,-1.59,0.2,1.83,4.02
MAXHEALTH,Health Services,NIFTY_PHARMA,9.200933216681234,12.233989409531414,-0.46,0.6,1.26,9.66,11.63,10.97
INDUSTOWER,Finance,NIFTY_FIN_SERVICE,-4.939613526570046,-10.840507476212045,-0.46,0.6,6.08,-4.48,-11.44,-16.92
GODREJCP,Consumer Non-Durables,NIFTY_FMCG,1.431372549019599,1.63064833005893,-0.46,0.6,-1.68,1.89,1.03,3.31
ABCAPITAL,Finance,NIFTY_FIN_SERVICE,4.394283424602642,7.259503224921089,-0.46,0.6,6.08,4.85,6.66,1.18
INDHOTEL,Consumer Services,NIFTY_FMCG,2.6566951566951533,8.597046413502103,-0.46,0.6,-1.68,3.12,8.0,10.28
MANKIND,Health Technology,NIFTY_PHARMA,3.4623303500147102,0.5677176931873914,-0.46,0.6,1.26,3.92,-0.03,-0.69
BHARATFORG,Producer Manufacturing,NIFTY_AUTO,5.161764705882362,11.351603861725335,-0.46,0.6,3.82,5.62,10.75,7.53
MAZDOCK,Producer Manufacturing,NIFTY_AUTO,-3.4556813744631003,0.4672897196261682,-0.46,0.6,3.82,-3.0,-0.13,-3.35
UNITDSPR,Consumer Non-Durables,NIFTY_FMCG,4.2061700526711885,7.849855930223518,-0.46,0.6,-1.68,4.67,7.25,9.53
HEROMOTOCO,Consumer Durables,NIFTY_AUTO,-2.557417505871114,-1.6649929704759918,-0.46,0.6,3.82,-2.1,-2.26,-5.48
LLOYDSME,Non-Energy Minerals,NIFTY_METAL,-2.464728879823219,-4.895027624309387,-0.46,0.6,-5.81,-2.0,-5.5,0.91
RECLTD,Finance,NIFTY_FIN_SERVICE,1.3479710950527977,6.002906976744179,-0.46,0.6,6.08,1.81,5.4,-0.08
SHREECEM,Non-Energy Minerals,NIFTY_METAL,2.244735796583234,1.4987182015381582,-0.46,0.6,-5.81,2.7,0.9,7.31
LODHA,Finance,NIFTY_FIN_SERVICE,3.376977632296786,4.11538461538462,-0.46,0.6,6.08,3.84,3.52,-1.96
IDBI,Finance,NIFTY_FIN_SERVICE,-3.78619153674832,18.8445667125172,-0.46,0.6,6.08,-3.33,18.24,12.76
OFSS,Technology Services,NIFTY_IT,15.764767932489452,13.005200020594142,-0.46,0.6,-5.69,16.22,12.41,18.7
ASHOKLEY,Producer Manufacturing,NIFTY_AUTO,0.8599585713389019,-2.191380569758945,-0.46,0.6,3.82,1.32,-2.79,-6.01
ICICIGI,Finance,NIFTY_FIN_SERVICE,1.4317673378076012,-2.5993555316863635,-0.46,0.6,6.08,1.89,-3.2,-8.68
LENSKART,Health Technology,NIFTY_PHARMA,0.6427370710966084,0.6128904705417093,-0.46,0.6,1.26,1.1,0.01,-0.65
AUROPHARMA,Health Technology,NIFTY_PHARMA,8.800895480621236,7.255172413793106,-0.46,0.6,1.26,9.26,6.66,6.0
HINDPETRO,Energy Minerals,NIFTY_ENERGY,1.0493827160493827,1.5004960317460343,-0.46,0.6,-1.59,1.51,0.9,3.09
NYKAA,Retail Trade,NIFTY_FMCG,6.691449814126407,11.404805914972282,-0.46,0.6,-1.68,7.15,10.8,13.08
WAAREEENER,Electronic Technology,NIFTY_IT,-2.539024548222038,0.4472630173564783,-0.46,0.6,-5.69,-2.08,-0.15,6.14
MEESHO,Retail Trade,NIFTY_FMCG,12.972612699951524,-5.360134003350085,-0.46,0.6,-1.68,13.43,-5.96,-3.68
SRF,Process Industries,NIFTY_METAL,0.4964330366992718,0.1098941353163119,-0.46,0.6,-5.81,0.96,-0.49,5.92
AUBANK,Finance,NIFTY_FIN_SERVICE,1.15949119373776,3.281718281718273,-0.46,0.6,6.08,1.62,2.68,-2.8
NTPCGREEN,Utilities,NIFTY_ENERGY,-1.7147551083273451,-6.175259752989608,-0.46,0.6,-1.59,-1.25,-6.78,-4.59
NHPC,Utilities,NIFTY_ENERGY,6.29183400267738,0.4808909136927483,-0.46,0.6,-1.59,6.75,-0.12,2.07
SUZLON,Producer Manufacturing,NIFTY_AUTO,-3.512326916582233,6.524981357196122,-0.46,0.6,3.82,-3.05,5.92,2.7
FEDERALBNK,Finance,NIFTY_FIN_SERVICE,0.3250773993808085,10.976027397260276,-0.46,0.6,6.08,0.79,10.38,4.9
ATGL,Utilities,NIFTY_ENERGY,2.171753016323627,9.226100151745062,-0.46,0.6,-1.59,2.63,8.63,10.82
LAURUSLABS,Health Technology,NIFTY_PHARMA,5.685131195335277,6.53930933137399,-0.46,0.6,1.26,6.15,5.94,5.28
YESBANK,Finance,NIFTY_FIN_SERVICE,-1.4659270998415113,11.275167785234895,-0.46,0.6,6.08,-1.01,10.68,5.2
PERSISTENT,Technology Services,NIFTY_IT,-3.536561067941821,-3.900357284636761,-0.46,0.6,-5.69,-3.08,-4.5,1.79
POLICYBZR,Technology Services,NIFTY_IT,-0.47445930125085,-9.639160839160835,-0.46,0.6,-5.69,-0.01,-10.24,-3.95
NMDC,Non-Energy Minerals,NIFTY_METAL,-3.575888296060853,-6.143646408839781,-0.46,0.6,-5.81,-3.12,-6.74,-0.33
DABUR,Consumer Non-Durables,NIFTY_FMCG,-1.3038416763678748,-5.210196779964224,-0.46,0.6,-1.68,-0.84,-5.81,-3.53
HAVELLS,Producer Manufacturing,NIFTY_AUTO,-2.0287686039743984,-2.2482163597146285,-0.46,0.6,3.82,-1.57,-2.85,-6.07
LTF,Finance,NIFTY_FIN_SERVICE,1.3559322033898304,6.747590146376286,-0.46,0.6,6.08,1.82,6.15,0.67
NAM_INDIA,Finance,NIFTY_FIN_SERVICE,-1.0855405992184108,3.5454545454545454,-0.46,0.6,6.08,-0.63,2.95,-2.53
DIXON,Electronic Technology,NIFTY_IT,-6.586314152410576,1.8223427699610104,-0.46,0.6,-5.69,-6.13,1.22,7.51
FORTIS,Health Services,NIFTY_PHARMA,-0.125523012552306,-1.9712525667351173,-0.46,0.6,1.26,0.33,-2.57,-3.23
BHARTIHEXA,Communications,,0.8810873574209475,-4.948838406589876,-0.46,0.6,,1.34,-5.55,
BAJAJHFL,Finance,NIFTY_FIN_SERVICE,2.0408163265306123,5.0420168067226925,-0.46,0.6,6.08,2.5,4.44,-1.04
TORNTPOWER,Utilities,NIFTY_ENERGY,-0.021216407355018,-4.214377667863679,-0.46,0.6,-1.59,0.44,-4.81,-2.62
MCX,Finance,NIFTY_FIN_SERVICE,-0.8959507227102637,-14.938419945929711,-0.46,0.6,6.08,-0.44,-15.54,-21.02
INDUSINDBK,Finance,NIFTY_FIN_SERVICE,-1.9263607257203796,-0.7827683005830274,-0.46,0.6,6.08,-1.47,-1.38,-6.86
ICICIPRULI,Finance,NIFTY_FIN_SERVICE,-3.1077348066298343,-7.226525599848848,-0.46,0.6,6.08,-2.65,-7.83,-13.31
SAIL,Non-Energy Minerals,NIFTY_METAL,-5.063924402445811,-13.894630703302244,-0.46,0.6,-5.81,-4.6,-14.49,-8.08
PAYTM,Finance,NIFTY_FIN_SERVICE,0.4644515898535232,1.9394598513684849,-0.46,0.6,6.08,0.92,1.34,-4.14
JSWINFRA,Industrial Services,NIFTY_ENERGY,10.223855663214154,19.50733562760368,-0.46,0.6,-1.59,10.68,18.91,21.1
PHOENIXLTD,Finance,NIFTY_FIN_SERVICE,1.3570326219998936,5.249778956675509,-0.46,0.6,6.08,1.82,4.65,-0.83
BIOCON,Health Technology,NIFTY_PHARMA,1.0440694427582746,-3.232182304383219,-0.46,0.6,1.26,1.5,-3.83,-4.49
IDFCFIRSTB,Finance,NIFTY_FIN_SERVICE,2.3778754200051737,14.3971119133574,-0.46,0.6,6.08,2.84,13.8,8.32
OIL,Energy Minerals,NIFTY_ENERGY,-2.422643319740937,-16.106413693545054,-0.46,0.6,-1.59,-1.96,-16.71,-14.52
MAHABANK,Finance,NIFTY_FIN_SERVICE,-2.301762114537449,9.0339233038348,-0.46,0.6,6.08,-1.84,8.43,2.95
SWIGGY,Transportation,NIFTY_AUTO,-7.934990439770554,-3.7192561487702505,-0.46,0.6,3.82,-7.47,-4.32,-7.54
IOB,Finance,NIFTY_FIN_SERVICE,-3.68818105616094,2.0124297129328195,-0.46,0.6,6.08,-3.23,1.41,-4.07
APARINDS,Electronic Technology,NIFTY_IT,-1.0376775787523165,28.381410256410252,-0.46,0.6,-5.69,-0.58,27.78,34.07
PIRAMALFIN,Finance,NIFTY_FIN_SERVICE,5.830353595550263,9.562982005141388,-0.46,0.6,6.08,6.29,8.96,3.48
PRESTIGE,Finance,NIFTY_FIN_SERVICE,2.943511046434714,11.06115749661029,-0.46,0.6,6.08,3.4,10.46,4.98
BANKINDIA,Finance,NIFTY_FIN_SERVICE,-2.0507614213197978,-0.8835011300595795,-0.46,0.6,6.08,-1.59,-1.48,-6.96
NAUKRI,Technology Services,NIFTY_IT,-4.87366375121477,4.299413958444329,-0.46,0.6,-5.69,-4.41,3.7,9.99
SCHAEFFLER,Producer Manufacturing,NIFTY_AUTO,-0.597714340362454,1.3381431740073744,-0.46,0.6,3.82,-0.14,0.74,-2.48
ALKEM,Health Technology,NIFTY_PHARMA,0.8458035133376708,0.3700277520814061,-0.46,0.6,1.26,1.31,-0.23,-0.89
COFORGE,Technology Services,NIFTY_IT,2.3305229967783947,6.635714285714292,-0.46,0.6,-5.69,2.79,6.04,12.33
NATIONALUM,Non-Energy Minerals,NIFTY_METAL,-10.229729729729735,-18.24000000000001,-0.46,0.6,-5.81,-9.77,-18.84,-12.43
GICRE,Finance,NIFTY_FIN_SERVICE,1.390449438202244,-7.991333163395367,-0.46,0.6,6.08,1.85,-8.59,-14.07
OBEROIRLTY,Finance,NIFTY_FIN_SERVICE,2.9546792230723984,2.065585249153932,-0.46,0.6,6.08,3.41,1.47,-4.01
UNOMINDA,Producer Manufacturing,NIFTY_AUTO,4.26605504587156,1.6547406082289804,-0.46,0.6,3.82,4.73,1.05,-2.17
BERGEPAINT,Process Industries,NIFTY_METAL,4.877336448598122,5.950039339103069,-0.46,0.6,-5.81,5.34,5.35,11.76
GLENMARK,Health Technology,NIFTY_PHARMA,0.4382284382284425,-7.057808455565138,-0.46,0.6,1.26,0.9,-7.66,-8.32
TIINDIA,Non-Energy Minerals,NIFTY_METAL,-7.198638670272572,0.2132895816242822,-0.46,0.6,-5.81,-6.74,-0.39,6.02
LINDEINDIA,Process Industries,NIFTY_METAL,-0.685997171145686,-3.2184700206753964,-0.46,0.6,-5.81,-0.23,-3.82,2.59
HDBFS,Finance,NIFTY_FIN_SERVICE,6.808877397112689,11.04390681003583,-0.46,0.6,6.08,7.27,10.44,4.96
COROMANDEL,Process Industries,NIFTY_METAL,-1.7437005746844148,8.58755835414179,-0.46,0.6,-5.81,-1.28,7.99,14.4
FACT,Process Industries,NIFTY_METAL,-7.96277145811789,0.90702947845805,-0.46,0.6,-5.81,-7.5,0.31,6.72
SBICARD,Finance,NIFTY_FIN_SERVICE,-0.5015923566878945,-0.8174603174603139,-0.46,0.6,6.08,-0.04,-1.42,-6.9
TATACOMM,Communications,,3.3143153526971,2.898026655646252,-0.46,0.6,,3.77,2.3,
MFSL,Finance,NIFTY_FIN_SERVICE,-1.4434250764525938,-6.617987946221594,-0.46,0.6,6.08,-0.98,-7.22,-12.7
JSL,Non-Energy Minerals,NIFTY_METAL,-4.51298255254843,-4.969920700027348,-0.46,0.6,-5.81,-4.05,-5.57,0.84
THERMAX,Producer Manufacturing,NIFTY_AUTO,0.2283199800738926,7.869987713615551,-0.46,0.6,3.82,0.69,7.27,4.05
MOTILALOFS,Technology Services,NIFTY_IT,0.344681302365044,8.509662251275866,-0.46,0.6,-5.69,0.8,7.91,14.2
VMM,Retail Trade,NIFTY_FMCG,-2.4310503814234266,-5.0884775340455,-0.46,0.6,-1.68,-1.97,-5.69,-3.41
MRF,Consumer Durables,NIFTY_AUTO,0.2321083172147001,0.4263565891472868,-0.46,0.6,3.82,0.69,-0.17,-3.39
GODREJPROP,Finance,NIFTY_FIN_SERVICE,3.966292134831456,4.141812042768707,-0.46,0.6,6.08,4.43,3.54,-1.94
ABBOTINDIA,Health Technology,NIFTY_PHARMA,-1.9168104274487252,-8.182307554279562,-0.46,0.6,1.26,-1.46,-8.78,-9.44
COLPAL,Consumer Non-Durables,NIFTY_FMCG,-1.943419434194342,-5.090718605647892,-0.46,0.6,-1.68,-1.48,-5.69,-3.41
