symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
J&KBANK,178.5,13,9.846153846153848,9.62,4.19,41.62,,13.03,7.183285773652094,167.73,187.42,False,0,Strong buy,Finance
AIAENG,4814.0,13,6.764249279219339,6.53,2.72,46.63,,7.6,141.89865341359476,4601.15,5054.7,False,0,Buy,Producer Manufacturing
PFOCUS,288.99,13,19.96519144704128,19.74,20.62,48.31,,26.99,13.305385137455744,269.03,303.44,False,0,Buy,Consumer Services
CAPLIPOINT,2670.0,12,11.720155655048323,11.49,4.2,45.64,,1.09,88.44659421967708,2537.33,2803.5,False,0,Buy,Health Technology
BOSCHLTD,41105.0,12,4.726114649681529,4.5,0.69,57.76,,3.55,803.5305925826544,39899.7,43160.25,False,2,Buy,Producer Manufacturing
NYKAA,324.35,12,18.52731591448933,18.3,19.18,64.32,,2.4,7.577588071669474,312.98,340.57,False,0,Buy,Retail Trade
ENDURANCE,2758.0,12,6.007610408579014,5.78,1.97,61.5,,11.67,74.4814509692289,2646.28,2895.9,False,2,Buy,Producer Manufacturing
PAGEIND,40395.0,12,3.048469387755102,2.82,3.7,57.58,,21.52,1084.115120611529,38768.83,42414.75,False,0,Buy,Consumer Non-Durables
GLAND,2529.9,12,15.005909628148007,14.78,7.49,47.78,,1.72,77.26480482943091,2414.0,2656.4,False,0,Buy,Health Technology
ANANDRATHI,2079.6,12,16.438969764837623,16.21,10.78,49.85,,4.65,56.46807682837649,1994.9,2183.58,False,0,Buy,Finance
JSWINFRA,340.0,12,15.685607349438593,15.46,14.13,51.12,,4.65,10.774864986066092,323.84,357.0,False,0,Buy,Industrial Services
LUPIN,2489.6,12,9.543714524574298,9.31,2.02,55.73,,1.6,45.260019552624826,2421.71,2614.08,False,2,Buy,Health Technology
ZYDUSLIFE,1153.9,12,7.851201046826805,7.62,0.33,52.7,,2.39,24.559150701074252,1117.06,1211.6,False,2,Buy,Health Technology
KIRLOSENG,2392.7,12,24.945169712793724,24.72,20.91,34.92,,13.68,107.4065565086988,2231.59,2512.34,False,0,Buy,Producer Manufacturing
GODREJIND,1339.0,12,26.18980303458676,25.96,28.22,28.49,,7.77,49.58430795990528,1264.62,1405.95,False,0,Strong buy,Process Industries
CPPLUS,3827.8,12,13.027815508179303,12.8,8.99,41.41,,1.0,136.6686602583531,3622.8,4019.19,False,2,Buy,Consumer Durables
PRESTIGE,1642.0,11,8.741721854304636,8.51,3.08,56.35,,10.48,50.10514869232594,1566.84,1724.1,False,0,Buy,Finance
DEEPAKNTR,1753.8,11,6.30379439932113,6.07,8.33,34.95,,11.36,52.851417212533576,1674.52,1841.49,False,0,Strong buy,Process Industries
AADHARHFC,515.75,11,4.5509831745388185,4.32,-1.11,48.82,,21.03,15.77738315758995,492.08,541.54,False,0,Neutral,Finance
IPCALAB,1880.1,11,20.9145282654833,20.68,13.39,76.47,,1.59,49.53033338479425,1805.8,1974.1,False,0,Buy,Health Technology
