symbol,close,rsi,adx,tech_rating,perf_1m,above_sma200,score
THANGAMAYL,6433.0,59.87447409758595,54.503353601247326,Buy,16.93174588748523,True,6
ADANIENT,3156.1,59.33410704404269,29.769539168696657,Buy,6.215925153126466,True,6
GODREJIND,1339.0,65.90542989052904,59.27152515638154,Strong buy,26.18980303458676,True,6
AEGISLOG,1306.8,64.15912096980924,57.04506777367969,Buy,33.068581029479155,True,6
AIAENG,4814.0,58.03342751340098,34.24107398931323,Buy,6.764249279219339,True,6
CPPLUS,3827.8,69.81379221397845,42.1897984234432,Buy,13.027815508179303,True,6
GLAXO,2506.4,68.86833648989017,32.721212636714874,Strong buy,13.411764705882357,True,6
MAXHEALTH,1100.5,53.71995325824202,29.396566163385497,Buy,7.323971133216296,True,6
AJANTPHARM,3452.8,66.30563502884365,40.983665563636,Strong buy,11.036789297658872,True,6
PNBHOUSING,1096.4,59.03829620044094,26.37905521784373,Buy,7.469123701235056,True,6
CIPLA,1432.1,53.01710307681862,25.21044436228926,Buy,3.775362318840573,True,6
APOLLOHOSP,8882.5,64.44652822398949,30.347102515048224,Buy,5.863774506882784,True,6
MARICO,837.5,52.721372032308274,40.75360903066869,Buy,3.703703703703704,True,6
TORNTPHARM,4915.4,66.85140824656415,36.98689090897199,Buy,8.531684698608956,True,6
PIDILITIND,1563.9,50.5346695650109,27.76661516194672,Buy,-0.7110659640657621,True,6
CHOLAFIN,1797.6,58.67506379428372,28.26818773003107,Buy,6.974529873839551,True,6
LUPIN,2489.6,63.7258765744039,28.004128174324745,Buy,9.543714524574298,True,6
ZYDUSLIFE,1153.9,63.191076519313135,43.16604875287168,Buy,7.851201046826805,True,6
CUB,221.11,59.58995141337287,34.99972327639452,Buy,11.756381096790507,True,6
SUMICHEM,540.95,68.7353011428244,27.55632377713256,Buy,13.501888375996646,True,6
CREDITACC,1495.1,55.13252127260049,29.885859353434093,Buy,6.216254617789145,True,6
REDINGTON,277.15,57.985264976910685,38.991074899140365,Buy,13.590720931185691,True,6
ICICIBANK,1422.8,66.63051313883469,30.57499979405237,Buy,6.020864381520116,True,6
CAPLIPOINT,2670.0,67.4956247384377,57.91494789808296,Buy,11.720155655048323,True,6
J&KBANK,178.5,61.58231357807708,43.23589370607698,Strong buy,9.846153846153848,True,6
