symbol,sector,nifty_sector_index,perf_1w,perf_1m,nifty_1w,nifty_1m,sector_1m,rs_vs_nifty_1w,rs_vs_nifty_1m,rs_vs_sector_1m
ADANIPOWER,Utilities,NIFTY_ENERGY,-0.6864988558352403,-2.515723270440249,-0.27,0.23,1.56,-0.42,-2.75,-4.08
ADANIPORTS,Transportation,NIFTY_AUTO,1.6877402105497663,1.1524822695035437,-0.27,0.23,4.04,1.96,0.92,-2.89
AXISBANK,Finance,NIFTY_FIN_SERVICE,0.3067484662576687,-4.112601715416752,-0.27,0.23,5.66,0.58,-4.34,-9.77
TITAN,Consumer Durables,NIFTY_AUTO,0.2426974083383855,7.628952327772728,-0.27,0.23,4.04,0.51,7.4,3.59
M&M,Consumer Durables,NIFTY_AUTO,0.6754583467352847,-0.4769475357710652,-0.27,0.23,4.04,0.95,-0.71,-4.52
KOTAKBANK,Finance,NIFTY_FIN_SERVICE,-0.0397403629619756,-7.490498957950229,-0.27,0.23,5.66,0.23,-7.72,-13.15
ULTRACEMCO,Non-Energy Minerals,NIFTY_METAL,3.627399189998239,2.481497605572486,-0.27,0.23,-2.03,3.9,2.25,4.51
ITC,Consumer Non-Durables,NIFTY_FMCG,-1.2020505568322553,-4.281555060798082,-0.27,0.23,-0.65,-0.93,-4.51,-3.63
NTPC,Utilities,NIFTY_ENERGY,-0.5660377358490533,-3.656307129798903,-0.27,0.23,1.56,-0.3,-3.89,-5.22
HCLTECH,Technology Services,NIFTY_IT,1.96078431372549,2.309666381522669,-0.27,0.23,1.46,2.23,2.08,0.85
ONGC,Energy Minerals,NIFTY_ENERGY,1.1697106505232893,0.2032520325203252,-0.27,0.23,1.56,1.44,-0.03,-1.36
BEL,Electronic Technology,NIFTY_IT,-0.2693437806072394,0.0737100737100765,-0.27,0.23,1.46,0.0,-0.16,-1.39
JSWSTEEL,Non-Energy Minerals,NIFTY_METAL,-0.8682950580215893,-4.562500000000007,-0.27,0.23,-2.03,-0.6,-4.79,-2.53
BAJAJFINSV,Finance,NIFTY_FIN_SERVICE,-3.773683934288557,2.310267857142862,-0.27,0.23,5.66,-3.5,2.08,-3.35
HAL,Electronic Technology,NIFTY_IT,1.0009099181073704,3.8232199228340935,-0.27,0.23,1.46,1.27,3.59,2.36
BAJAJ_AUTO,Consumer Durables,NIFTY_AUTO,1.8275607958732496,3.8426853707414823,-0.27,0.23,4.04,2.1,3.61,-0.2
ETERNAL,Technology Services,NIFTY_IT,-2.748557855446205,12.834645669291348,-0.27,0.23,1.46,-2.48,12.6,11.37
NESTLEIND,Consumer Non-Durables,NIFTY_FMCG,-3.483299250170409,1.7169540229885123,-0.27,0.23,-0.65,-3.21,1.49,2.37
COALINDIA,Energy Minerals,NIFTY_ENERGY,-0.616064163663833,-5.189620758483029,-0.27,0.23,1.56,-0.35,-5.42,-6.75
POWERGRID,Utilities,NIFTY_ENERGY,-0.7064641469445425,-1.7819706498951664,-0.27,0.23,1.56,-0.44,-2.01,-3.34
ADANIGREEN,Utilities,NIFTY_ENERGY,2.910299003322256,3.967241726522112,-0.27,0.23,1.56,3.18,3.74,2.41
DMART,Retail Trade,NIFTY_FMCG,-3.3993641477133774,-6.289293255201545,-0.27,0.23,-0.65,-3.13,-6.52,-5.64
ASIANPAINT,Process Industries,NIFTY_METAL,-1.0612244897959149,-3.5311143270622254,-0.27,0.23,-2.03,-0.79,-3.76,-1.5
SHRIRAMFIN,Finance,NIFTY_FIN_SERVICE,0.588581518540329,2.745490981963937,-0.27,0.23,5.66,0.86,2.52,-2.91
TATASTEEL,Non-Energy Minerals,NIFTY_METAL,-2.3302404048924585,-5.859037552721175,-0.27,0.23,-2.03,-2.06,-6.09,-3.83
HINDZINC,Non-Energy Minerals,NIFTY_METAL,-2.9944029850746183,-7.859294701399949,-0.27,0.23,-2.03,-2.72,-8.09,-5.83
HINDALCO,Non-Energy Minerals,NIFTY_METAL,-2.013319672131145,-2.908629441624363,-0.27,0.23,-2.03,-1.74,-3.14,-0.88
GRASIM,Non-Energy Minerals,NIFTY_METAL,-4.040813779331003,-2.3714285714285657,-0.27,0.23,-2.03,-3.77,-2.6,-0.34
EICHERMOT,Consumer Durables,NIFTY_AUTO,1.25684167849179,-0.8994114145889822,-0.27,0.23,4.04,1.53,-1.13,-4.94
ADANIENSOL,Utilities,NIFTY_ENERGY,4.146788990825685,13.922526259450052,-0.27,0.23,1.56,4.42,13.69,12.36
INDIGO,Transportation,NIFTY_AUTO,0.0950570342205323,7.968993519809704,-0.27,0.23,4.04,0.37,7.74,3.93
IOC,Energy Minerals,NIFTY_ENERGY,1.513847036877611,-3.748299319727885,-0.27,0.23,1.56,1.78,-3.98,-5.31
DIVISLAB,Health Technology,NIFTY_PHARMA,6.455604075691412,8.670133729569093,-0.27,0.23,7.52,6.73,8.44,1.15
SBILIFE,Finance,NIFTY_FIN_SERVICE,1.9619899385131307,2.9576113337472405,-0.27,0.23,5.66,2.23,2.73,-2.7
VAML,Non-Energy Minerals,NIFTY_METAL,1.2884594024214178,1.8746089909732744,-0.27,0.23,-2.03,1.56,1.64,3.9
WIPRO,Technology Services,NIFTY_IT,-0.9587399417907768,-5.679347826086951,-0.27,0.23,1.46,-0.69,-5.91,-7.14
TVSMOTOR,Consumer Durables,NIFTY_AUTO,-2.5567404976756904,2.845680972033822,-0.27,0.23,4.04,-2.29,2.62,-1.19
TORNTPHARM,Health Technology,NIFTY_PHARMA,1.306677658697437,8.531684698608956,-0.27,0.23,7.52,1.58,8.3,1.01
SOLARINDS,Process Industries,NIFTY_METAL,2.31188173835723,5.926352128883774,-0.27,0.23,-2.03,2.58,5.7,7.96
DLF,Finance,NIFTY_FIN_SERVICE,-3.1343283582089554,2.5195482189400598,-0.27,0.23,5.66,-2.86,2.29,-3.14
HYUNDAI,Consumer Durables,NIFTY_AUTO,3.934121534410647,1.671717171717167,-0.27,0.23,4.04,4.2,1.44,-2.37
PIDILITIND,Process Industries,NIFTY_METAL,-2.4999999999999942,-0.7110659640657621,-0.27,0.23,-2.03,-2.23,-0.94,1.32
VBL,Consumer Non-Durables,NIFTY_FMCG,-1.8867924528301887,-13.867672770773906,-0.27,0.23,-0.65,-1.62,-14.1,-13.22
JIOFIN,Finance,NIFTY_FIN_SERVICE,4.574468085106383,1.4657308009909211,-0.27,0.23,5.66,4.84,1.24,-4.19
TMCV,Consumer Durables,NIFTY_AUTO,-2.3753249822736966,1.561347430538486,-0.27,0.23,4.04,-2.11,1.33,-2.48
ICICIAMC,Finance,NIFTY_FIN_SERVICE,-2.033972671430365,-3.699938385705481,-0.27,0.23,5.66,-1.76,-3.93,-9.36
CUMMINSIND,Producer Manufacturing,NIFTY_AUTO,-1.455002694449434,-4.723862452240361,-0.27,0.23,4.04,-1.19,-4.95,-8.76
CHOLAFIN,Finance,NIFTY_FIN_SERVICE,-0.4044545404177617,6.974529873839551,-0.27,0.23,5.66,-0.13,6.74,1.31
TRENT,Retail Trade,NIFTY_FMCG,-2.8556876061120517,-1.8727490996398528,-0.27,0.23,-0.65,-2.59,-2.1,-1.22
BSE,Finance,NIFTY_FIN_SERVICE,-3.402359108781132,-11.837320574162684,-0.27,0.23,5.66,-3.13,-12.07,-17.5
ABB,Producer Manufacturing,NIFTY_AUTO,11.887344550109727,8.923230309072782,-0.27,0.23,4.04,12.16,8.69,4.88
TATACAP,Finance,NIFTY_FIN_SERVICE,-1.053814809610791,4.325925925925933,-0.27,0.23,5.66,-0.78,4.1,-1.33
POWERINDIA,Electronic Technology,NIFTY_IT,2.016498625114574,-3.89984170384228,-0.27,0.23,1.46,2.29,-4.13,-5.36
MOTHERSON,Producer Manufacturing,NIFTY_AUTO,-0.6934812760055479,-2.9218358077418496,-0.27,0.23,4.04,-0.42,-3.15,-6.96
IDEA,Communications,,-2.261484098939931,-4.948453608247426,-0.27,0.23,,-1.99,-5.18,
TECHM,Technology Services,NIFTY_IT,6.691988950276249,6.178694158075608,-0.27,0.23,1.46,6.96,5.95,4.72
CGPOWER,Producer Manufacturing,NIFTY_AUTO,0.7579475434865512,-1.8172157279489929,-0.27,0.23,4.04,1.03,-2.05,-5.86
BHEL,Producer Manufacturing,NIFTY_AUTO,13.461043970172286,14.849036959916711,-0.27,0.23,4.04,13.73,14.62,10.81
POLYCAB,Producer Manufacturing,NIFTY_AUTO,-0.3442999234889058,-5.026041666666667,-0.27,0.23,4.04,-0.07,-5.26,-9.07
GROWW,Miscellaneous,,3.7185929648241234,2.7683728340967946,-0.27,0.23,,3.99,2.54,
BPCL,Energy Minerals,NIFTY_ENERGY,0.0,-1.2658227848101269,-0.27,0.23,1.56,0.27,-1.5,-2.83
PFC,Finance,NIFTY_FIN_SERVICE,-1.2798424809254216,-6.503496503496498,-0.27,0.23,5.66,-1.01,-6.73,-12.16
UNIONBANK,Finance,NIFTY_FIN_SERVICE,7.027883396704673,-1.521865889212836,-0.27,0.23,5.66,7.3,-1.75,-7.18
APOLLOHOSP,Health Services,NIFTY_PHARMA,0.3785738501525596,5.863774506882784,-0.27,0.23,7.52,0.65,5.63,-1.66
BANKBARODA,Finance,NIFTY_FIN_SERVICE,1.242362525458253,-10.27075812274368,-0.27,0.23,5.66,1.51,-10.5,-15.93
BRITANNIA,Consumer Non-Durables,NIFTY_FMCG,-0.2628614344723995,2.163669583613809,-0.27,0.23,-0.65,0.01,1.93,2.81
SIEMENS,Producer Manufacturing,NIFTY_AUTO,6.666666666666664,1.290501246192188,-0.27,0.23,4.04,6.94,1.06,-2.75
ENRIN,Producer Manufacturing,NIFTY_AUTO,-0.8699421965317893,-5.120331950207467,-0.27,0.23,4.04,-0.6,-5.35,-9.16
HDFCLIFE,Finance,NIFTY_FIN_SERVICE,2.468468468468477,-1.2673611111111032,-0.27,0.23,5.66,2.74,-1.5,-6.93
TMPV,Consumer Durables,NIFTY_AUTO,-0.7173815573158075,-16.017699115044252,-0.27,0.23,4.04,-0.45,-16.25,-20.06
BOSCHLTD,Producer Manufacturing,NIFTY_AUTO,-2.882457176609569,4.726114649681529,-0.27,0.23,4.04,-2.61,4.5,0.69
TATAPOWER,Utilities,NIFTY_ENERGY,0.3585657370517989,-6.065879428216277,-0.27,0.23,1.56,0.63,-6.3,-7.63
PNB,Finance,NIFTY_FIN_SERVICE,1.0566762728146095,-2.862419205909505,-0.27,0.23,5.66,1.33,-3.09,-8.52
MUTHOOTFIN,Finance,NIFTY_FIN_SERVICE,-4.105297157622736,-5.9730799683293725,-0.27,0.23,5.66,-3.84,-6.2,-11.63
GVT&D,Producer Manufacturing,NIFTY_AUTO,-2.2811501597444166,-6.369387755102048,-0.27,0.23,4.04,-2.01,-6.6,-10.41
LTM,Technology Services,NIFTY_IT,6.658809664113143,2.9171817058096416,-0.27,0.23,1.46,6.93,2.69,1.46
GMRAIRPORT,Transportation,NIFTY_AUTO,-0.585937499999997,3.723601333827353,-0.27,0.23,4.04,-0.32,3.49,-0.32
BAJAJHLDNG,Finance,NIFTY_FIN_SERVICE,0.5003849114703618,0.9082125603864736,-0.27,0.23,5.66,0.77,0.68,-4.75
HDFCAMC,Finance,NIFTY_FIN_SERVICE,-2.740186915887857,-0.8082656601471757,-0.27,0.23,5.66,-2.47,-1.04,-6.47
CIPLA,Health Technology,NIFTY_PHARMA,-0.6383126344272564,3.775362318840573,-0.27,0.23,7.52,-0.37,3.55,-3.74
LODHA,Finance,NIFTY_FIN_SERVICE,-1.0672268907563065,27.282555813827766,-0.27,0.23,5.66,-0.8,27.05,21.62
IRFC,Finance,NIFTY_FIN_SERVICE,0.1922859405044697,-9.510675247727043,-0.27,0.23,5.66,0.46,-9.74,-15.17
ZYDUSLIFE,Health Technology,NIFTY_PHARMA,-0.6628787878787723,7.851201046826805,-0.27,0.23,7.52,-0.39,7.62,0.33
CANBK,Finance,NIFTY_FIN_SERVICE,0.3588516746411392,-5.489636527485733,-0.27,0.23,5.66,0.63,-5.72,-11.15
LUPIN,Health Technology,NIFTY_PHARMA,-0.5512502995925613,9.543714524574298,-0.27,0.23,7.52,-0.28,9.31,2.02
GAIL,Utilities,NIFTY_ENERGY,0.0292397660818779,-2.988883847549899,-0.27,0.23,1.56,0.3,-3.22,-4.55
INDIANB,Finance,NIFTY_FIN_SERVICE,2.643749999999997,-4.294871794871797,-0.27,0.23,5.66,2.91,-4.52,-9.95
ABCAPITAL,Finance,NIFTY_FIN_SERVICE,0.2374999999999971,6.977054429028809,-0.27,0.23,5.66,0.51,6.75,1.32
MARICO,Consumer Non-Durables,NIFTY_FMCG,-0.5975977752795639,3.703703703703704,-0.27,0.23,-0.65,-0.33,3.47,4.35
AMBUJACEM,Non-Energy Minerals,NIFTY_METAL,2.6518290517343406,0.45180722891566,-0.27,0.23,-2.03,2.92,0.22,2.48
INDUSTOWER,Finance,NIFTY_FIN_SERVICE,1.4458432007977096,-1.213739531496541,-0.27,0.23,5.66,1.72,-1.44,-6.87
GODREJCP,Consumer Non-Durables,NIFTY_FMCG,-1.1495327102803696,1.8390140573849545,-0.27,0.23,-0.65,-0.88,1.61,2.49
TATACONSUM,Consumer Non-Durables,NIFTY_FMCG,-1.5289406625409496,-2.6277897768178584,-0.27,0.23,-0.65,-1.26,-2.86,-1.98
MAXHEALTH,Health Services,NIFTY_PHARMA,-0.163294928785263,7.323971133216296,-0.27,0.23,7.52,0.11,7.09,-0.2
JINDALSTEL,Non-Energy Minerals,NIFTY_METAL,-0.8330141708157837,-9.133181259870144,-0.27,0.23,-2.03,-0.56,-9.36,-7.1
INDHOTEL,Consumer Services,NIFTY_FMCG,-0.2578018995929413,5.572310785580938,-0.27,0.23,-0.65,0.01,5.34,6.22
LGEINDIA,Consumer Durables,NIFTY_AUTO,1.047923322683712,0.0632751202227284,-0.27,0.23,4.04,1.32,-0.17,-3.98
MANKIND,Health Technology,NIFTY_PHARMA,0.1572883488655578,8.267448780073112,-0.27,0.23,7.52,0.43,8.04,0.75
LLOYDSME,Non-Energy Minerals,NIFTY_METAL,4.558404558404559,3.672316384180791,-0.27,0.23,-2.03,4.83,3.44,5.7
DRREDDY,Health Technology,NIFTY_PHARMA,-1.3896698530002556,-3.793103448275869,-0.27,0.23,7.52,-1.12,-4.02,-11.31
VEDL,Non-Energy Minerals,NIFTY_METAL,-5.624543462381313,-13.57859531772576,-0.27,0.23,-2.03,-5.35,-13.81,-11.55
OFSS,Technology Services,NIFTY_IT,3.774250440917108,23.28968046097433,-0.27,0.23,1.46,4.04,23.06,21.83
JSWENERGY,Utilities,NIFTY_ENERGY,2.107815706024987,-2.9432624113475216,-0.27,0.23,1.56,2.38,-3.17,-4.5
BHARATFORG,Producer Manufacturing,NIFTY_AUTO,-0.0475737392959086,2.9901960784313726,-0.27,0.23,4.04,0.22,2.76,-1.05
UNITDSPR,Consumer Non-Durables,NIFTY_FMCG,-1.862950393530232,4.22546012269938,-0.27,0.23,-0.65,-1.59,4.0,4.88
HEROMOTOCO,Consumer Durables,NIFTY_AUTO,-0.4752813096640459,-2.931854199683043,-0.27,0.23,4.04,-0.21,-3.16,-6.97
SHREECEM,Non-Energy Minerals,NIFTY_METAL,4.187572365881899,8.109731678013617,-0.27,0.23,-2.03,4.46,7.88,10.14
MAZDOCK,Producer Manufacturing,NIFTY_AUTO,-1.2201257861635182,-4.773645917542438,-0.27,0.23,4.04,-0.95,-5.0,-8.81
LENSKART,Health Technology,NIFTY_PHARMA,-2.8096947935368,8.097044728434506,-0.27,0.23,7.52,-2.54,7.87,0.58
NYKAA,Retail Trade,NIFTY_FMCG,-1.1128048780487736,18.52731591448933,-0.27,0.23,-0.65,-0.84,18.3,19.18
IDBI,Finance,NIFTY_FIN_SERVICE,3.0120481927710845,10.479390102080371,-0.27,0.23,5.66,3.28,10.25,4.82
RECLTD,Finance,NIFTY_FIN_SERVICE,0.2578057863076417,-0.8498583569405099,-0.27,0.23,5.66,0.53,-1.08,-6.51
ASHOKLEY,Producer Manufacturing,NIFTY_AUTO,-1.8768625959038792,-3.220762976860541,-0.27,0.23,4.04,-1.61,-3.45,-7.26
ICICIGI,Finance,NIFTY_FIN_SERVICE,-10.61111111111111,-9.152504093501207,-0.27,0.23,5.66,-10.34,-9.38,-14.81
AUROPHARMA,Health Technology,NIFTY_PHARMA,-1.7511579214516788,10.607142857142858,-0.27,0.23,7.52,-1.48,10.38,3.09
PAYTM,Finance,NIFTY_FIN_SERVICE,7.2661360233272765,22.78755074424898,-0.27,0.23,5.66,7.54,22.56,17.13
MEESHO,Retail Trade,NIFTY_FMCG,-3.333333333333336,10.805970149253728,-0.27,0.23,-0.65,-3.06,10.58,11.46
LAURUSLABS,Health Technology,NIFTY_PHARMA,2.827949901120639,13.364825581395356,-0.27,0.23,7.52,3.1,13.13,5.84
HINDPETRO,Energy Minerals,NIFTY_ENERGY,1.2655024044545684,-1.574415744157436,-0.27,0.23,1.56,1.54,-1.8,-3.13
DIXON,Electronic Technology,NIFTY_IT,4.771171171171171,17.947261663286003,-0.27,0.23,1.46,5.04,17.72,16.49
SRF,Process Industries,NIFTY_METAL,4.6779417056495145,5.747210003998688,-0.27,0.23,-2.03,4.95,5.52,7.78
BHARTIHEXA,Communications,,2.3438976750047287,10.919147773832275,-0.27,0.23,,2.61,10.69,
WAAREEENER,Electronic Technology,NIFTY_IT,-1.0557859158855771,-7.474747474747477,-0.27,0.23,1.46,-0.79,-7.7,-8.93
PERSISTENT,Technology Services,NIFTY_IT,4.372361156219563,1.8178217821782212,-0.27,0.23,1.46,4.64,1.59,0.36
FEDERALBNK,Finance,NIFTY_FIN_SERVICE,0.1816530426884547,3.196631841571808,-0.27,0.23,5.66,0.45,2.97,-2.46
NHPC,Utilities,NIFTY_ENERGY,0.050729232720363,5.186666666666667,-0.27,0.23,1.56,0.32,4.96,3.63
ATGL,Utilities,NIFTY_ENERGY,0.3249964674296954,-0.7548224769359767,-0.27,0.23,1.56,0.59,-0.98,-2.31
INDUSINDBK,Finance,NIFTY_FIN_SERVICE,-0.95126017456115,9.071274298056156,-0.27,0.23,5.66,-0.68,8.84,3.41
NTPCGREEN,Utilities,NIFTY_ENERGY,-0.278940027893993,-5.365506006923229,-0.27,0.23,1.56,-0.01,-5.6,-6.93
LTF,Finance,NIFTY_FIN_SERVICE,-4.009287925696591,5.3695836873407,-0.27,0.23,5.66,-3.74,5.14,-0.29
AUBANK,Finance,NIFTY_FIN_SERVICE,-1.6349809885931603,0.5148130160271932,-0.27,0.23,5.66,-1.36,0.28,-5.15
NAUKRI,Technology Services,NIFTY_IT,-0.0164609053497979,19.566929133858263,-0.27,0.23,1.46,0.25,19.34,18.11
NAM_INDIA,Finance,NIFTY_FIN_SERVICE,-5.473856209150327,0.889431461457974,-0.27,0.23,5.66,-5.2,0.66,-4.77
DABUR,Consumer Non-Durables,NIFTY_FMCG,-4.80260938027219,-2.712643678160922,-0.27,0.23,-0.65,-4.53,-2.94,-2.06
PHOENIXLTD,Finance,NIFTY_FIN_SERVICE,1.2603406326034108,11.42704149933066,-0.27,0.23,5.66,1.53,11.2,5.77
ICICIPRULI,Finance,NIFTY_FIN_SERVICE,3.018292682926834,2.684359805510535,-0.27,0.23,5.66,3.29,2.45,-2.98
NMDC,Non-Energy Minerals,NIFTY_METAL,0.1785714285714353,-4.88301119023397,-0.27,0.23,-2.03,0.45,-5.11,-2.85
POLICYBZR,Technology Services,NIFTY_IT,-0.0445320949169823,-1.7999999999999972,-0.27,0.23,1.46,0.23,-2.03,-3.26
SWIGGY,Transportation,NIFTY_AUTO,-3.805340829234027,4.792344497607648,-0.27,0.23,4.04,-3.54,4.56,0.75
YESBANK,Finance,NIFTY_FIN_SERVICE,-0.6276150627615004,-0.6276150627615004,-0.27,0.23,5.66,-0.36,-0.86,-6.29
HAVELLS,Producer Manufacturing,NIFTY_AUTO,-2.712117442149792,-1.23768628441526,-0.27,0.23,4.04,-2.44,-1.47,-5.28
MCX,Finance,NIFTY_FIN_SERVICE,0.3285714285714221,-2.6273830155979265,-0.27,0.23,5.66,0.6,-2.86,-8.29
FORTIS,Health Services,NIFTY_PHARMA,0.4171011470281543,-1.007401315789469,-0.27,0.23,7.52,0.69,-1.24,-8.53
BAJAJHFL,Finance,NIFTY_FIN_SERVICE,0.5002908667830047,-0.7126436781609248,-0.27,0.23,5.66,0.77,-0.94,-6.37
TORNTPOWER,Utilities,NIFTY_ENERGY,2.0699500356887937,2.766798418972332,-0.27,0.23,1.56,2.34,2.54,1.21
PRESTIGE,Finance,NIFTY_FIN_SERVICE,-3.0696576151121606,8.741721854304636,-0.27,0.23,5.66,-2.8,8.51,3.08
SUZLON,Producer Manufacturing,NIFTY_AUTO,-3.794890781192159,-10.97978759849264,-0.27,0.23,4.04,-3.52,-11.21,-15.02
OIL,Energy Minerals,NIFTY_ENERGY,1.5433553251649414,2.852028639618136,-0.27,0.23,1.56,1.81,2.62,1.29
BIOCON,Health Technology,NIFTY_PHARMA,8.853143418467585,6.435346380117664,-0.27,0.23,7.52,9.12,6.21,-1.08
JSWINFRA,Industrial Services,NIFTY_ENERGY,4.326480515495558,15.685607349438593,-0.27,0.23,1.56,4.6,15.46,14.13
OBEROIRLTY,Finance,NIFTY_FIN_SERVICE,-1.7988466218718586,11.250299688324132,-0.27,0.23,5.66,-1.53,11.02,5.59
IDFCFIRSTB,Finance,NIFTY_FIN_SERVICE,-0.763454317897371,2.3096774193548466,-0.27,0.23,5.66,-0.49,2.08,-3.35
PIRAMALFIN,Finance,NIFTY_FIN_SERVICE,3.9220291216533583,9.659992069785888,-0.27,0.23,5.66,4.19,9.43,4.0
SAIL,Non-Energy Minerals,NIFTY_METAL,0.7384615384615315,-10.301369863013704,-0.27,0.23,-2.03,1.01,-10.53,-8.27
COFORGE,Technology Services,NIFTY_IT,3.55662521727504,3.646704583472733,-0.27,0.23,1.46,3.83,3.42,2.19
ALKEM,Health Technology,NIFTY_PHARMA,0.0175469380593086,6.591865357643759,-0.27,0.23,7.52,0.29,6.36,-0.93
UNOMINDA,Producer Manufacturing,NIFTY_AUTO,1.4586994727592186,2.0595774772385718,-0.27,0.23,4.04,1.73,1.83,-1.98
NATIONALUM,Non-Energy Minerals,NIFTY_METAL,-0.4084507042253489,-3.769733260751216,-0.27,0.23,-2.03,-0.14,-4.0,-1.74
BANKINDIA,Finance,NIFTY_FIN_SERVICE,5.825958702064901,-2.2479564032697623,-0.27,0.23,5.66,6.1,-2.48,-7.91
IOB,Finance,NIFTY_FIN_SERVICE,0.0,-0.5873715124816322,-0.27,0.23,5.66,0.27,-0.82,-6.25
GLENMARK,Health Technology,NIFTY_PHARMA,0.1751390165944218,7.514097744360907,-0.27,0.23,7.52,0.45,7.28,-0.01
GICRE,Finance,NIFTY_FIN_SERVICE,-0.1234567901234536,3.717948717948721,-0.27,0.23,5.66,0.15,3.49,-1.94
SCHAEFFLER,Producer Manufacturing,NIFTY_AUTO,0.7676610630648228,2.8004956629491944,-0.27,0.23,4.04,1.04,2.57,-1.24
GODREJPROP,Finance,NIFTY_FIN_SERVICE,2.1431361062292567,19.56000000000001,-0.27,0.23,5.66,2.41,19.33,13.9
HDBFS,Finance,NIFTY_FIN_SERVICE,2.3333333333333304,5.936619718309856,-0.27,0.23,5.66,2.6,5.71,0.28
MAHABANK,Finance,NIFTY_FIN_SERVICE,-3.86007237635706,-9.688385269121811,-0.27,0.23,5.66,-3.59,-9.92,-15.35
SBICARD,Finance,NIFTY_FIN_SERVICE,9.924901860385727,7.020604852110337,-0.27,0.23,5.66,10.19,6.79,1.36
COROMANDEL,Process Industries,NIFTY_METAL,-0.7259976293954982,-2.408117687041798,-0.27,0.23,-2.03,-0.46,-2.64,-0.38
LINDEINDIA,Process Industries,NIFTY_METAL,2.318425760286225,2.208720514653324,-0.27,0.23,-2.03,2.59,1.98,4.24
JSL,Non-Energy Minerals,NIFTY_METAL,3.149055283414976,3.824751708107344,-0.27,0.23,-2.03,3.42,3.59,5.85
ABBOTINDIA,Health Technology,NIFTY_PHARMA,6.564885496183206,5.85781990521327,-0.27,0.23,7.52,6.83,5.63,-1.66
MOTILALOFS,Technology Services,NIFTY_IT,0.6210199463186244,0.9930801331150062,-0.27,0.23,1.46,0.89,0.76,-0.47
RBLBANK,Finance,NIFTY_FIN_SERVICE,1.1111111111111112,-2.6737967914438503,-0.27,0.23,5.66,1.38,-2.9,-8.33
BERGEPAINT,Process Industries,NIFTY_METAL,-1.0421836228287842,-3.391472868217054,-0.27,0.23,-2.03,-0.77,-3.62,-1.36
TIINDIA,Non-Energy Minerals,NIFTY_METAL,0.3344595747585469,-9.51369652200677,-0.27,0.23,-2.03,0.6,-9.74,-7.48
APARINDS,Electronic Technology,NIFTY_IT,0.0846859562455892,-12.283523008411676,-0.27,0.23,1.46,0.35,-12.51,-13.74
KALYANKJIL,Retail Trade,NIFTY_FMCG,20.006650410108623,42.83641160949868,-0.27,0.23,-0.65,20.28,42.61,43.49
MRF,Consumer Durables,NIFTY_AUTO,-1.3126222355950052,1.308880308880309,-0.27,0.23,4.04,-1.04,1.08,-2.73
MFSL,Finance,NIFTY_FIN_SERVICE,1.3205128205128147,-2.6724137931034537,-0.27,0.23,5.66,1.59,-2.9,-8.33
FACT,Process Industries,NIFTY_METAL,-0.3470792399552968,-6.58946787979046,-0.27,0.23,-2.03,-0.08,-6.82,-4.56
RADICO,Consumer Non-Durables,NIFTY_FMCG,-0.1164822364589444,14.365101417060297,-0.27,0.23,-0.65,0.15,14.14,15.02
COLPAL,Consumer Non-Durables,NIFTY_FMCG,-1.331360946745562,-3.216444981862153,-0.27,0.23,-0.65,-1.06,-3.45,-2.57
THERMAX,Producer Manufacturing,NIFTY_AUTO,-5.967078189300412,-3.259949195596952,-0.27,0.23,4.04,-5.7,-3.49,-7.3
