identifier,instrument,underlying,expiry,option_type,strike,last_price,contracts_traded,turnover,open_interest,underlying_value,pct_change
OPTIDXNIFTY21-07-2026CE24950.00,Index Options,NIFTY,21-Jul-2026,Call,24950,0,351075,0,17139,24123.65,0
OPTIDXNIFTY21-07-2026PE22900.00,Index Options,NIFTY,21-Jul-2026,Put,22900,0,230438,0,26397,24123.65,0
OPTIDXNIFTY21-07-2026PE22500.00,Index Options,NIFTY,21-Jul-2026,Put,22500,0,205550,0,62231,24123.65,0
OPTIDXNIFTY21-07-2026PE22700.00,Index Options,NIFTY,21-Jul-2026,Put,22700,0,140651,0,20633,24123.65,0
OPTIDXNIFTY21-07-2026PE23050.00,Index Options,NIFTY,21-Jul-2026,Put,23050,0,132096,0,12095,24123.65,0
OPTIDXNIFTY21-07-2026PE22850.00,Index Options,NIFTY,21-Jul-2026,Put,22850,0,75459,0,13173,24123.65,0
OPTIDXNIFTY28-07-2026CE26000.00,Index Options,NIFTY,28-Jul-2026,Call,26000,0,31143,0,54988,24123.65,0
OPTIDXNIFTY28-07-2026PE22500.00,Index Options,NIFTY,28-Jul-2026,Put,22500,0,27431,0,33920,24123.65,0
OPTIDXBANKNIFTY28-07-2026PE54000.00,Index Options,BANKNIFTY,28-Jul-2026,Put,54000,0,24057,0,16339,57575.4,0
OPTIDXBANKNIFTY28-07-2026CE61000.00,Index Options,BANKNIFTY,28-Jul-2026,Call,61000,0,22883,0,20647,57575.4,0
OPTIDXNIFTY28-07-2026CE25200.00,Index Options,NIFTY,28-Jul-2026,Call,25200,0,22125,0,17060,24123.65,0
OPTIDXBANKNIFTY28-07-2026CE60500.00,Index Options,BANKNIFTY,28-Jul-2026,Call,60500,0,19076,0,16678,57575.4,0
OPTIDXBANKNIFTY28-07-2026CE62000.00,Index Options,BANKNIFTY,28-Jul-2026,Call,62000,0,18852,0,23999,57575.4,0
OPTSTKICICIGI28-07-2026CE1700.00,Stock Options,ICICIGI,28-Jul-2026,Call,1700,0,17950,0,2064,1601.5,0
OPTSTKETERNAL28-07-2026CE300.00,Stock Options,ETERNAL,28-Jul-2026,Call,300,0,16369,0,7522,285.75,0
OPTSTKSIEMENS28-07-2026CE4000.00,Stock Options,SIEMENS,28-Jul-2026,Call,4000,0,14895,0,1534,3634.8,0
FUTSTKTORNTPHARM25-08-2026XX0.00,Stock Futures,TORNTPHARM,25-Aug-2026,-,0,0,14875,0,12808,4906.1,0
OPTSTKHDFCBANK28-07-2026CE820.00,Stock Options,HDFCBANK,28-Jul-2026,Call,820,0,14102,0,17837,810.7,0
OPTSTKDIXON28-07-2026PE13000.00,Stock Options,DIXON,28-Jul-2026,Put,13000,0,13660,0,3337,14559.0,0
OPTIDXBANKNIFTY28-07-2026PE53000.00,Index Options,BANKNIFTY,28-Jul-2026,Put,53000,0,13143,0,14836,57575.4,0
