index,ticker,close,prev_close,pct_change
NIFTY_50,^NSEI,24115.6,24072.75,0.18
NIFTY_BANK,^NSEBANK,57576.1,57582.25,-0.01
NIFTY_NEXT_50,^NSMIDCP,71748.7,71748.7,0.0
INDIA_VIX,^INDIAVIX,13.2,12.88,2.52
SENSEX,^BSESN,77186.87,77185.43,0.0
