identifier,instrument,underlying,expiry,option_type,strike,last_price,contracts_traded,turnover,open_interest,underlying_value,pct_change
OPTIDXNIFTY28-07-2026PE24100.00,Index Options,NIFTY,28-Jul-2026,Put,24100,172.15,201779,22994.331282,117574,24094.45,38.49557522123894
OPTIDXNIFTY28-07-2026CE24100.00,Index Options,NIFTY,28-Jul-2026,Call,24100,143.6,166626,15939.526473,114662,24094.45,-28.875681030212977
OPTIDXNIFTY28-07-2026CE24200.00,Index Options,NIFTY,28-Jul-2026,Call,24200,99.9,146275,9988.0226875,211977,24094.45,-32.362897765741366
OPTIDXNIFTY28-07-2026PE24000.00,Index Options,NIFTY,28-Jul-2026,Put,24000,125.8,142130,11911.133585,137408,24094.45,42.54957507082153
OPTIDXNIFTY28-07-2026CE24500.00,Index Options,NIFTY,28-Jul-2026,Call,24500,26.85,124836,2331.249882,133296,24094.45,-38.97727272727273
OPTIDXNIFTY28-07-2026CE24300.00,Index Options,NIFTY,28-Jul-2026,Call,24300,66.7,113303,5187.6911580000005,119625,24094.45,-35.52440792653456
OPTIDXNIFTY28-07-2026PE23900.00,Index Options,NIFTY,28-Jul-2026,Put,23900,89.25,104629,6305.780572000001,60942,24094.45,46.431501230516815
OPTIDXNIFTY28-07-2026PE24200.00,Index Options,NIFTY,28-Jul-2026,Put,24200,229.4,102860,15382.91872,148169,24094.45,35.21956970232832
OPTIDXNIFTY28-07-2026PE24050.00,Index Options,NIFTY,28-Jul-2026,Put,24050,147.25,102485,10105.533425,38113,24094.45,40.707118967988535
OPTIDXNIFTY28-07-2026CE25500.00,Index Options,NIFTY,28-Jul-2026,Call,25500,1.55,93820,109.7694,174132,24094.45,-13.88888888888889
OPTIDXNIFTY28-07-2026CE24150.00,Index Options,NIFTY,28-Jul-2026,Call,24150,120.7,88483,7250.7836765,50834,24094.45,-30.55235903337169
OPTIDXNIFTY28-07-2026PE23000.00,Index Options,NIFTY,28-Jul-2026,Put,23000,4.25,86967,277.5551805,135681,24094.45,-3.409090909090909
OPTIDXNIFTY28-07-2026PE24150.00,Index Options,NIFTY,28-Jul-2026,Put,24150,198.7,85745,11163.0129325,28395,24094.45,36.32933104631218
OPTIDXNIFTY28-07-2026CE25000.00,Index Options,NIFTY,28-Jul-2026,Call,25000,3.9,84882,238.900389,158907,24094.45,-25.714285714285715
OPTIDXNIFTY28-07-2026PE23500.00,Index Options,NIFTY,28-Jul-2026,Put,23500,18.4,75061,972.8656209999999,104295,24094.45,37.827715355805246
OPTIDXNIFTY28-07-2026CE24000.00,Index Options,NIFTY,28-Jul-2026,Call,24000,196.75,65029,8555.6379285,90396,24094.45,-26.103286384976524
OPTIDXNIFTY28-07-2026CE24600.00,Index Options,NIFTY,28-Jul-2026,Call,24600,16.6,64509,773.6241825,89436,24094.45,-38.40445269016698
OPTIDXNIFTY28-07-2026PE23800.00,Index Options,NIFTY,28-Jul-2026,Put,23800,61.2,64141,2662.0118525,68586,24094.45,46.76258992805755
OPTIDXNIFTY28-07-2026CE24400.00,Index Options,NIFTY,28-Jul-2026,Call,24400,42.95,62940,1865.5416,73478,24094.45,-37.933526011560694
OPTIDXNIFTY28-07-2026CE24800.00,Index Options,NIFTY,28-Jul-2026,Call,24800,7.1,56967,291.4146885,81543,24094.45,-30.73170731707317
