market_regime,nifty_trend,nifty_pct_change,banknifty_trend,banknifty_pct_change,india_vix,vix_level,best_sector,best_sector_perf_1m,worst_sector,worst_sector_perf_1m,fii_net,dii_net,crude,crude_pct_change,usdinr,usdinr_pct_change,us_sp500_pct,us_dow_pct,us_vix,us_vix_pct,dxy,dxy_pct,us_10y,asia_cue,europe_cue,global_risk,overall_risk,generated_at_ist
Bearish,Bearish,-0.38,Bearish,-0.66,12.88,Low,Distribution Services,11.27,Electronic Technology,-4.23,1650.16,-656.88,85.18,2.34,96.28,-0.21,0.89,0.74,17.05,-8.58,101.14,0.15,4.63,Bullish,Bullish,Neutral,Medium,2026-07-22T09:25:32.056019+05:30
