symbol,close,rsi,adx,tech_rating,perf_1m,above_sma200,score
J&KBANK,185.43,64.78362797323692,46.47239387496494,Strong buy,12.415883601091252,True,6
SUNDRMFAST,960.15,65.90787476399055,27.5245046540065,Buy,10.362068965517238,True,6
GRANULES,883.0,66.35472415615895,38.091701894621686,Buy,11.772151898734178,True,6
PFOCUS,288.92,66.60691362536804,32.90535493857802,Buy,25.617391304347837,True,6
CUB,225.76,60.90858692662309,33.80979527936702,Buy,14.802949402491729,True,6
ETERNAL,288.15,62.22351832001694,37.68501143769062,Buy,8.94139886578449,True,6
NEULANDLAB,18793.0,56.56775756727467,25.687849446253782,Buy,8.217206034780606,True,6
CREDITACC,1514.9,56.44618609547116,28.74144082445172,Strong buy,7.0600706713780985,True,6
CGCL,250.49,67.10241114168466,61.4017750290168,Buy,13.600907029478462,True,6
IIFL,582.0,66.56798789043384,29.012819826635777,Strong buy,9.275253473526094,True,6
PPLPHARMA,182.5,61.44237721212724,25.03786163552702,Buy,14.635678391959804,True,6
METROBRAND,1080.0,60.96502868331399,27.61952828271744,Strong buy,5.201636469900652,True,6
PIDILITIND,1583.8,55.02167381034032,25.76473728921868,Buy,0.2405063291139211,True,6
SAILIFE,1271.1,57.22893458188309,25.656022570187066,Buy,4.018003273322415,True,6
SUMICHEM,536.4,66.06002031539714,30.11215688839429,Buy,18.41059602649006,True,6
SYRMA,1387.2,55.14503497009776,34.071886231063594,Buy,3.445190156599556,True,6
ACMESOLAR,372.45,53.596881083854896,40.29386660288971,Buy,9.54411764705882,True,6
ADANIGREEN,1531.9,52.889120437249424,27.710016333116595,Buy,1.5175612988734322,True,6
DIVISLAB,7273.0,67.78484287822778,39.13246375826858,Buy,7.668393782383419,True,6
NAUKRI,1199.35,69.99442311178167,34.82595824924945,Buy,21.76142131979695,True,6
BHARTIHEXA,1638.4,64.51503737245193,27.412933895137424,Buy,9.62863834058214,True,6
LAURUSLABS,1583.6,65.49568632376617,36.12656031528939,Buy,11.915194346289748,True,6
GODREJPROP,2138.5,67.32339855175695,39.96988653905844,Buy,18.81215623090171,True,6
ALKEM,5587.5,52.28698919854036,26.71722593193494,Buy,3.5873192436040044,True,6
IDFCFIRSTB,81.34,61.39346205283905,34.25559104692081,Buy,3.3807829181494617,True,6
