date,symbol,subject,details,category
22-Jul-2026 09:12:50,PARAS,General Updates,"Intimation under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015   Signing of Memorandum of Understanding (MoU) with MP State Electronics Development Corporation (MPSeDC).",General Updates
22-Jul-2026 09:07:34,VIVIANA,Bagging/Receiving of orders/contracts,"Viviana Power Tech Limited has informed the Exchange about receiving multiple turnkey contracts from its existing client, M/s. Paschim Gujarat Vij Company Limited (PGVCL), having an aggregate contract value of Rs. 1,28,34,96,353.00 (Rupees One Hundred Twenty-Eight Crore Thirty-Four Lakh Ninety-Six T",Bagging/Receiving of orders/contracts
22-Jul-2026 09:06:28,ASTRAZEN,Resignation of Director/KMP/SMP,AstraZeneca Pharma India Limited has informed the Exchange about Resignation of Director/KMP/SMP,Resignation of Director/KMP/SMP
22-Jul-2026 09:05:41,HEXT,Updates,Hexaware Technologies Limited has informed the Exchange regarding 'Press Release'.,Updates
22-Jul-2026 09:04:36,CSBBANK,Updates,CSB Bank Limited has informed the Exchange regarding 'Grant of Stock Options under CSB Employee Stock Option Scheme 2019'.,Updates
22-Jul-2026 08:30:12,SAGILITY,Analysts/Institutional Investor Meet/Con. Call Updates,SAGILITY LIMITED has informed the Exchange about Link of Recording,Analysts/Institutional Investor Meet/Con. Call Updates
22-Jul-2026 07:47:36,GRANULES,Analysts/Institutional Investor Meet/Con. Call Updates,Granules India Limited has informed the Exchange about Link of Recording,Analysts/Institutional Investor Meet/Con. Call Updates
22-Jul-2026 07:11:12,CYIENTDLM,Analysts/Institutional Investor Meet/Con. Call Updates,Cyient Dlm Limited has informed the Exchange about Link of Recording,Analysts/Institutional Investor Meet/Con. Call Updates
22-Jul-2026 06:46:32,ICICIBANK,Investor Presentation,ICICI Bank Limited has informed the Exchange about Investor Presentation,Investor Presentation
22-Jul-2026 01:37:09,BHARATCOAL,Outcome of Board Meeting,"Bharat Coking Coal Limited has submitted to the Exchange, the financial results for the period ended Jun 30, 2026.",Outcome of Board Meeting
22-Jul-2026 01:23:46,BRIGADE,General Updates,Brigade Enterprises Limited has informed the Exchange about General Updates-Letter to shareholders in relation to Integrated Annual Report of the Company for the financial year 2025-26,General Updates
22-Jul-2026 01:18:20,BRIGADE,Updates,Brigade Enterprises Limited has informed the Exchange regarding 'Business Responsibility and Sustainability Report for the Financial Year 2025-26'.,Updates
22-Jul-2026 01:02:09,BRIGADE,Shareholders meeting,"Brigade Enterprises Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on August 13, 2026",Shareholders meeting
21-Jul-2026 23:31:03,GABRIEL,General Updates,"Gabriel India Limited has informed the Exchange about Business Update Presentation as on July 21, 2026.",General Updates
21-Jul-2026 23:29:01,GABRIEL,Investor Presentation,Gabriel India Limited has informed the Exchange about Investor Presentation,Investor Presentation
21-Jul-2026 23:20:36,ICICIBANK,General Updates,"ICICI Bank Limited has informed the Exchange about Disclosure under Regulation 30 read with Para A of Schedule III and Regulation 46(2) of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015.",General Updates
21-Jul-2026 23:16:50,JSWENERGY,General Updates,"JSW Energy Limited has informed the Exchange about Environmental, Social and Governance rating",General Updates
21-Jul-2026 23:10:58,INDIAMART,Analysts/Institutional Investor Meet/Con. Call Updates,Indiamart Intermesh Limited has informed the Exchange about Link of Recording,Analysts/Institutional Investor Meet/Con. Call Updates
21-Jul-2026 23:09:45,JSWENERGY,General Updates,JSW Energy Limited has informed the Exchange about upgrade in credit rating - JSW Renewable Energy (Vijayanagar) Limited,General Updates
21-Jul-2026 23:03:50,AVG,Disclosure of material issue,AVG Logistics Limited has informed regarding Disclosure of material issue,Disclosure of material issue
