symbol,close,perf_1m,pct_change_oi,change_in_oi,tot_volume,tot_turnover,latest_oi,in_oi_spurt,fno_score
PATANJALI,396.2,12.460970763553783,59.71,28665.0,337013.0,133900.9857375,76675.0,True,6
OFSS,10911.0,-7.924050632911392,40.21,12956.0,141003.0,96619.30311,45180.0,True,6
MANKIND,2437.8,2.213836477987429,29.06,6123.0,134508.0,32964.2943,27194.0,True,6
BSE,3161.0,-2.798277982779828,21.84,36718.0,475511.0,237505.76522,204872.0,True,6
GMRAIRPORT,98.7,-2.566633761105621,18.25,6687.0,40737.0,49997.17665,43320.0,True,5
AUROPHARMA,1713.4,6.481884283139655,13.7,5054.0,35595.0,96747.47863,41947.0,True,5
APOLLOHOSP,8912.0,2.119857912226424,13.03,4959.0,41833.0,57355.04955,43019.0,True,5
LICHSGFIN,568.0,13.6,12.87,7936.0,63220.0,80072.7169,69621.0,True,5
KPITTECH,536.8,-9.46196660482375,10.66,3653.0,37171.0,15664.6461925,37906.0,True,5
MAZDOCK,2232.0,-13.151750972762644,8.8,5276.0,43409.0,30348.9666,65252.0,True,3
ICICIGI,1509.1,-7.263565415104777,8.21,2838.0,48551.0,24361.1981925,37418.0,True,3
ADANIPORTS,1787.1,5.296959698326647,8.17,5633.0,73322.0,57689.605095,74586.0,True,3
PAYTM,1810.0,12.892159920164662,7.37,4681.0,94458.0,108163.1958025,68170.0,True,3
UNITDSPR,1397.0,-9.870967741935484,7.22,2174.0,18406.0,16940.13824,32289.0,True,3
CONCOR,487.05,-6.87380497131931,7.04,2180.0,11136.0,14562.01275,33154.0,True,3
INDHOTEL,745.0,1.3605442176870748,7.03,2910.0,50003.0,28323.8143,44279.0,True,3
RVNL,209.71,-7.981570864414215,6.85,3396.0,46739.0,18982.24482,52960.0,True,3
TMPV,301.65,-6.174183514774501,6.49,8612.0,80539.0,38636.69472,141287.0,True,3
MAHABANK,82.2,2.2896963663514227,6.42,848.0,3413.0,3547.18325,14060.0,True,3
BHARTIARTL,1830.2,-6.143589743589741,6.28,13471.0,193582.0,137332.3831825,228062.0,True,3
TORNTPHARM,4970.0,-0.7092198581560284,6.28,2218.0,31408.0,21649.88645,37526.0,True,3
HAVELLS,1103.1,-13.482352941176476,6.28,2564.0,17228.0,18952.52925,43379.0,True,3
NMDC,79.8,-5.214396009027201,6.05,4649.0,15964.0,45509.592825,81499.0,True,3
WAAREEENER,2499.0,-6.50604212652924,6.01,4613.0,31860.0,24335.29994,81328.0,True,3
KFINTECH,896.7,-6.884735202492207,5.99,1215.0,8178.0,13798.891285,21513.0,True,3
UNOMINDA,1227.5,-2.656621728786677,5.9,1004.0,15069.0,10954.175815,18012.0,True,3
NYKAA,336.0,1.5105740181268883,5.84,946.0,11680.0,17802.15875,17148.0,True,3
RADICO,4480.0,-4.782146652497343,5.81,827.0,16103.0,13870.086075,15069.0,True,3
GODFRYPHLP,1980.0,-6.320968962906885,5.79,650.0,5296.0,6425.7658025,11877.0,True,3
HYUNDAI,2144.0,-3.5103510351035103,5.77,1544.0,7489.0,12252.5500075,28306.0,True,3
ATHERENERG,1593.0,9.334248455730954,5.74,2189.0,26631.0,20398.334325,40309.0,True,3
ETERNAL,335.9,1.787878787878781,5.56,5902.0,100706.0,95662.3484175,112058.0,True,3
NAUKRI,1296.4,-5.220061412487196,5.53,1923.0,30517.0,20629.087765,36671.0,True,3
JSWENERGY,517.0,-4.682890855457223,5.29,1929.0,10093.0,18749.53811,38389.0,True,3
BLUESTARCO,1565.0,2.6094938368738494,5.14,1798.0,21079.0,16474.9216125,36762.0,True,3
HDFCBANK,739.5,1.5378278182067893,5.08,53842.0,757909.0,509221.262225,1112858.0,True,3
CDSL,1361.0,1.1219258488743524,4.99,2995.0,42363.0,38262.9958625,63044.0,True,3
SWIGGY,272.7,-2.867319679430102,4.88,4439.0,43869.0,48078.2706675,95446.0,True,3
SONACOMS,795.25,-3.024205841107244,4.77,1020.0,20477.0,27964.905885,22410.0,True,3
HINDALCO,981.2,-4.719362983103506,4.76,5255.0,55884.0,56106.72228,115546.0,True,3
TATAELXSI,3287.0,-10.316226023846552,4.62,1934.0,26519.0,14493.9379375,43840.0,True,3
WIPRO,164.55,-8.887043189368761,4.58,6528.0,50766.0,47729.5779,149069.0,True,3
BOSCHLTD,47565.0,-2.200061683972448,4.53,994.0,27632.0,8594.353625,22949.0,True,3
UPL,559.9,-1.9439579684763613,4.32,1502.0,14879.0,17327.353554,36265.0,True,3
BAJFINANCE,1021.3,-7.60810566310839,4.03,5810.0,46939.0,41336.59785,149990.0,True,3
