symbol,latest_oi,prev_oi,change_in_oi,pct_change_oi,volume,fut_value,opt_value,prem_value,underlying_value
OBEROIRLTY,28632,27954,678,2.43,6912,7588.82313,3593737136,360.01136,1787
JSWENERGY,37318,36460,858,2.35,3794,6781.58385,1473008118,148.02868,515
HINDALCO,112809,110291,2518,2.28,20900,22192.76808,12510832530,1082.0453,987
INFY,366403,358355,8048,2.25,159106,32626.93304,64685949512,5772.85512,1035
BAJAJHLDNG,5363,5248,115,2.19,1634,1155.52866,1316279649,85.34649,11365
HAVELLS,41679,40815,864,2.12,6842,4292.7949,3440461470,434.5147,1107
TITAN,63300,61988,1312,2.12,22402,11883.09886,18015146285,1165.40035,4828
INDIGO,91649,89774,1875,2.09,57310,17507.22486,42062317128,4117.87128,4980
PIDILITIND,16586,16249,337,2.07,2222,1653.148,1628659690,113.0969,1587
MARUTI,182534,178876,3658,2.04,58338,9219.78844,35694624543,2124.99543,12184
CDSL,61276,60049,1227,2.04,20572,11659.0346,12553280553,1294.56053,1367
BAJFINANCE,147098,144180,2918,2.02,15586,9365.3748,11569727565,1100.27565,1031
GODFRYPHLP,11452,11227,225,2.0,2009,1832.05852,958547158,81.74658,1977
MAHABANK,13471,13212,259,1.96,1108,943.0408,512236920,52.7592,82
HDFCLIFE,85953,84378,1575,1.87,17406,6455.79572,10175016874,1199.27874,564
HINDUNILVR,114725,112631,2094,1.86,32011,9899.77023,18119674176,1353.76176,1955
KAYNES,58636,57608,1028,1.78,15269,8490.23284,7560260631,1174.48131,3526
BHEL,55342,54377,965,1.77,14716,15111.94991,15516161272,2051.53147,434
BHARTIARTL,218383,214591,3792,1.77,68985,40540.0472,57272914907,3299.33907,1841
MCX,89042,87577,1465,1.67,23722,9856.24881,16726617864,2162.19114,3232
BHARATFORG,34455,33896,559,1.65,10387,10022.20175,9371992720,918.9272,1964
RELIANCE,659779,649190,10589,1.63,131532,62111.7607,77667276645,6782.11645,1233
JUBLFOOD,30430,29943,487,1.63,6103,5682.81112,3300244362,391.06862,500
NYKAA,16461,16202,259,1.6,1625,2983.7975,1387834500,133.0325,325
DRREDDY,66391,65352,1039,1.59,23311,7768.06243,16909257281,1630.82281,1201
NIFTYFPI,129,127,2,1.57,4,0.0,0,0.0242,1523
HAL,92705,91288,1417,1.55,43659,12884.88252,30955870566,2759.35566,4855
PREMIERENE,34041,33552,489,1.46,8069,6660.56183,4178232669,511.35669,903
PETRONET,23978,23638,340,1.44,1835,3395.4349,672743165,48.83665,288
BAJAJ-AUTO,65453,64531,922,1.43,16411,8826.82069,13546865977,835.70977,11482
POWERINDIA,59141,58341,800,1.37,21144,8969.17434,16428640062,1475.27562,32075
NBCC,24316,23992,324,1.35,1681,1780.15305,771067440,71.2244,83
PERSISTENT,55371,54641,730,1.34,14467,6423.81593,9322615835,901.03335,5435
FINNIFTY,21456,21175,281,1.33,8259,230.38983,12710360139,707.81139,25540
RBLBANK,25560,25230,330,1.31,4390,9261.04955,4832343872,468.09247,406
BEL,145951,144091,1860,1.29,17582,9356.53546,9239984187,771.62937,393
TATASTEEL,188798,186427,2371,1.27,39795,19967.52862,18799326947,1887.63822,184
SBILIFE,38435,37955,480,1.26,7010,2920.85373,4354976677,373.09177,1763
AMBUJACEM,106244,104928,1316,1.25,7809,11189.80992,2644405620,313.5762,391
NATIONALUM,53414,52755,659,1.25,10583,6817.13925,6620601450,722.7645,353
DIVISLAB,78307,77354,953,1.23,22233,8113.72856,20261169588,1621.59588,9392
IDEA,141617,139968,1649,1.18,11291,22220.1337,9745548348,1643.24598,13
MPHASIS,29674,29332,342,1.17,4067,4043.25671,2210913971,266.13721,2286
BLUESTARCO,35360,34964,396,1.13,11049,7079.42033,4956100633,682.56633,1560
SWIGGY,92031,91007,1024,1.13,16255,13945.50335,7057995893,945.35018,276
NAM-INDIA,19236,19028,208,1.09,1911,2575.69068,1147999875,115.74875,1147
FORTIS,21693,21461,232,1.08,3485,4635.12666,1992752113,193.77363,900
HYUNDAI,27051,26762,289,1.08,1897,3189.68809,829152260,90.8026,2156
ULTRACEMCO,67122,66429,693,1.04,11590,5359.51276,5928050246,449.96246,11046
SONACOMS,21610,21390,220,1.03,12594,12018.24359,11534831892,1429.44392,806
LTM,54675,54125,550,1.02,6673,7297.30779,3603581095,385.76095,4250
UPL,35115,34763,352,1.01,6504,4076.90394,4629947534,426.62784,562
HCLTECH,115207,114094,1113,0.98,50592,27133.25428,23253207364,2566.59364,1272
BAJAJFINSV,63334,62771,563,0.9,5763,2144.1324,3093451002,215.41002,1855
NHPC,30774,30504,270,0.89,1692,1717.87042,747105887,55.40887,75
TRENT,76251,75583,668,0.88,10639,6655.02111,6205452621,529.96371,2805
COLPAL,43339,42960,379,0.88,7157,3338.637,3441624439,407.70939,1893
TECHM,61609,61072,537,0.88,12304,9893.0244,10593588024,952.68024,1550
HDFCBANK,1067943,1059016,8927,0.84,317148,117991.74068,142377898013,15486.57513,736
DELHIVERY,24609,24411,198,0.81,2933,5010.88056,2189461150,182.95275,428
VEDL,124394,123406,988,0.8,15697,5056.826,4389195696,442.94446,261
EICHERMOT,68205,67669,536,0.79,9224,5065.43,6597659291,417.29291,7495
MOTHERSON,35572,35295,277,0.78,5772,9787.4421,4911996082,532.50082,161
ICICIBANK,279100,276958,2142,0.77,38798,21370.90116,35079514239,2539.82239,1342
SHREECEM,29937,29709,228,0.77,9135,4738.57336,4853082688,281.70188,22415
COALINDIA,127775,126804,971,0.77,15423,4597.09897,8269658212,566.22712,412
INDIANB,23838,23657,181,0.77,2771,2591.5816,2147270520,186.3052,842
LT,137530,136487,1043,0.76,16852,7720.51855,10963096733,729.16733,3891
ETERNAL,106963,106156,807,0.76,29322,17600.80495,21952514090,2661.2709,331
NIFTYNXT50,1345,1335,10,0.75,156,560.22732,226302555,13.97555,72117
KFINTECH,20449,20298,151,0.74,2235,2911.32533,896611932,84.09432,906
SHRIRAMFIN,66958,66472,486,0.73,7782,10516.52283,5611175880,526.0638,1008
ITC,208678,207179,1499,0.72,33858,10991.6291,14632919389,1131.54514,266
NMDC,77402,76850,552,0.72,4607,5967.39825,2006821035,263.50785,80
VMM,25030,24856,174,0.7,2224,3108.6235,823830845,82.1847,102
ADANIPOWER,85731,85140,591,0.69,15499,10226.65575,10765783640,1001.2814,207
POWERGRID,67068,66608,460,0.69,6064,3121.2535,2842919802,191.44552,267
NTPC,115477,114731,746,0.65,10610,5717.68845,4751641500,299.565,326
ONGC,69417,69010,407,0.59,11507,3135.52642,5856226290,373.1004,233
BDL,65630,65247,383,0.59,12811,6564.73122,5890386809,435.42809,1166
JSWSTEEL,83661,83175,486,0.58,6824,7420.64726,5235508217,412.21217,1278
FEDERALBNK,61296,60949,347,0.57,7673,4553.85225,6095428650,515.5365,331
DABUR,47696,47428,268,0.57,7606,3630.30675,3375518075,327.93075,389
YESBANK,66566,66208,358,0.54,7022,7130.27212,4528180215,396.10515,23
LTF,42341,42118,223,0.53,4256,4460.41665,2564451405,266.76405,309
IREDA,44401,44169,232,0.53,4567,4132.29425,1960107870,260.09745,111
IRFC,42297,42084,213,0.51,5406,3552.62906,2094985270,222.5552,80
TIINDIA,21192,21087,105,0.5,1640,808.886,805118124,62.38124,2602
IEX,32251,32096,155,0.48,2376,2106.88161,1017146493,128.61993,114
GLENMARK,39603,39413,190,0.48,5050,9386.02207,3737043555,442.08555,2458
BANKINDIA,29128,28990,138,0.48,1981,3423.00556,1114761596,98.00596,138
ADANIENT,99680,99225,455,0.46,19879,10189.26393,17733481025,1910.72075,3004
SUPREMEIND,22778,22676,102,0.45,13742,3587.02274,8203008206,765.41956,3516
PFC,121523,120997,526,0.43,9667,8373.6068,3632737875,355.72875,345
PNB,51075,50856,219,0.43,5888,4650.52,5135236480,505.4848,117
SBIN,300360,299075,1285,0.43,45517,13325.00452,33388200615,2146.20615,991
SIEMENS,39122,38960,162,0.42,9040,5303.2652,5760900603,446.83103,3903
DIXON,160377,159717,660,0.41,46962,11437.17218,31338112390,2514.1239,13223
INDUSINDBK,77772,77467,305,0.39,6664,4552.17791,4114336114,457.47114,961
TCS,323366,322108,1258,0.39,175214,45266.23372,80669737352,8422.25852,2122
AXISBANK,200874,200104,770,0.38,20748,9490.12537,15374183181,951.95681,1247
OIL,20308,20238,70,0.35,1938,1251.14206,1209483198,122.03198,479
ASHOKLEY,62209,62004,205,0.33,8355,5301.399,6469771750,599.8425,161
GAIL,33023,32918,105,0.32,1822,2026.10499,941465644,68.12769,173
KOTAKBANK,146730,146272,458,0.31,11170,9772.1228,8432818680,676.0868,417
ADANIGREEN,57174,57002,172,0.3,8009,3862.93488,6125263836,628.51836,1315
CROMPTON,53313,53155,158,0.3,2658,1688.19161,1181447747,91.92497,226
NAUKRI,34847,34748,99,0.28,7593,3358.18219,5058894379,430.70379,1277
CANBK,82163,81962,201,0.25,3765,4416.8004,2792726505,287.5338,123
INDUSTOWER,75764,75583,181,0.24,3743,3181.37082,2142293794,177.74894,375
TATAPOWER,90894,90682,212,0.23,9317,2529.65463,4819069171,334.52921,366
JIOFIN,180738,180318,420,0.23,17249,13029.07492,8396191084,764.97834,229
CAMS,25276,25218,58,0.23,2954,2081.62729,1629307127,94.93877,709
APLAPOLLO,51911,51793,118,0.23,7332,4585.51866,5277844278,492.01278,2188
BANKBARODA,86588,86395,193,0.22,8119,5927.58972,5091851319,447.78444,233
PIIND,48736,48629,107,0.22,3950,2179.34682,1426624178,78.81678,2323
ADANIENSOL,53340,53223,117,0.22,4810,5422.6615,4236542129,450.21629,1412
BPCL,28874,28811,63,0.22,3474,2094.06366,1974674737,227.52612,312
LUPIN,38029,37969,60,0.16,8710,5136.14064,7446259122,580.50622,2113
ANGELONE,28266,28225,41,0.15,6120,5201.3405,4214386850,456.2435,296
MUTHOOTFIN,66335,66241,94,0.14,9129,8367.62786,6493332576,602.02576,2835
GODREJPROP,60871,60786,85,0.14,7447,4472.87733,3801818696,414.77696,1704
LODHA,37365,37318,47,0.13,10076,4150.53975,6933321937,677.46937,1134
PNBHOUSING,25013,24983,30,0.12,3559,3033.69339,2352910235,218.54235,1132
SUZLON,62874,62799,75,0.12,5703,6058.12733,2759354019,255.77419,43
IOC,47664,47611,53,0.11,3867,4619.16487,2130995880,217.7838,136
CUMMINSIND,41548,41503,45,0.11,3944,4167.66384,3646918790,251.5879,5082
HINDZINC,65085,65018,67,0.1,13097,7762.68437,8928359678,877.18428,588
DLF,71456,71415,41,0.06,9977,4441.83102,5806450635,540.01135,648
M&M,128335,128266,69,0.05,20060,7806.34576,11938156710,883.7671,3069
SAIL,50025,50001,24,0.05,110,796.80698,13935970,6.5847,176
HDFCAMC,37477,37460,17,0.05,4457,5066.01726,2838766662,185.11662,2434
COFORGE,77116,77089,27,0.04,25218,16348.69905,20426563771,2202.25271,1808
JINDALSTEL,39903,39899,4,0.01,4787,3550.37456,3086979056,320.41556,1138
IDFCFIRSTB,69178,69180,-2,0.0,8095,8007.92741,5811852733,425.33758,85
ABCAPITAL,21587,21588,-1,0.0,3824,6156.45182,4216068169,441.19169,402
MAXHEALTH,32516,32523,-7,-0.02,6282,3223.65172,3190195039,359.42539,1053
360ONE,16621,16625,-4,-0.02,1836,1478.1629,876576540,77.0654,1072
PAGEIND,18875,18883,-8,-0.04,4483,2698.93775,3017293955,144.43955,35885
AUBANK,41314,41332,-18,-0.04,3758,4653.0089,3534670850,283.3085,1043
MANAPPURAM,34763,34779,-16,-0.05,83,228.0669,63321600,6.066,315
RECLTD,62163,62193,-30,-0.05,6712,6151.92952,2759001966,270.46341,310
AMBER,28388,28402,-14,-0.05,6754,2966.06267,4551928399,341.68399,7188
POLYCAB,60923,60958,-35,-0.06,11016,7166.87883,11021386585,782.49085,8394
CHOLAFIN,33524,33565,-41,-0.12,3887,5286.80706,3930045218,314.70218,1787
CIPLA,47785,47848,-63,-0.13,12584,4534.71846,7064889078,544.37578,1401
KALYANKJIL,54977,55051,-74,-0.13,11126,4436.94685,8648311734,902.09484,583
SBICARD,49808,49877,-69,-0.14,3636,1551.57656,1757094784,181.18784,641
ZYDUSLIFE,23134,23172,-38,-0.16,6384,7140.20985,6073252560,716.5656,1166
PRESTIGE,25067,25113,-46,-0.18,2579,2226.1788,1518466099,177.34099,1454
TVSMOTOR,68989,69123,-134,-0.19,9864,6347.20922,6712276375,597.65125,4198
TATACONSUM,52511,52615,-104,-0.2,7618,2660.11388,4026354953,320.78953,1011
ALKEM,19559,19598,-39,-0.2,3170,3138.37687,1827205461,133.24211,5394
INOXWIND,27201,27272,-71,-0.26,166,536.00576,27781056,6.45056,76
UNIONBANK,45617,45756,-139,-0.3,2980,3132.15704,2101174611,184.81986,177
SRF,36752,36865,-113,-0.31,3706,2076.92774,1721694548,146.34548,2549
ASIANPAINT,64118,64328,-210,-0.33,7732,3177.04657,4587298527,310.38527,2454
MOTILALOFS,13479,13525,-46,-0.34,2467,2228.46367,1760025248,160.58248,999
COCHINSHIP,42816,42973,-157,-0.37,9802,4135.40628,5013186872,382.10872,1378
PGEL,23449,23535,-86,-0.37,2941,1349.01919,1430570790,117.4579,528
GRASIM,47831,48010,-179,-0.37,4158,2673.2492,3123942997,161.82997,3208
VBL,99664,100056,-392,-0.39,19147,19961.86996,8595801196,1080.62446,428
BRITANNIA,38440,38595,-155,-0.4,5707,1521.36333,3493874175,210.67925,5008
FORCEMOT,20738,20823,-85,-0.41,7048,1449.05526,3038451267,98.26267,17548
SAGILITY,14101,14159,-58,-0.41,1225,1151.136,575541960,77.0196,45
SOLARINDS,96598,97107,-509,-0.52,44107,13949.52624,43136342432,3859.29932,18935
ICICIPRULI,29623,29794,-171,-0.57,4963,2521.61354,2049148605,270.15355,496
BANDHANBNK,47387,47678,-291,-0.61,2016,5897.2572,692773380,121.2138,180
ASTRAL,31906,32102,-196,-0.61,3216,1471.06916,1805534164,142.78164,1406
BIOCON,44120,44411,-291,-0.66,14992,11750.33875,13841341725,1288.29225,392
HINDPETRO,34239,34471,-232,-0.67,4396,4037.59444,2838510256,368.18469,356
DMART,60276,60761,-485,-0.8,16466,8373.42768,8655290127,742.02627,3749
MFSL,24521,24742,-221,-0.89,4915,3471.00084,2758247116,215.03116,1575
KEI,51832,52301,-469,-0.9,10231,4560.02284,8135219085,570.09085,4604
GVT&D,54336,54910,-574,-1.05,8320,3208.07357,4432826026,337.76026,4398
POLICYBZR,41058,41537,-479,-1.15,7681,2989.29232,4541102128,552.99128,1775
GODREJCP,50628,51272,-644,-1.26,4591,2063.22825,1857067100,193.421,883
ABB,31771,32301,-530,-1.64,9480,4783.99692,8207490468,704.27968,7315
NESTLEIND,39207,40315,-1108,-2.75,13697,3509.51505,9051768145,676.43145,1373
