symbol,fut_volume,opt_volume,tot_volume,fut_turnover,opt_turnover,tot_turnover,latest_oi,underlying_value
NIFTY,9598,36451588,36461186,146199.771354,55373366579246.95,1304998.2713235,12554888,23381.65
BANKNIFTY,4646,964951,969597,78944.469612,1642301865734.1,165001.966953,1434321,56411.8
HDFCBANK,24580,292568,317148,117991.740685,142377898013.0,133478.315815,1067943,737.1
BSE,9504,115486,124990,60867.90068,77009284330.0,71681.54398,181130,3181.5
RELIANCE,9988,121544,131532,62111.7607,77667276645.0,68893.87715,659779,1233.3
PAYTM,3802,51613,55415,49997.9923,68982315950.0,58434.3968,67711,1807.0
OFSS,3893,71806,75699,43344.83619,81511668189.0,54128.31808,41626,11162.0
TCS,9533,165681,175214,45266.233725,80669737352.25,53688.4922475,323366,2121.5
PATANJALI,10024,123170,133194,41194.698965,51656692952.25,50608.1259875,65979,385.75
BHARTIARTL,4620,64365,68985,40540.047205,57272914907.5,43839.38628,218383,1841.4
INFY,7856,151250,159106,32626.93304,64685949512.0,38399.78816,366403,1035.1
LAURUSLABS,1748,23486,25234,29600.698945,40139457554.0,34706.744485,52993,1994.2
APOLLOHOSP,2637,14685,17322,29496.5564625,16430085428.75,30543.41075,41436,8950.5
AUROPHARMA,3014,14594,17608,28774.469515,14044365049.0,30538.920005,38956,1728.8
HCLTECH,5371,45221,50592,27133.25428,23253207364.0,29699.84792,115207,1272.3
GMRAIRPORT,3259,19211,22470,22679.5019625,13611782180.25,24517.553265,41335,99.17
ICICIBANK,2261,36537,38798,21370.90116,35079514239.0,23910.72355,279100,1341.8
IDEA,2216,9075,11291,22220.133705,9745548348.75,23863.3796925,141617,14.0
HINDALCO,3196,17704,20900,22192.76808,12510832530.0,23274.81338,112809,988.2
ADANIPORTS,2338,34601,36939,19780.8476075,29542731936.75,22245.456975,72834,1787.0
TATASTEEL,3896,35899,39795,19967.528625,18799326947.5,21855.16685,188798,184.59
INDIGO,2329,54981,57310,17507.22486,42062317128.0,21625.09614,91649,4973.0
VBL,3638,15509,19147,19961.869965,8595801196.5,21042.49443,99664,427.55
SUNPHARMA,2625,75720,78345,17261.74107,50338890777.0,20575.75884,88969,1879.6
HEROMOTOCO,2244,29872,32116,18122.515335,24557684196.0,20389.907295,57209,5384.5
ETERNAL,2191,27131,29322,17600.8049575,21952514090.25,20262.07586,106963,331.1
COFORGE,1905,23313,25218,16348.699055,20426563771.25,18550.9517675,77116,1807.9
SOLARINDS,1468,42639,44107,13949.52624,43136342432.0,17808.82556,96598,18890.0
BHEL,1325,13391,14716,15111.9499125,15516161272.5,17163.4813875,55342,434.25
WIPRO,3260,19530,22790,15959.4222,9926213370.0,17012.5059,146024,163.98
TMPV,3058,36237,39295,14777.68416,18298692784.0,16637.332,138745,299.65
MIDCPNIFTY,579,72681,73260,10080.498168,126980110132.8,16581.059495999998,165337,14495.15
HAL,1763,41896,43659,12884.88252,30955870566.0,15644.23818,92705,4847.4
SBIN,1785,43732,45517,13325.004525,33388200615.0,15471.210675,300360,991.3
INDHOTEL,1690,30314,32004,12689.2842,23023720770.0,15104.9919,43939,745.2
SWIGGY,2736,13519,16255,13945.5033525,7057995893.25,14890.853535,92031,275.75
DIXON,1731,45231,46962,11437.17218,31338112390.0,13951.29608,160377,13220.0
JIOFIN,2396,14853,17249,13029.07492,8396191084.5,13794.053265,180738,229.75
SONACOMS,1210,11384,12594,12018.2435975,11534831892.5,13447.6875225,21610,806.15
TITAN,1409,20993,22402,11883.0988675,18015146285.5,13048.4992225,63300,4822.5
BIOCON,1195,13797,14992,11750.33875,13841341725.0,13038.631,44120,391.8
CDSL,1792,18780,20572,11659.0346,12553280553.5,12953.595135,61276,1366.9
CGPOWER,1242,29389,30631,9675.341835,23293033293.0,12766.524765,38738,908.7
MANKIND,1540,50890,52430,9218.0181,30946926370.0,12637.6818,27572,2426.5
ITC,2391,31467,33858,10991.6291025,14632919389.5,12123.1742475,208678,266.45
ADANIENT,1095,18784,19879,10189.2639378,17733481025.07,12099.984688499999,99680,3003.2
MCX,1353,22369,23722,9856.2488175,16726617864.0,12018.4399575,89042,3243.0
VOLTAS,2172,38151,40323,9383.67795,16873268523.75,12001.3381875,62049,1148.4
AMBUJACEM,2361,5448,7809,11189.80992,2644405620.0,11503.38612,106244,391.35
