symbol,company,sector,industry,nse_sector,sector_match_basis,market_cap,cmp,previous_close,ema20,ema50,ema100,ema200,sma20,sma50,sma100,sma200,supertrend,ichimoku_signal,trend_label,trend_score,rsi14,macd,macd_signal,macd_hist,adx14,roc20,stoch_rsi,stoch_rsi_d,williams_r,cci20,momentum_score,volume,avg_volume_10d,avg_volume_30d,relative_volume,delivery_pct,value_traded,turnover_cr,float_pct,obv,cmf,volume_score,support1,support2,resistance1,resistance2,pivot,vwap,atr14,bb_upper,bb_lower,high_1m,low_1m,high_3m,low_3m,high_6m,low_6m,high_52w,low_52w,high_all,nearest_overhead,nearest_overhead_ref,overhead_supply_pct,headroom_to_52w_high_pct,dist_52w_low_pct,swing_high_20d,swing_low_20d,swing_low_50d,base_high,base_low,base_length_days,breakout_20d_high,volume_20d_avg,volume_ratio_vs_20d,consolidation_atr_pct,pct_from_base_high,entry_low,entry_high,stop_loss,target1,target2,target3,risk_reward,rs_rank,return_1m,return_3m,dist_52w_high_pct,volatility_w,volatility_m,beta_1y,rs_vs_nifty_1m,rs_vs_sector_1m,pe,pb,peg,ev_ebitda,roe,roce,debt_equity,revenue_growth,profit_growth,operating_margin,fcf,fundamental_score,revenue_surprise,profit_surprise,eps_growth,margin_expansion,guidance,order_book_growth,earnings_score,promoter_holding,promoter_pledge,fii_holding,dii_holding,mf_holding,insider_buying,institution_score,news_count_7d,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,in_oi_spurt,oi_change_pct,fno_score,pcr,max_pain,atm_iv,liquidity_sweep,smart_money_score,technical_score,fundamental_score_final,earnings_score_final,news_score_final,sector_score,macro_score,risk_score,value_z,momentum_z,quality_z,lowvol_z,growth_z,size_z,composite_factor_z,composite_factor_rank,earnings_within_21d,days_to_earnings,event_risk_score,tech_rating,analyst_rec,price_target_avg
RELIANCE,Reliance Industries Limited,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,16698475915403.0,1247.4,1226.4,,1292.577125512757,,1347.419602455962,1281.274999999999,1295.1939999999977,1315.4569999999987,1376.962000000001,,,Bearish,0.0,40.209434659510414,-17.774314569257058,-11.677807271597995,-6.0965,24.39520236732661,-4.742268041237106,16.603468585887487,10.683725255779729,-80.30018761726078,-112.29131495028284,0,10007218.0,10689788.500000002,10562229.79999998,0.9103909773422384,64.57,12483003733.2,1248.3,48.6291,,,33,1236.9,1226.4,1253.5,1259.6,1243.0,1243.0,20.940919322213016,1340.0810498588253,1222.4689501411726,1333.0,1226.4,1345.9,1226.4,1473.4,1226.4,1611.8,1226.4,1611.8,1333.0,1m high,6.86,29.21,1.71,1333.0,1226.4,1226.4,,,,False,11079946.65,0.903,5.38,,1242.16,1252.64,1215.93,1333.0,1364.47,1395.94,2.72,43.0,-5.068493150684924,-6.132891865452629,-22.61,1.7863370863570625,1.4719363236052914,0.8740547,-1.7,-5.07,22.589600525895463,,,9.096962816395097,,,,15.00336391405993,-8.318252305321916,11.096072765804,,20,,,-8.318252305321916,,,,67,,,,,,,,0,,,,,,True,-0.91,3.0,,,,,3.0,7,20,67,,2.0,70,50,-0.04,-0.45,0.09,0.94,-0.05,-2.34,0.1,61.0,False,25.0,0.0,Sell,1.083333,1656.75
BHARTIARTL,Bharti Airtel Limited,Communications,Wireless Telecommunications,,unmapped,11638526273438.0,1830.2,1893.3,,1885.0259539961985,,1897.4873948595796,1860.6699999999985,1908.5499999999984,1882.4209999999996,1923.134499999998,,,Bearish,0.0,43.27043276543793,-20.02160350622944,-21.93551860825769,1.9139,27.75644300753977,-1.2837108953613785,73.4555763070133,79.92683846582209,-78.58032378580317,-63.1395706317603,60,9716580.0,5975181.099999997,6535958.900000005,1.8111201995155275,64.52,17783284716.0,1778.33,50.7462,,,100,1816.54,1802.87,1849.34,1868.47,1835.67,1835.6666666666667,35.394869984872884,1933.5901782773908,1787.7498217226057,1952.5,1811.9,2031.0,1811.9,2031.0,1740.5,2174.5,1740.5,2174.5,1952.5,1m high,6.68,18.81,5.15,1947.0,1811.9,1811.9,,,,False,6062610.35,1.603,4.784,,1821.35,1839.05,1794.2,1947.0,1983.0,2018.99,3.24,48.0,-6.143589743589741,-4.057454392954491,-15.83,2.002360953085121,1.5127406789599704,0.8047314,-2.77,,38.81456723305707,7.056366068633666,,10.754116853982705,20.5404798700854,9.48810774848296,1.24512607290667,19.630110459091863,-18.80047804538676,32.1100317065312,18.016077940484585,60,,,-18.80047804538676,,,,67,,,,,,,,0,,,,,,True,3.72,3.0,,,,,3.0,44,60,67,,42.0,70,60,-0.19,-0.28,-0.0,0.7,-0.07,-2.34,0.03,52.0,False,45.0,0.0,Strong sell,1.166667,2318.424242
HDFCBANK,HDFC Bank Limited,Finance,Major Banks,NIFTY_BANK,industry,11238452401412.0,739.5,731.0,,733.6653193989481,,807.3417544093315,713.9825000000006,736.3630000000015,756.4760000000024,827.5174999999982,,,Neutral,50.0,58.7891867809492,-2.9041738219708577,-8.010681109898435,5.1065,22.34763272188448,4.081632653061225,93.36833627222234,93.36833627222234,-5.185185185185148,157.97666481013323,80,35482683.0,30404915.3,27964565.666666668,1.253563668909634,72.3,26239444078.5,2623.94,99.6253,,,100,731.49,723.47,745.09,750.67,737.07,737.0666666666666,13.670913701060233,739.2507463775943,688.714253622407,742.65,681.9,843.0,681.9,843.0,681.9,1020.5,681.9,1020.5,742.65,1m high,0.43,38.0,8.45,742.65,681.9,681.9,,,,False,30375498.65,1.168,4.771,,736.08,742.92,725.83,1020.5,1034.17,1047.84,20.55,44.0,1.5378278182067893,-5.561586105612663,-27.54,2.306490881737307,1.704381615898506,1.1193848,4.91,3.32,14.449003516998827,1.878471170865433,1.2588965608195015,,13.7540298886995,6.82785576408465,0.9333100337634852,1.754463853655062,11.34558903513542,34.982694035678,,80,,,11.34558903513542,,,,67,,,,,,,,0,,,,,,True,1.44,3.0,,,,,3.0,72,80,67,,11.0,70,50,0.37,-0.46,0.06,0.77,-0.14,-2.34,0.12,64.0,False,28.0,0.0,Buy,1.127907,1001.465116
ICICIBANK,ICICI Bank Limited,Finance,Regional Banks,NIFTY_BANK,industry,9597753243700.0,1345.0,1338.9,,1396.6985996638657,,1367.6369951391025,1401.2850000000003,1419.1620000000005,1362.1280000000015,1356.0434999999989,,,Bearish,0.0,33.03955092069587,-20.259568583211603,-11.895597555076964,-8.364,23.50412415092351,-5.779334500875657,5.123076877212126,5.285220933883992,-94.60654288240504,-124.79874679083092,0,5705598.0,9287444.100000031,8945139.1,0.6078661763222468,72.36,7674029310.0,767.4,97.1727,,,33,1339.6,1334.2,1351.2,1357.4,1345.8,1345.8,20.91895349066264,1472.9541363140286,1329.615863685972,1454.0,1338.9,1480.0,1338.9,1480.0,1187.6,1480.0,1187.6,1500.0,1454.0,1m high,8.1,10.04,13.25,1454.0,1338.9,1338.9,,,,False,8843628.95,0.645,6.136,,1339.77,1350.23,1324.08,1454.0,1474.92,1495.84,5.21,55.0,-5.081157374735357,-0.9572901325478644,-9.12,1.830653904213886,1.3655242930930167,1.0005512,-1.71,-3.3,17.386246122026886,2.535931175167287,2.348394986532986,,15.796816290169,9.74115748257219,0.594743890036865,5.080821540326999,7.369882026370579,34.55734059748943,,80,,,7.369882026370579,,,,100,,,,,,,,0,,,,,,True,0.7,3.0,,,,,3.0,7,80,100,,11.0,70,40,-0.05,-0.19,0.23,0.98,-0.11,-2.34,0.17,71.0,False,28.0,0.0,Sell,1.054348,1755.369565
SBIN,State Bank of India,Finance,Regional Banks,NIFTY_BANK,industry,9136612669546.0,996.0,996.2,,1025.7972798503174,,1010.6474587034658,1017.2450000000002,1034.284,1021.5815,1040.6305000000002,,,Bearish,0.0,41.51684843502007,-14.885464145654396,-12.599766895261752,-2.2857,24.40439651425879,-0.9841932597673704,55.92621929081277,41.40345157160641,-66.38655462184873,-73.80208333333522,20,3590054.0,7419927.400000018,8036683.266666684,0.4642284033527069,53.0,3575693784.0,357.57,44.7918,,,33,990.9,985.8,999.3,1002.6,994.2,994.2,17.273622878357592,1066.679136990516,967.8108630094844,1062.3,968.0,1124.5,968.0,1124.5,933.9,1234.7,851.2,1234.7,1062.3,1m high,6.66,23.97,17.01,1062.3,968.0,968.0,,,,False,7024099.8,0.511,6.149,,991.68,1000.32,959.36,1234.7,1271.34,1307.97,6.52,47.0,-5.386149900256488,-4.322766570605188,-19.33,2.1387557247136346,1.4613093707527631,0.9118898,-2.02,-3.61,10.664268277014004,1.4782292671555224,2.164550165952036,,15.092639252993202,6.764459533435691,1.31899282266467,6.557984119640567,4.927771998139533,28.40123439848117,,60,,,4.927771998139533,,,,100,,,,,,,,0,,,,,,True,-0.59,3.0,,,,,3.0,15,60,100,,11.0,70,40,0.57,-0.18,-0.11,1.02,-0.08,-2.34,0.24,79.0,False,45.0,0.0,Sell,1.230769,1267.02439
TCS,Tata Consultancy Services Limited,Technology Services,Information Technology Services,NIFTY_IT,industry,7601601632324.0,2128.7,2105.0,,2271.092873294911,,2524.279459969576,2259.1500000000005,2299.0260000000035,2262.613000000002,2562.901499999992,,,Bearish,0.0,35.86353142134959,-43.71387590286668,-25.85070533767142,-17.8632,16.957708012963394,-6.224669603524237,7.064905488612349,8.872986696313381,-82.00202224469172,-174.43517118489902,0,2330811.0,3361284.7,2830949.9,0.6886445507667325,39.81,4961597375.7,496.16,28.210400000000003,,,17,2087.66,2046.63,2157.36,2186.03,2116.33,2116.333333333333,68.09449508796372,2410.266967942103,2108.0330320578983,2399.3,2075.3,2495.0,1976.8,2614.0,1976.8,3350.0,1976.8,4592.25,2399.3,1m high,12.71,57.37,7.68,2399.3,2075.3,2075.3,,,,False,2832618.4,0.823,5.193,,2111.68,2145.72,2041.25,2399.3,2486.75,2574.19,3.09,59.0,-7.047727173485878,0.8384651823780113,-36.46,4.718457969576642,2.478545423477701,1.0714422,-3.68,-1.04,15.465820007410688,7.025095368631541,14.326359334624554,9.759677685071344,47.9890914172003,44.2125262461657,0.104302536644988,7.695160610272186,1.067516881423239,24.8826393193624,15.357879318763285,80,,,1.067516881423239,,,,67,,,,,,,,0,,,,,,True,-6.97,3.0,,,,,3.0,3,80,67,,27.0,70,60,0.44,-0.48,1.18,0.35,-0.12,-2.34,0.27,82.0,False,23.0,0.0,Sell,1.613636,2440.465116
BAJFINANCE,Bajaj Finance Limited,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,6394057871094.0,1021.3,1040.3,,1046.1027309798085,,990.0715390762816,1050.6,1067.0640000000003,1005.8375000000004,978.3837500000012,,,Neutral,50.0,40.54970220040471,-14.084869085046876,-10.39691051688305,-3.688,23.47557549403896,-3.65094339622642,62.22332474396503,36.87097784696359,-75.50387596899232,-86.31810549475966,20,4170558.0,5292532.9,4984011.733333333,0.7623470119876646,69.68,4259390885.4,425.94,43.735,,,33,1015.84,1010.37,1032.24,1043.17,1026.77,1026.7666666666669,21.16083763039169,1099.1355539784934,1002.0644460215065,1107.0,1005.5,1176.4,952.4,1176.4,792.45,1176.4,787.9,1176.4,1107.0,1m high,8.39,15.19,29.62,1107.0,1005.5,995.2,,,,False,4966691.95,0.84,5.521,,1016.01,1026.59,994.92,1107.0,1133.38,1159.76,3.25,68.0,-7.60810566310839,5.473510275740989,-13.18,2.432750995720005,1.651748824214059,1.599375,-4.24,-7.61,31.357077064783542,,1.9898076268411224,16.48689870961404,,,,17.7963262169719,16.05202209157313,43.7952675381863,,60,,,16.05202209157313,,,,100,,,,,,,,0,,,,,,True,3.4,3.0,,,,,3.0,35,60,100,,35.0,70,65,-0.27,0.04,0.73,0.47,-0.01,-2.34,0.19,74.0,False,36.0,0.0,Sell,1.409091,1179.03125
LT,Larsen & Toubro Limited,Industrial Services,Engineering & Construction,NIFTY_INFRA,industry,5310843103027.0,3904.8,3885.0,,3969.251421987517,,3932.675685747488,3965.14,3956.039999999999,3988.862999999996,3976.395000000002,,,Bearish,0.0,44.31324730505635,-38.8146232498666,-26.660475032920708,-12.1541,16.51640412598752,-2.355588897224301,50.4051116508608,27.01295611737235,-55.9428811423771,-75.49848494481374,20,947371.0,1568653.500000006,1391640.900000001,0.5899601574769784,63.59,3699294280.8,369.93,84.84240000000001,,,33,3888.96,3873.13,3914.66,3924.53,3898.83,3898.8333333333335,60.27608612738977,4127.025396500186,3803.2546034998154,4125.3,3799.9,4272.3,3720.0,4272.3,3470.0,4440.0,3288.1,4440.0,4125.3,1m high,5.65,13.71,18.76,4125.2998,3799.8999,3720.0,,,,False,1325372.65,0.715,5.698,,3889.73,3919.87,3769.76,4440.0,4575.04,4710.08,3.96,40.0,-4.317569223229596,-7.249406175771967,-12.05,2.141237183179542,1.3622049732095012,1.40945,-0.95,-4.32,32.39153878058897,,7.120255819829599,18.34490653191576,,,,9.778357823020736,4.526142374057053,8.47399986344388,,20,,,4.526142374057053,,,,67,,,,,,,,0,,,,,,True,-1.96,3.0,,,,,3.0,15,20,67,,90.0,70,55,-0.17,-0.19,0.05,0.79,-0.14,-2.34,0.07,57.0,False,44.0,0.0,Sell,1.344828,4458.964286
LICI,Life Insurance Corp. of India,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,5207370412781.0,400.0,407.7,,412.0000879585058,,418.047740567317,410.095000000001,415.0350000000004,414.06,414.54187499999904,,,Bearish,0.0,43.12822783335128,-4.152015758981975,-3.261960607096197,-0.8901,17.814986521498938,-2.794653705953828,60.55090599975929,42.98339521477101,-59.214501510574046,-96.81507013791156,20,7381704.0,7176493.0,10884180.566666666,1.0576269776014078,61.25,2952681600.0,295.27,10.0004,,,67,396.64,393.27,402.79,405.57,399.42,399.4166666666667,9.0230918897015,427.3743200096825,392.8156799903195,428.15,386.5,447.6,385.9,450.2,360.75,468.475,360.75,611.0,428.15,1m high,7.04,17.12,10.88,428.15,386.5,385.9,,,,False,7221746.4,1.022,5.478,,397.74,402.26,381.99,468.48,486.49,504.5,3.8,34.0,-5.145838273654254,-9.665763324299911,-14.62,3.206359330951285,1.9129810646174812,1.1433141,-1.78,-5.15,8.422045546422316,,0.3686632170464345,,,,,10.528036912872963,23.284584754517933,5.81197705184635,,40,,,23.284584754517933,,,,67,,,,,,,,0,,,,,,True,0.94,3.0,,,,,3.0,21,40,67,,35.0,70,60,1.43,-0.36,0.01,0.55,-0.13,-2.34,0.3,83.0,False,46.0,0.0,Strong sell,1.195652,535.956522
HINDUNILVR,Hindustan Unilever Limited,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,4546341587837.0,1947.0,1932.0,,2033.016493982901,,2180.933262186859,1972.1400000000017,2046.7880000000005,2121.518,2204.861215494655,,,Bearish,0.0,40.56013008323334,-31.9222502543887,-33.98485133868032,2.0626,36.00436870005538,-0.6632653061224489,70.3351355519726,71.94854885145203,-72.91666666666671,-65.54383116883442,60,864547.0,1251682.6000000008,1219750.7000000004,0.622001273288616,51.47,1683273009.0,168.33,37.735600000000005,,,33,1935.14,1923.27,1962.74,1978.47,1950.87,1950.8666666666668,30.926832129032785,2035.687317802904,1908.5926821970995,2051.9,1926.2,2239.3,1926.2,2408.0,1926.2,2625.87378974,1926.2,2987.97501195,2051.9,1m high,5.39,34.87,1.08,2051.8999,1926.2,1926.2,,,,False,1216448.4,0.711,4.58,,1939.27,1954.73,1910.74,2051.9,2088.16,2124.43,2.89,33.0,-3.994082840236687,-9.86528401462895,-25.85,1.8766654334805608,1.2668009964901294,0.47641948,-0.62,-3.99,30.592139375712957,,0.7879855652107107,29.70494340305129,,,,3.8261794518833687,38.524122740193526,20.9554946213879,,60,,,38.524122740193526,,,,67,,,,,,,,0,,,,,,True,1.09,3.0,,,,,3.0,31,60,67,,17.0,70,40,0.12,-0.54,0.33,1.17,-0.09,-2.34,0.2,75.0,False,37.0,0.0,Sell,1.421053,2406.27027
