symbol,latest_oi,prev_oi,change_in_oi,pct_change_oi,volume,fut_value,opt_value,prem_value,underlying_value
COFORGE,68344,51550,16794,32.58,235837,180943.63974,194124245649,39433.18149,1845
NIFTY,8296563,6619399,1677164,25.34,59509961,1013242.00579,91749629516294,2935997.01794,23431
BIOCON,45022,38021,7001,18.41,64313,71690.33175,58929722850,10314.9785,395
INFY,374915,322523,52392,16.24,317642,142827.76008,123818471452,19340.79452,1035
HDFCLIFE,95283,82928,12355,14.9,114080,67706.73998,60731182171,7393.98671,514
LTM,45174,40137,5037,12.55,35621,71555.26597,16706033688,3367.58688,4412
ADANIPORTS,78338,70108,8230,11.74,166772,125284.74296,128802681286,18643.17786,1775
PAYTM,61811,55419,6392,11.53,151479,150229.29022,180765497507,42537.49507,1751
FINNIFTY,14810,13285,1525,11.48,23852,2505.31619,37092089097,2746.79097,25376
DLF,73913,66759,7154,10.72,47692,62916.6702,24576372367,3802.04867,655
ONGC,67167,61443,5724,9.32,62185,25772.9859,31246292722,3732.88972,234
PERSISTENT,54240,49805,4435,8.9,47253,42143.7093,28896065523,5031.78023,5419
TATAELXSI,35835,33043,2792,8.45,16167,9300.072,6293801998,915.39498,3383
CDSL,58863,54324,4539,8.36,33546,42949.36875,18424973573,2578.38573,1368
DIXON,137616,127815,9801,7.67,86113,57407.50387,56494238030,8057.6303,13845
HCLTECH,102044,94880,7164,7.55,61052,45883.3814,26815458596,3967.78596,1229
WIPRO,128238,119262,8976,7.53,51671,41795.8569,22657343280,3094.1328,167
MUTHOOTFIN,62248,57961,4287,7.4,37728,38262.75296,26813252606,4428.70106,2815
TECHM,55090,51508,3582,6.95,35426,37468.53966,29669384580,3930.9258,1508
COALINDIA,136696,127888,8808,6.89,202355,71204.60061,112410108234,14975.37234,431
HYUNDAI,25436,23824,1612,6.77,10317,23367.24318,3896105818,492.13318,2182
APOLLOHOSP,39749,37301,2448,6.56,57540,37794.57851,61585194012,7366.81512,8967
FORCEMOT,19427,18244,1183,6.48,9015,4353.9091,3632779825,392.79825,17355
TCS,244466,230691,13775,5.97,153677,91832.41991,69741586516,10136.85016,2208
FORTIS,21162,19994,1168,5.84,6239,16542.02671,2786843208,370.34708,915
HDFCBANK,1076271,1017169,59102,5.81,596885,260748.5489,254501502066,25543.13066,687
UNIONBANK,42318,40005,2313,5.78,13138,33733.65429,7493061448,1241.97448,183
KFINTECH,19996,18954,1042,5.5,7110,10814.05702,2769958781,469.08281,908
ULTRACEMCO,68611,65036,3575,5.5,22034,20153.87956,10420299648,1110.09648,10900
CAMS,23817,22604,1213,5.37,13098,20456.15261,6040219523,812.52773,715
MAHABANK,10052,9554,498,5.21,3593,5515.9039,1492198435,190.38435,84
BDL,56813,54026,2787,5.16,34616,20515.91012,16886375438,3038.78438,1218
NIFTYNXT50,941,895,46,5.14,783,2302.8063,1215362979,112.00479,72853
POLICYBZR,27977,26615,1362,5.12,6935,18154.60363,2618937254,467.80254,1800
OIL,15887,15115,772,5.11,15104,12136.14136,9670951430,1887.0243,498
ICICIBANK,234495,223510,10985,4.91,132318,165246.13343,114985793419,11945.14419,1389
MIDCPNIFTY,104199,99318,4881,4.91,144441,42058.00384,251205035761,19239.08761,14604
OFSS,27960,26671,1289,4.83,13167,17331.72361,14014177118,2627.97118,11630
AUBANK,38414,36713,1701,4.63,17159,23643.8768,16377678980,2357.7898,1060
BANDHANBNK,56214,53845,2369,4.4,47240,44861.98068,25746749676,5169.23676,171
BSE,145644,139535,6109,4.38,174918,111072.6504,108203714542,19961.54542,3289
SHREECEM,22715,21764,951,4.37,8709,7869.70805,4652170639,256.26889,22950
DABUR,53334,51118,2216,4.34,15490,11976.4785,6247532675,689.88925,371
ASTRAL,23176,22221,955,4.3,13412,20494.62786,6623521827,863.92827,1474
BPCL,30392,29143,1249,4.29,17302,14057.08007,9185280230,1383.68105,303
BEL,137038,131421,5617,4.27,61503,44576.08092,32203451979,4919.08104,406
HEROMOTOCO,60850,58360,2490,4.27,42741,37713.48376,30748812027,3610.32027,5218
MFSL,24654,23648,1006,4.25,9383,12938.12012,4368335988,592.07988,1468
SWIGGY,92278,88518,3760,4.25,74353,74278.52236,31728607488,7102.59613,282
