index,ticker,close,prev_close,pct_change,session_date,prev_session_date,is_stale
NIFTY_50,^NSEI,23511.65,23635.1,-0.52,2026-09-09,2026-09-08,False
NIFTY_BANK,^NSEBANK,56518.95,56777.55,-0.46,2026-09-09,2026-09-08,False
NIFTY_NEXT_50,^NSMIDCP,72836.0,72950.65,-0.16,2026-09-09,2026-09-08,False
INDIA_VIX,^INDIAVIX,11.66,11.23,3.87,2026-09-09,2026-09-08,False
SENSEX,^BSESN,75101.79,75577.58,-0.63,2026-09-09,2026-09-08,False
