symbol,close,rsi,adx,tech_rating,perf_1m,above_sma200,score
URBANCO,135.8,56.98382591595651,28.192258720285214,Strong buy,10.40650406504066,True,6
CREDITACC,1547.9,65.47564515567204,33.99422961936752,Buy,22.064505953789148,True,6
NXST.RR,164.69,66.33567472227334,27.156738797114983,Strong buy,5.638229634381008,True,6
ICICIBANK,1405.0,63.11768015950809,31.439816910553382,Buy,10.516793833084249,True,6
SYRMA,1426.2,64.69618509478332,48.16222619079963,Buy,12.476340694006312,True,6
ACMESOLAR,372.5,60.49869341284982,43.015660979404,Buy,6.428571428571429,True,6
LUPIN,2500.3,69.40863700013354,28.18380009101909,Buy,10.427524070311827,True,6
SHRIRAMFIN,1045.7,59.39371894142516,25.382908278435128,Buy,15.184226469130364,True,6
GMRAIRPORT,112.95,62.17429526858352,27.48029273835552,Buy,9.660194174757285,True,6
ZYDUSLIFE,1155.3,67.62863444182969,44.170266575381895,Buy,4.127985579089676,True,6
APOLLOHOSP,8843.0,67.20809512392373,28.94628172230601,Strong buy,3.7058754544388415,True,6
CIPLA,1445.6,58.05080430300405,29.19519845972159,Buy,5.211062590975248,True,6
ADANIENSOL,1658.5,67.86024679103726,28.21808696500618,Buy,4.968354430379747,True,6
INDIGO,5311.0,61.19526985518449,41.06710443784672,Buy,17.734426956328974,True,6
CHOLAFIN,1820.8,63.80661557642885,34.715608626263126,Buy,22.225951533865874,True,6
PNBHOUSING,1095.9,63.46304912250693,25.045547911773347,Strong buy,11.033434650455936,True,6
DIVISLAB,6831.0,57.63814630776413,25.20178285712456,Strong buy,1.2,True,6
PIDILITIND,1610.1,62.12371637473306,36.62513176579129,Buy,8.424242424242419,True,6
IPCALAB,1763.0,67.72082921180312,35.82509493616469,Buy,7.401766676819982,True,6
THANGAMAYL,6512.5,65.80480700327954,56.99211934090292,Buy,17.980072463768117,True,6
DIXON,13528.0,68.55954125288552,25.063085967056903,Buy,15.921165381319623,True,6
LTF,326.9,64.99173705913532,28.39019529560165,Strong buy,22.894736842105257,True,6
GLAND,2510.0,65.9142100974043,46.384487724039005,Strong buy,9.177903436276642,True,6
MARICO,857.8,62.57470418903383,37.77839256430652,Strong buy,5.335543685147655,True,6
MANKIND,2550.8,60.82572558313232,30.712244782998795,Strong buy,6.327636515214681,True,6
