symbol,date,prev_close,close,ttl_traded_qty,deliv_qty,deliv_pct,turnover_lacs,no_of_trades
BALKRISIND,2026-07-09,2167.3,2201.8,246999,188095,76.15,5431.29,17187
HONAUT,2026-07-09,38045.0,38015.0,5473,4093,74.79,2082.86,1893
CARBORUNIV,2026-07-09,1080.5,1089.8,303053,221105,72.96,3295.85,15929
APOLLOHOSP,2026-07-09,8753.5,8845.5,571832,416587,72.85,50703.36,42388
ABBOTINDIA,2026-07-09,26245.0,26770.0,24860,17954,72.22,6626.51,6343
LT,2026-07-09,3892.1,3886.0,5117653,3639822,71.12,200448.87,165912
HDFCAMC,2026-07-09,2659.2,2737.1,1437375,991582,68.99,39126.39,50592
HATSUN,2026-07-09,902.35,904.6,14930,10222,68.47,135.07,2048
HEXT,2026-07-09,522.25,539.25,761950,521629,68.46,4065.22,15456
CRAFTSMAN,2026-07-09,9181.5,9282.5,55734,37991,68.16,5157.98,8832
LGEINDIA,2026-07-09,1545.3,1563.8,731466,498221,68.11,11416.01,24984
360ONE,2026-07-09,1091.7,1100.2,1022506,696095,68.08,11247.85,38829
GMRAIRPORT,2026-07-09,111.01,111.83,19447181,13224406,68.0,21858.49,49833
PGHH,2026-07-09,8899.5,8892.0,5353,3622,67.66,476.46,1595
HDFCLIFE,2026-07-09,555.7,551.85,8590339,5797590,67.49,47607.33,72689
ZFCVINDIA,2026-07-09,2343.7,2311.6,116124,78025,67.19,2694.02,13813
BAJFINANCE,2026-07-09,1010.4,1003.8,11712515,7845943,66.99,117594.41,169265
MEDANTA,2026-07-09,1305.0,1348.3,226425,151493,66.91,3050.93,17918
NTPC,2026-07-09,348.7,343.7,17821421,11867451,66.59,61631.89,257317
FORTIS,2026-07-09,943.75,951.45,1998003,1326367,66.38,19072.99,45708
BAJAJFINSV,2026-07-09,1854.9,1895.0,2049967,1342456,65.49,38643.52,79059
UPL,2026-07-09,581.7,581.85,4537195,2939760,64.79,26489.15,35110
EICHERMOT,2026-07-09,7418.5,7361.0,625976,403353,64.44,46202.9,41042
ICICIAMC,2026-07-09,3149.2,3181.1,387087,249237,64.39,12344.08,28772
INDUSTOWER,2026-07-09,388.55,398.15,11047205,7074765,64.04,43853.6,69088
LALPATHLAB,2026-07-09,1653.5,1684.6,253714,162365,64.0,4257.75,19764
GRINDWELL,2026-07-09,2018.0,2020.7,56220,35422,63.01,1137.09,12771
HAVELLS,2026-07-09,1207.8,1190.8,2319664,1459129,62.9,27821.08,70861
MARICO,2026-07-09,840.1,860.05,2532027,1588425,62.73,21689.21,78214
KOTAKBANK,2026-07-09,370.1,377.15,30720415,19235874,62.62,114666.32,310195
ASTRAZEN,2026-07-09,8141.0,8114.5,2706,1691,62.49,220.48,860
JSWINFRA,2026-07-09,314.25,323.9,3950246,2461384,62.31,12800.26,132262
STARHEALTH,2026-07-09,584.2,603.25,992624,618270,62.29,5920.68,20237
APLAPOLLO,2026-07-09,1809.6,1785.9,545781,338486,62.02,9792.2,41147
NYKAA,2026-07-09,317.95,324.05,6852756,4221197,61.6,22153.03,82305
TMPV,2026-07-09,332.05,331.5,11549474,7109272,61.55,38362.28,94042
HINDALCO,2026-07-09,971.65,963.45,6043658,3719579,61.55,58119.03,106399
ENDURANCE,2026-07-09,2669.7,2706.8,117900,71919,61.0,3181.72,20078
SCHNEIDER,2026-07-09,1496.6,1485.2,265271,159569,60.15,3978.78,28474
UNITDSPR,2026-07-09,1408.8,1381.2,621336,372910,60.02,8663.31,25654
IRCTC,2026-07-09,498.5,496.5,650534,390366,60.01,3236.95,32888
VAML,2026-07-09,451.15,443.8,10617451,6368652,59.98,47547.89,134927
VBL,2026-07-09,474.55,481.4,5558894,3332235,59.94,26702.03,71791
MSUMI,2026-07-09,40.75,40.22,15316018,9154673,59.77,6184.02,50457
CPPLUS,2026-07-09,3554.6,3644.2,188462,112460,59.67,6862.71,17020
CRISIL,2026-07-09,3871.8,4054.7,92290,55019,59.62,3677.54,14377
RECLTD,2026-07-09,348.75,352.0,5543794,3294905,59.43,19412.93,52396
JSWSTEEL,2026-07-09,1219.5,1225.8,1151162,683266,59.35,14123.89,55207
CEMPRO,2026-07-09,1490.0,1554.1,559286,330128,59.03,8592.72,24905
SHRIRAMFIN,2026-07-09,1014.4,1031.7,3984489,2347632,58.92,40983.3,89604
TITAN,2026-07-09,4586.4,4555.8,1777107,1043985,58.75,81858.44,102988
LUPIN,2026-07-09,2459.0,2503.3,570462,334772,58.68,14284.48,50117
ASIANPAINT,2026-07-09,2665.9,2673.8,918568,538739,58.65,24739.67,58817
AUBANK,2026-07-09,1038.8,1047.4,1090588,629134,57.69,11392.82,31935
HEROMOTOCO,2026-07-09,4892.8,4898.5,534195,307355,57.54,26119.39,44619
MAXHEALTH,2026-07-09,1084.8,1101.3,2525140,1452648,57.53,27856.57,70619
SCHAEFFLER,2026-07-09,4101.2,4046.1,33426,19202,57.45,1362.23,8475
BRITANNIA,2026-07-09,5315.5,5361.5,174108,99513,57.16,9343.17,24046
JBCHEPHARM,2026-07-09,2435.8,2444.5,215631,123024,57.05,5291.15,15489
VOLTAS,2026-07-09,1253.6,1269.4,1077385,614157,57.0,13647.98,27755
DELHIVERY,2026-07-09,501.8,515.65,8003908,4561025,56.98,41258.84,94271
POWERGRID,2026-07-09,279.7,281.35,6800579,3869019,56.89,19200.38,64438
CESC,2026-07-09,163.78,162.88,1065513,604735,56.76,1738.12,21071
ITC,2026-07-09,280.65,282.05,12512120,7099821,56.74,35371.73,261581
GODIGIT,2026-07-09,302.8,301.85,125844,71277,56.64,381.41,7327
NESTLEIND,2026-07-09,1450.5,1463.2,1346613,762525,56.63,19795.09,47690
CHOLAHLDNG,2026-07-09,1663.1,1652.2,51478,29146,56.62,851.9,8838
NH,2026-07-09,1978.6,1993.2,192019,108202,56.35,3836.29,23579
HINDUNILVR,2026-07-09,2135.8,2144.5,2201039,1238648,56.28,47368.28,84156
LLOYDSME,2026-07-09,1725.8,1745.1,363584,204256,56.18,6345.85,17679
M&MFIN,2026-07-09,331.65,336.75,2510756,1410602,56.18,8446.42,38934
ULTRACEMCO,2026-07-09,11353.0,11524.0,161622,90355,55.91,18601.64,25548
M&M,2026-07-09,3102.5,3085.4,2922682,1631873,55.83,90695.23,118016
KIMS,2026-07-09,805.95,813.75,536192,299009,55.77,4395.38,22398
COLPAL,2026-07-09,2020.1,2063.0,271151,150950,55.67,5576.6,27807
NHPC,2026-07-09,78.81,78.61,7604456,4231193,55.64,5999.39,29392
JSL,2026-07-09,695.75,709.6,530976,295366,55.63,3759.35,27712
AXISBANK,2026-07-09,1309.5,1297.6,5609851,3107538,55.39,73237.98,142118
TORNTPOWER,2026-07-09,1401.0,1414.9,218756,121115,55.37,3091.7,19684
SBILIFE,2026-07-09,1789.0,1821.7,868224,480485,55.34,15765.01,38462
AIAENG,2026-07-09,4667.0,4687.5,92253,51009,55.29,4310.83,21341
INDIANB,2026-07-09,772.4,793.15,1880631,1038021,55.2,14822.5,61818
MFSL,2026-07-09,1559.1,1576.8,841514,463749,55.11,13296.4,68997
CHOLAFIN,2026-07-09,1769.4,1791.9,1291022,710655,55.05,23025.27,56166
CREDITACC,2026-07-09,1536.7,1546.1,261391,143686,54.97,4036.02,24314
HDFCBANK,2026-07-09,810.3,817.55,39891798,21911701,54.93,326568.71,336701
GILLETTE,2026-07-09,7708.0,7788.5,11488,6292,54.77,894.78,3509
INDIGO,2026-07-09,5124.0,5229.5,1176927,644245,54.74,60959.52,76235
SUNPHARMA,2026-07-09,1888.2,1938.7,4446201,2424577,54.53,86046.74,203825
GAIL,2026-07-09,169.24,170.2,10798380,5880988,54.46,18455.98,52606
RADICO,2026-07-09,4077.6,4089.0,262676,142481,54.24,10792.11,27310
TIMKEN,2026-07-09,3202.7,3217.7,41522,22470,54.12,1345.63,12694
LTM,2026-07-09,3794.0,3854.4,473976,256420,54.1,18203.96,39658
MUTHOOTFIN,2026-07-09,3083.3,3057.4,945580,510513,53.99,28959.01,67688
POONAWALLA,2026-07-09,457.95,463.85,2036543,1099303,53.98,9474.26,79963
AFFLE,2026-07-09,1457.7,1468.0,131905,71180,53.96,1947.24,9970
INDHOTEL,2026-07-09,722.9,731.45,1394862,752150,53.92,10210.95,34238
INDUSINDBK,2026-07-09,994.65,1015.15,1952468,1050310,53.79,19793.88,68259
GLAND,2026-07-09,2495.8,2469.5,359295,193081,53.74,8926.86,41758
MARUTI,2026-07-09,13951.0,13728.0,576451,309730,53.73,79784.82,116236
BHARTIARTL,2026-07-09,1888.1,1931.1,11145066,5987566,53.72,216118.58,359446
ASAHIINDIA,2026-07-09,876.45,891.55,76389,40945,53.6,680.47,6710
CUMMINSIND,2026-07-09,5498.5,5542.5,295533,158389,53.59,16365.79,27896
DIVISLAB,2026-07-09,6755.0,6813.0,356468,190978,53.58,24464.16,40410
PIRAMALFIN,2026-07-09,2124.5,2118.2,187388,100233,53.49,3995.51,21864
BOSCHLTD,2026-07-09,41610.0,42225.0,25168,13415,53.3,10573.16,9652
CGPOWER,2026-07-09,908.1,910.9,4205285,2240015,53.27,38289.62,84910
ONGC,2026-07-09,247.0,243.65,14066120,7476744,53.15,34453.26,122297
RUBICON,2026-07-09,1386.3,1407.2,185413,98519,53.13,2602.57,12037
POLICYBZR,2026-07-09,1562.5,1572.5,1318417,700009,53.09,20785.07,60550
NAVINFLUOR,2026-07-09,7363.0,7689.0,138380,73435,53.07,10566.33,33667
ESCORTS,2026-07-09,2919.8,2908.6,60567,31990,52.82,1763.84,13980
IOC,2026-07-09,137.63,138.26,14352065,7571080,52.75,19788.74,103532
COROMANDEL,2026-07-09,2009.0,2014.3,219341,115121,52.48,4447.2,29326
TORNTPHARM,2026-07-09,4866.4,4898.2,460740,241694,52.46,22595.04,48556
CANBK,2026-07-09,121.15,124.8,25763230,13514634,52.46,31865.34,107923
PFIZER,2026-07-09,4532.1,4590.1,40992,21500,52.45,1878.75,8015
UBL,2026-07-09,1325.2,1328.2,56425,29566,52.4,750.94,4929
DEEPAKNTR,2026-07-09,1571.3,1621.2,202711,106169,52.37,3273.3,16578
WELCORP,2026-07-09,1529.2,1601.9,2887131,1510951,52.33,46142.08,85392
TVSHLTD,2026-07-09,13972.0,13954.0,2195,1148,52.3,307.58,1127
ASTERDM,2026-07-09,779.6,807.15,1189058,619092,52.07,9580.54,40374
PRESTIGE,2026-07-09,1635.3,1673.9,742651,386389,52.03,12391.35,52809
BANKBARODA,2026-07-09,240.45,244.6,10797792,5583642,51.71,26338.8,105726
ABSLAMC,2026-07-09,1124.5,1136.0,231867,119898,51.71,2627.23,24299
IGL,2026-07-09,150.12,151.77,1321339,682622,51.66,2001.43,18319
ICICIPRULI,2026-07-09,480.05,490.7,572357,294585,51.47,2795.92,20259
TATACOMM,2026-07-09,1886.2,1870.4,214737,110457,51.44,4034.78,24646
PETRONET,2026-07-09,271.6,277.15,1743760,894886,51.32,4821.08,20487
KPIL,2026-07-09,1332.4,1349.9,86189,44224,51.31,1167.84,11191
VEDL,2026-07-09,272.3,271.35,10018324,5116573,51.07,27271.29,89921
GLAXO,2026-07-09,2410.8,2440.4,71685,36598,51.05,1751.96,10479
LICI,2026-07-09,427.9,438.45,3344176,1701485,50.88,14612.84,40199
SAILIFE,2026-07-09,1208.3,1234.4,219789,111811,50.87,2712.07,21995
CIPLA,2026-07-09,1431.8,1441.3,947375,480050,50.67,13686.62,67648
ANTHEM,2026-07-09,748.45,752.0,379821,192278,50.62,2880.13,30562
CUB,2026-07-09,220.08,229.09,2994116,1515743,50.62,6762.12,41373
TENNIND,2026-07-09,575.65,584.3,355700,179767,50.54,2078.04,16163
WIPRO,2026-07-09,172.72,172.76,10270117,5186079,50.5,17787.06,92179
TATACONSUM,2026-07-09,1089.8,1106.7,1017956,512107,50.31,11278.82,69105
DABUR,2026-07-09,436.55,443.15,1477623,743121,50.29,6567.8,21067
NAUKRI,2026-07-09,1179.0,1201.85,4748967,2388010,50.28,57201.64,161171
HAL,2026-07-09,4364.7,4378.9,584196,293736,50.28,25519.01,40374
GRANULES,2026-07-09,859.55,882.05,1603256,806010,50.27,14129.26,40335
BHEL,2026-07-09,377.8,381.6,9102802,4550180,49.99,34961.04,88141
FEDERALBNK,2026-07-09,326.55,327.75,3699416,1840822,49.76,12171.9,76107
HYUNDAI,2026-07-09,1916.9,1926.2,581310,287527,49.46,11170.01,36712
PFC,2026-07-09,403.6,404.1,6397782,3159841,49.39,25766.83,63972
JKCEMENT,2026-07-09,5332.0,5393.5,48715,24014,49.29,2644.91,10877
GVT&D,2026-07-09,4466.7,4643.4,537743,265029,49.29,24715.72,53402
RBLBANK,2026-07-09,359.8,362.8,3041752,1493464,49.1,11075.02,42067
BAJAJHFL,2026-07-09,85.99,87.59,3883082,1906509,49.1,3393.62,26967
SUNDARMFIN,2026-07-09,4653.5,4621.2,69282,34013,49.09,3198.9,14545
GICRE,2026-07-09,356.15,362.7,588247,288480,49.04,2130.09,22739
ENRIN,2026-07-09,3358.7,3438.0,288824,141546,49.01,9832.16,30663
PIIND,2026-07-09,2572.3,2597.5,135177,66177,48.96,3511.65,13357
ICICIBANK,2026-07-09,1380.6,1380.7,13948838,6826230,48.94,193468.62,313842
ZYDUSLIFE,2026-07-09,1148.0,1159.0,986789,482703,48.92,11442.09,47564
EMCURE,2026-07-09,1809.3,1809.5,148651,72630,48.86,2714.11,17905
DALBHARAT,2026-07-09,1718.4,1742.3,205888,100553,48.84,3586.57,13928
TECHM,2026-07-09,1428.8,1426.3,1379708,673450,48.81,19659.42,60962
TATAPOWER,2026-07-09,372.1,375.5,4833406,2356157,48.75,18188.21,61659
NTPCGREEN,2026-07-09,92.7,92.99,1834787,893614,48.7,1704.95,17185
ASTRAL,2026-07-09,1336.0,1317.1,527329,255995,48.55,6999.89,55878
