symbol,fut_volume,opt_volume,tot_volume,fut_turnover,opt_turnover,tot_turnover,latest_oi,underlying_value
NIFTY,19472,18072371,18091843,306563.7623295,28361045446564.35,1113183.050473,9019004,24223.25
BANKNIFTY,8670,509822,518492,150871.641993,890062949383.8,225692.89583099997,1097833,57910.15
TCS,27945,343603,371548,131963.9440275,165661595932.5,157154.4033525,470113,2086.1
DIXON,16086,134124,150210,110315.48631,95127560723.0,132577.06854,130671,13527.0
KALYANKJIL,11532,103994,115526,72660.56832,67390843455.0,103070.44287,87237,475.0
INFY,14377,84125,98502,61930.62192,37065105604.0,69872.63796,511796,1069.0
RELIANCE,8145,62129,70274,53072.396,41312616130.0,58938.1073,471948,1303.4
DLF,8949,17414,26363,56468.283005,11320979171.0,58810.509715,80082,678.25
PAYTM,4087,23172,27259,38718.079945,22361772900.25,44649.0489475,47664,1321.2
JIOFIN,6795,30616,37411,38405.107415,17804414157.5,42092.35024,111324,241.01
DRREDDY,4744,33885,38629,36723.56225,27252471875.0,41938.281,72349,1241.3
BSE,3650,25428,29078,27804.01302,19757078228.0,32477.2953,98578,3772.2
HINDALCO,4279,15969,20248,29385.05563,11222085091.0,31637.37654,110115,983.75
ICICIBANK,2939,18431,21370,28926.08397,18368090713.0,31581.8811,235769,1405.8
OFSS,2319,10860,13179,26551.56635,12792360545.0,30044.4718,24072,11428.0
ADANIENT,2577,14869,17446,25086.5525478,14942046255.75,28640.5678053,105892,3168.0
HDFCBANK,4850,26513,31363,26011.22134,14450682493.0,28158.58877,725806,822.65
HCLTECH,5068,29663,34731,23696.09192,14163086260.0,26905.27452,143491,1172.9
MCX,3739,16815,20554,23298.799815,10848853210.5,25882.75692,102068,2756.8
CUMMINSIND,1978,13826,15804,22288.02112,16107329634.0,25075.91746,31186,5678.0
CDSL,3090,33401,36491,20276.25128,22638914043.25,25015.4767125,41168,1399.7
BHARTIARTL,2446,32847,35293,22122.2787875,30281206784.5,25011.2716325,180534,1914.9
COFORGE,2871,15280,18151,20556.0069,11327656018.0,23967.63208,66462,1506.6
BHEL,1915,13524,15439,19686.3652125,14539023030.0,23628.2080125,58806,392.25
KPITTECH,4704,21210,25914,20025.96373,9563099627.25,22915.0350025,67869,562.3
PERSISTENT,3101,21013,24114,19197.673175,13286257428.75,22782.6224625,74878,4945.8
NATIONALUM,2907,16022,18929,19712.104125,11141253225.0,22364.886375,52097,362.8
TECHM,2207,11523,13730,19316.706,10321848264.0,21658.43664,55971,1453.3
LTM,2970,21277,24247,17805.35304,13149118098.0,21486.33402,48542,3951.3
MARUTI,2482,35463,37945,17291.01012,25447201407.0,20489.67419,130931,13940.0
WIPRO,3394,12763,16157,17805.6246,6874842870.0,19317.4533,183399,175.88
AMBER,2078,13323,15401,16063.4518,10572314324.0,18577.79504,29680,7740.0
AXISBANK,2037,12477,14514,16806.794375,10554992718.75,18547.2840625,156568,1320.3
LODHA,2288,10740,13028,15999.7689375,7940399312.5,17670.5745625,43219,1142.5
MIDCPNIFTY,626,38211,38837,11095.259172,67892159340.0,17143.462572,104893,14764.95
BANDHANBNK,1964,11433,13397,14662.33128,8901849312.0,16960.4244,45434,207.3
KOTAKBANK,1949,9681,11630,14830.238,7549957240.0,16071.7604,161490,379.8
ETERNAL,2016,7392,9408,14298.93102,5422511799.5,15508.51714,122407,291.3
TORNTPHARM,2288,9188,11476,13744.04695,5654712995.0,14928.2394,30590,4862.2
BAJAJ-AUTO,1726,9526,11252,13286.405745,7440816289.5,14406.66864,63262,10214.0
TATASTEEL,2230,19077,21307,11767.84345,10294095625.0,13767.23095,126593,193.02
AUROPHARMA,1444,6936,8380,12375.885115,6084957758.0,13418.242695,34162,1561.8
HAVELLS,2100,6515,8615,12542.0156,4056356690.0,13390.7825,36325,1202.1
ADANIGREEN,1233,6479,7712,11319.45972,6246005238.0,13169.4921,54414,1537.1
LTF,1492,7058,8550,10913.043825,5395927230.0,12219.728625,32717,326.8
VBL,1794,8934,10728,10999.7273025,5651618996.25,12120.482265,71811,481.75
LT,1593,12054,13647,10990.3804325,8455241756.5,12100.5404975,168668,3944.1
SWIGGY,2102,8294,10396,10818.34012,4463636483.25,11981.2887025,46950,282.6
PAGEIND,1371,3018,4389,11085.280805999999,2539187672.6,11496.257532,23400,40290.0
NAUKRI,1491,10227,11718,9965.314645,6980639886.0,11419.198505,51322,1212.9
TATAELXSI,2018,15041,17059,9271.1713,7235541460.0,11169.9609,53115,3718.6
SOLARINDS,1126,7766,8892,9870.74974,7141330899.5,11157.558735,30224,17666.0
INDIGO,1230,10090,11320,9818.67045,8076644638.5,11106.716835,83606,5321.0
HDFCLIFE,1682,5886,7568,10393.68671,3728538407.0,11073.05078,68682,561.7
LAURUSLABS,744,4311,5055,9617.69407,5687548551.5,10927.914585,34134,1532.1
SBIN,1228,14103,15331,9505.41075,11066878177.5,10919.742525,196499,1028.5
HINDZINC,1470,8639,10109,9746.7848975,5913864782.0,10910.9602175,52428,543.15
ADANIPOWER,1269,4205,5474,9862.37854,3469947358.0,10700.35462,69799,218.6
BIOCON,908,4221,5129,9307.7705,4436251700.0,10188.6625,31720,412.8
ANGELONE,1037,4884,5921,8991.03725,4368193775.0,10158.475,21001,347.25
ADANIPORTS,1025,9201,10226,8940.1886075,8211532537.0,10147.6239775,68192,1844.0
BEL,1563,8984,10547,9166.82265,5488562319.0,10036.96584,141430,411.4
INDUSTOWER,1371,4842,6213,9285.59465,3369024419.0,9904.12384,87065,397.85
TMPV,1610,10817,12427,8686.8672,6226664800.0,9552.0752,122725,335.95
ASHOKLEY,1143,4005,5148,8947.111,3292577750.0,9522.3885,61633,156.64
GODREJPROP,1236,7373,8609,8261.63988,5065930925.25,9459.5891325,41853,2072.6
ABCAPITAL,680,3414,4094,8547.17554,4365287475.0,9385.02029,19638,403.5
JSWSTEEL,1014,4836,5850,8550.015075,4155327236.25,9294.9474375,76280,1254.8
M&M,1295,9353,10648,8107.00776,5995133924.0,9140.247,152572,3121.4
INOXWIND,1454,2856,4310,7706.11584,1612675392.0,8048.48576,28930,82.53
DELHIVERY,667,3363,4030,7159.1069,3741021484.0,7891.82924,25793,518.0
POLYCAB,631,3567,4198,7213.373325,4196853032.5,7887.90365,35795,9139.0
BAJFINANCE,924,4764,5688,7031.03595,3696201255.0,7628.3985,149877,1007.8
INDIANB,797,5819,6616,6419.0683,4844529240.0,7559.9207,31111,805.7
ASIANPAINT,991,8223,9214,6767.923,5638699867.5,7531.021675,58382,2723.9
GRASIM,803,8475,9278,6487.8523,6957308445.0,7502.88675,65765,3238.8
INDUSINDBK,909,5473,6382,6531.65317,3993194765.0,7407.66082,78577,1026.2
HINDPETRO,837,3549,4386,6774.145425,2893124729.25,7262.4452175,36012,397.6
EICHERMOT,880,6358,7238,6536.5074,4830182403.0,7255.93143,77332,7415.0
HEROMOTOCO,828,10178,11006,6042.40866,7668614821.5,7184.881875,72762,4907.9
MPHASIS,1054,2140,3194,6740.6010925,1396641144.25,7168.927535,26648,2300.0
MUTHOOTFIN,765,3377,4142,6573.511175,2952468112.0,7121.992295,35429,3122.6
EXIDEIND,754,6950,7704,5840.30304,5577388578.0,7076.16882,30727,430.2
TITAN,766,10512,11278,6149.81486,8664212620.0,7044.04106,85762,4587.7
SAIL,818,2546,3364,6528.4927,2117495653.0,7017.22173,49099,170.51
HAL,919,6946,7865,6121.83267,4738287487.5,7001.032545,66266,4440.0
ADANIENSOL,574,1980,2554,6379.246395,2266780531.5,6939.99171,42003,1659.4
NBCC,984,2621,3605,6350.9862,1776053955.0,6756.78575,27101,98.7
CANBK,717,2979,3696,6128.938575,2616952185.0,6701.198175,84611,126.14
VEDL,1913,7518,9431,6075.634805,2502527684.5,6668.64415,111374,276.55
KFINTECH,1117,6520,7637,5709.38476,3475179664.0,6635.5989,19358,898.0
RBLBANK,507,2109,2616,5942.6846475,2571553912.0,6460.7887675,23080,371.15
BANKBARODA,832,3199,4031,6020.2534275,2395466277.75,6449.65308,90605,248.05
MANAPPURAM,564,1747,2311,5751.918,1815340740.0,6146.3754,23313,338.45
HINDUNILVR,843,6522,7365,5505.56238,4329505521.0,6120.09759,107561,2165.9
SHRIRAMFIN,589,3695,4284,5099.72232,3285329652.0,5806.64634,60521,1046.2
IDFCFIRSTB,706,3364,4070,5278.6928075,2565493103.25,5743.18759,58871,80.86
JINDALSTEL,731,6076,6807,4824.0899375,4137222268.75,5723.312625,34861,1061.0
BAJAJFINSV,870,6298,7168,4992.1278,3657731919.0,5498.88699,73844,1908.1
ULTRACEMCO,846,5387,6233,4956.316695,3221402865.0,5366.095345,70258,11697.0
TRENT,640,8702,9342,4195.904085,5978881557.0,5293.4483925,135468,2914.8
PNB,589,2101,2690,4923.5544,1808918480.0,5293.0592,67737,104.04
AMBUJACEM,931,3650,4581,4884.93444,1961424876.0,5263.4832,89480,440.0
SBICARD,1029,4574,5603,4916.428,2317292032.0,5252.38832,64535,597.05
FEDERALBNK,488,6392,6880,4050.56675,5426492100.0,5238.67525,52144,330.45
CHOLAFIN,428,1337,1765,4875.529,1543395575.0,5175.35975,32793,1825.2
MOTILALOFS,632,2034,2666,4760.545845,1574398286.5,5129.53621,9774,971.2
TATAPOWER,843,6567,7410,4646.511515,3733900698.5,5112.236,83052,380.85
ASTRAL,872,2729,3601,4862.41599,1573421242.75,5110.2234175,36103,1325.1
DMART,720,5580,6300,4389.29043,3501516804.0,5020.93347,54532,4074.9
UPL,570,2672,3242,4554.14958,2218525727.8,5011.3721080000005,35840,596.5
OBEROIRLTY,656,4883,5539,4330.8104,3350006058.0,4942.56098,27508,1903.5
MAZDOCK,838,4116,4954,4484.184075,2309059887.75,4921.0179525,42539,2392.6
