index,ticker,close,prev_close,pct_change
NIFTY_50,^NSEI,24225.15,23962.8,1.09
NIFTY_BANK,^NSEBANK,57905.6,57252.45,1.14
NIFTY_NEXT_50,^NSMIDCP,72284.95,72284.95,0.0
INDIA_VIX,^INDIAVIX,12.53,13.36,-6.18
SENSEX,^BSESN,77507.8,76741.82,1.0
