market_regime,nifty_trend,nifty_pct_change,banknifty_trend,banknifty_pct_change,india_vix,vix_level,best_sector,best_sector_perf_1m,worst_sector,worst_sector_perf_1m,fii_net,dii_net,crude,crude_pct_change,usdinr,usdinr_pct_change,us_sp500_pct,us_dow_pct,us_vix,us_vix_pct,dxy,dxy_pct,us_10y,asia_cue,europe_cue,global_risk,overall_risk,generated_at_ist
Bearish,Bearish,-0.75,Bearish,-0.93,13.79,Low,Distribution Services,27.35,Non-Energy Minerals,-5.15,-635.91,1035.72,72.64,-2.91,94.88,0.59,-0.37,0.29,19.74,14.24,100.96,-0.05,4.45,Bearish,Bearish,Risk-Off,Medium,2026-06-23T13:02:20.064966+05:30
