symbol,date,prev_close,close,ttl_traded_qty,deliv_qty,deliv_pct,turnover_lacs,no_of_trades
PGHH,2026-06-22,9274.5,9156.5,39357,30208,76.75,3642.5,5614
EMCURE,2026-06-22,1776.0,1791.0,235782,178960,75.9,4182.91,9447
KIMS,2026-06-22,804.25,806.15,1319839,985347,74.66,10613.24,42747
GRINDWELL,2026-06-22,2136.8,2110.3,65792,48486,73.7,1392.68,9418
BHARTIHEXA,2026-06-22,1494.5,1505.1,546045,400158,73.28,8200.57,27539
METROBRAND,2026-06-22,1037.6,1044.1,91724,66968,73.01,955.28,3469
PHOENIXLTD,2026-06-22,1881.1,1871.1,458753,333629,72.73,8594.07,24752
KOTAKBANK,2026-06-22,399.25,402.15,7158956,5084799,71.03,28712.28,135332
BAJAJFINSV,2026-06-22,1769.4,1782.2,1828102,1292629,70.71,32440.19,79098
MARICO,2026-06-22,817.05,812.45,2006370,1412450,70.4,16297.91,30034
ULTRACEMCO,2026-06-22,11367.0,11402.0,226862,159427,70.27,25803.02,32673
SHREECEM,2026-06-22,25075.0,24995.0,30107,21034,69.86,7526.01,7128
NTPC,2026-06-22,365.8,367.05,11946682,8328848,69.72,43825.29,101498
HDBFS,2026-06-22,717.4,722.9,1203759,836182,69.46,8813.05,33600
AUBANK,2026-06-22,1033.05,1045.05,1760276,1222092,69.43,18296.52,51846
HDFCBANK,2026-06-22,779.8,786.4,25194765,17480801,69.38,198208.94,257091
BAJAJHLDNG,2026-06-22,10677.0,10895.0,97395,67264,69.06,10532.47,18209
BHARTIARTL,2026-06-22,1910.8,1916.6,3798060,2608952,68.69,72798.5,129686
MEDANTA,2026-06-22,1265.8,1288.1,431390,295998,68.61,5513.19,16036
HINDUNILVR,2026-06-22,2194.6,2184.9,765860,525131,68.57,16766.73,50486
PAGEIND,2026-06-22,39975.0,39320.0,47156,32237,68.36,18703.6,9697
M&MFIN,2026-06-22,294.1,293.95,1672014,1138996,68.12,4916.47,25236
COROMANDEL,2026-06-22,2015.2,1987.7,440750,299935,68.05,8801.22,33631
BRITANNIA,2026-06-22,5195.0,5217.5,261961,177944,67.93,13647.66,31530
HATSUN,2026-06-22,920.75,918.6,11635,7893,67.84,106.95,1128
TVSMOTOR,2026-06-22,3442.9,3488.7,990508,669209,67.56,34426.23,48503
NAUKRI,2026-06-22,984.25,984.55,1305758,870546,66.67,12865.25,31426
TATASTEEL,2026-06-22,198.96,198.97,19238506,12788709,66.47,38358.21,114868
M&M,2026-06-22,3074.8,3063.4,2186778,1450567,66.33,67310.58,105173
CHOLAFIN,2026-06-22,1693.4,1718.8,1704231,1122838,65.89,29238.15,62192
FEDERALBNK,2026-06-22,323.95,323.4,4903566,3228068,65.83,15841.73,43413
HDFCAMC,2026-06-22,2719.0,2689.9,922796,605517,65.62,24915.95,54881
UPL,2026-06-22,608.65,605.5,1107992,724970,65.43,6743.48,28001
GLAND,2026-06-22,2199.0,2186.7,534501,349720,65.43,11725.25,52867
ICICIGI,2026-06-22,1870.1,1860.2,655498,427918,65.28,12259.44,50565
DLF,2026-06-22,624.5,627.6,2667900,1740498,65.24,16748.28,43552
SUMICHEM,2026-06-22,452.7,438.9,1029271,669345,65.03,4535.88,28031
DABUR,2026-06-22,423.5,422.25,1244814,808428,64.94,5264.79,17073
TORNTPHARM,2026-06-22,4429.8,4457.0,704691,457385,64.91,31303.22,52266
SUNPHARMA,2026-06-22,1838.3,1862.9,1588758,1029777,64.82,29490.5,65829
BALKRISIND,2026-06-22,2243.7,2249.0,77685,50173,64.59,1747.49,13316
APOLLOHOSP,2026-06-22,8489.5,8469.0,208982,134786,64.5,17679.28,25332
LT,2026-06-22,4209.4,4201.3,1169466,752293,64.33,49200.16,111518
COLPAL,2026-06-22,1997.8,1982.0,640289,410762,64.15,12735.7,27118
PIIND,2026-06-22,2803.6,2805.6,215282,137835,64.03,6059.99,15984
INDUSTOWER,2026-06-22,411.2,413.4,2321188,1484768,63.97,9588.41,30756
360ONE,2026-06-22,1145.1,1139.2,496298,316736,63.82,5694.06,21976
CHOLAHLDNG,2026-06-22,1583.9,1589.1,109666,69892,63.73,1742.98,10104
