symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
IKS,1699.9,14,4.776873767258382,4.34,0.45,54.38,,11.86,54.09067742473995,1618.76,1784.9,False,0,Buy,Commercial Services
ZFCVINDIA,16086.0,14,8.330527308236245,7.89,6.37,58.67,,13.19,491.9713298304261,15348.04,16890.3,False,2,Strong buy,Producer Manufacturing
THERMAX,4799.9,14,5.076619964973722,4.64,3.12,53.15,,5.73,175.44220707951317,4536.74,5039.89,False,2,Buy,Producer Manufacturing
WELCORP,1416.4,14,10.492238084093922,10.05,8.53,46.8,,8.49,44.71357562170726,1349.33,1487.22,False,2,Buy,Producer Manufacturing
GODREJIND,1131.1,14,1.5714798850574714,1.13,5.69,40.03,,17.14,45.70085470629719,1062.55,1187.66,False,0,Strong buy,Process Industries
CUMMINSIND,5735.5,13,6.706976744186046,6.27,4.75,51.03,-0.83,6.36,153.0646000977481,5505.9,6022.28,False,0,Buy,Producer Manufacturing
ABSLAMC,1199.0,13,16.895778492736664,16.46,23.47,65.17,,2.16,45.43472849128216,1130.85,1258.95,False,0,Buy,Technology Services
UNIONBANK,175.12,13,9.450000000000005,9.01,5.12,60.68,2.69,17.34,4.394072969388946,168.53,183.88,False,0,Buy,Finance
HFCL,202.29,13,41.71920975199662,41.28,48.29,36.44,,8.8,10.486210423889837,186.56,212.4,False,0,Buy,Electronic Technology
ACUTAAS,3277.2,13,9.349349349349342,8.91,7.66,45.36,,5.1,128.80509192356718,3083.99,3441.06,False,0,Strong buy,Health Technology
NUVAMA,1716.6,13,14.439999999999996,14.0,10.11,56.82,4.34,7.2,56.75073578879319,1631.47,1802.43,False,0,Buy,Finance
CARBORUNIV,1212.3,13,13.61761949390815,13.18,17.74,42.07,,7.8,55.8260827072208,1128.56,1272.92,False,0,Buy,Process Industries
RBLBANK,371.25,13,12.8419452887538,12.4,8.51,61.98,2.26,2.81,10.484263151468095,355.52,389.81,False,0,Buy,Finance
ATHERENERG,1006.75,13,12.110244988864142,11.67,10.15,29.92,,10.98,44.43506117218613,940.1,1057.09,False,0,Strong buy,Consumer Durables
PAGEIND,39975.0,13,1.4079147640791476,0.97,3.81,40.55,3.08,26.55,1020.6405234387374,38444.04,41973.75,False,0,Strong buy,Consumer Non-Durables
KPRMILL,1131.15,13,18.39543646640152,17.96,20.8,55.87,,11.13,44.40013231515732,1064.55,1187.71,False,0,Buy,Consumer Non-Durables
DELHIVERY,476.45,13,5.188210619273651,4.75,3.23,52.81,-2.03,15.04,12.89042889732902,457.11,500.27,False,0,Buy,Transportation
GVT&D,5404.0,13,12.349272349272349,11.91,10.39,43.68,1.8,4.55,240.2083214815286,5043.69,5674.2,False,0,Buy,Producer Manufacturing
ACMESOLAR,351.3,13,24.156211344760568,23.72,24.18,43.87,,3.84,14.82725111681351,329.06,368.86,False,0,Strong buy,Industrial Services
KPIL,1439.6,13,12.031128404669252,11.59,12.05,41.26,,5.4,47.11243903447433,1368.93,1511.58,False,2,Buy,Industrial Services
