symbol,latest_oi,prev_oi,change_in_oi,pct_change_oi,volume,fut_value,opt_value,prem_value,underlying_value
VEDL,175416,116781,58635,50.21,354825,169015.08059,105110645403,18456.01903,282
NIFTY,12247202,9484944,2762258,29.12,443516889,1285749.94399,692308539096516,6870321.11016,23824
FINNIFTY,29783,25316,4467,17.64,62535,4291.9125,97190045862,3439.25862,26329
NAUKRI,70665,60307,10358,17.18,110220,74802.75165,36349710340,4658.1359,1012
MUTHOOTFIN,45558,39055,6503,16.65,42557,73026.85582,29942392584,3288.80084,3120
MANKIND,26724,23247,3477,14.96,64092,22763.58739,35247971680,3798.0318,2533
DIXON,167803,147195,20608,14.0,266732,185086.28425,147590275721,15829.95721,11890
JSWSTEEL,86926,76323,10603,13.89,43330,196133.79804,17257440831,1557.01581,1242
POLICYBZR,45511,40076,5435,13.56,33328,44750.65756,14979158579,1740.25579,1624
APLAPOLLO,27524,24242,3282,13.54,13586,51219.16191,3805355057,336.15057,1836
HINDALCO,137787,121737,16050,13.18,128097,253686.62585,65682846922,6676.79922,986
BHARATFORG,33292,29538,3754,12.71,45906,79770.77555,41114291465,5196.61465,2140
ADANIENSOL,52173,46622,5551,11.91,30023,132763.7846,17774063786,2586.37286,1491
INFY,677951,605887,72064,11.89,504261,366463.17672,180037209060,22087.8506,1029
PNBHOUSING,26134,23358,2776,11.88,24620,30711.26389,13644768046,1360.97546,1024
PRESTIGE,24561,22009,2552,11.6,52147,41269.65984,32394224569,3545.66569,1508
WAAREEENER,79871,71697,8174,11.4,52872,110951.75325,17773597901,1725.35401,3030
LTM,63058,56909,6149,10.8,53755,70557.58759,24257362960,2847.1546,3768
FORCEMOT,28999,26244,2755,10.5,24794,19554.17544,9810930874,853.30874,18000
JSWENERGY,46818,42400,4418,10.42,25960,63067.59612,9137416725,1031.7685,567
LODHA,47962,43452,4510,10.38,107382,48430.05395,42653980747,5997.73497,912
ADANIPORTS,86918,79259,7659,9.66,72902,132976.41943,50113343547,5015.69547,1786
SRF,35023,32117,2906,9.05,48289,48446.18372,22133747260,2789.6726,2738
NATIONALUM,66484,61116,5368,8.78,70652,60889.00125,43324150518,6171.91143,355
LAURUSLABS,39938,36719,3219,8.77,87640,92202.5243,101385006393,12341.38893,1481
UPL,37664,34769,2895,8.33,17294,33840.42798,11158755918,1255.39693,597
AMBUJACEM,119119,110649,8470,7.65,46194,109144.51615,10992209754,1369.80504,415
360ONE,20704,19256,1448,7.52,8424,15959.8783,3197077745,186.97745,1114
SHRIRAMFIN,84443,78619,5824,7.41,41793,98161.51108,24902842395,3098.06895,994
ADANIGREEN,68226,63618,4608,7.24,61543,154163.628,41582698482,6861.76482,1510
BIOCON,32140,29975,2165,7.22,54257,72959.76775,51914220950,7005.3345,423
SUNPHARMA,121597,113480,8117,7.15,157567,130566.54576,91462779079,6687.12079,1867
M&M,171659,160473,11186,6.97,89068,78024.08656,47750686146,5721.78146,3042
ADANIENT,122821,114851,7970,6.94,100975,140944.34857,81568518850,12796.2127,2964
JINDALSTEL,36700,34335,2365,6.89,26639,31775.49768,15670983950,1666.402,1082
IRFC,39509,36997,2512,6.79,22058,34317.73131,6595102443,877.50893,98
MPHASIS,31102,29135,1967,6.75,13833,28023.90211,5940247876,741.89876,2243
INDUSINDBK,88589,82991,5598,6.75,38019,79853.66837,16700190094,1743.10094,903
EXIDEIND,33908,31801,2107,6.63,26962,35473.74012,15581555856,2509.78356,378
KEI,18619,17472,1147,6.56,19771,29349.96624,15991772770,960.0652,5575
DLF,87800,82476,5324,6.46,60285,97458.44785,22522597819,2553.20319,612
TCS,635852,598903,36949,6.17,526801,303982.44391,176196870755,19177.15755,2060
COFORGE,105931,99803,6128,6.14,70404,106503.70522,30276679370,4827.0837,1481
SBICARD,63041,59517,3524,5.92,26163,35893.79008,9517384264,1087.12264,607
SBILIFE,36680,34668,2012,5.8,13492,28482.85758,6347829907,486.54907,1794
CANBK,79110,74786,4324,5.78,29473,72336.14415,19572647962,2662.76362,130
KFINTECH,26031,24616,1415,5.75,19058,17656.35888,7006248515,778.87265,891
ZYDUSLIFE,21867,20753,1114,5.37,35426,41390.21988,31897144548,3475.09548,1112
ADANIPOWER,74010,70329,3681,5.23,57414,107257.80927,37745318058,5022.76933,230
MCX,65336,62215,3121,5.02,47268,96899.15747,65237711508,8046.60258,2828
MOTHERSON,44489,42367,2122,5.01,13654,51562.92409,7107817912,823.46962,143
AUROPHARMA,48480,46175,2305,4.99,62405,63105.98574,46818934596,6180.43596,1534
ICICIBANK,321402,306139,15263,4.99,181922,367251.07048,136763299722,11089.62722,1335
HYUNDAI,37349,35662,1687,4.73,10180,27299.61341,2852913860,210.9586,1970
BSE,92472,88307,4165,4.72,117331,112983.53129,158540972446,18762.81196,3935
LICHSGFIN,43074,41134,1940,4.72,16625,43439.1816,4894135020,418.9502,540
HDFCBANK,1044629,998033,46596,4.67,511550,624851.76948,167927999127,18604.53377,772
BEL,160731,153571,7160,4.66,139393,136873.38009,72903425134,7424.08384,420
RADICO,7615,7276,339,4.66,6623,6671.00745,2864029606,248.52106,3721
BANKNIFTY,1622603,1551226,71377,4.6,4974401,601342.04426,8551430804366,391952.75366,57183
CIPLA,85039,81313,3726,4.58,209953,83613.55316,107707791826,11645.23576,1435
PFC,78228,74828,3400,4.54,32212,54013.67842,13095869254,1651.26754,431
PNB,68314,65383,2931,4.48,27649,56940.4016,18543975600,2140.396,107
HINDZINC,64171,61436,2735,4.45,54071,47319.18448,33444390603,3907.66853,546
ETERNAL,147672,141442,6230,4.4,64881,106045.89165,31193577796,4131.55858,258
CHOLAFIN,42856,41070,1786,4.35,19690,52482.5565,16027983118,1792.08118,1712
NUVAMA,10890,10437,453,4.34,5194,16104.61005,2843302830,372.7283,1718
ULTRACEMCO,86694,83174,3520,4.23,38905,32731.39057,18095745691,971.45691,11325
IREDA,42875,41219,1656,4.02,23654,23089.63547,8863183930,817.63255,127
ALKEM,19839,19080,759,3.98,29910,13139.37862,19456947212,2058.78462,5400
TATASTEEL,162863,156644,6219,3.97,98729,99847.62287,44647068290,4194.02665,193
INDUSTOWER,101949,98095,3854,3.93,28326,49620.47601,15237920012,1498.67512,399
JIOFIN,123457,119002,4455,3.74,51742,80187.95513,21927072361,2627.92486,237
DRREDDY,52428,50586,1842,3.64,105996,65452.99962,81753196018,8160.83518,1300
LTF,46653,45033,1620,3.6,16235,34479.1503,7270267657,785.36407,286
WIPRO,252889,244146,8743,3.58,110655,133982.4819,47430223530,5387.2353,174
HCLTECH,203078,196290,6788,3.46,100150,106225.60696,30233311219,3574.53719,1108
ASTRAL,24578,23760,818,3.44,9893,10427.85112,5578235334,454.57834,1521
ASHOKLEY,93794,90683,3111,3.43,64923,87201.274,42744459700,4977.472,151
OBEROIRLTY,28763,27817,946,3.4,38208,25365.52154,20931181183,2309.07183,1708
TORNTPHARM,38385,37131,1254,3.38,48857,38775.08781,24296188806,2693.82556,4524
GLENMARK,53636,51891,1745,3.36,33263,32818.24076,24962849523,2660.02023,2175
TECHM,73008,70667,2341,3.31,48244,77159.211,33725923308,3222.43308,1416
AXISBANK,180741,175064,5677,3.24,84348,147266.99793,57579613156,4595.75656,1358
GODREJPROP,53326,51725,1601,3.1,39993,34591.45209,17119549899,2223.53399,1788
PAGEIND,27685,26858,827,3.08,16646,11732.49978,8675533735,635.66235,39985
VOLTAS,54862,53326,1536,2.88,67024,30000.62235,31318962318,3315.04818,1324
DALBHARAT,23479,22827,652,2.86,5945,7178.26863,2627861401,278.93901,1680
NMDC,87275,84852,2423,2.86,50241,63480.92107,23795623935,2962.07685,85
MANAPPURAM,27046,26299,747,2.84,12030,27173.2842,9055882890,890.1789,320
NTPC,164946,160431,4515,2.81,52204,55621.90275,23568694020,1713.1152,363
MFSL,29543,28741,802,2.79,10491,17177.554,5392405228,465.25228,1683
KOTAKBANK,128262,124801,3461,2.77,35868,85564.4646,20560392600,2136.076,401
UNIONBANK,45945,44742,1203,2.69,19250,71174.9506,7886835074,1098.42261,175
IDFCFIRSTB,72944,71070,1874,2.64,38255,81451.57434,20036789456,2334.40156,78
GRASIM,72385,70555,1830,2.59,16547,55190.27637,7631708455,575.83455,3126
SBIN,238950,232941,6009,2.58,180501,165867.80902,124964929770,10579.5477,1023
SOLARINDS,30757,29992,765,2.55,31678,31783.64526,26208856313,2689.81313,18167
BANKBARODA,77474,75574,1900,2.51,35387,85500.58081,20891912769,2675.56419,277
AUBANK,38791,37870,921,2.43,12919,33599.5723,10101519130,1021.3913,1027
ICICIGI,21853,21347,506,2.37,11722,9277.18688,5960280540,208.0154,1833
MAXHEALTH,44089,43085,1004,2.33,39824,32880.792,19814191629,2231.34129,1077
OIL,32800,32073,727,2.27,12534,12436.1244,6464965990,569.6299,415
RBLBANK,32337,31621,716,2.26,18315,66511.12205,15232609711,1869.67336,371
BAJAJ-AUTO,112576,110144,2432,2.21,93067,90410.77896,62140363405,3615.65905,9950
DMART,38319,37499,820,2.19,53801,28330.56625,32727116496,2686.83996,4389
BLUESTARCO,22058,21595,463,2.14,17649,20379.29686,7602761032,731.09032,1660
GMRAIRPORT,41716,40862,854,2.09,20257,38037.28853,11760555800,1555.01975,107
POWERINDIA,53958,52857,1101,2.08,51213,48394.95736,42577797475,4045.72475,36160
PIDILITIND,23374,22918,456,1.99,12273,11523.34155,8444069575,736.24575,1573
BPCL,46961,46092,869,1.89,22772,28122.43619,11417960889,1440.09139,308
DABUR,39351,38631,720,1.86,9938,14846.94325,3918382437,351.44937,420
GVT&D,18653,18323,330,1.8,27846,31488.94002,16406219946,2860.32446,5445
TIINDIA,16743,16462,281,1.71,12571,9729.21458,6694878842,335.78842,3265
VMM,11342,11154,188,1.69,4310,5321.032,2009347531,251.78581,118
TMPV,230048,226391,3657,1.62,320388,90386.76472,93671294176,8574.82176,354
LT,181047,178203,2844,1.6,94453,118842.8183,58013083266,5531.49266,4169
RECLTD,75440,74263,1177,1.58,33739,46431.48076,13175452662,1343.29287,362
INDHOTEL,39055,38446,609,1.58,14309,22548.5949,8178035100,704.551,725
OFSS,36702,36139,563,1.56,35732,43545.58741,23256147814,3239.33814,9864
IDEA,128920,126983,1937,1.53,37993,116882.87451,29497223598,5905.89348,14
INDIANB,30509,30051,458,1.52,10344,24280.4504,6540266420,639.0367,846
LUPIN,26785,26384,401,1.52,31507,35571.13923,28584694786,2607.14286,2362
INDIGO,149334,147166,2168,1.47,57268,54693.85795,37334458009,3452.38009,4964
CROMPTON,43003,42394,609,1.44,10591,12736.25088,4217436653,370.48028,271
HAL,94613,93295,1318,1.41,112516,77730.86911,69270048225,8424.78225,4505
KPITTECH,42175,41591,584,1.4,17856,13767.28163,4781707686,598.63186,740
UNITDSPR,44154,43546,608,1.4,15916,20313.5454,6260179228,411.19228,1338
PERSISTENT,81255,80162,1093,1.36,49820,44800.70911,20992080089,2749.38839,4843
SAIL,51080,50411,669,1.33,15495,37916.15302,9268469090,1406.5784,169
BAJAJFINSV,90416,89233,1183,1.33,37374,21620.9418,15120920207,1666.68207,1761
BHARTIARTL,190299,187957,2342,1.25,88026,104089.75432,70346597485,4644.16985,1899
HDFCLIFE,76685,75815,870,1.15,35516,39286.62364,19727157813,1652.91313,594
TITAN,97068,95969,1099,1.15,81887,79275.62891,54673833604,4377.63604,4302
EICHERMOT,74793,73971,822,1.11,31528,37800.16235,20320866836,1799.81836,7560
TRENT,166636,164817,1819,1.1,142303,126043.60581,58276881687,7742.47471,3139
KALYANKJIL,56850,56256,594,1.06,37824,35592.15582,13966121365,2043.4049,373
MARICO,21634,21409,225,1.05,11545,20011.19208,9541169844,927.11844,824
BDL,46901,46414,487,1.05,88327,37824.32702,41126583660,5529.8416,1385
NYKAA,32682,32344,338,1.05,17989,22008.92156,15047548968,1756.81781,303
POWERGRID,73807,73054,753,1.03,34466,30095.35685,16493870094,1891.48344,292
GODREJCP,34757,34415,342,0.99,11916,13312.2606,4776867430,274.2743,1020
RELIANCE,639299,633417,5882,0.93,400655,369825.25135,233838445285,21547.80285,1306
YESBANK,71575,70930,645,0.91,27211,47338.03774,16788607571,2010.49371,24
IOC,50643,50195,448,0.89,21683,23068.76715,13272768453,1564.24953,143
BAJFINANCE,151692,150408,1284,0.85,57202,75019.71562,34245129825,3998.79825,962
BOSCHLTD,27698,27465,233,0.85,17061,20253.61419,14988639561,1186.64561,40170
HINDPETRO,41652,41321,331,0.8,24251,40336.4691,15909859134,2287.04634,397
PAYTM,49753,49366,387,0.78,24080,30157.77135,16485907008,2019.14008,1083
COCHINSHIP,31579,31334,245,0.78,33800,46254.26868,15311796812,2376.28812,1477
FORTIS,21309,21146,163,0.77,13864,17596.94268,8855170607,847.90107,969
MOTILALOFS,13790,13685,105,0.77,5780,9875.08255,3259491303,398.31303,935
SIEMENS,38791,38525,266,0.69,23364,22870.34713,13138335215,1323.08965,3681
