symbol,fut_volume,opt_volume,tot_volume,fut_turnover,opt_turnover,tot_turnover,latest_oi,underlying_value
NIFTY,82374,443434515,443516889,1285749.9439980001,692308539096516.5,8156071.0541635,12247202,23824.1
BANKNIFTY,34738,4939663,4974401,601342.044264,8551430804366.4,993294.797928,1622603,57183.75
HDFCBANK,136308,375242,511550,624851.76948,167927999127.0,643456.30325,1044629,772.6
RELIANCE,56001,344654,400655,369825.25135,233838445285.0,391373.0542,639299,1306.0
INFY,88842,415419,504261,366463.17672,180037209060.0,388551.02732,677951,1029.0
ICICIBANK,38707,143215,181922,367251.07048,136763299722.0,378340.6977,321402,1335.5
TCS,75726,451075,526801,303982.443915,176196870755.25,323159.6014675,635852,2060.0
HINDALCO,36695,91402,128097,253686.62585,65682846922.0,260363.42507,137787,986.5
DIXON,30549,236183,266732,185086.284255,147590275721.5,200916.24147,167803,11890.0
JSWSTEEL,23356,19974,43330,196133.7980475,17257440831.75,197690.813865,86926,1242.7
VEDL,51540,303285,354825,169015.080595,105110645403.0,187471.099625,175416,282.2
SBIN,21364,159137,180501,165867.809025,124964929770.0,176447.356725,238950,1023.6
ADANIGREEN,16953,44590,61543,154163.628,41582698482.0,161025.39282,68226,1510.5
ADANIENT,15171,85804,100975,140944.3485711,81568518850.44,153740.5612755,122821,2964.6
AXISBANK,17227,67121,84348,147266.9979375,57579613156.25,151862.7545,180741,1358.0
BEL,22460,116933,139393,136873.38009,72903425134.5,144297.463935,160731,420.2
WIPRO,25614,85041,110655,133982.4819,47430223530.0,139369.7172,252889,174.39
ADANIPORTS,15484,57418,72902,132976.4194325,50113343547.75,137992.11491,86918,1786.0
SUNPHARMA,19748,137819,157567,130566.54576,91462779079.0,137253.66655,121597,1867.0
ADANIENSOL,13015,17008,30023,132763.7846025,17774063786.25,135350.157465,52173,1491.8
TRENT,23319,118984,142303,126043.60581,58276881687.75,133786.080525,166636,3139.0
BSE,9326,108005,117331,112983.53129,158540972446.75,131746.3432575,92472,3935.1
LT,16115,78338,94453,118842.8183075,58013083266.25,124374.31097,181047,4169.8
IDEA,11121,26872,37993,116882.8745175,29497223598.0,122788.7679975,128920,14.44
WAAREEENER,20759,32113,52872,110951.753255,17773597901.5,112677.10727,79871,3030.0
ADANIPOWER,13079,44335,57414,107257.80927,37745318058.0,112280.5786,74010,230.0
COFORGE,17497,52907,70404,106503.70522,30276679370.0,111330.78892,105931,1481.0
AMBUJACEM,23014,23180,46194,109144.516155,10992209754.0,110514.321195,119119,415.85
ETERNAL,16612,48269,64881,106045.891655,31193577796.25,110177.4502425,147672,258.9
HCLTECH,26034,74116,100150,106225.60696,30233311219.5,109800.144155,203078,1108.0
BHARTIARTL,11468,76558,88026,104089.7543275,70346597485.75,108733.924185,190299,1899.0
MARUTI,14558,151470,166028,97757.84343,103545453024.5,105524.373675,163477,13430.0
MCX,8234,39034,47268,96899.15747,65237711508.25,104945.7600525,65336,2828.0
LAURUSLABS,7344,80296,87640,92202.5243,101385006393.5,104543.913235,39938,1481.5
TATASTEEL,18602,80127,98729,99847.622875,44647068290.0,104041.649525,162863,193.1
SHRIRAMFIN,11883,29910,41793,98161.511085,24902842395.75,101259.5800425,84443,994.5
DLF,17750,42535,60285,97458.447855,22522597819.0,100011.651045,87800,612.0
MIDCPNIFTY,3959,394852,398811,69186.670788,692142908490.0,99636.78568799999,152469,14481.55
TMPV,25499,294889,320388,90386.76472,93671294176.0,98961.58648,230048,354.45
CIPLA,14777,195176,209953,83613.553165,107707791826.0,95258.788925,85039,1435.0
BAJAJ-AUTO,12289,80778,93067,90410.77896,62140363405.5,94026.438015,112576,9950.0
ASHOKLEY,11373,53550,64923,87201.274,42744459700.0,92178.746,93794,151.0
BHEL,7817,44413,52230,83255.9616,48609092883.75,89584.1716875,69697,400.3
BANKBARODA,10385,25002,35387,85500.580815,20891912769.0,88176.145005,77474,277.65
KOTAKBANK,10591,25277,35868,85564.4646,20560392600.0,87700.5406,128262,401.65
HAL,11506,101010,112516,77730.869115,69270048225.0,86155.651365,94613,4505.0
BHARATFORG,7503,38403,45906,79770.77555,41114291465.0,84967.3902,33292,2140.0
IDFCFIRSTB,11088,27167,38255,81451.5743475,20036789456.25,83785.97591,72944,78.71
M&M,12761,76307,89068,78024.08656,47750686146.0,83745.86802,171659,3042.0
TITAN,10442,71445,81887,79275.628915,54673833604.25,83653.2649575,97068,4302.0
JIOFIN,14160,37582,51742,80187.955135,21927072361.5,82815.88,123457,237.4
INDUSINDBK,12506,25513,38019,79853.66837,16700190094.0,81596.76931,88589,903.2
TECHM,9104,39140,48244,77159.211,33725923308.0,80381.64408,73008,1416.0
BIOCON,6815,47442,54257,72959.76775,51914220950.0,79965.10225,32140,423.45
NAUKRI,17994,92226,110220,74802.751655,36349710340.0,79460.887555,70665,1012.0
BAJFINANCE,10344,46858,57202,75019.715625,34245129825.0,79018.513875,151692,962.1
MUTHOOTFIN,8512,34045,42557,73026.855825,29942392584.5,76315.65667,45558,3120.5
CANBK,8095,21378,29473,72336.14415,19572647962.5,74998.907775,79110,130.05
DRREDDY,8008,97988,105996,65452.999625,81753196018.75,73613.8348125,52428,1300.9
LTM,12553,41202,53755,70557.587595,24257362960.5,73404.7422,63058,3768.3
UNIONBANK,9183,10067,19250,71174.950605,7886835074.25,72273.3732225,45945,175.02
AUROPHARMA,7489,54916,62405,63105.985745,46818934596.5,69286.42171,48480,1534.8
ITC,13749,76756,90505,66143.1607575,36682990314.0,68755.2353975,227784,290.1
RBLBANK,5626,12689,18315,66511.1220575,15232609711.25,68380.79542,32337,371.8
NATIONALUM,9021,61631,70652,60889.00125,43324150518.75,67060.9126875,66484,355.5
NMDC,10973,39268,50241,63480.921075,23795623935.0,66442.997925,87275,85.0
JSWENERGY,10635,15325,25960,63067.59612,9137416725.0,64099.36462,46818,567.5
POLYCAB,4718,37343,42061,58838.625375,45894648855.0,62430.113925,34935,9930.0
PNB,6572,21077,27649,56940.4016,18543975600.0,59080.7976,68314,107.48
INDIGO,7274,49994,57268,54693.857955,37334458009.5,58146.23805,149334,4964.3
NTPC,10151,42053,52204,55621.90275,23568694020.0,57335.01795,164946,363.9
GRASIM,6998,9549,16547,55190.276375,7631708455.0,55766.110925,72385,3126.1
PFC,9556,22656,32212,54013.67842,13095869254.0,55664.94596,78228,431.5
LODHA,10308,97074,107382,48430.053955,42653980747.0,54427.788925,47962,912.0
CHOLAFIN,4841,14849,19690,52482.5565,16027983118.75,54274.6376875,42856,1712.6
POWERINDIA,5273,45940,51213,48394.957365,42577797475.25,52440.6821175,53958,36160.0
MOTHERSON,5863,7791,13654,51562.924095,7107817912.5,52386.39372,44489,143.8
APLAPOLLO,7904,5682,13586,51219.16191,3805355057.0,51555.31248,27524,1836.9
SRF,8839,39450,48289,48446.18372,22133747260.0,51235.85632,35023,2738.0
HINDZINC,6989,47082,54071,47319.1844825,33444390603.75,51226.85302,64171,546.0
INDUSTOWER,7179,21147,28326,49620.47601,15237920012.0,51119.15113,101949,399.25
YESBANK,6131,21080,27211,47338.03774,16788607571.0,49348.53145,71575,24.52
COCHINSHIP,7904,25896,33800,46254.26868,15311796812.0,48630.5568,31579,1477.8
RECLTD,8735,25004,33739,46431.48076,13175452662.75,47774.7736375,75440,362.15
PERSISTENT,8598,41222,49820,44800.709115,20992080089.75,47550.0975125,81255,4843.0
FEDERALBNK,5622,16650,22272,45378.3805,13487866425.0,46865.54475,61948,319.8
OFSS,5262,30470,35732,43545.5874175,23256147814.0,46784.9255575,36702,9864.0
POLICYBZR,7855,25473,33328,44750.65756,14979158579.0,46490.91335,45511,1624.0
TATAPOWER,7439,42763,50202,43208.343085,25569530724.0,45732.635325,87920,398.6
SUZLON,7164,32546,39710,42458.03344,18613908158.75,45214.2520275,85224,58.26
ZYDUSLIFE,4138,31288,35426,41390.21988,31897144548.0,44865.31536,21867,1112.0
PRESTIGE,5932,46215,52147,41269.65984,32394224569.5,44815.325535,24561,1508.5
ABCAPITAL,3465,21861,25326,41765.15827,26690619506.0,44782.76833,24998,384.0
BANDHANBNK,5758,12555,18313,43137.47592,9756835632.0,44485.03224,54155,206.95
LICHSGFIN,7961,8664,16625,43439.1816,4894135020.0,43858.1318,43074,540.1
BDL,7204,81123,88327,37824.327025,41126583660.0,43354.168625,46901,1385.0
LICI,6631,34878,41509,40689.24454,21804314420.0,43027.63374,46992,441.0
ANGELONE,4648,23091,27739,40361.80825,20729118000.0,43001.86325,27963,343.45
HINDPETRO,5010,19241,24251,40336.4691,15909859134.0,42623.51544,41652,397.0
VBL,6738,31242,37980,40120.54347,18856000835.25,41804.3605725,81561,504.15
TORNTPHARM,6841,42016,48857,38775.0878125,24296188806.25,41468.913375,38385,4524.0
HDFCLIFE,5957,29559,35516,39286.62364,19727157813.0,40939.53677,76685,594.3
CUMMINSIND,3379,15396,18775,39079.50012,17998633938.0,40678.8395,35934,5738.0
DIVISLAB,5329,70514,75843,36403.71782,48502343196.0,40660.89978,65631,6751.5
EICHERMOT,4938,26590,31528,37800.16235,20320866836.0,39599.98071,74793,7560.0
GMRAIRPORT,5002,15255,20257,38037.2885325,11760555800.25,39592.308285,41716,107.25
SAIL,4707,10788,15495,37916.15302,9268469090.0,39322.73142,51080,169.05
LUPIN,3536,27971,31507,35571.139235,28584694786.5,38178.2821,26785,2362.4
HINDUNILVR,5554,37766,43320,36230.27682,25125989820.0,38158.13502,114306,2160.0
EXIDEIND,5135,21827,26962,35473.74012,15581555856.0,37983.52368,33908,378.3
TVSMOTOR,5641,44163,49804,34443.55999,27317713115.0,37707.65614,92411,3446.0
KALYANKJIL,7611,30213,37824,35592.155825,13966121365.75,37635.5607325,56850,373.0
COALINDIA,5905,40450,46355,35736.091245,25269534211.5,37492.96086,139371,444.65
ONGC,6521,32755,39276,35994.8889,19210118040.0,37327.62555,112990,244.2
SBICARD,7344,18819,26163,35893.79008,9517384264.0,36980.91272,63041,607.5
GODREJPROP,6539,33454,39993,34591.45209,17119549899.5,36814.986085,53326,1788.8
AMBER,4203,40845,45048,32896.82039,32690782374.0,36612.64413,58407,7785.0
ASIANPAINT,4878,63547,68425,32619.60165,43671172462.5,35676.326275,91151,2662.0
GLENMARK,3955,29308,33263,32818.2407625,24962849523.75,35478.261,53636,2175.0
LTF,5332,10903,16235,34479.1503,7270267657.5,35264.514375,46653,286.0
IRFC,7423,14635,22058,34317.731315,6595102443.5,35195.24025,39509,98.37
MAXHEALTH,5726,34098,39824,32880.792,19814191629.75,35112.1332975,44089,1077.8
UPL,4135,13159,17294,33840.427988,11158755918.1,35095.824919,37664,597.3
CDSL,4998,27602,32600,32358.32031,18093578243.25,34671.7777425,53522,1348.0
AUBANK,3244,9675,12919,33599.5723,10101519130.0,34620.9636,38791,1027.25
SOLARINDS,3472,28206,31678,31783.64526,26208856313.5,34473.458395,30757,18167.0
GVT&D,4571,23275,27846,31488.940025,16406219946.25,34349.2644875,18653,5445.5
ULTRACEMCO,5765,33140,38905,32731.39057,18095745691.0,33702.84748,86694,11325.0
JINDALSTEL,4620,22019,26639,31775.4976875,15670983950.0,33441.8996875,36700,1082.5
VOLTAS,6033,60991,67024,30000.62235,31318962318.75,33315.6705375,54862,1324.7
INOXWIND,7737,29647,37384,30484.95693,10350409351.5,32188.669445,52989,90.5
PAYTM,3797,20283,24080,30157.77135,16485907008.0,32176.91143,49753,1083.0
PNBHOUSING,4593,20027,24620,30711.263895,13644768046.0,32072.239355,26134,1024.8
POWERGRID,5423,29043,34466,30095.35685,16493870094.0,31986.84029,73807,292.5
CGPOWER,3772,16085,19857,30636.573715,13358368324.0,31961.191955,39949,949.7
DMART,4307,49494,53801,28330.566255,32727116496.0,31017.406215,38319,4389.0
ABB,3232,21307,24539,28894.46835,19298309165.0,30552.7475,38343,7152.5
KEI,3007,16764,19771,29349.96624,15991772770.75,30310.0314475,18619,5575.0
BPCL,4578,18194,22772,28122.436195,11417960889.5,29562.52759,46961,308.9
HEROMOTOCO,3649,25441,29090,27159.2124,19541275897.5,28998.021375,59750,4984.0
SBILIFE,4231,9261,13492,28482.8575875,6347829907.5,28969.4066625,36680,1794.9
MPHASIS,4524,9309,13833,28023.902115,5940247876.75,28765.8008825,31102,2243.7
APOLLOHOSP,2388,35659,38047,25524.759725,38179475833.75,28152.0805625,41706,8457.0
MANAPPURAM,2801,9229,12030,27173.2842,9055882890.0,28063.4631,27046,320.0
OBEROIRLTY,4217,33991,38208,25365.521545,20931181183.5,27674.59338,28763,1708.7
HYUNDAI,5053,5127,10180,27299.6134125,2852913860.5,27510.5720175,37349,1970.0
DELHIVERY,2422,22759,25181,24186.194605,23229019037.75,26588.2762325,25102,475.9
MANKIND,3863,60229,64092,22763.587395,35247971680.75,26561.6192025,26724,2533.5
NBCC,3503,5986,9489,25077.247,4318675205.0,25745.35405,28637,108.85
JUBLFOOD,4445,27610,32055,23905.256125,15285371600.0,25717.722125,45229,422.2
PGEL,4525,19712,24237,24359.23595,10634079780.5,25706.033755,37390,562.95
CONCOR,3997,22295,26292,24034.9545,13595456575.0,25450.02025,39444,477.45
MAZDOCK,4514,30251,34765,23776.31838,15732563382.25,25445.0222025,47597,2499.1
SWIGGY,6575,14229,20804,24252.7650725,5101255155.5,25066.7378775,68443,249.5
TATAELXSI,5412,18505,23917,24144.67305,7891869334.75,25013.6663975,43701,4072.0
INDIANB,2853,7491,10344,24280.4504,6540266420.0,24919.4871,30509,846.0
