symbol,sector,nifty_sector_index,perf_1w,perf_1m,nifty_1w,nifty_1m,sector_1m,rs_vs_nifty_1w,rs_vs_nifty_1m,rs_vs_sector_1m
AXISBANK,Finance,NIFTY_FIN_SERVICE,-3.5906773488710817,3.1320607713284025,-0.26,4.27,7.69,-3.33,-1.14,-4.56
ADANIENT,Distribution Services,NIFTY_FIN_SERVICE,-1.0870927318295682,6.05643265031912,-0.26,4.27,7.69,-0.83,1.79,-1.63
M&M,Consumer Durables,NIFTY_AUTO,-2.0225422667501536,5.013422818791949,-0.26,4.27,3.43,-1.76,0.74,1.58
KOTAKBANK,Finance,NIFTY_FIN_SERVICE,-5.599999999999994,-0.7621550591327141,-0.26,4.27,7.69,-5.34,-5.03,-8.45
ITC,Consumer Non-Durables,NIFTY_FMCG,-3.2784071404050845,0.625,-0.26,4.27,4.1,-3.02,-3.64,-3.47
ULTRACEMCO,Non-Energy Minerals,NIFTY_METAL,1.1574673922432408,7.2043207616257785,-0.26,4.27,-6.92,1.42,2.93,14.12
NTPC,Utilities,NIFTY_ENERGY,-3.8241451500348886,-4.025069637883005,-0.26,4.27,-2.53,-3.56,-8.3,-1.5
HCLTECH,Technology Services,NIFTY_IT,3.2827610682281967,2.0424263674614265,-0.26,4.27,-0.95,3.54,-2.23,2.99
ONGC,Energy Minerals,NIFTY_ENERGY,3.2715008431703287,-5.420849420849417,-0.26,4.27,-2.53,3.53,-9.69,-2.89
BAJAJFINSV,Finance,NIFTY_FIN_SERVICE,1.6445623342175066,13.426474070565948,-0.26,4.27,7.69,1.9,9.16,5.74
JSWSTEEL,Non-Energy Minerals,NIFTY_METAL,1.087662337662345,-1.6271721958925678,-0.26,4.27,-6.92,1.35,-5.9,5.29
BEL,Electronic Technology,NIFTY_IT,-0.895843287147635,0.4479418886198602,-0.26,4.27,-0.95,-0.64,-3.82,1.4
HAL,Electronic Technology,NIFTY_IT,1.1354966114626894,5.188470066518852,-0.26,4.27,-0.95,1.4,0.92,6.14
BAJAJ_AUTO,Consumer Durables,NIFTY_AUTO,2.5962218405899584,-0.713657248997947,-0.26,4.27,3.43,2.86,-4.98,-4.14
NESTLEIND,Consumer Non-Durables,NIFTY_FMCG,0.4972375690607766,2.8555272830082057,-0.26,4.27,4.1,0.76,-1.41,-1.24
ETERNAL,Technology Services,NIFTY_IT,2.7309806703316157,17.267206477732785,-0.26,4.27,-0.95,2.99,13.0,18.22
DMART,Retail Trade,NIFTY_FMCG,-0.2176039119804423,0.066202432326398,-0.26,4.27,4.1,0.04,-4.2,-4.03
COALINDIA,Energy Minerals,NIFTY_ENERGY,-2.8623147414865886,-7.717110920034389,-0.26,4.27,-2.53,-2.6,-11.99,-5.19
POWERGRID,Utilities,NIFTY_ENERGY,-1.8717504332755557,-0.6666666666666586,-0.26,4.27,-2.53,-1.61,-4.94,1.86
ASIANPAINT,Process Industries,NIFTY_METAL,-2.412536443148681,-1.2282837224742624,-0.26,4.27,-6.92,-2.15,-5.5,5.69
ADANIGREEN,Utilities,NIFTY_ENERGY,-1.4936854926597976,0.1042345276872905,-0.26,4.27,-2.53,-1.23,-4.17,2.63
SHRIRAMFIN,Finance,NIFTY_FIN_SERVICE,-3.4581599630143405,15.007985900754518,-0.26,4.27,7.69,-3.2,10.74,7.32
TATASTEEL,Non-Energy Minerals,NIFTY_METAL,0.3095487932843669,-5.817733990147785,-0.26,4.27,-6.92,0.57,-10.09,1.1
HINDZINC,Non-Energy Minerals,NIFTY_METAL,-0.4172848664688427,-3.1912016587036747,-0.26,4.27,-6.92,-0.16,-7.46,3.73
GRASIM,Non-Energy Minerals,NIFTY_METAL,1.0566037735849028,3.999999999999997,-0.26,4.27,-6.92,1.32,-0.27,10.92
HINDALCO,Non-Energy Minerals,NIFTY_METAL,0.253886010362699,-9.321398444090358,-0.26,4.27,-6.92,0.51,-13.59,-2.4
EICHERMOT,Consumer Durables,NIFTY_AUTO,-0.1964769647696476,2.7123134848696138,-0.26,4.27,3.43,0.06,-1.56,-0.72
INDIGO,Transportation,NIFTY_AUTO,-2.701712611044968,17.756594990024386,-0.26,4.27,3.43,-2.44,13.49,14.33
IOC,Energy Minerals,NIFTY_ENERGY,-2.3608768971332106,0.6008832259465812,-0.26,4.27,-2.53,-2.1,-3.67,3.13
ADANIENSOL,Utilities,NIFTY_ENERGY,5.8898847631242,4.6835443037974684,-0.26,4.27,-2.53,6.15,0.41,7.21
SBILIFE,Finance,NIFTY_FIN_SERVICE,4.422645739910319,6.033354203426489,-0.26,4.27,7.69,4.68,1.76,-1.66
DIVISLAB,Health Technology,NIFTY_PHARMA,2.2511405280083765,1.274074074074074,-0.26,4.27,6.26,2.51,-3.0,-4.99
VAML,Non-Energy Minerals,NIFTY_METAL,-4.756280867511268,-15.028735632183906,-0.26,4.27,-6.92,-4.5,-19.3,-8.11
TVSMOTOR,Consumer Durables,NIFTY_AUTO,-1.4095621649568746,8.152238805970146,-0.26,4.27,3.43,-1.15,3.88,4.72
WIPRO,Technology Services,NIFTY_IT,-0.4199772985243931,-3.646348160351448,-0.26,4.27,-0.95,-0.16,-7.92,-2.7
TORNTPHARM,Health Technology,NIFTY_PHARMA,4.732905982905983,9.164810690423163,-0.26,4.27,6.26,4.99,4.89,2.9
DLF,Finance,NIFTY_FIN_SERVICE,3.7129461584996895,19.677137870855148,-0.26,4.27,7.69,3.97,15.41,11.99
VBL,Consumer Non-Durables,NIFTY_FMCG,-7.613526570048305,-9.792452830188676,-0.26,4.27,4.1,-7.35,-14.06,-13.89
PIDILITIND,Process Industries,NIFTY_METAL,-1.3880320789636027,7.643097643097643,-0.26,4.27,-6.92,-1.13,3.37,14.56
ICICIAMC,Finance,NIFTY_FIN_SERVICE,-6.268355632027061,-2.63174114021572,-0.26,4.27,7.69,-6.01,-6.9,-10.32
SOLARINDS,Process Industries,NIFTY_METAL,-2.6582683890253014,-0.2079457152238152,-0.26,4.27,-6.92,-2.4,-4.48,6.71
HYUNDAI,Consumer Durables,NIFTY_AUTO,1.4256515074093046,4.777238175675675,-0.26,4.27,3.43,1.69,0.51,1.35
BSE,Finance,NIFTY_FIN_SERVICE,-1.5090439276485812,-4.995014955134598,-0.26,4.27,7.69,-1.25,-9.27,-12.69
TRENT,Retail Trade,NIFTY_FMCG,-13.965619442797864,4.222317966393809,-0.26,4.27,4.1,-13.71,-0.05,0.12
TMCV,Consumer Durables,NIFTY_AUTO,-4.853057088165749,15.65836298932384,-0.26,4.27,3.43,-4.59,11.39,12.23
JIOFIN,Finance,NIFTY_FIN_SERVICE,0.3775150383737799,3.313407344150307,-0.26,4.27,7.69,0.64,-0.96,-4.38
CUMMINSIND,Producer Manufacturing,NIFTY_AUTO,-1.2038664323374342,-0.0799857803057234,-0.26,4.27,3.43,-0.94,-4.35,-3.51
CHOLAFIN,Finance,NIFTY_FIN_SERVICE,0.4333333333333308,21.35329260925018,-0.26,4.27,7.69,0.69,17.08,13.66
IDEA,Communications,,-2.137931034482762,-0.0704225352112661,-0.26,4.27,,-1.88,-4.34,
TATACAP,Finance,NIFTY_FIN_SERVICE,0.7121910347716831,11.69273656496825,-0.26,4.27,7.69,0.97,7.42,4.0
MOTHERSON,Producer Manufacturing,NIFTY_AUTO,-3.834788448623242,-0.9202878494326132,-0.26,4.27,3.43,-3.57,-5.19,-4.35
POWERINDIA,Electronic Technology,NIFTY_IT,1.620695028829671,-6.428468933849906,-0.26,4.27,-0.95,1.88,-10.7,-5.48
ABB,Producer Manufacturing,NIFTY_AUTO,-0.6539747129777649,-1.0064441387299978,-0.26,4.27,3.43,-0.39,-5.28,-4.44
CGPOWER,Producer Manufacturing,NIFTY_AUTO,0.5705508009655526,0.5926251097453882,-0.26,4.27,3.43,0.83,-3.68,-2.84
TECHM,Technology Services,NIFTY_IT,3.921708693478096,-1.7027027027027055,-0.26,4.27,-0.95,4.18,-5.97,-0.75
POLYCAB,Producer Manufacturing,NIFTY_AUTO,-4.9287778695293145,-4.266708242386446,-0.26,4.27,3.43,-4.67,-8.54,-7.7
BPCL,Energy Minerals,NIFTY_ENERGY,-1.2276785714285785,7.179930795847751,-0.26,4.27,-2.53,-0.97,2.91,9.71
PFC,Finance,NIFTY_FIN_SERVICE,-6.120092378752887,-6.680440771349868,-0.26,4.27,7.69,-5.86,-10.95,-14.37
BHEL,Producer Manufacturing,NIFTY_AUTO,-1.6791044776119404,-0.4408060453400503,-0.26,4.27,3.43,-1.42,-4.71,-3.87
BRITANNIA,Consumer Non-Durables,NIFTY_FMCG,-1.0444588224420002,4.755381604696673,-0.26,4.27,4.1,-0.78,0.49,0.66
APOLLOHOSP,Health Services,NIFTY_PHARMA,1.120896717373899,3.682420546499355,-0.26,4.27,6.26,1.38,-0.59,-2.58
BANKBARODA,Finance,NIFTY_FIN_SERVICE,-2.826718296224593,-8.211411850768103,-0.26,4.27,7.69,-2.57,-12.48,-15.9
BOSCHLTD,Producer Manufacturing,NIFTY_AUTO,1.002415458937198,10.621693121693122,-0.26,4.27,3.43,1.26,6.35,7.19
GROWW,Miscellaneous,,-1.217450118363211,4.722151088348271,-0.26,4.27,,-0.96,0.45,
SIEMENS,Producer Manufacturing,NIFTY_AUTO,-2.604456824512535,-3.783709411117226,-0.26,4.27,3.43,-2.34,-8.05,-7.21
MUTHOOTFIN,Finance,NIFTY_FIN_SERVICE,3.7393091560034537,5.7265448157032335,-0.26,4.27,7.69,4.0,1.46,-1.96
ENRIN,Producer Manufacturing,NIFTY_AUTO,0.1960227272727298,-0.9019387468389972,-0.26,4.27,3.43,0.46,-5.17,-4.33
TMPV,Consumer Durables,NIFTY_AUTO,-2.467532467532471,-12.899484536082475,-0.26,4.27,3.43,-2.21,-17.17,-16.33
UNIONBANK,Finance,NIFTY_FIN_SERVICE,-2.53569524260916,-3.229411764705888,-0.26,4.27,7.69,-2.28,-7.5,-10.92
TATAPOWER,Utilities,NIFTY_ENERGY,1.0066225165562943,-4.352188636648681,-0.26,4.27,-2.53,1.27,-8.62,-1.82
LODHA,Finance,NIFTY_FIN_SERVICE,20.27093596059113,37.47184684684685,-0.26,4.27,7.69,20.53,33.2,29.78
HDFCLIFE,Finance,NIFTY_FIN_SERVICE,-2.120689655172406,1.2845673505798476,-0.26,4.27,7.69,-1.86,-2.99,-6.41
PNB,Finance,NIFTY_FIN_SERVICE,-1.485981308411218,-4.172727272727276,-0.26,4.27,7.69,-1.23,-8.44,-11.86
GVT&D,Producer Manufacturing,NIFTY_AUTO,2.084424655142308,-5.513131313131306,-0.26,4.27,3.43,2.34,-9.78,-8.94
GMRAIRPORT,Transportation,NIFTY_AUTO,0.4553571428571474,9.23300970873787,-0.26,4.27,3.43,0.72,4.96,5.8
BAJAJHLDNG,Finance,NIFTY_FIN_SERVICE,-2.6053569796142244,3.638132295719844,-0.26,4.27,7.69,-2.35,-0.63,-4.05
HDFCAMC,Finance,NIFTY_FIN_SERVICE,-0.5689593086064163,10.302400830903192,-0.26,4.27,7.69,-0.31,6.03,2.61
CIPLA,Health Technology,NIFTY_PHARMA,-0.8677685950413161,4.759825327510924,-0.26,4.27,6.26,-0.61,0.49,-1.5
ZYDUSLIFE,Health Technology,NIFTY_PHARMA,4.144796380090494,3.72239747634069,-0.26,4.27,6.26,4.4,-0.55,-2.54
IRFC,Finance,NIFTY_FIN_SERVICE,-1.6411378555798686,-7.319587628865974,-0.26,4.27,7.69,-1.38,-11.59,-15.01
LUPIN,Health Technology,NIFTY_PHARMA,3.1528925619834784,10.250861231340004,-0.26,4.27,6.26,3.41,5.98,3.99
LTM,Technology Services,NIFTY_IT,8.526881720430103,0.9299999999999956,-0.26,4.27,-0.95,8.79,-3.34,1.88
CANBK,Finance,NIFTY_FIN_SERVICE,1.003921568627452,-6.348629190604313,-0.26,4.27,7.69,1.26,-10.62,-14.04
GAIL,Utilities,NIFTY_ENERGY,-0.338458008260672,4.2671948145480645,-0.26,4.27,-2.53,-0.08,-0.0,6.8
MARICO,Consumer Non-Durables,NIFTY_FMCG,-2.348224513172967,4.684717873150363,-0.26,4.27,4.1,-2.09,0.41,0.58
GODREJCP,Consumer Non-Durables,NIFTY_FMCG,0.8711770157553375,6.915520628683702,-0.26,4.27,4.1,1.13,2.65,2.82
TATACONSUM,Consumer Non-Durables,NIFTY_FMCG,-0.3048507128126839,0.7247033245765014,-0.26,4.27,4.1,-0.04,-3.55,-3.38
MAXHEALTH,Health Services,NIFTY_PHARMA,-3.2227074235807938,10.478564307078754,-0.26,4.27,6.26,-2.96,6.21,4.22
INDIANB,Finance,NIFTY_FIN_SERVICE,6.442542787286069,1.6282462795447967,-0.26,4.27,7.69,6.7,-2.64,-6.06
AMBUJACEM,Non-Energy Minerals,NIFTY_METAL,1.1003011350474867,4.9158653846153815,-0.26,4.27,-6.92,1.36,0.65,11.84
LGEINDIA,Consumer Durables,NIFTY_AUTO,-0.1467772814294801,2.187826541274817,-0.26,4.27,3.43,0.11,-2.08,-1.24
VEDL,Non-Energy Minerals,NIFTY_METAL,-2.311827956989243,-11.018609206660138,-0.26,4.27,-6.92,-2.05,-15.29,-4.1
DRREDDY,Health Technology,NIFTY_PHARMA,-8.23746312684366,-1.9154973987072328,-0.26,4.27,6.26,-7.98,-6.19,-8.18
JINDALSTEL,Non-Energy Minerals,NIFTY_METAL,-0.1045229950589259,-8.3435047951177,-0.26,4.27,-6.92,0.16,-12.61,-1.42
INDUSTOWER,Finance,NIFTY_FIN_SERVICE,5.4250486696949975,-2.55518234165068,-0.26,4.27,7.69,5.69,-6.83,-10.25
MANKIND,Health Technology,NIFTY_PHARMA,1.0484613229821047,5.256356815339721,-0.26,4.27,6.26,1.31,0.99,-1.0
ABCAPITAL,Finance,NIFTY_FIN_SERVICE,3.00201816347125,16.208908495801904,-0.26,4.27,7.69,3.26,11.94,8.52
INDHOTEL,Consumer Services,NIFTY_FMCG,3.758361492310876,13.281132359584388,-0.26,4.27,4.1,4.02,9.01,9.18
BHARATFORG,Producer Manufacturing,NIFTY_AUTO,-1.9907407407407407,9.951178975797232,-0.26,4.27,3.43,-1.73,5.68,6.52
UNITDSPR,Consumer Non-Durables,NIFTY_FMCG,0.7781818181818215,9.932566441888142,-0.26,4.27,4.1,1.04,5.66,5.83
LLOYDSME,Non-Energy Minerals,NIFTY_METAL,-1.3917808219178132,4.360937137555081,-0.26,4.27,-6.92,-1.13,0.09,11.28
HEROMOTOCO,Consumer Durables,NIFTY_AUTO,1.002040816326538,2.030676617325692,-0.26,4.27,3.43,1.26,-2.24,-1.4
JSWENERGY,Utilities,NIFTY_ENERGY,-2.52729834448748,-3.2260884770064577,-0.26,4.27,-2.53,-2.27,-7.5,-0.7
OFSS,Technology Services,NIFTY_IT,5.918181818181818,20.09483069628408,-0.26,4.27,-0.95,6.18,15.82,21.04
MAZDOCK,Producer Manufacturing,NIFTY_AUTO,-5.649122807017547,-0.6934755847353341,-0.26,4.27,3.43,-5.39,-4.96,-4.12
SHREECEM,Non-Energy Minerals,NIFTY_METAL,0.4529156444612191,13.666453128336537,-0.26,4.27,-6.92,0.71,9.4,20.59
LENSKART,Health Technology,NIFTY_PHARMA,1.427238805970145,7.017716535433066,-0.26,4.27,6.26,1.69,2.75,0.76
NYKAA,Retail Trade,NIFTY_FMCG,5.127388535031854,23.6098108968358,-0.26,4.27,4.1,5.39,19.34,19.51
RECLTD,Finance,NIFTY_FIN_SERVICE,-5.389784946236563,-0.0142045454545486,-0.26,4.27,7.69,-5.13,-4.28,-7.7
AUROPHARMA,Health Technology,NIFTY_PHARMA,-0.2104591836734665,8.373735974511712,-0.26,4.27,6.26,0.05,4.1,2.11
ASHOKLEY,Producer Manufacturing,NIFTY_AUTO,-5.12650602409638,8.53893866299105,-0.26,4.27,3.43,-4.87,4.27,5.11
ICICIGI,Finance,NIFTY_FIN_SERVICE,3.5906744568608517,2.757146072473554,-0.26,4.27,7.69,3.85,-1.51,-4.93
IDBI,Finance,NIFTY_FIN_SERVICE,-2.136953955135776,7.789336801040306,-0.26,4.27,7.69,-1.88,3.52,0.1
MEESHO,Retail Trade,NIFTY_FMCG,1.4423830676770415,12.202312138728333,-0.26,4.27,4.1,1.7,7.93,8.1
HINDPETRO,Energy Minerals,NIFTY_ENERGY,-1.678895659743813,3.6037216616432968,-0.26,4.27,-2.53,-1.42,-0.67,6.13
DIXON,Electronic Technology,NIFTY_IT,7.626303127506015,15.004284490145672,-0.26,4.27,-0.95,7.89,10.73,15.95
WAAREEENER,Electronic Technology,NIFTY_IT,0.9567560099475088,-3.877269139700082,-0.26,4.27,-0.95,1.22,-8.15,-2.93
SRF,Process Industries,NIFTY_METAL,-1.8882602545968916,2.8010374212671327,-0.26,4.27,-6.92,-1.63,-1.47,9.72
LAURUSLABS,Health Technology,NIFTY_PHARMA,0.5098039215686245,7.961246840775052,-0.26,4.27,6.26,0.77,3.69,1.7
PAYTM,Finance,NIFTY_FIN_SERVICE,9.490004079967358,25.051258154706428,-0.26,4.27,7.69,9.75,20.78,17.36
LTF,Finance,NIFTY_FIN_SERVICE,1.0220125786163523,20.770676691729324,-0.26,4.27,7.69,1.28,16.5,13.08
FEDERALBNK,Finance,NIFTY_FIN_SERVICE,-0.7671480144404196,4.681053633767058,-0.26,4.27,7.69,-0.51,0.41,-3.01
INDUSINDBK,Finance,NIFTY_FIN_SERVICE,7.151898734177211,10.072059381264554,-0.26,4.27,7.69,7.41,5.8,2.38
NHPC,Utilities,NIFTY_ENERGY,-1.3959234095120563,8.157181571815713,-0.26,4.27,-2.53,-1.14,3.89,10.69
DABUR,Consumer Non-Durables,NIFTY_FMCG,-1.2029405212742208,3.8641686182669783,-0.26,4.27,4.1,-0.94,-0.41,-0.24
BHARTIHEXA,Communications,,10.668965517241382,7.697986577181211,-0.26,4.27,,10.93,3.43,
AUBANK,Finance,NIFTY_FIN_SERVICE,0.6761198234575845,9.186271514410828,-0.26,4.27,7.69,0.94,4.92,1.5
NTPCGREEN,Utilities,NIFTY_ENERGY,-2.487046632124358,-6.646825396825399,-0.26,4.27,-2.53,-2.23,-10.92,-4.12
NAUKRI,Technology Services,NIFTY_IT,15.997109826589591,22.53714634642784,-0.26,4.27,-0.95,16.26,18.27,23.49
NAM_INDIA,Finance,NIFTY_FIN_SERVICE,-0.3615150768219426,11.80049783350235,-0.26,4.27,7.69,-0.1,7.53,4.11
SWIGGY,Transportation,NIFTY_AUTO,8.90793144679155,9.3,-0.26,4.27,3.43,9.17,5.03,5.87
ATGL,Utilities,NIFTY_ENERGY,-2.043301759133968,-4.119205298013248,-0.26,4.27,-2.53,-1.78,-8.39,-1.59
PERSISTENT,Technology Services,NIFTY_IT,8.220556745182005,0.6151702170017845,-0.26,4.27,-0.95,8.48,-3.65,1.57
HAVELLS,Producer Manufacturing,NIFTY_AUTO,-0.1260610135305487,3.3031988873435325,-0.26,4.27,3.43,0.13,-0.97,-0.13
PHOENIXLTD,Finance,NIFTY_FIN_SERVICE,4.997300083451975,21.944127708095785,-0.26,4.27,7.69,5.26,17.67,14.25
YESBANK,Finance,NIFTY_FIN_SERVICE,-1.8047579983593016,2.3076923076923195,-0.26,4.27,7.69,-1.54,-1.96,-5.38
NMDC,Non-Energy Minerals,NIFTY_METAL,-1.8492834026814544,-5.644444444444442,-0.26,4.27,-6.92,-1.59,-9.91,1.28
SUZLON,Producer Manufacturing,NIFTY_AUTO,-6.92214741929915,-2.354219485693584,-0.26,4.27,3.43,-6.66,-6.62,-5.78
BAJAJHFL,Finance,NIFTY_FIN_SERVICE,-3.2197802197802274,4.845238095238087,-0.26,4.27,7.69,-2.96,0.58,-2.84
POLICYBZR,Technology Services,NIFTY_IT,-2.444444444444439,5.360000000000006,-0.26,4.27,-0.95,-2.18,1.09,6.31
PRESTIGE,Finance,NIFTY_FIN_SERVICE,3.0439952437574345,28.67112100965108,-0.26,4.27,7.69,3.3,24.4,20.98
FORTIS,Health Services,NIFTY_PHARMA,-1.1235955056179776,-2.5176233635448138,-0.26,4.27,6.26,-0.86,-6.79,-8.78
TORNTPOWER,Utilities,NIFTY_ENERGY,1.233863490478581,-1.052631578947362,-0.26,4.27,-2.53,1.49,-5.32,1.48
ICICIPRULI,Finance,NIFTY_FIN_SERVICE,2.6964483348425463,7.216386554621853,-0.26,4.27,7.69,2.96,2.95,-0.47
MCX,Finance,NIFTY_FIN_SERVICE,-6.058859429036424,-2.0954063604240347,-0.26,4.27,7.69,-5.8,-6.37,-9.79
OIL,Energy Minerals,NIFTY_ENERGY,0.6990521327014191,-9.004282655246255,-0.26,4.27,-2.53,0.96,-13.27,-6.47
SAIL,Non-Energy Minerals,NIFTY_METAL,-1.7836257309941588,-9.704301075268823,-0.26,4.27,-6.92,-1.52,-13.97,-2.78
IDFCFIRSTB,Finance,NIFTY_FIN_SERVICE,1.4687421541551615,9.377537212449246,-0.26,4.27,7.69,1.73,5.11,1.69
OBEROIRLTY,Finance,NIFTY_FIN_SERVICE,2.1114058355437644,17.437461866992066,-0.26,4.27,7.69,2.37,13.17,9.75
ALKEM,Health Technology,NIFTY_PHARMA,2.885400598856728,5.873015873015873,-0.26,4.27,6.26,3.15,1.6,-0.39
UNOMINDA,Producer Manufacturing,NIFTY_AUTO,2.740088105726864,6.785714285714278,-0.26,4.27,3.43,3.0,2.52,3.36
PIRAMALFIN,Finance,NIFTY_FIN_SERVICE,-1.4597544338335566,8.687365200381203,-0.26,4.27,7.69,-1.2,4.42,1.0
JSWINFRA,Industrial Services,NIFTY_ENERGY,0.4718417047184205,16.707920792079207,-0.26,4.27,-2.53,0.73,12.44,19.24
BIOCON,Health Technology,NIFTY_PHARMA,-0.0238891543239423,0.4681310767014737,-0.26,4.27,6.26,0.24,-3.8,-5.79
IOB,Finance,NIFTY_FIN_SERVICE,-0.0289100896212926,3.2238805970149205,-0.26,4.27,7.69,0.23,-1.05,-4.47
NATIONALUM,Non-Energy Minerals,NIFTY_METAL,4.367647058823536,-7.374053771861132,-0.26,4.27,-6.92,4.63,-11.64,-0.45
GLENMARK,Health Technology,NIFTY_PHARMA,4.470986637378743,2.2804659498207926,-0.26,4.27,6.26,4.73,-1.99,-3.98
GICRE,Finance,NIFTY_FIN_SERVICE,0.982155208189241,-5.927835051546392,-0.26,4.27,7.69,1.24,-10.2,-13.62
SCHAEFFLER,Producer Manufacturing,NIFTY_AUTO,-0.892813819205206,0.3192534381139489,-0.26,4.27,3.43,-0.63,-3.95,-3.11
COFORGE,Technology Services,NIFTY_IT,2.971788551081886,6.283129549791494,-0.26,4.27,-0.95,3.23,2.01,7.23
BANKINDIA,Finance,NIFTY_FIN_SERVICE,-0.5081021697335765,-1.6426825957100106,-0.26,4.27,7.69,-0.25,-5.91,-9.33
MAHABANK,Finance,NIFTY_FIN_SERVICE,-7.8227571115973795,0.0,-0.26,4.27,7.69,-7.56,-4.27,-7.69
GODREJPROP,Finance,NIFTY_FIN_SERVICE,7.727272727272727,26.640147242177765,-0.26,4.27,7.69,7.99,22.37,18.95
HDBFS,Finance,NIFTY_FIN_SERVICE,2.0671485509694074,20.380846147717328,-0.26,4.27,7.69,2.33,16.11,12.69
LINDEINDIA,Process Industries,NIFTY_METAL,-2.9864128560590384,2.5966447848285923,-0.26,4.27,-6.92,-2.73,-1.67,9.52
COROMANDEL,Process Industries,NIFTY_METAL,2.5592699136990444,13.89699807215644,-0.26,4.27,-6.92,2.82,9.63,20.82
JSL,Non-Energy Minerals,NIFTY_METAL,2.5552931071505296,7.28566080119805,-0.26,4.27,-6.92,2.82,3.02,14.21
BERGEPAINT,Process Industries,NIFTY_METAL,-4.540218851986942,-1.3686402856292723,-0.26,4.27,-6.92,-4.28,-5.64,5.55
THERMAX,Producer Manufacturing,NIFTY_AUTO,-2.7404186469814946,1.2421052631578948,-0.26,4.27,3.43,-2.48,-3.03,-2.19
ABBOTINDIA,Health Technology,NIFTY_PHARMA,5.087040618955513,4.040597472232861,-0.26,4.27,6.26,5.35,-0.23,-2.22
MRF,Consumer Durables,NIFTY_AUTO,1.3266498322843252,9.288617886178862,-0.26,4.27,3.43,1.59,5.02,5.86
MOTILALOFS,Technology Services,NIFTY_IT,1.909469302809576,13.613689095127611,-0.26,4.27,-0.95,2.17,9.34,14.56
APARINDS,Electronic Technology,NIFTY_IT,-7.330257086354647,2.2920759659463,-0.26,4.27,-0.95,-7.07,-1.98,3.24
TIINDIA,Non-Energy Minerals,NIFTY_METAL,-4.755159202858885,-5.391749280460503,-0.26,4.27,-6.92,-4.5,-9.66,1.53
COLPAL,Consumer Non-Durables,NIFTY_FMCG,-0.6534682220823854,1.3881341698364935,-0.26,4.27,4.1,-0.39,-2.88,-2.71
SBICARD,Finance,NIFTY_FIN_SERVICE,0.2951545461998777,4.448428961748626,-0.26,4.27,7.69,0.56,0.18,-3.24
FACT,Process Industries,NIFTY_METAL,-2.6567300034133603,-3.681396003377432,-0.26,4.27,-6.92,-2.4,-7.95,3.24
RADICO,Consumer Non-Durables,NIFTY_FMCG,2.3799949736114554,16.394754135832443,-0.26,4.27,4.1,2.64,12.12,12.29
VMM,Retail Trade,NIFTY_FMCG,-3.265472312703576,0.4481650600372071,-0.26,4.27,4.1,-3.01,-3.82,-3.65
MFSL,Finance,NIFTY_FIN_SERVICE,0.0061236987140177,1.681090841168047,-0.26,4.27,7.69,0.27,-2.59,-6.01
TATACOMM,Communications,,-4.220846233230132,-5.977104649984804,-0.26,4.27,,-3.96,-10.25,
