symbol,close,perf_1m,pct_change_oi,change_in_oi,tot_volume,tot_turnover,latest_oi,in_oi_spurt,fno_score
INDIANB,870.7,1.6282462795447967,37.01,11321.0,224940.0,232028.2802,41913.0,True,6
CDSL,1431.9,18.114328136599863,32.37,12159.0,189366.0,129440.2217975,49720.0,True,6
PAYTM,1341.8,25.051258154706428,23.42,10542.0,99345.0,153227.403965,55548.0,True,6
LTF,321.25,20.770676691729324,20.96,6805.0,41137.0,48571.425675,39269.0,True,6
DMART,4081.1,0.066202432326398,18.17,9817.0,50278.0,36750.760425,63850.0,True,5
DIXON,13421.0,15.004284490145672,17.49,19491.0,321748.0,251399.33973,130926.0,True,5
OFSS,11651.0,20.09483069628408,15.8,3622.0,54160.0,104442.85399,26551.0,True,5
PAGEIND,39395.0,1.6382868937048505,14.01,3188.0,27708.0,49259.377198,25940.0,True,5
PREMIERENE,1117.2,2.693262248368412,9.81,1646.0,19248.0,22848.99383,18433.0,True,3
GODREJPROP,2133.0,26.640147242177765,9.77,4020.0,45854.0,40764.504755,45168.0,True,3
KALYANKJIL,476.15,33.74999999999999,8.36,6484.0,307570.0,264661.647075,84073.0,True,3
DRREDDY,1244.3,-1.9154973987072328,7.72,5270.0,102810.0,102733.825125,73538.0,True,3
LTM,4037.2,0.9299999999999956,7.7,3687.0,95973.0,100711.2525,51583.0,True,3
OBEROIRLTY,1924.8,17.437461866992066,7.56,2047.0,25800.0,29136.54751,29116.0,True,3
HAVELLS,1188.4,3.3031988873435325,6.76,2321.0,26792.0,46437.37635,36661.0,True,3
TORNTPHARM,4901.5,9.164810690423163,6.47,1936.0,32262.0,55639.1647625,31855.0,True,3
PRESTIGE,1733.2,28.67112100965108,5.62,945.0,12934.0,24310.11843,17762.0,True,3
SWIGGY,273.25,9.3,5.37,2485.0,50982.0,57129.34594,48750.0,True,3
HDFCAMC,2761.2,10.302400830903192,5.28,1474.0,8530.0,15317.97915,29406.0,True,3
UNIONBANK,164.51,-3.229411764705888,5.11,2413.0,40498.0,59575.9038675,49670.0,True,3
BIOCON,418.5,0.4681310767014737,5.1,1630.0,31476.0,75535.97325,33579.0,True,3
ICICIPRULI,510.35,7.216386554621853,4.88,1551.0,21985.0,23789.963075,33317.0,True,3
MANKIND,2525.1,5.256356815339721,4.76,865.0,14399.0,13768.221425,19047.0,True,3
