symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
LTF,321.25,15,20.770676691729324,16.5,13.08,40.19,20.96,5.4,10.424201896632994,305.61,337.31,False,0,Buy,Finance
HONAUT,38175.0,14,8.297872340425531,4.03,9.25,68.97,,7.6,969.4790063777006,36720.78,40083.75,False,2,Buy,Electronic Technology
ENDURANCE,2686.4,13,6.603174603174606,2.33,3.17,74.06,,14.65,79.40396744908891,2567.29,2820.72,False,2,Buy,Producer Manufacturing
GMRAIRPORT,112.51,13,9.23300970873787,4.96,5.8,54.94,0.87,6.32,2.8334415671983586,108.26,118.14,False,0,Buy,Transportation
MEDANTA,1336.9,13,7.381526104417678,3.11,1.12,59.91,,8.95,35.122403474566,1284.22,1403.74,False,0,Buy,Health Services
MANKIND,2525.1,13,5.256356815339721,0.99,-1.0,53.48,4.76,7.58,67.42577556104432,2423.96,2651.36,False,0,Strong buy,Health Technology
MARICO,852.5,13,4.684717873150363,0.41,0.58,63.68,-0.64,7.03,17.660640095370617,826.01,895.12,False,2,Buy,Consumer Non-Durables
BHARATFORG,2117.0,13,9.951178975797232,5.68,6.52,49.59,2.21,5.72,60.75082429283351,2025.87,2222.85,False,0,Buy,Producer Manufacturing
AIAENG,4683.5,13,4.642849163259383,0.37,1.21,61.34,,10.6,156.52109351243675,4448.72,4917.68,False,0,Buy,Producer Manufacturing
KIRLOSENG,2491.9,13,33.973118279569896,29.7,30.54,51.93,,9.15,120.64416255554086,2310.93,2616.5,False,0,Strong buy,Producer Manufacturing
LLOYDSME,1799.6,13,4.360937137555081,0.09,11.28,54.24,,11.94,58.08299719384827,1712.48,1889.58,False,0,Strong buy,Non-Energy Minerals
AADHARHFC,534.55,13,13.32414670341318,9.05,5.63,54.87,,16.77,17.75314662368441,507.92,561.28,False,0,Buy,Finance
HAL,4506.8,13,5.188470066518852,0.92,6.14,48.91,2.01,14.86,101.57994713287458,4354.43,4732.14,False,0,Strong buy,Electronic Technology
PIDILITIND,1598.5,12,7.643097643097643,3.37,14.56,70.4,0.6,3.57,31.344880222405635,1551.48,1678.43,False,2,Buy,Process Industries
NIACL,183.92,12,21.80132450331125,17.53,14.11,33.94,,18.53,8.387153899274404,171.34,193.12,False,0,Buy,Finance
LUPIN,2496.3,12,10.250861231340004,5.98,3.99,65.03,1.8,1.23,50.55523011710663,2420.47,2621.12,False,2,Buy,Health Technology
SYRMA,1451.9,12,14.503154574132498,10.23,15.45,42.53,,4.53,56.160412904806606,1367.66,1524.5,False,0,Buy,Electronic Technology
ACUTAAS,3400.8,12,6.241799437675732,1.97,-0.02,59.37,,9.97,145.9268401837916,3181.91,3570.84,False,0,Buy,Health Technology
GLAND,2479.4,12,7.846889952153113,3.58,1.59,50.06,,3.8,84.0535393680566,2353.32,2603.37,False,0,Strong buy,Health Technology
NAVINFLUOR,7712.0,12,12.256186317321689,7.99,19.18,51.26,,1.27,230.22204167591275,7366.67,8097.6,False,0,Strong buy,Process Industries
