symbol,close,perf_1m,pct_change_oi,change_in_oi,tot_volume,tot_turnover,latest_oi,in_oi_spurt,fno_score
MOTILALOFS,871.95,-6.857875340490298,48.93,6890.0,123048.0,122321.1113775,20970.0,True,6
SHRIRAMFIN,1005.1,1.1828660592943072,20.48,12893.0,229275.0,336583.553955,75850.0,True,6
SWIGGY,251.42,0.5478904219156073,14.87,6778.0,140102.0,184045.2762275,52351.0,True,5
GODFRYPHLP,2129.6,-4.869114625212187,13.49,1640.0,32346.0,57300.380995,13797.0,True,5
NUVAMA,1980.1,14.788405797101444,13.45,927.0,75879.0,40599.7531,7821.0,True,5
AUBANK,1004.0,-1.6650342801175315,10.52,4527.0,63821.0,214682.6687,47573.0,True,5
LAURUSLABS,1601.2,7.897574123989221,9.69,3689.0,88614.0,260343.79428,41748.0,True,3
GVT&D,4157.4,-22.29885057471265,9.55,3235.0,52782.0,86291.7383875,37107.0,True,3
AMBER,7261.5,-6.754414125200642,7.88,3283.0,95987.0,126413.74587,44962.0,True,3
TATACONSUM,1088.0,-1.5384615384615383,7.65,3797.0,70861.0,132294.64468,53419.0,True,3
SBILIFE,1858.6,4.053297503079155,7.56,2708.0,94069.0,134074.7904,38506.0,True,3
UNITDSPR,1467.2,9.81213980989448,7.33,2732.0,159858.0,142708.12712,39992.0,True,3
BAJAJHLDNG,10679.0,0.4609595484477893,5.87,462.0,11556.0,23513.5168425,8332.0,True,3
CGPOWER,867.7,-7.297008547008542,4.83,2376.0,180719.0,305743.9732,51611.0,True,3
RADICO,4091.3,9.86305048335124,3.96,371.0,8391.0,26281.9356,9750.0,True,3
SBICARD,618.75,2.103960396039604,3.95,2365.0,63623.0,140683.46768,62248.0,True,3
PHOENIXLTD,2010.7,9.1585233441911,3.56,519.0,25786.0,77865.512725,15093.0,True,3
BAJFINANCE,1012.8,6.341873162536747,3.4,5220.0,211633.0,585718.4859,158554.0,True,3
GAIL,170.02,-2.4275466284074545,3.14,1161.0,31654.0,107577.75657,38178.0,True,3
CONCOR,477.55,0.1153039832285139,3.04,857.0,27212.0,52709.528875,29086.0,True,3
HINDZINC,531.95,-1.672828096118291,2.94,1543.0,90960.0,104937.265405,54095.0,True,3
ITC,283.45,-2.258620689655176,2.83,5480.0,137391.0,234878.661675,199190.0,True,3
CANBK,125.65,-3.6869538555879218,2.56,2327.0,54113.0,281873.53755,93318.0,True,3
NTPC,347.2,-4.313077029075385,2.41,3351.0,89377.0,222359.12805,142156.0,True,3
APLAPOLLO,1822.8,-0.5673139864717484,2.08,465.0,19907.0,67870.23404,22846.0,True,3
PIDILITIND,1570.9,-1.572681704260646,2.07,401.0,32265.0,107358.4879,19792.0,True,3
COCHINSHIP,1392.4,-5.599999999999993,1.91,654.0,25708.0,70386.68096,34905.0,True,3
JUBLFOOD,418.25,-1.0995507212106828,1.84,615.0,24622.0,65568.4135,34098.0,True,3
GMRAIRPORT,107.12,-0.260707635009312,1.79,558.0,20699.0,79597.7200125,31710.0,True,3
BRITANNIA,5379.5,3.0654277229619695,1.75,497.0,28875.0,94833.4933625,28922.0,True,3
BANKBARODA,246.45,-10.054744525547449,1.6,1485.0,82635.0,212018.898195,94186.0,True,3
HINDUNILVR,2145.0,-0.6944444444444444,1.57,1876.0,84376.0,272648.45073,121417.0,True,3
M&M,3161.4,3.8567674113009223,1.54,2417.0,155374.0,334831.27946,159846.0,True,3
IDFCFIRSTB,80.79,3.022188217291513,1.37,912.0,52787.0,184376.606435,67297.0,True,3
VMM,108.04,-8.75,1.24,206.0,17281.0,47975.19508,16799.0,True,3
CHOLAFIN,1724.4,0.0812536273940853,1.21,430.0,35899.0,180790.5991875,35964.0,True,3
EICHERMOT,7628.0,1.4361702127659577,1.03,914.0,83785.0,223205.03139,89792.0,True,3
IOC,138.47,-3.833599555524696,1.03,582.0,37342.0,137246.382,56965.0,True,3
HDFCBANK,742.8,-3.906856403622257,1.01,9287.0,690411.0,1088282.47814,932764.0,True,3
SBIN,1015.0,-0.87890625,1.0,2337.0,293621.0,359781.072375,236329.0,True,3
NMDC,83.56,-1.993901008679337,0.99,791.0,30712.0,116302.62555,80942.0,True,3
VOLTAS,1327.3,0.1735849056603739,0.99,396.0,36090.0,106771.4439,40560.0,True,3
LT,3785.6,-9.359511552735546,0.92,1765.0,154949.0,316123.45751,194351.0,True,3
INDUSTOWER,394.6,-1.3499999999999943,0.9,786.0,43567.0,192217.57336,88420.0,True,3
HINDALCO,942.8,-3.0041152263374533,0.88,1093.0,75930.0,244856.46934,125765.0,True,3
KAYNES,3176.2,-1.2651931984208484,0.78,310.0,63533.0,151256.355675,40293.0,True,3
IDEA,13.13,-9.260539046302696,0.62,773.0,66237.0,356881.6438125,124467.0,True,3
ADANIENSOL,1702.2,13.555703802535026,0.57,276.0,78553.0,217010.29626,48615.0,True,3
MFSL,1515.5,-10.251095582139046,0.55,159.0,23180.0,95949.88468,28899.0,True,3
SAIL,161.45,-4.189662334579552,0.52,276.0,18983.0,74169.53111,53813.0,True,3
ASIANPAINT,2637.9,-0.9053343350863978,0.47,312.0,62459.0,140241.487325,66879.0,True,3
BHARTIARTL,1898.2,0.3701353637901861,0.45,833.0,123656.0,329123.116605,184950.0,True,3
FORCEMOT,17620.0,-2.111111111111111,0.4,100.0,51236.0,52879.4217275,25271.0,True,3
ASHOKLEY,151.07,-0.2574937277168987,0.31,199.0,51491.0,154481.281,64874.0,True,3
COLPAL,2086.1,5.066733820196419,0.29,91.0,29742.0,92352.9642475,31441.0,True,3
FORTIS,948.7,-2.29660144181256,0.28,58.0,16178.0,68016.947015,20766.0,True,3
