symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
CREDITACC,1517.6,14,9.891383055756693,10.95,8.0,55.56,,13.78,49.7158775260886,1443.03,1593.48,False,0,Buy,Finance
ADANIENSOL,1702.2,13,13.555703802535026,14.62,15.95,33.21,0.57,5.1,57.08742803813113,1616.57,1787.31,False,0,Buy,Utilities
NESTLEIND,1443.5,13,3.5509325681492108,4.61,5.18,56.32,-3.85,10.07,33.117938738202334,1393.82,1515.68,False,0,Buy,Consumer Non-Durables
SHYAMMETL,1027.45,13,6.053881090008267,7.11,7.03,48.32,,12.7,33.233142390828206,977.6,1078.82,False,2,Buy,Producer Manufacturing
ATHERENERG,1208.7,13,19.791873141724484,20.85,18.39,47.89,,11.28,55.65518679606248,1125.22,1269.14,False,0,Buy,Consumer Durables
LAURUSLABS,1601.2,12,7.897574123989221,8.96,5.78,31.4,9.69,0.55,40.02269345945606,1541.17,1681.26,False,0,Strong buy,Health Technology
ANANDRATHI,2042.1,12,6.581419624217114,7.64,4.69,53.24,,6.57,55.5070862663699,1958.84,2144.2,False,0,Neutral,Finance
NYKAA,322.8,12,5.836065573770496,6.9,7.47,47.2,-3.56,3.78,7.734997888385322,311.2,338.94,False,0,Buy,Retail Trade
MOTHERSON,145.55,12,1.7832167832167911,2.84,0.38,40.07,-2.41,6.66,4.021259849675229,139.52,152.83,False,0,Buy,Producer Manufacturing
GODREJIND,1332.2,12,16.85964912280702,17.92,,40.89,,8.32,49.44051783204166,1258.04,1398.81,False,0,Buy,Process Industries
IPCALAB,1762.7,12,9.145510835913315,10.21,7.03,42.98,,10.34,57.41895153010302,1676.57,1850.84,False,0,Neutral,Health Technology
INDHOTEL,727.45,12,0.4765193370165809,1.54,2.11,48.53,-6.37,14.19,16.3428480037896,702.94,763.82,False,0,Buy,Consumer Services
KARURVYSYA,338.9,12,15.863247863247857,16.92,18.37,54.27,,6.42,11.721528589709608,321.32,355.84,False,0,Buy,Finance
IDFCFIRSTB,80.79,12,3.022188217291513,4.08,5.53,48.26,1.37,7.69,1.7538803204946032,78.16,84.83,False,1,Buy,Finance
PFOCUS,289.29,12,37.88846520495711,38.95,39.52,36.72,,26.86,12.860969262087195,270.0,303.75,False,0,Strong buy,Consumer Services
TVSHLTD,14633.0,11,9.04687383560623,10.11,7.65,54.13,,11.37,434.2964996741556,13981.56,15364.65,False,0,Buy,Producer Manufacturing
WELCORP,1596.9,11,14.06428571428572,15.12,15.04,24.37,,6.38,54.40493360111675,1515.29,1676.74,False,0,Buy,Producer Manufacturing
BHEL,417.3,11,4.038893044128643,5.1,5.02,38.71,-0.36,7.0,14.896469580355612,394.96,438.16,False,0,Buy,Producer Manufacturing
LODHA,1144.1,11,25.62174032390886,26.68,12.84,43.06,-6.57,16.04,41.15493411466165,1082.37,1201.3,False,0,Buy,Finance
ETERNAL,280.0,11,8.338169858773462,9.4,3.98,45.2,-2.25,31.59,9.234973547707504,266.15,294.0,False,0,Neutral,Technology Services
