symbol,company,sector,industry,country,currency,fundamental_currency_code,type,typespecs,number_of_employees,total_shares_outstanding_fundamental,float_shares_percent_current,close,open,high,low,change_pct,change_abs,gap,vwap,value_traded,price_52_week_high,price_52_week_low,high_all,high_1m,low_1m,high_3m,low_3m,high_6m,low_6m,volume,average_volume_10d_calc,average_volume_30d_calc,average_volume_90d_calc,rel_volume,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,perf_1y,perf_5y,perf_all,volatility_d,volatility_w,volatility_m,ATR,beta_1_year,beta_3_year,sma20,sma50,sma100,sma200,ema50,ema200,RSI,RSI7,momentum,awesome_osc,CCI20,stoch_k,stoch_d,stoch_rsi_k,stoch_rsi_d,macd,macd_signal,ADX,adx_plus_di,adx_minus_di,williams_r,ROC,UO,BBPower,bb_upper,bb_lower,recommend_all,recommend_ma,recommend_other,tech_rating,ma_rating,osc_rating,candle_patterns,market_cap,pe,price_earnings_growth_ttm,pb,price_sales_current,price_free_cash_flow_ttm,enterprise_value_ebitda_ttm,enterprise_value_fq,price_to_cash_f_operating_activities_ttm,roe,return_on_assets,return_on_invested_capital,gross_margin,operating_margin,net_margin,pre_tax_margin,debt_to_equity,total_debt_to_total_equity_fq,current_ratio,quick_ratio,div_yield,dividends_yield,dividend_payout_ratio_ttm,recommendation_mark,price_target_1y,price_target_average,number_of_analyst_opinions_fq,eps_ttm
RELIANCE,Reliance Industries Limited,Energy Minerals,Oil Refining/Marketing,India,INR,INR,stock,common,,13532500000.0,48.6367,1278.0,1265.0,1283.4,1249.8,0.4559031598805183,5.7999999999999545,-0.5659487501965136,1270.3999999999999,12546126000.0,1611.8,1249.8,1611.8,1345.9,1249.8,1473.4,1249.8,1489.5,1249.8,9817000,12680824.299999999,13515717.533333315,17634499.188888893,0.7828312671276735,-1.6923076923076923,-2.1214674121161097,-4.626865671641791,-8.831502354116134,-18.79011247378789,-9.949267192784669,31.9035427913594,7906.440240197242,2.688430148823823,2.0583906087451487,1.6815293391913055,24.660770037201672,0.8869142,1.0598822,1298.9199999999987,1311.1519999999985,1346.0689999999986,1411.6665000000016,1316.3270790948131,1374.2507402389074,42.3942513105658,38.04093570681967,-29.799999999999955,-5.4255882352915705,-187.8826128115993,19.205391941701304,29.387576438533074,18.487621504834063,36.201926757404294,-6.9712070402740665,-5.523399605519796,14.085551006294503,16.92251115883016,29.480933502238813,-70.65556711758583,-1.457321304649556,43.807599588155114,-58.35921930225527,1328.737551878083,1269.1024481219144,-0.5363636363636364,-0.8,-0.2727272727272727,Strong sell,Strong sell,Sell,,17296615133118.998,23.14374657054225,,,1.5330222117349561,,9.42281592120276,,,,,,25.4599284986043,11.096072765804,6.65390386045207,10.3864904212171,,,,,0.469428470836756,0.46942847083675626,0.0,1.08,1661.76,1661.76,,55.2201
BHARTIARTL,Bharti Airtel Limited,Communications,Wireless Telecommunications,India,INR,INR,stock,common,91130.0,6237543778.0,49.54460000000003,1898.2,1900.2,1905.0,1878.0,-1.6986017607457253,-32.799999999999955,-1.5950284826514738,1893.7333333333333,8510769520.0,2174.5,1740.5,2174.5,1966.0,1833.1,1966.0,1740.5,2057.0,1740.5,4483600,5813406.799999995,6489683.400000003,8925930.311111111,0.7463790353988192,-1.0323253388946796,0.37013536379018613,2.8834688346883492,-5.515181682429067,-10.242103272177044,-2.345920362177174,253.07924711153024,8015.044392774918,2.8221512247071354,1.2692549709235128,1.6957455042204157,34.00070339359676,0.81658244,0.92136693,1909.724999999999,1877.195999999998,1857.2949999999996,1951.3004999999985,1887.563908497964,1896.59828717772,49.04472457086575,40.40503982075306,-22.200000000000045,44.85558823529618,-43.19862250583455,56.06894022735611,71.15448504457362,32.11985113028887,51.64538228395465,16.75222558619589,18.74623336962846,22.034232399521663,26.4995789906096,25.806662865808697,-74.58745874587446,-0.18929435271847245,49.25784493791104,-56.02367410472698,1969.467509990749,1849.982490009249,-0.1575757575757576,-0.13333333333333333,-0.18181818181818182,Sell,Sell,Sell,,11844101424641.0,43.31060792742473,,7.757884048773558,5.575814816710501,18.426200358423113,11.55343237251127,12852182387083.7,10.71380842949762,20.3215106088605,4.99619509700912,9.08236481301509,42.6672063886909,31.7404423698221,12.6533847017246,21.2388516434346,1.31098991926557,,0.516976809353505,0.508594275144021,0.842504344163025,1.263756516244537,54.760014237603706,1.161765,2294.147059,2294.147059,,43.8276
HDFCBANK,HDFC Bank Limited,Finance,Major Banks,India,INR,INR,stock,common,211206.0,15401300000.0,99.62299999999999,742.8,738.5,748.25,737.25,-0.5955168952827093,-4.4500000000000455,-1.1709601873536302,742.7666666666668,17706761665.2,1020.5,726.65,1020.5,843.0,737.25,843.0,732.3,994.0,726.65,23837859,28301257.1,34371443.93333333,42693733.93333333,0.843010825135693,-8.296296296296301,-3.906856403622257,-4.4384407564646855,-19.260869565217394,-25.234021137393057,-27.09427295480199,2.3492938339648575,31474.920297555793,1.4920311970159377,1.5253604859954981,1.6367470284856203,15.959080418846161,1.1905669,1.0672284,797.7425000000005,778.8570000000014,791.286500000002,880.9594999999983,788.3690326753009,848.8682454809589,33.69616633573581,21.29150655552357,-82.15000000000009,-29.395882352942863,-182.2756233722969,4.093459431572167,3.338599905205004,1.0658141036401503e-14,7.697546304067751e-15,-7.379176183621894,2.3618211700450313,23.831500483259298,16.311097403381684,37.976197938619066,-94.75177304964544,-9.187603154227041,28.300167080399792,-75.01721864590832,850.7742478025957,744.7107521974053,-0.4454545454545455,-0.8,-0.09090909090909091,Sell,Strong sell,Neutral,,11436999782586.0,14.513481828839389,1.2868816074861458,1.8868538008368403,3.7187354202391916,,,15833395198155.6,,13.7540298886995,1.67621507569694,6.82785576408465,,34.982694035678,25.4789617292066,21.8931978684133,0.9333100337634851,,,,1.75060597899273,1.750605978992728,0.0,1.085106,1030.914894,1030.914894,,51.18
ICICIBANK,ICICI Bank Limited,Finance,Regional Banks,India,INR,INR,stock,common,124324.0,7174530000.0,97.17150000000001,1432.9,1428.0,1440.0,1415.4,-0.11849993029414599,-1.699999999999818,-0.46005855290672726,1429.4333333333334,15576932670.6,1494.5,1187.6,1500.0,1480.0,1366.1,1480.0,1213.7,1480.0,1187.6,10870914,13059561.600000033,13007412.533333333,17171680.122222226,0.8618520060994942,0.7594402643977345,6.884976876025674,7.228915662650613,6.8929503916449155,6.62251655629139,-3.6835383477851686,118.4465246063492,22416.999305189736,1.7380245866892685,1.8091365674170425,1.7743726535468567,25.7876238133958,1.0234559,0.8706501,1414.275,1339.0,1317.0450000000021,1347.3529999999998,1366.7699598270813,1345.3198337393953,61.67193907847662,55.85395326331479,31.700000000000045,68.90058823529125,47.331611792553055,57.796990073647116,67.13051235545274,29.667970326438013,52.523630491905806,28.11546268691859,29.415097551232037,32.55046805994821,27.719471391971542,19.42499009027751,-45.24495677233424,1.6601631784320745,49.46694141320489,4.433752149611337,1465.594971745947,1362.955028254053,0.3090909090909091,0.8,-0.18181818181818182,Buy,Strong buy,Sell,,10282178936317.0,18.522492244053776,2.5162502410039744,2.701662290629893,4.558613071340526,,,10455588268388.9,,15.796816290169,1.9781250638936703,9.74115748257219,,34.55734059748943,24.576229932956462,24.9460622690272,0.594743890036865,,,,0.76754003419042,0.8373164009350031,0.0,1.04,1737.12,1737.12,,77.36
SBIN,State Bank of India,Finance,Regional Banks,India,INR,INR,stock,common,245131.0,9230620000.0,44.7923,1015.0,1006.0,1017.8,1000.8,0.23701362828362407,2.3999999999999773,-0.6517874777799746,1011.1999999999999,14004008795.0,1234.7,786.55,1234.7,1067.0,1000.8,1114.8,933.9,1234.7,933.9,13797053,11137012.100000018,10903426.800000014,15689994.52222218,1.2971395404839934,-1.5136813506695042,-0.87890625,-6.995922481330455,-3.507938016921769,3.2343368592351456,23.78048780487805,140.0094641761519,5561.888739144792,1.698641087130296,2.14252689423244,1.902766349471519,20.305772996354793,0.87781364,1.1941841,1033.3899999999999,1006.9940000000001,1041.8384999999996,1019.4782499999997,1026.7341860559816,999.7379381673234,45.50687780162333,39.06283048910916,-21.0,3.951764705881942,-159.18814507294366,18.66440911339246,36.04149033776637,5.895857669626615,28.071188819824897,1.6820671546051926,4.891212786690069,11.078250537992053,18.717599103470967,25.858791431421842,-78.54984894259813,-2.1215043394406945,47.88431834782635,-40.815395173368415,1058.725500784491,1008.0544992155088,-0.3787878787878788,-0.6666666666666666,-0.09090909090909091,Sell,Strong sell,Neutral,,9369538854753.0,11.150243767398226,2.345216504274275,1.5716476619882924,2.3686354734854453,,,13679121507762.8,,15.3805889022211,1.06549105918184,6.660692553910601,,28.129242852760616,21.10902565975224,16.0689479575009,1.3396637584022402,,0.209744933826459,,1.70927540515246,1.7092754051524557,19.059776292055098,1.2375,1219.15,1219.15,,91.0294
TCS,Tata Consultancy Services Limited,Technology Services,Information Technology Services,India,INR,INR,stock,common,584519.0,3618090000.0,28.210400000000003,2254.3,2205.1,2264.3,2205.1,0.5082705426011008,11.400000000000091,-1.6853181149404868,2241.233333333333,7240133055.700001,3350.0,1976.8,4592.25,2283.4,1976.8,2498.3,1976.8,3350.0,1976.8,3211699,5006789.0,4847977.6,4770369.955555555,0.5995248301768902,1.3259618842143113,9.37894226103834,-9.39308681672025,-29.338933642604143,-29.881804043545873,-28.77634197971627,-30.20743034055727,1404.4965379160758,2.6846855017913143,2.0000118135948752,2.8194992953378946,59.38846364949755,0.9341543,1.1182184,2141.1150000000007,2190.492000000003,2333.0700000000015,2709.103999999994,2221.519920558492,2629.8437001404345,58.6714710109717,66.28707254009512,185.30000000000018,90.9626470588214,88.29027422625842,81.96210421341316,79.96417902486034,77.92978042972818,76.28411570529273,20.781735482571094,1.1511695174062577,17.22934085459298,29.240004299518123,21.444832378138905,-10.882572924457703,3.3371533348613425,56.45470715812417,73.8779993225694,2314.202460839909,1968.0275391600928,0.2,0.4,0.0,Buy,Buy,Neutral,,8154806842814.0,16.378352065911553,15.264889003149365,7.439598106593736,2.9417233057910765,16.264042536894856,10.506455058537508,6987640915987.9,15.138376873357215,47.9890914172003,28.407061977696003,44.2125262461657,30.7907300468718,24.8826393193624,18.0523383322639,24.0891179914377,0.104302536644988,,2.23725008194035,2.2330383480826,2.83952260526199,2.883890145969209,47.22498710394583,1.534091,2419.767442,2419.767442,,137.639
BAJFINANCE,Bajaj Finance Limited,Finance,Finance/Rental/Leasing,India,INR,INR,stock,common,155369.0,6221354471.0,43.735,1012.8,1027.3,1030.2,1001.3,-2.59665320253895,-27.0,-1.202154260434699,1014.7666666666668,18652699113.6,1102.5,787.9,1102.5,1074.4,975.3,1074.4,860.45,1074.4,787.9,18416962,8834300.2,9334911.266666668,9933065.833333334,2.3928902027269547,-3.0720643123744025,6.341873162536747,10.086956521739127,7.418995598451495,2.489374620522152,4.4123711340206135,63.645176926805625,71223.94466653441,3.845001498052532,2.151240908782555,2.414217490686661,24.63725802291388,1.5705612,0.98009664,1027.4149999999995,964.0000000000006,936.5175000000003,970.9155000000013,984.0994331485881,950.2239156753692,50.68256722090215,38.69302001282293,-7.7000000000000455,61.16588235294125,-41.71515585756879,54.213366542133535,74.06822856631068,20.86029608298033,44.4724293620759,22.36627235433366,25.52722453432383,33.50849624369792,25.653351799614175,25.421722066803422,-76.7123287671234,-0.9583414824956061,53.93911901841771,-34.259073324967176,1071.9473040051116,982.8826959948874,-0.024242424242424246,0.13333333333333333,-0.18181818181818182,Neutral,Buy,Sell,,6304715539696.0,33.18479685452162,2.4741402408780218,5.524139858479915,7.859448373391357,,26.52979362830599,8536069816894.98,,18.052322754331,3.7031606374072505,5.88770366680906,59.6108086337044,43.7265523464435,23.0431198123146,31.261748817817804,3.2266451939674603,,0.15261243436597,0.15261243436597,0.592504814101615,0.5925048141016146,19.609317040169685,1.472973,1088.540541,1088.540541,,30.52
LICI,Life Insurance Corp. of India,Finance,Life/Health Insurance,India,INR,INR,stock,common,84565.0,12649995000.0,3.500000000000008,421.3,421.4,424.0,416.6,-0.023730422401510656,-0.0999999999999659,0.0,420.6333333333334,363531344.0,468.475,360.75,611.0,447.6,416.6,450.2,388.025,454.0,360.75,862880,2169484.5,3735036.3666666667,4036993.177777778,0.3584812803956921,-3.8127853881278515,-4.271756418995685,3.7684729064039435,2.5123182675345186,-1.450292397660816,-8.611713665943599,-3.37155963302752,-3.37155963302752,1.77628420547287,1.6669356550672338,2.086089180040157,9.232891047912094,1.2118387,1.4128776,432.5200000000009,419.43300000000016,409.66024999999985,422.5288749999992,422.5077024882292,421.7498184361909,44.0068574047366,29.79366203899869,-21.75,0.14999999999946567,-182.51467408093927,9.490196234205182,13.314553895069261,3.552713678800501e-15,5.7238164825119176e-15,1.2889157268008944,4.138032174285174,21.337020929813328,19.218016125923842,21.241809148734035,-84.83870967741939,-4.532064355313845,36.391633550801345,-18.242726003930557,444.46961924067847,420.5703807593233,-0.24545454545454548,-0.4,-0.09090909090909091,Sell,Sell,Neutral,doji,5330075519836.0,9.276160070457424,0.4909052283783373,0.7304738302678776,0.5452235390528212,,,4591232482190.45,,7.459755123494731,0.9897929549876511,7.459755123494731,,5.59249360662008,5.87629436953503,5.28396875742008,0.0,,10.4373064563718,,2.37332384003797,2.373323840037973,22.01794462486927,1.23913,520.293478,520.293478,,45.4175
LT,Larsen & Toubro Limited,Industrial Services,Engineering & Construction,India,INR,INR,stock,common,437442.0,1375730000.0,84.8409,3785.6,3751.0,3805.0,3720.0,-0.17930598038182105,-6.800000000000182,-1.0916569982069424,3770.2000000000003,7548815747.2,4440.0,3288.1,4440.0,4272.3,3720.0,4272.3,3720.0,4440.0,3288.1,1994087,1990989.7000000072,2121849.8666666676,2937175.1333333333,1.0385977978937244,-0.0870965187785421,-9.359511552735546,-7.033398821218077,-0.3264876250658265,-7.442542787286065,8.628655054664405,130.2676399026764,6714.052753328661,2.28494623655914,1.3715937020504416,1.7262982511720448,68.78068176041799,1.2898117,1.2199578,3923.8000000000015,3986.647999999999,3929.861999999998,3960.9975000000013,3954.6089553776046,3906.35312808964,34.32016697211809,28.81217685079936,-160.20000000000027,-190.5602941176444,-96.34283046246286,15.520616309247375,17.580677510415075,34.194097414213296,38.421739687375876,-68.45643838537262,-55.33455751481871,28.14082466026337,13.374236133831293,33.75171592116816,-79.89580140974567,-3.637520682194224,50.89475751090967,-191.9434004789764,4170.8841071375755,3676.715892862428,-0.6484848484848484,-0.9333333333333333,-0.36363636363636365,Strong sell,Strong sell,Sell,,5207478674103.0,32.388774811772755,4.672104898642719,4.076750163297235,1.8255620014242568,,20.071336400919485,5465896141860.46,,16.8428484034919,4.18899050298388,10.4602183989046,12.762874705320701,8.67037685198086,6.09629805490392,9.7129749084484,1.1482918808525602,,1.25396859789389,1.21315641099677,1.00389670431279,1.003896704312793,25.721035068600706,1.344828,4422.896552,4422.896552,,116.88
HINDUNILVR,Hindustan Unilever Limited,Consumer Non-Durables,Household/Personal Care,India,INR,INR,stock,common,24989.0,2349590000.0,37.735600000000005,2145.0,2148.0,2163.0,2139.0,-0.7771301693033666,-16.800000000000182,-0.6383569247849098,2149.0,3439494630.0,2707.3908675,2022.5,2987.97501195,2239.3,2091.0,2368.8,2065.7,2479.6,2022.5,1603494,1472663.9,1580028.4,2019243.866666667,1.0842973145570791,2.142857142857143,-0.6944444444444444,-10.198442602361213,-10.625,-7.622739018087855,-11.284735520029457,-8.532402167888613,3402.8266567575743,1.1220196353436185,1.1776629158234533,1.73705829487351,36.55982191034261,0.4612965,0.86524254,2152.210000000001,2164.721999999997,2188.3109999999997,2288.512270640955,2169.573907772767,2261.0232525285833,47.97206959988118,49.31095703636867,-5.599999999999909,-15.471176470591672,-13.365137058917158,46.412198367036716,42.39953414185866,68.38422382615057,64.47381942694476,-8.036471465907198,-10.193301579958918,10.243816963588912,19.790895704865925,18.57344550695331,-57.94392523364489,0.6758659532526092,53.25589419615127,9.515622352330865,2217.3047586212415,2087.1152413787604,-0.4454545454545455,-0.8,-0.09090909090909091,Sell,Strong sell,Neutral,,5039285959106.0,33.51719611856806,0.8198428682094385,10.340534780641825,7.7577748474305315,,33.041761469262404,4777745345911.96,,21.5261715287189,13.2341886338579,21.0234057797946,43.7090942377226,20.858315407265,16.1151540116252,20.9483271545609,0.030324791234945303,,1.22329410251463,0.915300019293845,1.91164471383611,1.9116447138361117,64.05139108685837,1.474359,2557.358974,2557.358974,,63.997
