symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
TECHM,1632.2,14,16.71076153021094,13.55,3.82,67.34,0.85,13.59,42.502236788045984,1568.45,1713.81,False,0,Buy,Technology Services
SHANKARA,140.99,14,10.148437500000009,6.99,10.72,84.58,,106.83,4.047462180774497,134.92,148.04,False,0,Buy,Retail Trade
KTKBANK,306.8,14,15.795433100585024,12.64,13.47,48.07,,18.64,9.929095743896962,291.91,322.14,False,0,Strong buy,Finance
BETA,2518.9,14,17.267225325884546,14.11,12.81,43.06,,6.16,140.58316362549257,2308.03,2644.84,False,0,Strong buy,Health Technology
MANAKALUCO,38.36,14,8.056338028169012,4.9,7.18,59.22,,77.58,1.909696596213472,35.5,40.28,False,0,Strong buy,Non-Energy Minerals
GUFICBIO,404.35,14,8.404825737265421,5.24,3.94,56.44,,10.8,14.256133516722402,382.97,424.57,False,0,Strong buy,Health Technology
LMW,16635.0,14,6.049980874665307,2.89,6.54,58.18,,6.4,470.9185467403794,15928.62,17466.75,False,0,Strong buy,Producer Manufacturing
UNIMECH,1336.5,14,12.689713322091064,9.53,13.18,52.12,,14.85,61.24905633142591,1244.63,1403.32,False,0,Buy,Producer Manufacturing
SPECIALITY,142.42,14,11.118046344698447,7.96,11.69,57.07,,8.13,7.135399143404007,131.72,149.54,False,0,Strong buy,Consumer Services
MEDANTA,1444.3,14,6.5982729352719645,3.44,2.14,70.39,,9.65,41.72367866188247,1381.71,1516.52,False,0,Strong buy,Health Services
STYL,388.35,14,17.149321266968332,13.99,4.26,51.99,,12.64,19.73796380423317,358.74,407.77,False,0,Buy,Technology Services
GULPOLY,207.21,14,4.125628140703522,0.97,4.7,55.02,,55.4,9.396325669025243,193.12,217.57,False,0,Buy,Consumer Non-Durables
SMCGLOBAL,80.6,14,11.402902557014514,8.24,10.34,58.93,,17.74,3.2614163799416827,75.71,84.63,False,0,Buy,Finance
UNIONBANK,182.5,13,13.150226300452609,9.99,10.82,51.34,4.24,12.6,4.841497481672453,175.24,191.62,False,0,Strong buy,Finance
SAYAJIHOTL,316.1,13,5.349108481919684,2.19,5.92,83.54,,4.4,10.48111104352616,300.38,331.9,False,0,Strong buy,Consumer Services
ANTHEM,825.65,13,6.179269547325097,3.02,1.72,67.4,,7.81,23.910308945229684,789.78,866.93,False,0,Buy,Health Technology
ACE,1113.7,13,10.169156197447826,7.01,10.66,46.46,,5.06,39.29062118830949,1054.76,1169.38,False,0,Buy,Producer Manufacturing
WELCORP,1819.6,13,17.781086154443642,14.62,18.27,46.94,,8.31,56.15263771064553,1735.37,1910.58,False,0,Strong buy,Producer Manufacturing
TAINWALCHM,206.16,13,4.374240583232071,1.21,,57.82,,24.66,11.66687733516568,188.66,216.47,False,0,Buy,Process Industries
DCMFINSERV,5.55,13,4.323308270676683,1.16,3.26,60.59,,54.05,0.3717561974801085,4.99,5.83,False,0,Strong buy,Finance
