symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
TECHM,1632.8,14,11.438711438711431,10.8,3.37,66.46,1.82,13.55,39.381089903637005,1573.73,1714.44,False,0,Buy,Technology Services
ETERNAL,318.5,14,11.75438596491228,11.11,3.68,50.11,-0.35,15.68,8.678749234213175,305.48,334.42,False,0,Strong buy,Technology Services
SMARTWORKS,488.75,14,3.1444549963068438,2.5,3.14,69.14,,30.28,17.82031472004825,462.02,513.19,False,0,Buy,Finance
UNIONBANK,187.38,14,9.44454179078324,8.8,10.54,56.88,-0.74,9.66,4.728390710664501,180.29,196.75,False,0,Buy,Finance
GOLDIAM,365.65,14,1.2320044296788453,0.59,1.23,70.63,,8.9,19.20666872330341,336.84,383.93,False,0,Buy,Consumer Durables
AMDIND,54.8,14,18.05256355019387,17.41,18.05,62.83,,24.22,3.3182968211423605,49.82,57.54,False,0,Buy,Producer Manufacturing
UJJIVANSFB,72.47,14,10.895179801071164,10.26,12.0,59.97,,14.27,2.4166927878126288,68.84,76.09,False,0,Buy,Finance
MMFL,589.75,14,12.440419447092468,11.8,12.44,60.65,,12.59,25.97936575538112,550.78,619.24,False,1,Buy,Producer Manufacturing
KROSS,210.2,14,13.132400430570494,12.49,13.13,44.53,,13.04,7.8513960866807935,198.42,220.71,False,0,Strong buy,Producer Manufacturing
STYLAMIND,3642.0,14,10.363636363636363,9.72,10.36,52.29,,13.95,149.61524184643622,3417.58,3824.1,False,0,Strong buy,Non-Energy Minerals
NATIONALUM,376.0,14,2.5361330788110203,1.9,2.54,35.87,14.76,18.39,13.536312265368212,355.7,394.8,False,0,Buy,Non-Energy Minerals
SJS,2532.5,14,17.007022731472922,16.37,17.01,50.91,,9.34,99.39010334782763,2383.41,2659.12,False,0,Strong buy,Producer Manufacturing
GUFICBIO,422.2,14,5.299912707320114,4.66,2.17,58.32,,6.11,15.797843315141508,398.5,443.31,False,0,Buy,Health Technology
POONAWALLA,497.9,14,5.722475846692853,5.08,5.72,48.51,,14.56,15.796007361388677,474.21,522.79,False,0,Strong buy,Finance
THYROCARE,624.05,14,15.63976651533401,15.0,12.51,68.46,,6.31,26.188178777520537,584.77,655.25,False,0,Buy,Health Services
SUPRAJIT,524.6,13,7.875796833230518,7.24,7.88,58.43,,19.28,16.42863125010395,499.96,550.83,False,0,Buy,Producer Manufacturing
EIMCOELECO,2005.5,13,11.231281198003328,10.59,11.23,53.31,,18.67,75.64163632993697,1892.04,2105.78,False,0,Strong buy,Producer Manufacturing
HINDALCO,1029.5,13,5.915637860082304,5.28,5.92,49.84,1.83,14.23,25.272127188817404,991.59,1080.98,False,0,Buy,Non-Energy Minerals
HAL,5029.9,13,13.17388173881739,12.53,5.1,62.0,-1.24,7.3,112.62796302528042,4860.96,5281.4,False,0,Strong buy,Electronic Technology
RVTH,729.9,13,1.6573816155988823,1.02,1.66,93.93,,78.11,30.691736176960134,683.86,766.4,False,0,Buy,Industrial Services
