symbol,date,prev_close,close,ttl_traded_qty,deliv_qty,deliv_pct,turnover_lacs,no_of_trades
TOKYOPLAST,2026-08-14,80.0,78.5,1000,1000,100.0,0.79,14
MASKINVEST,2026-08-14,147.4,148.13,1,1,100.0,0.0,1
SAYAJIHOTL,2026-08-14,325.0,327.0,2,2,100.0,0.01,1
GLFL,2026-08-14,5.85,5.6,1401,1401,100.0,0.08,18
INDOTHAI,2026-08-14,81.13,77.08,54315,54315,100.0,41.87,451
VALIANTLAB,2026-08-14,78.49,82.41,41064,41064,100.0,33.84,43
NATIONSTD,2026-08-14,156.28,148.47,1513,1513,100.0,2.25,133
NEAGI,2026-08-14,3138.4,3139.0,18,18,100.0,0.57,6
BLUECHIP,2026-08-14,1.78,1.81,32318,32318,100.0,0.58,45
ABANSENT,2026-08-14,28.94,30.38,14445,14443,99.99,4.39,38
SHRIKRISH,2026-08-14,40.08,40.0,433,432,99.77,0.17,9
HBESD,2026-08-14,78.34,76.0,7816,7795,99.73,5.93,17
QUINT,2026-08-14,37.54,37.56,3162,3150,99.62,1.17,45
GRAVISSHO,2026-08-14,29.28,29.18,2116,2104,99.43,0.62,127
UEL,2026-08-14,246.5,234.18,2876,2858,99.37,6.74,154
TEAMGTY,2026-08-14,225.94,227.94,17597,17350,98.6,40.25,118
LOYALTEX,2026-08-14,225.2,218.2,836,822,98.33,1.83,29
JAIPURKURT,2026-08-14,27.07,27.49,7843,7690,98.05,2.16,55
AMJLAND,2026-08-14,39.0,39.36,2796,2738,97.93,1.09,33
ABMKNO,2026-08-14,199.96,199.77,6433,6284,97.68,12.83,32
MURUDCERA,2026-08-14,30.57,30.5,15413,15042,97.59,4.7,113
BALAXI,2026-08-14,23.99,24.0,25968,25311,97.47,6.22,123
ANIKINDS,2026-08-14,40.62,42.69,13305,12948,97.32,5.57,112
HEADSUP,2026-08-14,7.06,6.93,1836,1780,96.95,0.13,34
MONEYBOXX,2026-08-14,57.76,58.49,1706,1649,96.66,0.99,62
GLOBE,2026-08-14,2.03,1.99,400289,386883,96.65,8.03,201
RETAIL,2026-08-14,18.24,19.03,7001,6747,96.37,1.27,60
RACE,2026-08-14,99.54,100.07,18793,18103,96.33,18.98,95
BIMETAL,2026-08-14,639.4,628.6,315,303,96.19,1.98,52
CREATIVEYE,2026-08-14,6.08,6.2,11448,11008,96.16,0.7,63
CPPLUS,2026-08-14,3704.2,3519.0,68933,66259,96.12,2432.68,3407
TNTELE,2026-08-14,9.02,9.04,13899,13349,96.04,1.26,83
ZENITHSTL,2026-08-14,5.54,5.59,60255,57828,95.97,3.34,154
AIROLAM,2026-08-14,90.74,87.29,3802,3634,95.58,3.36,85
PKTEA,2026-08-14,690.0,679.95,396,378,95.45,2.69,16
KHANDSE,2026-08-14,17.1,17.7,125,119,95.2,0.02,22
SAHLIBHFI,2026-08-14,75.26,74.2,3304,3141,95.07,2.5,40
SECURKLOUD,2026-08-14,18.53,18.26,16852,16011,95.01,3.07,124
3PLAND,2026-08-14,32.33,32.18,1357,1285,94.69,0.44,25
RKDL,2026-08-14,18.56,18.63,12485,11806,94.56,2.31,80
AMBICAAGAR,2026-08-14,24.89,24.93,1234,1165,94.41,0.31,22
CINELINE,2026-08-14,89.18,89.79,5534,5223,94.38,4.96,90
