symbol,latest_oi,prev_oi,change_in_oi,pct_change_oi,volume,fut_value,opt_value,prem_value,underlying_value
NESTLEIND,41380,30906,10474,33.89,119470,54759.43565,76181385980,7289.4598,1372
TCS,335091,261715,73376,28.04,529918,192293.26254,242290610707,27652.09207,2105
SHREECEM,29947,24821,5126,20.65,123244,20094.71518,70130941070,5955.1607,22600
KPITTECH,34380,29047,5333,18.36,43109,15164.79289,17017692249,2032.76749,532
KAYNES,58035,50518,7517,14.88,75335,46010.97405,37361004744,6865.44744,3515
NIFTY,10078469,9000464,1078005,11.98,83578439,524454.82126,126857628227877,3403172.46127,23346
SUPREMEIND,23082,20662,2420,11.71,86139,20146.84658,51159212046,6070.32046,3580
MARUTI,180522,162222,18300,11.28,177248,65844.83286,105028221186,8580.96186,12103
TMPV,136701,124004,12697,10.24,173237,66220.23872,81080104704,8647.68704,303
UNOMINDA,18340,16684,1656,9.93,17794,21738.3199,10018523229,966.77229,1284
LTM,55592,51427,4165,8.1,25188,40018.91877,12383804958,1534.87458,4275
PIDILITIND,16864,15614,1250,8.01,15207,12397.99535,11033869835,945.79835,1572
BHARATFORG,34521,32015,2506,7.83,58883,48455.56255,54353923005,7176.53005,1962
DRREDDY,67128,62255,4873,7.83,107943,56284.81306,75986660256,7764.04006,1185
SONACOMS,21823,20284,1539,7.59,34394,41359.6712,30478880432,4586.87432,808
WIPRO,144110,134369,9741,7.25,70886,55559.1663,30448845630,3342.8313,166
TITAN,62857,58667,4190,7.14,74532,41629.63526,59659589458,4560.91958,4798
ZYDUSLIFE,23304,21881,1423,6.5,36662,38458.92294,35106831612,4484.70612,1160
BOSCHLTD,22132,20927,1205,5.76,19424,9148.94989,22804354556,1356.29556,47000
JUBLFOOD,30333,28850,1483,5.14,26884,28095.72437,14029942112,1816.23362,500
ADANIPORTS,73703,70178,3525,5.02,76626,75238.99418,57264024337,5550.66337,1824
HINDALCO,111715,106380,5335,5.02,60244,49060.03809,37755351032,3726.91032,986
WAAREEENER,77922,74240,3682,4.96,44917,42217.04854,16040450224,1755.36474,2560
