symbol,swing_high_20d,swing_low_20d,swing_low_50d,base_high,base_low,base_length_days,breakout_20d_high,volume_20d_avg,volume_ratio_vs_20d,consolidation_atr_pct,pct_from_base_high,bars_available
AMBALALSA,48.0,37.15,30.15,,,,False,47629.15,1.776,4.855,,106
AMBER,7794.0,6826.5,6826.5,,,,False,169750.55,0.448,6.219,,2137
AMBICAAGAR,28.35,24.16,23.2,28.35,24.16,20.0,False,41890.7,0.14,2.82,-12.205,5492
AMBIKCO,1699.0,1536.7,1536.7,,,,False,9805.8,0.827,4.74,,4597
AMBUJACEM,422.8,379.55,379.55,,,,False,1397171.2,1.849,6.807,,6017
AMDIND,74.39,51.73,43.1,,,,False,156469.3,0.115,4.66,,4814
AMEYA,132.8,103.15,102.85,,,,True,6600.0,3.333,8.252,,994
AMIABLE,78.0,61.2,59.55,,,,False,480.0,0.0,8.743,,948
AMJLAND,39.98,36.0,36.0,39.98,36.0,20.0,False,8929.05,0.077,2.66,-7.004,6016
AMNPLST,196.0,160.0,160.0,,,,False,4061.65,2.334,4.482,,707
AMRUTANJAN,539.7,476.5,476.5,,,,False,53542.65,0.359,5.131,,4170
ANANDRATHI,2268.3999,2150.0,2002.1,2268.3999,2150.0,20.0,False,239698.3,3.673,2.604,-1.719,1182
ANANTRAJ,646.4,571.35,561.0,,,,False,2732601.05,0.536,3.644,,4931
ANDHRAPAP,79.79,59.33,59.27,,,,False,3661893.45,0.26,4.239,,7711
ANDHRSUGAR,102.99,91.21,80.61,,,,False,507130.5,0.508,3.768,,6017
ANDREWYU,30.49,24.51,24.51,,,,False,124263.5,0.399,5.252,,607
ANGELONE,310.0,275.25,275.25,,,,False,6438974.85,0.548,3.734,,1479
ANIKINDS,48.99,39.96,39.13,,,,False,11785.6,0.566,3.678,,4524
ANKITMETAL,1.98,1.53,1.4,,,,False,18954.9,0.317,11.053,,3334
ANLON,699.95,611.0,588.0,,,,False,3700.0,0.324,3.785,,908
ANMOL,18.55,9.67,9.55,,,,False,382416.45,0.176,6.279,,1313
ANNAPURNA,158.0,130.0,120.75,,,,False,45032.85,1.008,4.489,,983
ANNU,75.6,46.55,46.55,,,,False,1259853.31,1.063,8.238,,13
ANSALAPI,3.59,3.2,2.51,,,,True,18196.0,1.006,5.009,,5094
ANSALBU,92.4,70.64,70.64,92.4,70.64,20.0,False,4353.85,0.025,2.903,-14.535,23
ANTELOPUS,1218.3,773.7,773.7,,,,False,3817384.8,0.145,4.374,,4932
ANTGRAPHIC,0.86,0.7,0.7,,,,False,287784.4,1.057,4.978,,6016
ANTHEM,977.55,871.0,732.0,,,,False,1090491.65,5.034,3.413,,293
ANUHPHR,99.5,76.17,75.4,,,,False,293917.15,0.326,4.383,,436
ANUP,1846.4,1582.0,1582.0,,,,False,24128.4,1.467,5.099,,1867
ANURAS,1273.9,1115.8,1115.8,,,,False,275183.45,1.69,5.388,,1359
APARINDS,19080.0,16015.0,13282.0,,,,True,123565.05,2.2,3.921,,5488
APCL,107.0,96.0,96.0,,,,False,6208.75,2.34,3.54,,2336
APCOTEXIND,665.0,560.85,501.1,,,,False,143523.65,0.541,4.154,,5983
APEX,402.75,341.05,341.05,,,,False,129061.3,0.799,4.584,,2237
APLAPOLLO,2281.0,2041.3,1789.2,,,,False,700105.45,1.594,3.715,,3647
APLLTD,860.0,792.6,787.4,860.0,792.6,20.0,False,166458.35,3.814,2.448,-1.657,3701
APOLLO,427.95,361.4,361.4,,,,False,6671895.15,1.371,4.071,,2142
APOLLOHOSP,9024.0,8591.5,8507.5,,,,False,254754.7,1.351,3.117,,6016
APOLLOPIPE,668.8,496.5,475.05,,,,False,348525.0,0.898,7.362,,1702
APOLLOTYRE,467.4,402.15,402.15,,,,False,892425.85,2.65,6.219,,6148
APOLSINHOT,1260.4,1140.4,1140.4,,,,False,897.2,0.417,3.907,,2863
APOORVA,31.2,24.04,24.04,,,,True,345.35,4.39,6.281,,21
APS,280.5,226.6,226.6,,,,False,17100.0,1.009,6.025,,657
APTECHT,94.7,85.5,85.5,94.7,85.5,20.0,False,53324.15,1.601,2.843,-2.798,5953
APTUS,261.96,233.12,233.12,,,,False,1514705.35,2.047,4.104,,1259
AQYLON,26.53,17.94,17.94,,,,False,3445244.3,11.107,6.326,,6018
ARABIAN,89.75,75.05,67.25,,,,False,3900.0,1.538,8.265,,727
ARCHIDPLY,124.78,94.71,78.51,,,,False,60337.95,0.242,7.402,,4491
ARCHIES,14.11,12.01,12.01,,,,False,17067.4,0.644,3.488,,5982
ARCIL,,,,,,,,,,,,2
ARCL,280.7,216.89,216.89,,,,False,1966.9,1.733,4.153,,23
ARDEE,61.96,46.5,46.5,,,,False,4332118.2,0.42,6.951,,28
ARE&M,936.5,785.55,785.55,,,,False,414966.2,1.834,8.636,,6019
ARENTERP,38.0,30.05,30.05,,,,False,1297.3,0.221,3.617,,2191
ARFIN,98.86,80.84,80.84,,,,False,1173369.85,2.24,4.056,,290
ARIES,524.75,432.95,328.9,,,,False,121894.55,0.064,3.151,,4608
ARIHANT,1065.0,841.0,764.0,,,,False,3648.6,0.614,3.766,,3842
ARIHANTACA,500.0,385.0,385.0,,,,False,1620.0,9.877,15.692,,916
ARIHANTCAP,83.5,74.52,70.38,,,,False,252723.0,0.434,3.321,,1306
ARIHANTSUP,269.7,209.05,209.05,,,,False,23189.3,0.198,5.864,,2343
ARIS,153.25,115.75,106.05,,,,False,2242306.2,1.614,5.55,,311
ARISTO,113.4,103.0,95.1,,,,False,520.0,0.0,9.455,,897
ARKADE,134.6,114.5,114.5,,,,False,252896.45,0.644,4.347,,495
ARMANFIN,2084.8999,1806.6,1729.8,,,,False,29928.85,0.377,3.643,,2539
AROGRANITE,26.5,21.0,21.0,,,,False,8876.15,0.076,4.578,,4789
ARROWGREEN,952.75,680.05,645.0,,,,False,46952.35,1.076,6.44,,2803
ARSHIYA,0.96,0.68,0.68,,,,False,275334.0,1.147,6.533,,4140
ARSSBL,546.05,470.55,470.55,,,,False,163479.85,0.4,5.17,,244
ARTEMISMED,362.0,306.6,267.2,,,,False,433447.9,0.774,3.581,,1625
ARTNIRMAN,45.95,38.0,37.02,,,,False,1276.85,0.011,4.492,,2352
ARVEE,224.99,160.0,147.15,,,,False,16612.95,0.048,5.139,,2117
ARVIND,607.15,524.9,504.95,,,,False,738078.95,0.85,3.604,,6019
ARVINDFASN,463.0,413.75,413.75,,,,False,197089.25,0.671,3.598,,1864
ARVSMART,707.85,540.35,540.35,,,,False,85251.1,1.391,8.254,,2733
ARYAMAN,674.95,590.0,570.0,,,,False,233.0,0.592,4.537,,23
ASAHIINDIA,995.0,920.0,862.5,,,,False,133439.45,0.738,3.612,,6022
ASAHISONG,392.55,341.2,263.6,,,,False,12902.35,0.724,3.329,,3714
ASAL,507.85,431.05,431.05,,,,False,13343.45,0.582,5.818,,6017
ASALCBR,735.0,644.55,644.55,,,,False,25411.6,0.793,4.374,,1636
ASCOM,233.6,221.95,221.95,,,,False,100.0,0.0,,,1664
ASHAPURMIN,601.95,505.9,505.9,,,,False,327529.5,0.521,5.283,,7710
ASHIANA,371.0,332.95,332.95,,,,False,31197.6,1.724,3.85,,3757
ASHIKAG,451.0,396.0,390.05,,,,False,44287.1,0.28,3.024,,106
ASHIMASYN,19.7,15.4,14.25,,,,False,95227.55,2.042,4.882,,6016
ASHOKA,129.0,107.37,107.37,,,,False,5993148.85,0.13,7.147,,3934
ASHOKAMET,19.4,13.0,13.0,,,,False,153813.75,0.381,5.173,,801
ASHOKLEY,181.84,154.75,147.59,,,,False,12353381.8,1.42,6.334,,6018
ASIANENE,565.7,448.6,327.65,,,,False,532227.3,0.437,3.836,,1186
ASIANHOTNR,423.8,292.0,280.2,,,,False,101114.55,0.254,4.528,,6013
ASIANPAINT,2678.7,2397.3999,2397.3999,,,,False,548139.95,1.826,6.481,,6016
ASIANTILES,51.29,45.0,42.5,,,,False,3706542.2,0.673,3.994,,4708
ASIANTNE,10.99,8.22,8.22,,,,False,14563.45,0.613,3.264,,23
ASKAUTOLTD,663.5,596.5,464.0,663.5,596.5,20.0,False,276357.65,1.866,2.909,-1.093,707
ASMS,7.38,6.52,6.52,,,,False,174298.9,0.954,3.344,,5106
ASPINWALL,269.06,239.2,226.38,269.06,239.2,20.0,False,2521.95,0.252,2.835,-6.508,2538
ASPIRE,13.95,12.45,12.45,,,,False,17500.0,1.486,3.066,,611
ASSAMENT,857.75,705.0,705.0,,,,False,11.6,0.086,6.702,,24
ASTAR,807.35,485.0,485.0,,,,True,824.15,16.806,9.09,,96
ASTEC,779.4,540.0,540.0,,,,False,436121.75,0.232,4.9,,4155
ASTERDM,798.8,729.05,729.05,,,,False,1642032.3,0.984,3.928,,2119
ASTRAL,1581.0,1355.0,1315.1,,,,False,1191319.5,1.166,7.163,,4815
ASTRAMICRO,1794.0,1537.1,1537.1,,,,False,313171.1,0.637,4.343,,5409
ASTRAZEN,7474.0,6600.0,6600.0,,,,False,8492.65,0.546,7.016,,6018
ASTRON,3.2,2.86,2.86,3.2,2.86,20.0,False,22385.3,0.291,2.097,-7.5,2156
ATALREAL,36.14,12.38,12.38,,,,False,12201176.7,1.526,10.913,,1444
ATAM,65.0,50.0,50.0,,,,False,22653.85,0.665,3.8,,834
ATGL,674.8,576.4,576.4,,,,True,2480699.55,15.845,5.205,,1949
ATHERENERG,1744.0,1430.0,1158.0,,,,False,5289952.4,0.947,5.002,,347
ATL,28.18,23.12,22.18,,,,False,316601.15,0.301,3.875,,767
ATLANTAA,41.9,35.01,34.5,,,,False,41063.3,0.59,3.441,,4931
ATLANTAELE,1958.0,1614.9,1493.0,,,,False,144721.55,0.725,4.38,,243
ATLASCYCLE,116.0,86.1,86.1,,,,False,74449.0,0.222,4.787,,6014
ATMASTCO,152.45,123.25,123.25,,,,False,16420.0,0.317,5.007,,633
ATUL,6642.5,5995.0,5992.0,,,,False,27288.2,0.779,4.792,,6015
ATULAUTO,500.0,427.2,427.2,,,,False,93655.4,0.56,6.364,,3268
AUBANK,1144.1,1015.1,960.0,,,,False,1297393.25,0.965,5.931,,2275
AUGMONT,1019.8,806.05,806.05,,,,False,2731233.0,0.329,4.237,,15
AURIONPRO,725.95,663.0,663.0,725.95,663.0,20.0,False,193711.25,0.946,2.783,-5.558,5159
AUROIMPEX,30.65,23.75,23.75,,,,True,7520.0,0.638,6.273,,821
AUROPHARMA,1734.0,1598.8,1512.0,,,,True,759623.0,1.592,3.461,,7701
AURUM,239.39,215.4,205.35,,,,False,108514.5,1.379,3.641,,2739
AURUS,4.99,4.48,4.26,4.99,4.48,20.0,False,17708.6,0.865,2.281,-2.405,3179
AUSOMENT,166.59,142.11,116.61,,,,False,8182.25,1.199,3.203,,6004
AUSTENG,139.0,118.0,110.0,139.0,118.0,20.0,False,3084.15,0.842,2.339,-5.46,23
AUTOAXLES,1776.4,1646.0,1646.0,1776.4,1646.0,20.0,False,5403.25,0.906,2.908,-4.233,6015
AUTOIND,98.4,75.9,75.9,,,,False,258571.9,0.342,5.134,,4847
AVADHSUGAR,884.8,708.0,501.0,,,,False,244799.75,0.303,4.485,,2258
AVALON,2618.0,1980.0,1629.4,,,,True,659290.5,6.539,4.247,,851
AVANCE,0.92,0.77,0.77,,,,False,4715433.35,0.538,5.0,,24
AVANTEL,165.7,138.8,138.8,,,,False,865025.2,0.716,5.181,,534
AVANTIFEED,864.0,754.0,754.0,,,,False,292806.75,1.088,4.366,,4126
AVG,191.45,162.36,162.36,,,,False,13180.4,0.212,3.994,,2077
AVL,642.0,570.6,570.6,,,,False,241130.15,0.614,3.759,,465
AVONMORE,14.67,11.76,9.05,,,,False,309470.4,0.318,3.58,,916
AVPINFRA,64.9,56.15,54.5,,,,False,42840.0,0.971,4.036,,618
AVROIND,9.8,7.47,7.47,,,,False,464401.45,0.331,3.793,,2003
AVTNPL,97.0,83.57,68.8,,,,False,303289.6,0.198,3.117,,4858
AWFIS,304.5,244.1,244.1,,,,False,1686777.6,0.32,4.454,,577
AWHCL,398.6,337.55,337.55,,,,False,382374.05,1.057,4.21,,1417
AWL,204.82,180.47,180.47,,,,False,3033066.75,0.855,6.454,,1144
AXISBANK,1300.0,1219.9,1208.6,,,,False,4419232.7,1.288,3.603,,6952
AXISCADES,1939.0,1548.0,1416.1,,,,False,196960.1,1.453,4.241,,6016
AXITA,8.53,7.75,7.21,,,,False,974094.85,0.336,5.353,,1053
AXTEL,458.8,385.0,385.0,,,,False,6547.05,1.208,3.535,,23
AYE,195.0,164.28,158.55,,,,False,2021296.2,0.423,3.985,,150
AYMSYNTEX,330.0,241.55,222.72,,,,False,217665.0,0.155,3.876,,2741
AZAD,2942.2,2555.0,2250.0,,,,False,390145.7,1.796,3.39,,678
AZADIND,98.99,80.34,80.34,,,,False,31475.7,1.166,3.814,,23
BABAFP,25.9,20.7,20.7,,,,False,6160.0,3.896,3.475,,701
BAFNAPH,318.5,232.95,200.65,,,,False,12419.05,0.541,11.214,,3417
BAGFILMS,5.06,4.18,4.16,,,,False,119354.3,0.493,3.592,,5679
BAHETI,881.0,741.0,693.0,,,,False,23456.25,1.839,4.29,,932
BAIDFIN,12.95,9.53,9.36,,,,False,175911.7,1.357,4.065,,904
BAJAJCON,533.0,447.85,447.85,,,,False,953573.3,0.988,4.323,,3974
BAJAJELEC,356.2,319.05,319.05,,,,False,135587.05,0.84,4.36,,4658
BAJAJFINSV,2028.6,1832.1,1822.0,,,,False,554059.25,1.299,5.699,,5985
BAJAJHCARE,340.0,313.05,313.05,340.0,313.05,20.0,False,121242.95,0.348,2.392,-2.779,1195
BAJAJHFL,86.45,81.71,81.71,86.45,81.71,20.0,False,2779013.45,1.86,2.965,-1.006,503
BAJAJHIND,26.0,19.01,16.58,,,,False,48315613.55,0.308,8.196,,6018
BAJAJHLDNG,11644.0,10811.0,10132.0,,,,False,42972.5,1.305,4.108,,5985
BAJAJINDEF,249.0,214.01,212.66,,,,False,24309.2,1.207,5.081,,391
BAJAJST,378.0,343.0,343.0,378.0,343.0,20.0,False,8460.35,0.506,2.776,-6.825,105
BAJEL,198.5,165.0,165.0,,,,False,257636.65,0.597,4.776,,683
BAJFINANCE,1107.0,1005.5,995.2,,,,False,4975272.35,1.648,5.499,,6016
BALAJEE,27.15,24.06,24.06,,,,False,24665.2,0.924,3.112,,502
BALAJITELE,98.45,88.36,80.95,98.45,88.36,20.0,False,286691.55,0.511,2.653,-3.25,6018
BALAMINES,2629.8,2081.0,1977.3,,,,False,272061.05,0.357,5.153,,4804
BALAXI,26.99,22.01,21.5,26.99,22.01,20.0,False,56273.05,0.318,2.87,-12.745,2670
BALKRISHNA,17.89,15.9,15.9,17.89,15.9,20.0,False,12894.6,0.627,2.326,-8.161,2754
BALKRISIND,2394.6001,2100.1001,1982.1,,,,False,800193.65,0.771,4.793,,5096
BALMLAWRIE,182.49,160.7,160.7,,,,False,170970.05,0.873,6.47,,6016
BALPHARMA,124.6,82.05,77.01,,,,False,126093.1,0.195,5.257,,5029
