symbol,fut_volume,opt_volume,tot_volume,fut_turnover,opt_turnover,tot_turnover,latest_oi,underlying_value
NIFTY,6421,23831334,23837755,97559.6618685,36195126055622.3,1162039.5480914998,11162035,23308.05
BANKNIFTY,2660,709147,711807,45066.61662,1206826536691.8,116354.513538,1373914,56141.65
TCS,13968,226797,240765,67014.33462,112977987403.5,79490.243655,294101,2137.3
HDFCBANK,9554,153736,163290,44862.297935,73395525547.5,52241.96341,1072474,721.0
INFY,8089,94796,102885,33897.89256,40839502232.0,38302.35488,356089,1050.7
LAURUSLABS,1797,16630,18427,30276.186975,28302924793.0,34031.984905,51318,1975.8
PAYTM,2127,23530,25657,27479.15097,31107548472.25,32181.9606925,67033,1785.2
RELIANCE,4392,74153,78545,27421.42525,47798637800.0,31184.05325,646311,1239.9
KAYNES,5099,39328,44427,27046.021305,22012638498.0,31006.506285,56293,3526.3
TMPV,5374,85858,91232,26364.86064,43774256048.0,30883.50112,129115,305.35
ICICIBANK,2868,35297,38165,27176.5165,34179638115.0,29755.90765,275117,1344.4
ETERNAL,2945,34452,37397,23468.8568175,27773605364.5,27047.1417125,107248,327.85
MCX,2854,45650,48504,21009.442995,34384164815.25,26322.5036475,88609,3249.9
DRREDDY,2616,63264,65880,19532.6685625,47914844243.75,24689.986,65771,1198.6
BHARATFORG,2033,22121,24154,20053.3399,22197850920.0,23239.3491,33734,1967.8
DIXON,2820,45917,48737,18630.66163,31615861937.5,21634.906005,160657,13131.0
BHARTIARTL,2181,25315,27496,19154.52776,22522634480.25,20777.1875625,215861,1844.1
SOLARINDS,1613,41768,43381,15347.50685,41980338984.5,20753.646695,98059,18890.0
ZYDUSLIFE,1610,20080,21690,16827.12738,21399481665.0,19698.23403,23984,1154.0
BSE,2323,37041,39364,15236.94364,25099356154.0,19313.70518,167380,3247.6
HINDZINC,2121,37684,39805,15292.0293925,27750884420.0,19207.6585925,64327,588.65
POWERINDIA,1888,33621,35509,15115.3799175,27666290599.0,18734.0359075,58825,32000.0
