symbol,close,perf_1m,pct_change_oi,change_in_oi,tot_volume,tot_turnover,latest_oi,in_oi_spurt,fno_score
SUPREMEIND,3401.4,-6.113886665378564,22.24,4595.0,42124.0,11556.4785,25257.0,True,6
SHREECEM,22820.0,-7.611336032388664,21.2,5262.0,51447.0,13401.0663975,30083.0,True,6
TCS,2138.9,-6.744855249389598,12.37,32386.0,240765.0,79490.243655,294101.0,True,5
KAYNES,3569.2,-2.090305590607348,11.43,5775.0,44427.0,31006.506285,56293.0,True,5
ZYDUSLIFE,1153.3,3.3793474363571216,9.61,2103.0,21690.0,19698.23403,23984.0,True,3
PIDILITIND,1595.0,-4.491017964071856,7.01,1095.0,8079.0,4218.4001,16709.0,True,3
ATHERENERG,1587.0,8.098903344458831,5.69,2154.0,27599.0,16547.04015,40009.0,True,3
DRREDDY,1203.6,2.7050089598088416,5.65,3516.0,65880.0,24689.986,65771.0,True,3
BHARATFORG,1963.8,-6.0382775119617245,5.37,1719.0,24154.0,23239.3491,33734.0,True,3
LODHA,1145.3,-5.891536565324572,4.66,1765.0,44733.0,13140.849625,39630.0,True,3
SONACOMS,799.45,-3.564535585042214,4.16,843.0,12355.0,12683.5317875,21127.0,True,3
TMPV,305.35,-5.712521228964026,4.12,5111.0,91232.0,30883.50112,129115.0,True,3
DIXON,13314.0,-5.90147713619337,3.56,5519.0,48737.0,21634.906005,160657.0,True,3
BOSCHLTD,48220.0,-1.046583213626103,3.52,736.0,8150.0,2628.7664675,21663.0,True,3
TITAN,4829.0,-4.281466798810704,3.38,1985.0,22172.0,15366.3594,60652.0,True,3
INDIGO,4921.5,-5.164274014837653,3.37,2920.0,34079.0,13584.889455,89669.0,True,3
MCX,3251.7,6.264705882352935,3.16,2716.0,48504.0,26322.5036475,88609.0,True,3
GODFRYPHLP,1986.8,-5.660018993352328,3.06,342.0,4454.0,1683.554235,11501.0,True,3
ETERNAL,328.5,3.90637355685593,2.84,2965.0,37397.0,27047.1417125,107248.0,True,3
LAURUSLABS,1978.0,9.04079382579934,2.82,1406.0,18427.0,34031.984905,51318.0,True,3
