symbol,company,sector,industry,country,currency,fundamental_currency_code,type,typespecs,number_of_employees,total_shares_outstanding_fundamental,float_shares_percent_current,close,open,high,low,change_pct,change_abs,gap,vwap,value_traded,price_52_week_high,price_52_week_low,high_all,high_1m,low_1m,high_3m,low_3m,high_6m,low_6m,volume,average_volume_10d_calc,average_volume_30d_calc,average_volume_90d_calc,rel_volume,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,perf_1y,perf_5y,perf_all,volatility_d,volatility_w,volatility_m,ATR,beta_1_year,beta_3_year,sma20,sma50,sma100,sma200,ema50,ema200,RSI,RSI7,momentum,awesome_osc,CCI20,stoch_k,stoch_d,stoch_rsi_k,stoch_rsi_d,macd,macd_signal,ADX,adx_plus_di,adx_minus_di,williams_r,ROC,UO,BBPower,bb_upper,bb_lower,recommend_all,recommend_ma,recommend_other,tech_rating,ma_rating,osc_rating,candle_patterns,market_cap,pe,price_earnings_growth_ttm,pb,price_sales_current,price_free_cash_flow_ttm,enterprise_value_ebitda_ttm,enterprise_value_fq,price_to_cash_f_operating_activities_ttm,roe,return_on_assets,return_on_invested_capital,gross_margin,operating_margin,net_margin,pre_tax_margin,debt_to_equity,total_debt_to_total_equity_fq,current_ratio,quick_ratio,div_yield,dividends_yield,dividend_payout_ratio_ttm,recommendation_mark,price_target_1y,price_target_average,number_of_analyst_opinions_fq,eps_ttm
RELIANCE,Reliance Industries Limited,Energy Minerals,Oil Refining/Marketing,India,INR,INR,stock,common,,13532500000.0,48.629099999999994,1241.5,1245.0,1247.3,1240.3,-0.19294155478736963,-2.400000000000091,0.08843154594420041,1243.0333333333333,1432900813.5,1611.8,1235.3,1611.8,1333.0,1235.3,1345.9,1235.3,1473.4,1235.3,1154169,9595365.500000002,10092558.933333313,13194954.144444447,0.11042466705714664,-2.0126282557221784,-5.968340528667723,-6.51355421686747,-11.19456366237482,-21.10948719578065,-12.595043649676152,15.298937296890548,7677.774302194739,0.5643795855841329,1.232017080845242,1.4111573876228931,19.812748281064593,0.87002623,1.0101416,1285.459999999999,1296.7039999999977,1317.0229999999983,1378.6380000000008,1295.0132466821453,1348.5750733474167,35.40079401504141,28.247092668997254,-61.0,-48.941470588233415,-133.39413977880903,6.6530194472876945,4.889756055953668,11.91336476293877,7.4495393000139325,-16.56882642438586,-9.912768766271599,22.33283433909119,11.199432582485247,27.644440138191847,-93.654042988741,-6.0892586989409985,29.313654045179327,-48.5879081069088,1341.262451559036,1229.6575484409618,-0.35454545454545455,-0.8,0.09090909090909091,Sell,Strong sell,Neutral,,16799294322572.0,22.482755373496243,,,1.4942206748556401,,9.151886469659678,,,,,,25.4599284986043,11.096072765804,6.65390386045207,10.3864904212171,,,,,0.483325277912035,0.4835589941972921,0.0,1.083333,1656.75,1656.75,,55.2201
BHARTIARTL,Bharti Airtel Limited,Communications,Wireless Telecommunications,India,INR,INR,stock,common,91130.0,6238153415.0,50.746199999999995,1846.4,1843.0,1852.0,1837.4,0.5664488017429243,10.400000000000091,0.3812636165577342,1845.2666666666667,1651156124.8000002,2174.5,1740.5,2174.5,1954.9,1811.9,2031.0,1811.9,2031.0,1740.5,894257,4035403.599999997,5869551.333333339,7258238.088888887,0.20719208190233687,0.7860262008733674,-4.0731504571903505,-1.4885557274715822,0.6761177753544215,-12.691507471155667,-5.0449987143224435,159.45423057258327,7793.592859982937,0.8707956895613367,1.0509057416571868,1.3889595429302362,29.63293690678618,0.81172776,0.95199996,1864.1149999999986,1909.4159999999983,1882.0879999999995,1924.256999999998,1885.424532350585,1897.696983417632,44.42079303571403,48.41905005493564,-22.59999999999991,-65.73264705882116,-43.74519132633494,30.83370846656361,23.17730107614521,87.74786695706199,77.45951888551517,-23.284355077535793,-23.16225949202685,31.15783542317972,13.779053145344276,24.453060475532524,-58.7320574162679,0.34782608695652667,44.60367944269041,-8.609681938572066,1943.916134703715,1784.3138652962823,-0.26666666666666666,-0.5333333333333333,0.0,Sell,Strong sell,Neutral,spinning_top_white,11457648855469.0,39.1581340504407,,7.118825433900777,5.20256696403261,18.175547103765016,10.609575187407403,13373608858198.5,10.352355022277182,20.5404798700854,5.32214006549162,9.48810774848296,43.0973877217514,32.1100317065312,13.1401008773943,21.8365611706104,1.24512607290667,,0.570058118141257,0.570058118141257,1.30647795318454,1.3132694938440492,0.0,1.166667,2318.424242,2318.424242,,47.1524
HDFCBANK,HDFC Bank Limited,Finance,Major Banks,India,INR,INR,stock,common,211206.0,15414200000.0,99.6253,721.75,715.25,722.85,715.25,1.2272089761570828,8.75,0.3155680224403927,719.9499999999999,2956622170.25,1020.5,681.9,1020.5,739.75,681.9,843.0,681.9,843.0,681.9,4096463,24775024.7,26251069.4,32554709.255555555,0.15092462662488831,5.534434858897503,-0.31077348066298344,-8.48865221250159,-8.05732484076433,-27.35279315551082,-25.845063187095445,-7.70460358056266,30580.127523910734,1.3771408598392203,1.5506693061547916,1.6020964504894994,12.894225743998934,1.1318722,1.0693173,712.8925000000006,737.8870000000015,756.8140000000025,828.8117499999981,733.0644240722945,807.9315412858172,51.35412257351258,59.489164389273306,15.100000000000023,-6.738088235295436,49.209915650667384,63.69922212618843,60.789397868049555,93.36833627222234,95.57889084814822,-6.07811528217519,-9.434886279458667,20.992723842694577,28.12854220455593,20.670352742266513,-31.11495246326706,1.355146749052096,52.953922932658294,12.85019296887151,735.0573883371753,690.7276116628259,0.09090909090909091,0.0,0.18181818181818182,Neutral,Neutral,Buy,,11135178385697.0,14.102188354826104,1.2425360719990017,1.8333827823828617,3.590588967149651,,,15833395198155.6,,13.7540298886995,1.67621507569694,6.82785576408465,,34.982694035678,25.4789617292066,21.8931978684133,0.9333100337634851,,,,1.79955703211517,1.8232819074333801,0.0,1.127907,1001.465116,1001.465116,,51.18
ICICIBANK,ICICI Bank Limited,Finance,Regional Banks,India,INR,INR,stock,common,124324.0,7178040000.0,97.1727,1345.9,1351.9,1359.8,1345.2,-0.1261501929355757,-1.699999999999818,0.31908578213120975,1350.3,1297668327.6000001,1480.0,1187.6,1500.0,1454.0,1345.2,1480.0,1331.5,1480.0,1187.6,964164,8731748.700000033,9016637.3,12888392.133333338,0.0995454376226048,-1.8737241178185928,-4.681303116147302,0.40283476314808586,6.953273998728544,0.14882059677059303,-5.953462371602251,89.56338028169016,21049.856490233,1.0853404698186075,1.5386606356746946,1.3593681058303835,21.070411451482848,0.9928125,0.8397411,1405.3850000000002,1420.4260000000004,1361.6680000000017,1356.2974999999988,1399.0832563928427,1367.9341543692312,31.70125359679882,21.98093646046557,-84.09999999999991,-53.1441176470621,-139.24875242754635,3.610687199408065,4.972342972828538,6.306349142210951,5.23167868184138,-18.408454881157923,-9.692923886362381,21.958160604739895,12.318413590674314,27.027720119272544,-99.35661764705878,-5.431422147273746,31.17433855313055,-59.19873909697117,1471.269725847492,1339.5002741525084,-0.4,-0.8,0.0,Sell,Strong sell,Neutral,,9754952431641.0,17.39788004136505,2.383299057211906,2.5376280807863583,4.317749506020847,,,10455588268388.9,,15.796816290169,1.9781250638936703,9.74115748257219,,34.55734059748943,24.576229932956462,24.9460622690272,0.594743890036865,,,,0.883002207505519,0.8921933085501859,0.0,1.054348,1754.282609,1754.282609,,77.36
SBIN,State Bank of India,Finance,Regional Banks,India,INR,INR,stock,common,245131.0,9230770000.0,44.7918,987.4,992.0,992.0,985.1,-0.131485789420458,-1.3000000000000682,0.33377161929806354,988.1666666666666,1022254232.6,1234.7,851.2,1234.7,1062.3,968.0,1124.5,968.0,1124.5,933.9,1035299,7266962.900000018,8741896.966666685,11291030.76666663,0.13104033162792114,-1.2600000000000022,-6.247626281807831,-5.23992322456814,-6.708238851096004,0.42717656631406953,14.994468060327259,119.71518067902048,5407.9299911641065,0.7004365039082303,1.862316181032962,1.4936460719271814,17.656209253615867,0.9097666,1.1086235,1019.4400000000002,1034.9080000000001,1022.4465000000001,1040.5015000000003,1026.6683973151964,1010.7071071546468,38.12350147086692,37.01052103654795,-36.0,-49.68823529411725,-99.01264827618358,23.007246376811597,16.345814932304965,37.92836964913436,26.02815184080195,-16.143149715542222,-12.168741443062432,23.683832173841814,13.616017550421947,28.646423103397108,-78.91304347826089,-2.824525145162882,39.36402602315509,-30.218363216863395,1070.641968712125,968.2380312878753,-0.5363636363636364,-0.8,-0.2727272727272727,Strong sell,Strong sell,Sell,,9148612553448.0,10.572187245706454,2.154120693158852,1.4654654401499625,2.2668342315954164,,,14389120122580.602,,15.092639252993202,1.08799744440529,6.764459533435691,,28.401234398481172,21.354986219011355,16.2840427460297,1.31899282266467,,,,1.75058016345475,1.762315896394109,0.0,1.230769,1267.02439,1267.02439,,93.396
TCS,Tata Consultancy Services Limited,Technology Services,Information Technology Services,India,INR,INR,stock,common,584519.0,3618090000.0,28.210400000000003,2138.9,2177.2,2177.3,2115.4,-2.3333333333333295,-51.09999999999991,-0.5844748858447572,2143.866666666667,3747575245.6000004,3350.0,1976.8,4592.25,2399.3,2115.4,2495.0,1976.8,2614.0,1976.8,1752104,2872303.4,2734078.033333333,4326517.3,0.6070264826607912,-2.1322351864561844,-6.744855249389598,1.610451306413306,-10.356244761106451,-33.47122861586314,-32.844583987441126,-43.84615384615385,1327.479769750563,3.526519807128671,3.87285300010006,2.4469111988665673,66.95670899582906,1.0609412,1.1580292,2269.5100000000007,2298.5100000000034,2266.112000000002,2568.1149999999925,2278.2342390716544,2528.5924463669303,34.92817427393764,25.539591740620097,-181.19999999999982,-102.20088235294406,-180.88575463686118,9.093950421374187,13.56729898499909,3.899408687266984,11.040307893833528,-36.461650456426014,-20.844057995517957,15.562118629976105,17.732537090401493,30.743075688543236,-91.72243747798521,-7.165798611111108,33.89287674311372,-170.44915107108727,2401.8367607100445,2137.183239289957,-0.603030303030303,-0.9333333333333333,-0.2727272727272727,Strong sell,Strong sell,Sell,,7929038542236.0,15.539926910250728,14.896691359442388,7.058757215185796,2.8707672975681073,15.431469006859958,10.201688119758636,6987640915987.9,14.363427358569732,47.9890914172003,28.407061977696003,44.2125262461657,30.7907300468718,24.8826393193624,18.0523383322639,24.0891179914377,0.104302536644988,,2.23725008194035,2.2330383480826,2.96600501939311,2.959927140255009,47.22498710394583,1.613636,2440.465116,2440.465116,,137.639
BAJFINANCE,Bajaj Finance Limited,Finance,Finance/Rental/Leasing,India,INR,INR,stock,common,155369.0,6221354471.0,43.735,1024.0,1025.9,1030.4,1019.1,0.8866995073891626,9.0,1.0738916256157724,1024.5,1202094080.0,1176.4,787.9,1176.4,1107.0,1005.5,1176.4,952.4,1176.4,787.9,1173920,4767908.3,5131201.966666667,8311884.7,0.22094440483025665,-0.6789524733268671,-6.38998080263279,7.331900843771296,22.38556232819409,3.6227484314915963,1.6881827209533267,39.130434782608695,72012.67707200954,1.5111372779903927,1.868730340705666,1.6542501501150055,20.61991305250974,1.5992416,1.0406698,1053.4699999999998,1066.7220000000002,1004.6980000000007,978.3832500000004,1046.475871660057,989.5954961429248,39.54290865513079,38.11875695121069,-25.0,-56.68117647058841,-98.85396201702697,13.532354193273747,9.208546154022486,26.670169627565134,11.399435786453779,-15.08052232174532,-9.734977854899109,24.367467570225823,14.507648264112973,27.505790033899277,-72.5925925925926,-3.4417727487034417,36.41911144573725,-24.764088973372395,1105.0996465221324,1001.8403534778672,-0.13333333333333333,-0.26666666666666666,0.0,Sell,Sell,Neutral,spinning_top_black,6278877666016.0,31.439975437519188,1.9245837105907309,,7.280887671110004,,16.18990978446553,,,,,,59.75380029723241,43.7952675381863,23.5626552050604,32.0039420547659,,,,,0.59494298463064,0.5905511811023622,0.0,1.409091,1179.34375,1179.34375,,32.57
LT,Larsen & Toubro Limited,Industrial Services,Engineering & Construction,India,INR,INR,stock,common,437442.0,1375870000.0,84.84240000000001,3868.7,3846.0,3884.6,3846.0,0.8471925342787133,32.5,0.2554611334132783,3866.433333333333,635960118.1999999,4440.0,3288.1,4440.0,4125.3,3799.9,4272.3,3720.0,4272.3,3288.1,164386,1467491.600000006,1343994.7333333343,1806967.999999999,0.10638976738394365,-1.4595007641365303,-4.805610236220477,-7.66825775656325,11.329496402877693,-5.410757946210273,4.814413438092653,127.5438183743089,6863.632155220464,1.2584503380135228,1.9217618216258066,1.3968160632778193,61.97864220312305,1.406562,1.1847869,3973.7349999999997,3956.5339999999983,3990.0289999999964,3977.1375000000016,3971.242876586447,3932.7936543384653,39.654071679463954,38.53336675838911,-106.30000000000018,-136.1008823529387,-116.63235693187573,14.984927222094974,10.617765575128589,20.680042704869155,10.197153750293703,-42.45700899221356,-23.881994958741338,16.903116330438593,12.398886484836913,21.36318572145396,-71.91836734693888,-2.406599228071948,35.34457133612266,-101.7842968125301,4144.1124900039285,3803.3575099960703,-0.3090909090909091,-0.8,0.18181818181818182,Sell,Strong sell,Buy,,5255120526428.0,32.09207797594359,6.978583805705318,,1.8059891570851265,,18.152427590324823,,,,,,12.942366252812898,8.47399986344388,6.18101171676993,9.93655310507828,,,,,0.994894619714622,0.9921282456300667,0.0,1.344828,4458.964286,4458.964286,,120.55
LICI,Life Insurance Corp. of India,Finance,Life/Health Insurance,India,INR,INR,stock,common,84565.0,12649995000.0,10.000399999999999,400.05,400.0,401.7,399.45,0.01250000000000284,0.05000000000001137,0.0,400.4,290380293.0,468.475,360.75,611.0,428.15,386.5,448.8,385.9,450.2,360.75,725860,6358374.5,11644088.9,8345880.211111112,0.10680793381680946,-0.4850746268656688,-2.664233576642333,-7.137883008356546,3.372093023255817,-6.421052631578945,-10.005061582588148,-8.245412844036695,-8.245412844036695,0.5632745024408562,2.4786873376273104,1.950720715971468,8.346022035063156,1.1513178,1.4355037,410.825000000001,415.7430000000004,414.07199999999995,414.73974999999905,412.18988746701626,418.1530054916417,41.823068730895585,40.10100467676556,-16.849999999999966,-10.928529411765112,-95.24643519126579,33.88570594944433,23.194728195323776,36.05450471908097,20.882849025157164,-4.630839472955358,-3.1614981011760444,17.848616689663437,18.82409389249226,28.34250804104053,-61.723163841807846,-3.6836403033586156,46.90787199918219,-8.210910016849539,428.84286613328277,392.80713386671925,-0.49090909090909096,-0.8,-0.18181818181818182,Sell,Strong sell,Sell,,4998013148010.0,8.42309830211562,0.35763135232245485,,0.5033949160363547,,,,,,,,,5.81197705184635,6.04511300285868,5.4431437946215,,,,,2.53100480890914,2.5087807325639737,0.0,1.195652,535.956522,535.956522,,47.4944
HINDUNILVR,Hindustan Unilever Limited,Consumer Non-Durables,Household/Personal Care,India,INR,INR,stock,common,24989.0,2349590000.0,37.735600000000005,1951.1,1950.0,1955.0,1944.0,0.4582432293275597,8.899999999999864,0.40160642570280886,1950.0333333333335,213458144.39999998,2625.87378974,1926.2,2987.97501195,2051.9,1926.2,2239.3,1926.2,2408.0,1926.2,109404,1201421.000000001,1163246.9333333338,1714698.3222222233,0.08078181533435318,1.0670810670810624,-4.122850122850127,-11.698950036205648,-7.077201504976898,-15.973298880275628,-22.913899149587593,-27.13946445731972,3086.1841911420524,0.6584362139917672,1.3763006554884285,1.2630379150718725,29.587137897200154,0.47880137,0.9007593,1976.4950000000015,2051.242,2125.1339999999996,2207.3636251560547,2037.2763908961688,2183.474400000282,40.48820538581454,44.48348997816169,-10.900000000000091,-67.6782352941209,-74.40063658298926,27.60487820260471,21.127580271966696,86.18606681875274,70.32580775182272,-32.11611340980539,-34.195772265023905,36.60312055575142,13.239917196019583,21.924287833287263,-69.78155339805838,-1.1300293908989654,33.05817128613172,-24.6494667402103,2039.5004116719062,1913.4895883280967,-0.3090909090909091,-0.8,0.18181818181818182,Sell,Strong sell,Buy,harami_bullish;spinning_top_white,4613422534424.0,30.656560419082457,0.8002213659127404,,6.945337113996432,,30.143237729003594,,,,,,43.5863440503812,20.9554946213879,15.7893150932594,21.1814867267303,,,,,2.08810797046091,2.096168102456607,0.0,1.421053,2406.27027,2406.27027,,63.6438
