symbol,close,rsi,adx,tech_rating,perf_1m,above_sma200,score
KOTAKBANK,419.25,61.74740876489349,47.79436708804808,Buy,6.679389312977099,True,6
ELECTCAST,79.9,56.43192963847452,32.805799696326226,Buy,10.511756569847869,True,6
NORTHARC,310.85,60.65118515924189,25.424654883317245,Strong buy,10.859486447931545,True,6
RAMRAT,531.25,56.09433269968793,30.78311571086068,Buy,12.791932059447984,True,6
KDDL,3965.7,62.39587271664399,30.131964350540187,Buy,7.18687496621438,True,6
TEXRAIL,118.26,66.43048846141355,26.98670080126089,Buy,9.166435890335094,True,6
HARSHA,466.8,69.61134433899267,28.18189309503614,Strong buy,9.848217437345577,True,6
AMBICAAGAR,25.44,51.821230904511474,31.43914179773911,Buy,0.355029585798816,True,6
BURNPUR,19.47,64.31117687032611,30.280796612748773,Strong buy,217.61827079934747,True,6
KSL,907.8,53.14202703447029,25.525378904112145,Buy,2.896004533862279,True,6
UNIPARTS,898.0,65.70096922690934,41.84391210945856,Buy,14.409478914511404,True,6
TVSSRICHAK,5340.0,68.07906747828119,42.00320491801704,Strong buy,34.167483229064594,True,6
GUJALKALI,718.75,58.93153754264108,40.149951964542936,Buy,3.54390261470864,True,6
EPIGRAL,1189.8,53.15947084677912,27.18657081884121,Buy,8.578207702135426,True,6
BOSCH_HCIL,1794.0,63.90852045805134,50.16148651867422,Buy,9.044493070751274,True,6
UNICHEMLAB,555.6,55.26477944938411,33.21016873273917,Buy,12.242424242424246,True,6
SAMBHV,128.67,54.98279253076863,36.52282391858596,Buy,8.3080808080808,True,6
SPECTRUM,2611.1,69.08499845509127,27.51083919862214,Strong buy,1.6941891260320925,True,6
AARTIDRUGS,421.5,52.28017212947081,27.342853399647737,Buy,2.554744525547445,True,6
NPST,1716.5,61.091914141995055,27.114937769250712,Buy,13.03173976030555,True,6
DALMIASUG,450.35,52.56468609865914,40.77132371477968,Buy,13.167483352179932,True,6
ARTEMISMED,342.05,68.54971538595356,37.777858187517126,Strong buy,9.333546428000636,True,6
BAJAJHIND,22.66,62.85034724425592,39.11626856340719,Strong buy,29.78235967926689,True,6
VADILALIND,7534.5,54.50352839472443,38.5137276068313,Buy,3.353909465020576,True,6
RENUKA,25.19,60.19361683894185,37.55507207959797,Strong buy,13.21348314606742,True,6
