symbol,latest_oi,prev_oi,change_in_oi,pct_change_oi,volume,fut_value,opt_value,prem_value,underlying_value
GVT&D,52256,40615,11641,28.66,190045,109517.54137,103542321286,24147.21286,4750
POWERINDIA,59678,49489,10189,20.59,117694,87552.66602,87751963571,13512.26071,31135
DIVISLAB,75863,64540,11323,17.54,149056,82100.12304,135023047679,19313.97679,9575
PHOENIXLTD,16716,14802,1914,12.93,6806,5489.07194,4283505975,293.53975,1885
BPCL,29384,26526,2858,10.77,25779,16676.59051,14366627969,2228.72844,303
BDL,54460,49222,5238,10.64,37113,25881.07527,17999923994,3657.04994,1242
NIFTY,12558381,11372205,1186176,10.43,281543687,670661.50827,434799811028969,5271577.01469,23635
BLUESTARCO,29477,26719,2758,10.32,26512,23793.81312,10410414677,1863.17677,1460
BANDHANBNK,54029,49366,4663,9.45,76492,60797.93688,42324787008,8128.81008,171
RADICO,12849,11808,1041,8.82,4235,5027.07559,2344386507,349.11507,4485
HINDPETRO,34311,32081,2230,6.95,13674,18175.09974,8149245671,1319.73502,347
ICICIBANK,225383,210941,14442,6.85,155637,136704.58214,142935656850,14522.0285,1399
ICICIPRULI,31332,29382,1950,6.64,16602,12776.03247,6190107973,859.21973,469
VOLTAS,60098,56421,3677,6.52,32763,22559.77485,12408108622,1878.86122,1144
UNIONBANK,40224,38009,2215,5.83,14145,22254.54851,9635220984,1654.55484,183
TIINDIA,19365,18302,1063,5.81,11350,10770.22278,5156965238,883.85238,2638
NAUKRI,32635,30907,1728,5.59,21619,19741.81297,13761107178,2287.75178,1292
WIPRO,119346,113046,6300,5.57,31547,40969.8051,12578549820,1803.9732,171
INDIANB,22012,20876,1136,5.44,12211,10785.9242,9787079710,1396.6971,859
OIL,15134,14367,767,5.34,12840,11493.07012,8009803494,1455.48494,495
FINNIFTY,13326,12658,668,5.28,15683,1679.21553,24588727954,1837.84954,25695
SWIGGY,93200,88611,4589,5.18,52881,60694.37941,21568673002,4576.66127,275
SBILIFE,39872,37928,1944,5.13,16458,12206.56717,9667450627,1026.40627,1696
MAHABANK,9561,9125,436,4.78,2731,3871.67365,1171806675,191.03175,84
BANKNIFTY,1110313,1060342,49971,4.71,1501668,275830.69829,2576011404402,192709.56402,56777
POLICYBZR,27793,26581,1212,4.56,10105,17829.14437,4757040932,986.31932,1826
NATIONALUM,47455,45401,2054,4.52,31769,22407.37762,20914077787,4067.52787,371
HYUNDAI,24014,22985,1029,4.48,4854,10233.34314,1959860056,314.61056,2220
ULTRACEMCO,65369,62695,2674,4.27,26350,24179.19126,12586460006,1186.31006,11009
VEDL,113940,109380,4560,4.17,33830,9956.12362,10106602385,1882.49135,272
KEI,49947,47949,1998,4.17,48908,36371.86796,38764996219,6013.28719,4697
CGPOWER,36685,35275,1410,4.0,38577,26913.57006,28078244386,4617.10386,910
MAZDOCK,45934,44260,1674,3.78,20490,11944.26321,10631545510,2149.2301,2466
RELIANCE,538981,519362,19619,3.78,260827,151760.8249,158116645375,17711.30375,1294
BANKINDIA,28654,27611,1043,3.78,7472,12502.64912,4384823300,723.073,140
GRASIM,46333,44655,1678,3.76,10430,23865.4023,6325534402,727.94402,3306
