symbol,sector,industry,nifty_sector_index,sector_match_basis,perf_1w,perf_1m,nifty_1w,nifty_1m,sector_1m,rs_vs_nifty_1w,rs_vs_nifty_1m,rs_vs_sector_1m
IDEA,Communications,Wireless Telecommunications,,unmapped,5.616438356164386,21.993670886075943,-1.75,-3.86,,7.37,25.85,
DLF,Finance,Real Estate Development,NIFTY_REALTY,industry,0.3716919417187035,6.306590032280934,-1.75,-3.86,8.76,2.12,10.17,-2.45
PIDILITIND,Process Industries,Industrial Specialties,,unmapped,-4.895522388059701,-4.895522388059701,-1.75,-3.86,,-3.15,-1.04,
ABB,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,-1.788207139533338,-3.532484492327783,-1.75,-3.86,-3.74,-0.04,0.33,0.21
CHOLAFIN,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-1.4964075414618236,-4.728564710799937,-1.75,-3.86,-3.33,0.25,-0.87,-1.4
TATACAP,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,0.0407719488991666,-4.253381893860554,-1.75,-3.86,-3.33,1.79,-0.39,-0.92
JIOFIN,Finance,Financial Conglomerates,NIFTY_FIN_SERVICE,industry,-2.8541666666666643,-11.383504370961615,-1.75,-3.86,-3.33,-1.1,-7.52,-8.05
TECHM,Technology Services,Information Technology Services,NIFTY_IT,industry,-4.355828220858895,-4.927430174411511,-1.75,-3.86,-5.53,-2.61,-1.07,0.6
TRENT,Retail Trade,Apparel/Footwear Retail,NIFTY_FMCG,sector,-3.000000000000003,-10.07242877836794,-1.75,-3.86,-7.86,-1.25,-6.21,-2.21
ICICIAMC,Finance,Investment Managers,NIFTY_FIN_SERVICE,industry,-1.8534805693996577,-2.1880275288923547,-1.75,-3.86,-3.33,-0.1,1.67,1.14
BHEL,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,-3.453401943967987,3.735102592456073,-1.75,-3.86,-3.74,-1.7,7.6,7.48
BOSCHLTD,Producer Manufacturing,Auto Parts: OEM,NIFTY_AUTO,industry,-1.2449392712550609,15.194805194805197,-1.75,-3.86,3.85,0.51,19.05,11.34
UNIONBANK,Finance,Major Banks,NIFTY_BANK,industry,-0.9621621621621628,0.5598243688254722,-1.75,-3.86,-1.58,0.79,4.42,2.14
CGPOWER,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,0.9701202949165696,4.080000000000005,-1.75,-3.86,-3.74,2.72,7.94,7.82
POWERINDIA,Electronic Technology,Electronic Equipment/Instruments,NIFTY_IT,sector,-6.920777279521674,-2.5356080763812803,-1.75,-3.86,-5.53,-5.17,1.32,2.99
BSE,Finance,Investment Banks/Brokers,NIFTY_FIN_SERVICE,industry,2.8484848484848486,-1.1935953420669578,-1.75,-3.86,-3.33,4.6,2.67,2.14
SIEMENS,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,-1.9504206059703693,-0.0960784809486416,-1.75,-3.86,-3.74,-0.2,3.76,3.64
CUMMINSIND,Producer Manufacturing,Auto Parts: OEM,NIFTY_AUTO,industry,-1.050358299793855,-6.753006475485662,-1.75,-3.86,3.85,0.7,-2.89,-10.6
VBL,Consumer Non-Durables,Beverages: Non-Alcoholic,NIFTY_FMCG,industry,0.3090616887130671,-8.636414818151113,-1.75,-3.86,-7.86,2.06,-4.78,-0.78
BPCL,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,-4.253978257444461,-5.313181676534732,-1.75,-3.86,-5.84,-2.5,-1.45,0.53
PNB,Finance,Major Banks,NIFTY_BANK,industry,1.318892479692554,1.745460924480304,-1.75,-3.86,-1.58,3.07,5.61,3.33
LTM,Technology Services,Data Processing Services,NIFTY_IT,industry,-2.4229074889867843,-2.4658740642888595,-1.75,-3.86,-5.53,-0.67,1.39,3.06
APOLLOHOSP,Health Services,Hospital/Nursing Management,NIFTY_PHARMA,industry,-0.1919927720368174,-1.805555555555556,-1.75,-3.86,1.52,1.56,2.05,-3.33
POLYCAB,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,-8.983695652173912,-10.107353730542137,-1.75,-3.86,-3.74,-7.23,-6.25,-6.37
BAJAJHLDNG,Finance,Financial Conglomerates,NIFTY_FIN_SERVICE,industry,-3.7804878048780486,-3.1052631578947367,-1.75,-3.86,-3.33,-2.03,0.75,0.22
BANKBARODA,Finance,Major Banks,NIFTY_BANK,industry,-0.5882352941176494,-5.356214248569948,-1.75,-3.86,-1.58,1.16,-1.5,-3.78
GROWW,Miscellaneous,Investment Trusts/Mutual Funds,,unmapped,1.160621761658036,2.7903548488996583,-1.75,-3.86,,2.91,6.65,
BRITANNIA,Consumer Non-Durables,Food: Specialty/Candy,NIFTY_FMCG,industry,-3.1739961759082216,-7.969104952294412,-1.75,-3.86,-7.86,-1.42,-4.11,-0.11
LODHA,Finance,Real Estate Development,NIFTY_REALTY,industry,-0.2387027738908627,-0.1647446457990115,-1.75,-3.86,8.76,1.51,3.7,-8.92
LENSKART,Health Technology,Medical Specialties,NIFTY_PHARMA,industry,4.781626506024097,22.340425531914885,-1.75,-3.86,1.52,6.53,26.2,20.82
INDIANB,Finance,Major Banks,NIFTY_BANK,industry,-3.273340832395953,-2.211861033718092,-1.75,-3.86,-1.58,-1.52,1.65,-0.63
JINDALSTEL,Non-Energy Minerals,Steel,NIFTY_METAL,industry,-3.3511950327464564,3.206176203451404,-1.75,-3.86,1.12,-1.6,7.07,2.09
TATAPOWER,Utilities,Electric Utilities,NIFTY_ENERGY,industry,5.179110919292188,-3.4469096671949315,-1.75,-3.86,-5.84,6.93,0.41,2.39
PFC,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,3.6702592484707153,-14.652278177458038,-1.75,-3.86,-3.33,5.42,-10.79,-11.32
HDFCLIFE,Finance,Multi-Line Insurance,NIFTY_FIN_SERVICE,industry,-1.1481481481481566,-1.6036866359447088,-1.75,-3.86,-3.33,0.6,2.26,1.73
MUTHOOTFIN,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-3.3433333333333395,-0.0103448275862131,-1.75,-3.86,-3.33,-1.59,3.85,3.32
GAIL,Utilities,Gas Distributors,NIFTY_ENERGY,industry,0.9688022605386118,-0.4095330185996239,-1.75,-3.86,-5.84,2.72,3.45,5.43
ZYDUSLIFE,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,-1.86755761158228,3.937936666364223,-1.75,-3.86,1.52,-0.12,7.8,2.42
SBIFUNDS,Finance,Investment Managers,NIFTY_FIN_SERVICE,industry,-3.541051900711678,-2.337434094903331,-1.75,-3.86,-3.33,-1.79,1.52,0.99
TMPV,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-3.389029003783102,-11.173913043478263,-1.75,-3.86,3.85,-1.64,-7.31,-15.02
CIPLA,Health Technology,Pharmaceuticals: Other,NIFTY_PHARMA,industry,-2.5969455978605174,-6.296547054840894,-1.75,-3.86,1.52,-0.85,-2.44,-7.82
CANBK,Finance,Major Banks,NIFTY_BANK,industry,-1.7339218158890202,-4.809894640403102,-1.75,-3.86,-1.58,0.02,-0.95,-3.23
LGEINDIA,Consumer Durables,Electronics/Appliances,NIFTY_AUTO,sector,-1.5773984696880492,5.949439270100747,-1.75,-3.86,3.85,0.17,9.81,2.1
GVT&D,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,7.954545454545454,8.777795589346649,-1.75,-3.86,-3.74,9.7,12.64,12.52
ENRIN,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,-0.9256965944272474,-7.243478260869567,-1.75,-3.86,-3.74,0.82,-3.38,-3.5
ABCAPITAL,Finance,Multi-Line Insurance,NIFTY_FIN_SERVICE,industry,-1.8665018541409173,-5.262529832935563,-1.75,-3.86,-3.33,-0.12,-1.4,-1.93
IRFC,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-1.6078713702903809,-8.164408108410804,-1.75,-3.86,-3.33,0.14,-4.3,-4.83
PAYTM,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-1.1249259917110717,17.168315442363014,-1.75,-3.86,-3.33,0.63,21.03,20.5
HEROMOTOCO,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-4.928698752228164,-3.744811405883415,-1.75,-3.86,3.85,-3.18,0.12,-7.59
VEDL,Non-Energy Minerals,Aluminum,NIFTY_METAL,industry,-2.857142857142857,-0.7118087242197441,-1.75,-3.86,1.12,-1.11,3.15,-1.83
HDFCAMC,Finance,Investment Managers,NIFTY_FIN_SERVICE,industry,-5.1617903507072205,-3.421468034727696,-1.75,-3.86,-3.33,-3.41,0.44,-0.09
MARICO,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,0.0911134058191095,-4.303385794761608,-1.75,-3.86,-7.86,1.84,-0.44,3.56
UNITDSPR,Consumer Non-Durables,Beverages: Alcoholic,NIFTY_FMCG,industry,-3.3621904570163017,-5.337891138574812,-1.75,-3.86,-7.86,-1.61,-1.48,2.52
OFSS,Technology Services,Packaged Software,NIFTY_IT,industry,-4.615384615384615,1.1158798283261802,-1.75,-3.86,-5.53,-2.87,4.98,6.65
INDHOTEL,Consumer Services,Hotels/Resorts/Cruise lines,NIFTY_FMCG,sector,-1.1192748746824113,-2.1672667980161755,-1.75,-3.86,-7.86,0.63,1.69,5.69
GMRAIRPORT,Transportation,Other Transportation,,unmapped,1.5706806282722514,-8.92018779342723,-1.75,-3.86,,3.32,-5.06,
LLOYDSME,Non-Energy Minerals,Steel,NIFTY_METAL,industry,-0.1498335183129881,-13.07729468599034,-1.75,-3.86,1.12,1.6,-9.22,-14.2
LAURUSLABS,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,3.0705701731166286,5.924918389553868,-1.75,-3.86,1.52,4.82,9.78,4.4
TATACONSUM,Consumer Non-Durables,Food: Specialty/Candy,NIFTY_FMCG,industry,-2.2554216867469856,-6.292737017187212,-1.75,-3.86,-7.86,-0.51,-2.43,1.57
ASHOKLEY,Producer Manufacturing,Trucks/Construction/Farm Machinery,NIFTY_INFRA,industry,-4.2492917847025495,-4.519774011299435,-1.75,-3.86,-3.74,-2.5,-0.66,-0.78
AMBUJACEM,Non-Energy Minerals,Construction Materials,NIFTY_INFRA,industry,-1.410891089108908,-9.063926940639268,-1.75,-3.86,-3.74,0.34,-5.2,-5.32
INDUSTOWER,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-3.3549222797927434,-3.103896103896101,-1.75,-3.86,-3.33,-1.6,0.76,0.23
MAZDOCK,Producer Manufacturing,Trucks/Construction/Farm Machinery,NIFTY_INFRA,industry,-0.5884723901652523,-2.5138339920948582,-1.75,-3.86,-3.74,1.16,1.35,1.23
IDBI,Finance,Major Banks,NIFTY_BANK,industry,-11.16100766703176,-4.068598462448253,-1.75,-3.86,-1.58,-9.41,-0.21,-2.49
MEESHO,Retail Trade,Apparel/Footwear Retail,NIFTY_FMCG,sector,2.456310679611652,13.96328293736502,-1.75,-3.86,-7.86,4.21,17.82,21.82
JSWENERGY,Utilities,Electric Utilities,NIFTY_ENERGY,industry,0.4770992366412214,-6.149732620320855,-1.75,-3.86,-5.84,2.23,-2.29,-0.31
MAXHEALTH,Health Services,Hospital/Nursing Management,NIFTY_PHARMA,industry,-2.837573385518591,-7.196261682242991,-1.75,-3.86,1.52,-1.09,-3.34,-8.72
LUPIN,Health Technology,Pharmaceuticals: Other,NIFTY_PHARMA,industry,-3.903753081910328,-12.668049792531129,-1.75,-3.86,1.52,-2.15,-8.81,-14.19
MANKIND,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,-3.040228437053837,-4.979423868312757,-1.75,-3.86,1.52,-1.29,-1.12,-6.5
MANIPALHOS,Health Services,Hospital/Nursing Management,NIFTY_PHARMA,industry,-6.142297650130542,10.378444768557614,-1.75,-3.86,1.52,-4.39,14.24,8.86
DRREDDY,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,-1.3287612516073726,-1.2864493996569468,-1.75,-3.86,1.52,0.42,2.57,-2.81
NYKAA,Retail Trade,Internet Retail,NIFTY_FMCG,sector,-1.7715684862451326,2.850248831247169,-1.75,-3.86,-7.86,-0.02,6.71,10.71
AUROPHARMA,Health Technology,Pharmaceuticals: Other,NIFTY_PHARMA,industry,-0.4705882352941176,7.081830263907354,-1.75,-3.86,1.52,1.28,10.94,5.56
BHARATFORG,Producer Manufacturing,Metal Fabrication,NIFTY_INFRA,industry,-3.48265895953757,-9.330738947463688,-1.75,-3.86,-3.74,-1.73,-5.47,-5.59
GODREJCP,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,-4.027515810495945,-19.68430826369545,-1.75,-3.86,-7.86,-2.28,-15.82,-11.82
PERSISTENT,Technology Services,Information Technology Services,NIFTY_IT,industry,-1.0940140531886506,1.6453382084095065,-1.75,-3.86,-5.53,0.66,5.51,7.18
DIXON,Electronic Technology,Electronic Production Equipment,NIFTY_IT,sector,-4.600811907983762,-0.704225352112676,-1.75,-3.86,-5.53,-2.85,3.16,4.83
COFORGE,Technology Services,Information Technology Services,NIFTY_IT,industry,-1.7780688057220548,9.99548736462094,-1.75,-3.86,-5.53,-0.03,13.86,15.53
MCX,Finance,Investment Banks/Brokers,NIFTY_FIN_SERVICE,industry,-0.5386744442129672,26.91781862372779,-1.75,-3.86,-3.33,1.21,30.78,30.25
SHREECEM,Non-Energy Minerals,Construction Materials,NIFTY_INFRA,industry,-1.885193814869731,-12.122936824132044,-1.75,-3.86,-3.74,-0.14,-8.26,-8.38
NAUKRI,Technology Services,Internet Software/Services,NIFTY_IT,industry,-3.2209737827715355,4.454685099846382,-1.75,-3.86,-5.53,-1.47,8.31,9.98
FEDERALBNK,Finance,Major Banks,NIFTY_BANK,industry,-1.671428571428578,-2.5622876557191425,-1.75,-3.86,-1.58,0.08,1.3,-0.98
RECLTD,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-0.1727386934673224,-12.184003315375042,-1.75,-3.86,-3.33,1.58,-8.32,-8.85
POLICYBZR,Technology Services,Internet Software/Services,NIFTY_IT,industry,-1.029810298102981,14.561766735679774,-1.75,-3.86,-5.53,0.72,18.42,20.09
AUBANK,Finance,Regional Banks,NIFTY_BANK,industry,-0.9319062557667382,-1.032353212277633,-1.75,-3.86,-1.58,0.82,2.83,0.55
OIL,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,2.144329896907212,11.26333520494104,-1.75,-3.86,-5.84,3.89,15.12,17.1
LTF,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-2.2045995241871497,-2.6369808937312382,-1.75,-3.86,-3.33,-0.45,1.22,0.69
INDUSINDBK,Finance,Major Banks,NIFTY_BANK,industry,-0.6274900398406329,-1.2471543106008027,-1.75,-3.86,-1.58,1.12,2.61,0.33
SAIL,Non-Energy Minerals,Steel,NIFTY_METAL,industry,-5.051020408163268,5.379388448471121,-1.75,-3.86,1.12,-3.3,9.24,4.26
BHARTIHEXA,Communications,Wireless Telecommunications,,unmapped,0.2783171521035569,1.9276315789473653,-1.75,-3.86,,2.03,5.79,
NAM_INDIA,Finance,Investment Managers,NIFTY_FIN_SERVICE,industry,-0.0924369747899083,-0.3687253833905861,-1.75,-3.86,-3.33,1.66,3.49,2.96
SWIGGY,Transportation,Air Freight/Couriers,,unmapped,-1.4829372878327796,-4.569055036344753,-1.75,-3.86,,0.27,-0.71,
NHPC,Utilities,Electric Utilities,NIFTY_ENERGY,industry,-1.0688216892596365,-2.064516129032251,-1.75,-3.86,-5.84,0.68,1.8,3.78
HINDPETRO,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,-3.878116343490305,-11.693599694617632,-1.75,-3.86,-5.84,-2.13,-7.83,-5.85
SRF,Process Industries,Industrial Specialties,,unmapped,-1.5996878657822864,-3.9201493390224416,-1.75,-3.86,,0.15,-0.06,
ICICIGI,Finance,Specialty Insurance,NIFTY_FIN_SERVICE,industry,-5.15015974440894,-9.82321851649352,-1.75,-3.86,-3.33,-3.4,-5.96,-6.49
WAAREEENER,Electronic Technology,Semiconductors,NIFTY_IT,sector,-1.1115812146621058,-3.48736814444987,-1.75,-3.86,-5.53,0.64,0.37,2.04
IDFCFIRSTB,Finance,Regional Banks,NIFTY_BANK,industry,1.5258215962441282,1.7647058823529411,-1.75,-3.86,-1.58,3.28,5.62,3.34
NTPCGREEN,Utilities,Alternative Power Generation,NIFTY_ENERGY,industry,-1.3496932515337512,-3.174950733523106,-1.75,-3.86,-5.84,0.4,0.69,2.67
APARINDS,Electronic Technology,Electronic Equipment/Instruments,NIFTY_IT,sector,-0.7932043204320433,9.357559221133574,-1.75,-3.86,-5.53,0.96,13.22,14.89
NMDC,Non-Energy Minerals,Other Metals/Minerals,NIFTY_METAL,industry,-2.419076143301473,-1.3853317811408752,-1.75,-3.86,1.12,-0.67,2.47,-2.51
HAVELLS,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,-7.241659886086249,-10.67230841560884,-1.75,-3.86,-3.74,-5.49,-6.81,-6.93
UNOMINDA,Producer Manufacturing,Auto Parts: OEM,NIFTY_AUTO,industry,-3.351824361278232,-2.598425196850393,-1.75,-3.86,3.85,-1.6,1.26,-6.45
PIRAMALFIN,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,0.1481416931724147,8.830492424242424,-1.75,-3.86,-3.33,1.9,12.69,12.16
YESBANK,Finance,Major Banks,NIFTY_BANK,industry,0.0444247001332652,-0.7054673721340394,-1.75,-3.86,-1.58,1.79,3.15,0.87
BAJAJHFL,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,0.0119047619047679,-2.9347198151357508,-1.75,-3.86,-3.33,1.76,0.93,0.4
GLENMARK,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,-0.2217741935483871,8.774012044485469,-1.75,-3.86,1.52,1.53,12.63,7.25
ASTERDM,Health Services,Hospital/Nursing Management,NIFTY_PHARMA,industry,4.199077125906397,-5.944305605141013,-1.75,-3.86,1.52,5.95,-2.08,-7.46
WELCORP,Producer Manufacturing,Industrial Machinery,NIFTY_INFRA,industry,8.402835696413678,42.68854978592601,-1.75,-3.86,-3.74,10.15,46.55,46.43
FORTIS,Health Services,Hospital/Nursing Management,NIFTY_PHARMA,industry,-0.3949100482667861,-1.3043478260869563,-1.75,-3.86,1.52,1.36,2.56,-2.82
