symbol,company,sector,industry,nse_sector,sector_match_basis,market_cap,cmp,previous_close,ema20,ema50,ema100,ema200,sma20,sma50,sma100,sma200,supertrend,ichimoku_signal,trend_label,trend_score,rsi14,macd,macd_signal,macd_hist,adx14,roc20,stoch_rsi,stoch_rsi_d,williams_r,cci20,momentum_score,volume,avg_volume_10d,avg_volume_30d,relative_volume,delivery_pct,value_traded,turnover_cr,float_pct,obv,cmf,volume_score,support1,support2,resistance1,resistance2,pivot,vwap,atr14,bb_upper,bb_lower,high_1m,low_1m,high_3m,low_3m,high_6m,low_6m,high_52w,low_52w,high_all,nearest_overhead,nearest_overhead_ref,overhead_supply_pct,headroom_to_52w_high_pct,dist_52w_low_pct,swing_high_20d,swing_low_20d,swing_low_50d,base_high,base_low,base_length_days,breakout_20d_high,volume_20d_avg,volume_ratio_vs_20d,consolidation_atr_pct,pct_from_base_high,entry_low,entry_high,stop_loss,target1,target2,target3,risk_reward,rs_rank,return_1m,return_3m,dist_52w_high_pct,volatility_w,volatility_m,beta_1y,rs_vs_nifty_1m,rs_vs_sector_1m,pe,pb,peg,ev_ebitda,roe,roce,debt_equity,revenue_growth,profit_growth,operating_margin,fcf,fundamental_score,revenue_surprise,profit_surprise,eps_growth,margin_expansion,guidance,order_book_growth,earnings_score,promoter_holding,promoter_pledge,fii_holding,dii_holding,mf_holding,insider_buying,institution_score,news_count_7d,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,in_oi_spurt,oi_change_pct,fno_score,pcr,max_pain,atm_iv,liquidity_sweep,smart_money_score,technical_score,fundamental_score_final,earnings_score_final,news_score_final,sector_score,macro_score,risk_score,value_z,momentum_z,quality_z,lowvol_z,growth_z,size_z,composite_factor_z,composite_factor_rank,earnings_within_21d,days_to_earnings,event_risk_score,tech_rating,analyst_rec,price_target_avg
RELIANCE,Reliance Industries Limited,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,17890016640625.0,1301.1,1309.5,,1309.169534703086,,1355.5843404285783,1308.119999999999,1303.421999999998,1324.179999999999,1388.930500000001,,,Bearish,0.0,48.39177677162779,-0.3240289410616697,-0.5142713332942297,0.1902,12.624819095963014,0.2388289676425199,76.13702848593421,79.96971163104287,-51.45161290322595,-46.57047815348386,60,1491332.0,11928754.7,10840630.09999998,0.1193910219845928,68.26,1940372065.2,194.04,48.6291,,,33,1297.26,1293.43,1305.86,1310.63,1302.03,1302.0333333333333,20.89274511149906,1334.3526209136216,1281.8873790863763,1333.0,1271.0,1345.9,1249.8,1473.4,1249.8,1611.8,1249.8,1611.8,1333.0,1m high,2.45,23.88,4.1,1333.0,1271.0,1249.8,,,,False,10176185.4,0.148,3.125,,1295.88,1306.32,1260.55,1611.8,1652.35,1692.89,7.66,51.0,-1.4318181818181888,2.0470588235294045,-19.28,1.5833038439492495,1.4528017716831754,0.83482224,2.29,4.69,23.562072506206977,,,9.746088025574604,,,,15.00336391405993,-8.318252305321916,11.096072765804,,20,,,-8.318252305321916,,,,67,,,,,,,,0,,,,,,True,0.89,3.0,,,,,3.0,31,20,67,,2.0,30,40,-0.08,-0.32,0.09,0.99,-0.05,-2.35,0.12,64.0,False,38.0,0.0,Sell,1.083333,1655.833333
BHARTIARTL,Bharti Airtel Limited,Communications,Wireless Telecommunications,,unmapped,11488834617188.0,1830.8,1854.0,,1901.6044353363588,,1902.2305423181688,1903.9949999999983,1919.041999999998,1882.158,1935.2124999999976,,,Bearish,0.0,39.20162555432994,-24.092598086354883,-15.535743547739155,-8.5569,27.37260908893633,-3.748488512696491,42.7608954865284,43.3272101996611,-86.78321678321687,-112.40666583658836,20,649246.0,6430189.399999997,6439578.533333338,0.0962232900360195,75.35,1188639576.8,118.86,50.74249999999992,,,33,1823.6,1816.4,1843.4,1856.0,1836.2,1836.2,34.268895115963474,2001.337723919144,1806.6522760808532,2005.8,1811.9,2031.0,1768.6,2031.0,1740.5,2174.5,1740.5,2174.5,2005.8,1m high,9.56,18.77,5.19,2005.8,1811.9,1811.9,,,,False,6624491.8,0.1,5.877,,1822.23,1839.37,1794.77,2005.8,2041.83,2077.87,4.86,50.0,-5.54609709539287,1.76764869371873,-15.81,1.1640508472840492,1.6708452033417465,0.81528974,-1.83,,38.8272919299972,7.058679378458374,,10.63449616440331,20.5404798700854,9.48810774848296,1.24512607290667,19.630110459091863,-18.80047804538676,32.1100317065312,18.021984205791263,60,,,-18.80047804538676,,,,67,,,,,,,,0,,,,,,True,2.37,3.0,,,,,3.0,15,60,67,,0.0,30,40,-0.14,-0.24,0.01,0.87,-0.07,-2.35,0.08,58.0,False,58.0,0.0,Strong sell,1.166667,2318.424242
HDFCBANK,HDFC Bank Limited,Finance,Major Banks,NIFTY_BANK,industry,10992597548783.0,706.6,710.5,,740.7482839813083,,815.1355876250764,718.8775000000006,752.3220000000017,762.8905000000024,839.0392499999981,,,Bearish,0.0,37.12133369185851,-11.039900054711666,-11.635040190611528,0.5951,24.16732340307622,-2.832783278327836,88.03402731613691,76.17183622802703,-80.3636363636363,-107.97664667633632,40,3431011.0,30156034.7,26763969.9,0.108699716364666,62.94,2424352372.6,242.44,99.624,,,33,705.1,703.6,708.5,710.4,707.0,707.0,11.358420193747472,736.9300753010136,700.8249246989876,739.75,698.5,843.0,698.5,848.9,698.5,1020.5,698.5,1020.5,739.75,1m high,4.69,44.42,1.16,739.75,698.5,698.5,,,,False,24885843.3,0.139,3.423,,703.76,709.44,692.82,739.75,753.53,767.31,2.41,36.0,-3.601637107776259,-4.059742023082142,-30.76,0.8718341120600895,1.3297409825406166,1.1567376,0.12,-2.21,13.806174286830794,1.7948988902413996,1.2263477988502969,,13.7540298886995,6.82785576408465,0.9333100337634852,1.754463853655062,11.34558903513542,34.982694035678,,80,,,11.34558903513542,,,,67,,,,,,,,0,,,,,,True,0.83,3.0,,,,,3.0,23,80,67,,23.0,30,40,0.49,-0.6,0.07,0.83,-0.14,-2.35,0.13,65.0,False,41.0,0.0,Sell,1.125,1005.977273
ICICIBANK,ICICI Bank Limited,Finance,Regional Banks,NIFTY_BANK,industry,10213190619141.0,1410.1,1427.5,,1410.9009323659122,,1368.2703189910455,1422.975,1425.4100000000003,1360.6920000000016,1356.7179999999987,,,Neutral,50.0,45.16200476851185,1.2013868579499558,3.111583974641058,-1.9102,14.635133883093896,-1.391608391608398,26.79004130542944,37.59418040879966,-86.58777120315591,-56.1297539149958,0,1101824.0,8515182.400000036,9286865.566666668,0.1197202111163103,64.6,1553682022.4,155.37,97.1723,,,33,1404.7,1399.3,1420.2,1430.3,1414.8,1414.8,21.003264533857383,1447.7729737076247,1398.177026292375,1454.0,1391.5,1480.0,1286.5,1480.0,1187.6,1480.0,1187.6,1500.0,1454.0,1m high,3.11,4.96,18.74,1454.0,1391.5,1367.7,,,,False,8069882.75,0.137,3.119,,1404.85,1415.35,1381.0,1480.0,1509.1,1538.2,2.4,68.0,-2.818745692625781,10.917957995752378,-4.72,1.1467180004287456,1.3416686522661154,0.966912,0.9,-1.43,18.22776628748707,2.65867401494676,2.496254944233136,,15.796816290169,9.74115748257219,0.594743890036865,5.080821540326999,7.369882026370579,34.55734059748943,,80,,,7.369882026370579,,,,100,,,,,,,,0,,,,,,True,1.06,3.0,,,,,3.0,27,80,100,,23.0,30,40,-0.04,-0.02,0.24,0.87,-0.11,-2.35,0.19,73.0,False,41.0,0.0,Sell,1.054348,1751.021739
SBIN,State Bank of India,Finance,Regional Banks,NIFTY_BANK,industry,9387538672852.0,1008.5,1005.9,,1038.1660902186984,,1012.1042551460308,1044.5700000000002,1041.166,1030.142,1040.0362500000003,,,Bearish,0.0,37.42733247571442,-8.649301625775934,-2.857908247203535,-5.7914,14.357464862314034,-4.134980988593156,2.3759757868919382,2.515260031998018,-87.19611021069694,-167.4008490346642,0,1611654.0,6813165.400000018,9076211.933333354,0.2106662268740416,64.97,1625353059.0,162.54,44.7923,,,33,1003.9,999.3,1011.3,1014.1,1006.7,1006.7,17.528961250228473,1086.6757763257867,1002.4642236742136,1113.3,1000.6,1124.5,993.0,1124.5,933.9,1234.7,810.4,1234.7,1113.3,1m high,10.39,22.43,24.44,1086.8,1000.6,1000.6,,,,False,7632821.45,0.212,5.371,,1004.12,1012.88,990.97,1086.8,1104.33,1121.86,4.47,48.0,-6.629015831867412,0.5784382168145961,-18.32,1.4730054832418062,1.604793928482072,0.8965335,-2.91,-5.24,10.798106985309865,1.4967813412915103,2.207789021907111,,15.092639252993202,6.764459533435691,1.31899282266467,6.557984119640567,4.927771998139533,28.40123439848117,,60,,,4.927771998139533,,,,100,,,,,,,,0,,,,,,True,0.88,3.0,,,,,3.0,7,60,100,,23.0,30,40,0.63,-0.14,-0.1,0.94,-0.08,-2.35,0.25,79.0,False,58.0,0.0,Sell,1.225,1263.047619
TCS,Tata Consultancy Services Limited,Technology Services,Information Technology Services,NIFTY_IT,industry,8324856950724.0,2261.0,2270.0,,2305.0559127713727,,2552.689476098265,2314.0000000000005,2279.0860000000034,2289.1150000000016,2601.249499999993,,,Bearish,0.0,43.69952541127943,-4.293570533607635,4.661706465542511,-8.9553,12.529071844810144,-0.3964757709251101,17.629783795232864,31.81154669892801,-88.99613899613907,-117.46134600500292,0,587597.0,2288306.0,2891221.4,0.2319119588877514,52.3,1328556817.0,132.86,28.210400000000003,,,33,2245.36,2229.73,2275.26,2289.53,2259.63,2259.633333333333,57.51617177345436,2396.4131542899213,2231.58684571008,2472.9,2243.9,2495.0,1976.8,2614.0,1976.8,3350.0,1976.8,4592.25,2472.9,1m high,9.37,48.16,14.38,2445.8,2243.8999,1976.8,,,,False,2518282.05,0.234,3.701,,2246.62,2275.38,2203.48,2445.8,2503.32,2560.83,3.21,58.0,-4.8,5.099242318598048,-32.51,1.993335756425191,2.3237245742800665,1.0427408,-1.08,0.57,16.42703012954177,7.461709319526431,15.68072774678146,10.736007438982709,47.9890914172003,44.2125262461657,0.104302536644988,7.695160610272186,1.067516881423239,24.8826393193624,16.31238086142894,80,,,1.067516881423239,,,,67,,,,,,,,0,,,,,,True,0.82,3.0,,,,,3.0,7,80,67,,35.0,30,40,0.38,-0.41,1.21,0.6,-0.12,-2.35,0.33,85.0,False,36.0,0.0,Strong sell,1.590909,2440.069767
BAJFINANCE,Bajaj Finance Limited,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,6602627431641.0,1056.3,1060.0,,1053.891126755165,,987.0979382383804,1076.535,1066.3420000000008,997.6160000000004,977.8507500000014,,,Bullish,67.0,44.43340744982357,-4.197883095685029,0.8637840481184575,-5.0617,16.950848296985573,-2.645161290322585,29.125837844018363,21.172439095636573,-70.22160664819947,-97.95653093920816,0,337889.0,4756276.0,6936079.233333333,0.067584058283797,53.95,356912150.7,35.69,43.735,,,33,1051.0,1045.7,1060.6,1064.9,1055.3,1055.3,20.63299169031179,1108.346650381574,1044.7233496184256,1107.0,1034.8,1176.4,868.5,1176.4,787.9,1176.4,787.9,1176.4,1107.0,1m high,4.8,11.37,34.07,1107.0,1034.8,993.4,,,,False,4334774.8,0.078,3.873,,1051.14,1061.46,1035.67,1107.0,1127.63,1148.27,2.46,78.0,-5.094339622641513,18.672059319177613,-10.21,1.5682350581024536,1.6720004637610002,1.6863637,-1.37,-2.06,32.43168560024562,,2.028444668139008,17.024689465964943,,,,17.7963262169719,16.05202209157313,43.7952675381863,,40,,,16.05202209157313,,,,100,,,,,,,,0,,,,,,True,0.26,3.0,,,,,3.0,33,40,100,,27.0,30,55,-0.29,0.24,0.73,0.44,-0.01,-2.35,0.22,77.0,False,49.0,0.0,Sell,1.455882,1170.30303
LT,Larsen & Toubro Limited,Industrial Services,Engineering & Construction,NIFTY_INFRA,industry,5456684908447.0,3967.6,3999.0,,4001.988624321244,,3936.769352752541,4037.280000000001,3973.324,4002.183999999997,3982.5630000000015,,,Bearish,17.0,43.82697678290064,-5.260279262788117,8.544431736391289,-13.8047,13.890317955070635,-1.745870582699785,11.305276146592265,6.828393851369556,-93.53499406880186,-123.53851053184962,0,131132.0,1089265.9000000062,1413071.733333334,0.1085745422455994,60.68,520279323.2,52.03,84.84089999999999,,,33,3956.9,3946.2,3983.5,3999.4,3972.8,3972.8,52.05514323687259,4128.598598324739,3945.961401675264,4125.3,3956.7,4272.3,3720.0,4272.3,3288.1,4440.0,3288.1,4440.0,4125.3,1m high,3.97,11.91,20.67,4125.2998,3956.7,3720.0,,,,False,1248662.8,0.111,3.447,,3954.59,3980.61,3915.54,4125.3,4177.35,4229.41,3.03,50.0,-1.794510036880275,1.6290983606557354,-10.64,1.0074909674238035,1.2318738318056484,1.3837942,1.93,2.06,32.91248444628785,,7.265226794179282,18.84867857657489,,,,9.778357823020736,4.526142374057053,8.47399986344388,,20,,,4.526142374057053,,,,67,,,,,,,,0,,,,,,True,2.11,3.0,,,,,3.0,13,20,67,,90.0,30,55,-0.18,-0.13,0.05,0.69,-0.14,-2.35,0.06,55.0,False,57.0,0.0,Sell,1.344828,4458.964286
LICI,Life Insurance Corp. of India,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,5252910472412.0,414.95,411.5,,416.17293324518056,,419.4713539927951,415.560000000001,420.3000000000003,414.8569999999998,416.5207499999989,,,Bearish,17.0,49.63553787599137,-0.6287970671920675,-0.6825782581838498,0.0538,10.610170900933705,-0.0842764266795142,37.292733269794034,37.0161777149474,-61.82669789227171,-22.07032991981044,20,2121233.0,6577858.9,15285307.666666666,0.2814618373899037,50.78,880205633.35,88.02,10.0007,,,33,412.89,410.82,416.64,418.32,414.57,414.56666666666666,8.586830843384213,424.3583862154801,406.761613784522,428.15,392.15,450.2,385.9,450.2,360.75,468.475,360.75,611.0,428.15,1m high,3.18,12.9,15.02,428.15,404.7,385.9,428.15,404.7,20.0,False,9593062.25,0.222,2.753,-3.211,412.8,417.1,400.41,468.48,483.02,497.56,3.68,53.0,5.46448087431694,2.684978965602565,-11.43,1.4024764275303827,2.06957314627753,1.1388202,9.18,8.49,8.736819498719848,,0.3755807387790938,,,,,10.528036912872963,23.284584754517933,5.81197705184635,,40,,,23.284584754517933,,,,67,,,,,,,,0,,,,,,True,0.31,3.0,,,,,3.0,21,40,67,,27.0,30,40,1.45,-0.23,0.01,0.68,-0.13,-2.35,0.36,87.0,False,59.0,0.0,Neutral,1.1875,536.541667
HINDUNILVR,Hindustan Unilever Limited,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,4638093243164.0,1976.0,1960.0,,2067.178257612879,,2200.796178309219,2014.4450000000013,2084.706,2150.754999999999,2223.0811514013053,,,Bearish,0.0,38.87968917062955,-34.27092319294752,-32.904452815651894,-1.3665,39.05876587006209,-2.226620484908461,60.92241683577069,46.718414479058566,-74.7783251231528,-97.9198150946791,40,178554.0,1168453.700000001,1342485.4666666673,0.1425516419776958,51.83,352822704.0,35.28,37.735600000000005,,,33,1961.0,1946.0,1986.7,1997.4,1971.7,1971.7,30.13082783255357,2089.3242220843017,1939.5657779157016,2097.0,1950.4,2239.3,1950.4,2408.0,1950.4,2625.87378974,1950.4,2987.97501195,2097.0,1m high,6.12,32.89,1.31,2092.0,1950.4,1950.4,,,,False,1144683.05,0.157,5.346,,1968.47,1983.53,1935.33,2092.0,2132.67,2173.33,2.85,28.0,-5.141375834093414,-7.442971567754934,-24.75,1.1877757772674975,1.2657296691217377,0.44048664,-1.42,2.81,31.047800414180173,,0.8048709701795117,30.30443151364913,,,,3.8261794518833687,38.524122740193526,20.9554946213879,,60,,,38.524122740193526,,,,67,,,,,,,,0,,,,,,True,-0.57,3.0,,,,,3.0,23,60,67,,16.0,30,30,0.12,-0.58,0.33,1.15,-0.09,-2.35,0.19,73.0,False,50.0,0.0,Sell,1.434211,2408.702703
