symbol,close,perf_1m,pct_change_oi,change_in_oi,tot_volume,tot_turnover,latest_oi,in_oi_spurt,fno_score
ATHERENERG,1616.3,33.888336646785945,179.45,10031.0,8514.0,16839.535275,5590.0,True,6
SAGILITY,46.34,6.897347174163788,25.78,1814.0,8773.0,12673.8048,7037.0,True,6
OFSS,12190.0,6.920445574949566,21.61,4302.0,9961.0,25178.8577,19903.0,True,6
HAVELLS,1222.9,-0.5853182668075618,16.81,3228.0,5800.0,12162.37,19204.0,True,5
BDL,1306.0,2.940017340584847,16.8,5451.0,11392.0,9018.0602525,32451.0,True,5
PERSISTENT,5875.0,6.616579558652736,16.42,5799.0,14717.0,16826.0633375,35320.0,True,5
COFORGE,2014.6,17.127906976744182,15.49,6669.0,17540.0,28892.9545325,43067.0,True,5
TVSMOTOR,4304.2,7.256416645900818,14.49,8533.0,19768.0,24139.970295,58895.0,True,5
LTM,4675.0,6.467774994306536,11.88,3838.0,5237.0,8059.12242,32317.0,True,5
SUPREMEIND,3636.9,6.99596952134389,11.6,1910.0,10555.0,10926.115725,16468.0,True,5
DIVISLAB,9239.0,24.372349734132055,11.11,6215.0,51915.0,49873.26456,55946.0,True,5
ICICIGI,1562.0,-8.063566804002354,10.65,2589.0,6223.0,9111.6586925,24315.0,True,5
COALINDIA,401.0,-2.917322358068033,10.5,10608.0,21773.0,11629.0809,101021.0,True,5
SONACOMS,815.0,13.50974930362117,10.23,1658.0,10026.0,20280.6772525,16201.0,True,5
ALKEM,5355.0,-6.036146692402176,9.05,1259.0,3979.0,7448.8464375,13912.0,True,3
BANKINDIA,144.0,5.109489051094891,8.9,2119.0,6400.0,12233.559,23818.0,True,3
TECHM,1640.9,-1.2101143889223305,8.71,3502.0,16315.0,21525.01254,40206.0,True,3
TATASTEEL,186.5,1.6348773841961852,8.02,11296.0,88279.0,78074.308125,140816.0,True,3
SHREECEM,24000.0,-10.447761194029852,7.24,1197.0,3828.0,6879.8210025,16544.0,True,3
MARUTI,13376.0,-2.9317851959361394,7.03,5987.0,58675.0,34280.939135,85216.0,True,3
PRESTIGE,1588.0,-6.367924528301887,6.92,1149.0,3294.0,8077.999455,16611.0,True,3
INDHOTEL,706.4,-4.151967435549528,6.88,2273.0,7055.0,11043.5454,33019.0,True,3
ANGELONE,294.0,-2.9702970297029703,6.5,1512.0,11158.0,26844.58325,23278.0,True,3
PIIND,2420.1,-10.914378266951337,6.45,2032.0,7197.0,5205.7636575,31508.0,True,3
MPHASIS,2455.0,0.0,6.32,1242.0,2154.0,4214.614305,19650.0,True,3
UNIONBANK,186.0,10.556348074179738,6.22,2108.0,14314.0,18979.7511525,33881.0,True,3
HINDZINC,622.0,17.402793506983777,6.14,3359.0,43343.0,48107.09505,54706.0,True,3
INDIGO,5166.0,-2.159090909090909,6.13,3890.0,23424.0,25771.337835,63506.0,True,3
BLUESTARCO,1480.0,-9.75609756097561,6.09,1392.0,6650.0,7170.9510925,22868.0,True,3
ADANIPOWER,212.63,1.6055813064462106,6.07,4294.0,109045.0,152080.061345,70753.0,True,3
NATIONALUM,394.95,17.8955223880597,6.05,2137.0,15048.0,21535.920375,35337.0,True,3
CONCOR,516.0,-1.7142857142857142,5.94,1402.0,4360.0,8166.232125,23612.0,True,3
VOLTAS,1200.0,-8.473800625429023,5.89,2832.0,22939.0,22877.340825,48059.0,True,3
KPITTECH,609.4,-0.0983606557377086,5.81,1451.0,6292.0,8284.707375,24980.0,True,3
360ONE,1200.0,6.354692900824253,5.49,633.0,2624.0,3285.80455,11535.0,True,3
SOLARINDS,20400.0,11.756327380300208,5.4,1648.0,49119.0,65849.372785,30543.0,True,3
BHARTIARTL,1882.4,-1.712614870509605,5.38,9528.0,104395.0,126858.4838425,177002.0,True,3
OBEROIRLTY,1870.0,1.2233409115513645,5.38,1056.0,5970.0,12861.70977,19637.0,True,3
AUROPHARMA,1645.3,5.691526948031085,5.28,1321.0,7063.0,12141.841855,25033.0,True,3
HYUNDAI,2267.0,13.35,5.23,955.0,10308.0,20619.724565,18243.0,True,3
NHPC,74.82,-4.4200306591722125,5.21,1476.0,8935.0,7127.58779,28318.0,True,3
SHRIRAMFIN,1086.9,3.514285714285723,5.19,2612.0,34762.0,70387.9148775,50373.0,True,3
SBILIFE,1761.1,-7.065963060686021,5.0,1673.0,16994.0,18135.6447,33487.0,True,3
IDFCFIRSTB,83.12,-3.0670553935860005,4.94,2852.0,15538.0,23487.87273,57703.0,True,3
APLAPOLLO,2265.6,21.80645161290322,4.93,1617.0,29873.0,41105.22941,32767.0,True,3
PFC,352.0,-16.170516789711833,4.63,4808.0,36220.0,31846.48727,103948.0,True,3
VEDL,287.95,10.686142610032675,4.49,4414.0,52516.0,29058.988555,98200.0,True,3
PAYTM,1650.9,26.992307692307698,4.48,2037.0,26740.0,52601.6863225,45420.0,True,3
MAHABANK,83.8,4.488778054862836,4.32,192.0,3628.0,5145.0321,4440.0,True,3
LICI,422.0,-1.2056654570993743,4.3,2431.0,12490.0,17944.2802,56483.0,True,3
LUPIN,2171.5,-9.70893970893971,4.28,1386.0,26557.0,34483.3126775,32409.0,True,3
KEI,5570.0,14.845360824742269,4.27,709.0,14792.0,32580.5464075,16598.0,True,3
M&M,3334.0,1.6432425840675615,4.17,3814.0,43905.0,61886.50722,91543.0,True,3
RELIANCE,1287.0,0.9411764705882352,4.03,19069.0,188024.0,165974.9664,473623.0,True,3
LAURUSLABS,1938.5,10.017026106696935,4.0,1365.0,28494.0,103919.9545,34115.0,True,3
CROMPTON,233.0,-5.93459830440048,3.97,1803.0,9507.0,12354.536185,45470.0,True,3
RECLTD,316.8,-14.378378378378375,3.94,2190.0,16591.0,16721.3826675,55617.0,True,3
ONGC,232.25,-3.2291666666666665,3.91,2243.0,21147.0,13983.703425,57399.0,True,3
ASHOKLEY,175.77,11.267962271317346,3.87,1755.0,28146.0,44921.5255,45360.0,True,3
PIDILITIND,1629.5,0.5926291746404042,3.84,519.0,4231.0,11301.0687,13515.0,True,3
ITC,266.0,-6.862745098039223,3.7,6704.0,52840.0,25880.955045,181135.0,True,3
VBL,414.0,-5.705500512470108,3.56,3077.0,44398.0,45301.974765,86505.0,True,3
JIOFIN,238.4,0.1680672268907587,3.51,5452.0,32865.0,31853.31423,155137.0,True,3
ZYDUSLIFE,1191.0,8.469945355191257,3.43,600.0,34103.0,74222.01522,17506.0,True,3
PREMIERENE,1013.9,-0.9863281250000022,3.39,883.0,24105.0,31774.94203,26020.0,True,3
GODFRYPHLP,2123.7,5.066046603670898,3.39,250.0,2419.0,2608.697795,7373.0,True,3
YESBANK,22.1,-3.3668561434193247,3.38,1667.0,7215.0,10505.30943,49391.0,True,3
COLPAL,1826.9,-14.865557574910293,3.38,1286.0,7851.0,7758.9092075,38058.0,True,3
CUMMINSIND,5193.0,-4.759284731774415,3.35,1160.0,13095.0,36755.85888,34597.0,True,3
DABUR,386.0,-9.68647636874122,3.34,1388.0,11349.0,8578.498,41510.0,True,3
RVNL,214.22,-4.451382694023189,3.34,1229.0,15989.0,15074.4977075,36848.0,True,3
HINDPETRO,364.0,-8.98862357794724,3.32,943.0,6250.0,14349.51936,28366.0,True,3
UNITDSPR,1510.0,-0.0794070937003735,3.29,827.0,6042.0,8821.20804,25099.0,True,3
ADANIPORTS,1707.5,-4.341736694677871,3.27,2095.0,34334.0,61724.064525,64158.0,True,3
NAUKRI,1354.0,8.328666293303456,3.26,954.0,7366.0,16433.511215,29276.0,True,3
TCS,2342.0,-4.016393442622951,3.25,7076.0,51383.0,36103.686525,217413.0,True,3
BAJFINANCE,1079.9,2.263257575757585,3.24,3843.0,47212.0,65875.9428,118486.0,True,3
OIL,482.85,7.574913668263339,3.18,372.0,2233.0,5585.84838,11692.0,True,3
HAL,4861.1,5.673789700223908,3.13,2157.0,21533.0,18698.412555,68985.0,True,3
MANKIND,2382.9,-9.323033600974162,3.13,516.0,3754.0,4715.64545,16473.0,True,3
HINDUNILVR,2010.4,-1.9556205803462523,3.12,3110.0,25970.0,20092.80336,99675.0,True,3
GAIL,171.1,-2.5071225071225105,3.12,1021.0,8151.0,8939.18045,32747.0,True,3
HCLTECH,1316.1,-2.075892857142864,3.11,2550.0,23220.0,29057.34388,82015.0,True,3
WAAREEENER,2640.0,-2.536272012404468,3.03,1684.0,9523.0,7040.7748075,55658.0,True,3
RADICO,4605.0,6.140229567141465,2.98,272.0,2772.0,7359.77304,9139.0,True,3
PAGEIND,35985.0,-11.29052138543079,2.95,530.0,18498.0,15738.537064,17942.0,True,3
BEL,411.9,5.372217958557176,2.94,3421.0,35547.0,34987.4263575,116271.0,True,3
HINDALCO,1037.4,10.361702127659584,2.94,2744.0,50726.0,68260.99854,93384.0,True,3
AUBANK,1077.1,0.8615038861316432,2.92,925.0,20199.0,46521.5998,31690.0,True,3
MANAPPURAM,348.9,-3.4186851211072726,2.9,846.0,21713.0,59458.2558,29181.0,True,3
DRREDDY,1178.0,2.972027972027972,2.85,1322.0,18899.0,20701.790875,46433.0,True,3
BRITANNIA,5308.5,-3.473043003909446,2.82,794.0,12030.0,10533.731025,28182.0,True,3
PHOENIXLTD,1917.0,-3.663500678426056,2.75,355.0,2391.0,7226.848615,12926.0,True,3
DELHIVERY,470.2,-1.2184873949579855,2.69,562.0,19946.0,36059.4967025,20855.0,True,3
IREDA,117.02,-2.871845949535199,2.69,1056.0,10359.0,12668.9162625,39219.0,True,3
BAJAJHLDNG,11340.0,4.275862068965517,2.65,107.0,1008.0,3987.373245,4045.0,True,3
BANDHANBNK,168.25,-0.4437869822485207,2.64,1157.0,8908.0,13070.16648,43814.0,True,3
IRFC,83.9,-4.004576659038901,2.62,850.0,8339.0,8970.15504,32412.0,True,3
ULTRACEMCO,11589.0,-3.8257261410788383,2.55,1448.0,25901.0,29549.717865,56854.0,True,3
ASIANPAINT,2608.7,-5.00691865122715,2.53,1446.0,19543.0,13576.26695,57237.0,True,3
KALYANKJIL,615.8,0.6209150326797311,2.53,1150.0,70866.0,108722.24406,45428.0,True,3
GLENMARK,2515.0,14.50555454379894,2.48,914.0,12866.0,21409.8694125,36805.0,True,3
BIOCON,411.1,-5.483388895275311,2.44,734.0,7654.0,16277.249,30139.0,True,3
MARICO,829.65,-6.243643349531021,2.43,474.0,8516.0,19065.48036,19490.0,True,3
CDSL,1414.7,4.800355581894952,2.4,1112.0,28535.0,29165.7400025,46271.0,True,3
SIEMENS,4089.0,11.721311475409836,2.39,775.0,19414.0,23402.0702825,32376.0,True,3
FORTIS,926.75,-2.1279966205512704,2.39,476.0,2148.0,4379.898395,19910.0,True,3
GMRAIRPORT,98.31,-8.97222222222222,2.36,752.0,6901.0,7417.8671625,31822.0,True,3
SBICARD,641.05,-3.2742361373066835,2.36,918.0,9968.0,14746.78552,38853.0,True,3
NESTLEIND,1454.6,-2.961974649766517,2.34,589.0,5034.0,10687.26195,25130.0,True,3
PATANJALI,348.45,0.4902667627974011,2.32,915.0,4659.0,9376.5966625,39361.0,True,3
ABCAPITAL,405.55,2.983748095479939,2.3,440.0,4967.0,16566.94312,19171.0,True,3
ABB,7509.0,3.615289085138678,2.29,505.0,13971.0,23170.6147875,22090.0,True,3
DMART,3830.6,-0.7436581763532317,2.2,1103.0,28452.0,20570.260155,50081.0,True,3
LT,4045.8,3.860964214201368,2.13,2552.0,34372.0,33510.82756,119658.0,True,3
KOTAKBANK,423.7,9.483204134366924,2.09,2895.0,119077.0,152959.6454,138380.0,True,3
EICHERMOT,8059.0,2.129007730325688,2.08,1055.0,18876.0,26844.61541,50616.0,True,3
GODREJPROP,2029.1,-6.047136176320781,2.06,734.0,20787.0,27002.1370775,35613.0,True,3
UNOMINDA,1276.0,9.527896995708154,2.04,250.0,8205.0,12357.85551,12264.0,True,3
BHARATFORG,2037.7,-6.247987117552333,2.01,513.0,11574.0,31881.51475,25560.0,True,3
TORNTPHARM,5050.0,3.451807845948991,1.99,646.0,9150.0,16542.531775,32505.0,True,3
TIINDIA,2840.0,0.2860270489777149,1.92,291.0,5595.0,5880.64894,15182.0,True,3
TATAELXSI,3685.0,2.0775623268698062,1.91,482.0,4261.0,3871.463075,25287.0,True,3
DLF,679.8,1.7664670658682566,1.9,1157.0,17330.0,27729.91651,60969.0,True,3
PNBHOUSING,1169.9,9.08158508158509,1.86,353.0,3405.0,8671.292565,19019.0,True,3
SUNPHARMA,1920.0,-2.8831562974203337,1.85,1245.0,18205.0,13796.42376,67367.0,True,3
TITAN,5169.2,6.588036373383921,1.76,937.0,54054.0,49061.85151,53186.0,True,3
APOLLOHOSP,8838.5,-1.0467980295566504,1.75,577.0,17796.0,18262.5511625,33014.0,True,3
JSWSTEEL,1334.9,6.30723899020467,1.73,1301.0,26772.0,34787.880675,75050.0,True,3
NYKAA,335.65,1.4048338368579991,1.7,266.0,3854.0,11576.7678125,15650.0,True,3
VMM,107.0,-2.718428948086185,1.64,270.0,7296.0,7898.48496,16417.0,True,3
IDEA,14.68,12.749615975422428,1.63,1776.0,24574.0,67298.4655875,108822.0,True,3
KFINTECH,949.95,-2.469199178644759,1.63,281.0,8425.0,13275.9482775,17212.0,True,3
PGEL,585.85,-0.3656462585033975,1.6,302.0,14619.0,14483.616115,18894.0,True,3
UPL,571.0,-5.181002989040193,1.57,519.0,7602.0,10719.548088,33113.0,True,3
NBCC,87.5,-8.37696335078534,1.57,339.0,3117.0,3186.3494,21592.0,True,3
MAZDOCK,2555.0,10.94224924012158,1.54,586.0,18622.0,15377.3464275,38041.0,True,3
TMPV,319.4,-2.0245398773006205,1.53,1517.0,45288.0,35980.93488,99456.0,True,3
POWERGRID,266.05,-6.320422535211264,1.48,1009.0,22649.0,18953.66432,68203.0,True,3
COCHINSHIP,1535.0,10.471392587261604,1.43,349.0,24015.0,20372.34932,24340.0,True,3
BSE,3405.0,-2.014388489208633,1.4,1789.0,62805.0,64166.34834,127920.0,True,3
IEX,121.8,-8.393501805054159,1.4,334.0,3301.0,4155.185685,23935.0,True,3
LTF,314.3,0.4153354632587895,1.39,445.0,6581.0,15385.5954,32064.0,True,3
INFY,1144.0,-0.2615518744551002,1.34,3639.0,77715.0,63822.3804,270655.0,True,3
TATAPOWER,351.85,-5.251110811902517,1.3,1270.0,117486.0,67091.027155,97539.0,True,3
BOSCHLTD,48640.0,17.615765929150044,1.27,187.0,5578.0,10930.80628,14757.0,True,3
FEDERALBNK,344.25,-4.108635097493036,1.16,534.0,10396.0,23124.3885,46049.0,True,3
NMDC,86.76,3.5940298507462747,1.16,785.0,17461.0,14904.62505,67895.0,True,3
INDIANB,882.4,5.77165118369793,1.15,167.0,5015.0,9288.9998,14510.0,True,3
GODREJCP,915.0,-14.62162918727256,1.15,510.0,8824.0,7647.40005,44271.0,True,3
POWERINDIA,33330.0,6.315789473684211,1.13,414.0,41461.0,40162.3178825,36780.0,True,3
ICICIBANK,1422.8,-1.3656845753899511,1.12,2183.0,93086.0,123823.00504,194613.0,True,3
PNB,115.4,2.760463045414077,1.08,500.0,8883.0,14373.0248,46407.0,True,3
LODHA,1274.0,-1.2403100775193798,1.05,276.0,8232.0,14404.6800625,26212.0,True,3
TATACONSUM,1040.7,-4.741418764302056,1.04,477.0,12624.0,13188.85095,45702.0,True,3
SUZLON,46.79,-2.5208333333333357,1.02,530.0,5359.0,7670.58791,51989.0,True,3
SWIGGY,280.5,3.125,1.01,575.0,14485.0,21989.808615,56835.0,True,3
TRENT,2898.0,-1.4285714285714286,1.0,674.0,15853.0,16943.160105,67331.0,True,3
INDUSINDBK,994.0,-0.1055223355610225,0.99,588.0,9502.0,13767.62583,59196.0,True,3
FORCEMOT,17370.0,-0.0287769784172661,0.96,156.0,4639.0,5822.168155,16177.0,True,3
AMBUJACEM,412.05,-2.887108178175819,0.95,887.0,13337.0,16073.33004,93178.0,True,3
POLICYBZR,1811.5,13.816285498869068,0.95,253.0,9164.0,19037.538205,26601.0,True,3
