symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
ETERNAL,328.0,14,5.84059373991611,6.5,8.74,68.97,0.78,12.33,7.499349874386204,316.75,344.4,False,0,Buy,Technology Services
LAL,9.06,14,7.985697258641239,8.65,9.62,83.32,,40.95,0.5762912878873266,8.2,9.51,False,0,Strong buy,Consumer Non-Durables
EICHERMOT,8059.0,14,2.129007730325688,2.79,0.73,56.48,2.08,5.15,126.6370218945093,7869.04,8461.95,False,0,Buy,Consumer Durables
TATACAP,375.7,14,3.1434454358270387,3.8,1.25,64.08,,8.0,8.058070086483141,363.61,394.48,False,0,Buy,Finance
BEML,1984.9,14,13.099715099715104,13.76,14.08,42.71,,20.44,58.04882254886879,1897.83,2084.14,False,0,Strong buy,Producer Manufacturing
VIJAYA,1452.5,14,7.274741506646972,7.93,5.47,50.54,,8.3,46.10800398149273,1383.34,1525.12,False,0,Buy,Health Services
SKYGOLD,811.4,14,20.672218917311124,21.33,19.27,52.1,,15.57,33.77083589160544,760.74,851.97,False,0,Buy,Consumer Durables
LUMAXTECH,1985.5,14,33.775771459372045,34.44,32.38,47.52,,22.61,70.46579335793372,1879.8,2084.78,False,0,Buy,Producer Manufacturing
STYLEBAAZA,410.8,14,49.38181818181819,50.04,51.01,55.35,,8.84,18.401752182432137,383.2,431.34,False,0,Buy,Retail Trade
KOVAI,6032.5,14,1.9950967960098065,2.66,0.2,46.43,,5.1,162.2409369909336,5789.14,6334.12,False,0,Buy,Health Services
IVC,8.49,14,2.784503631961264,3.44,0.89,84.49,,16.37,0.3037583776598295,8.03,8.91,False,0,Strong buy,Finance
ADOR,1635.6,14,11.80531820356824,12.47,12.79,43.93,,8.28,68.72243887674333,1532.52,1717.38,False,0,Strong buy,Producer Manufacturing
TTKHLTCARE,1134.2,14,8.509925855058603,9.17,6.71,62.86,,7.21,51.32431404819081,1057.21,1190.91,False,0,Strong buy,Health Technology
SHANKARA,146.09,14,3.316831683168315,3.98,4.95,84.99,,80.44,3.111178068258908,141.42,153.39,False,0,Buy,Retail Trade
PDSL,369.75,14,5.945558739255015,6.61,7.58,72.97,,24.41,12.570496905356752,350.89,388.24,False,0,Buy,Consumer Non-Durables
BATLIBOI,88.41,14,3.3914162086305595,4.05,4.37,54.02,,20.46,4.531708398467687,81.61,92.83,False,0,Buy,Producer Manufacturing
NAHARCAP,258.44,14,3.791164658634537,4.45,1.9,94.21,,18.79,8.255960787814946,246.06,271.36,False,0,Buy,Finance
SGMART,789.3,14,9.930362116991637,10.59,12.32,60.63,,9.03,32.889143032005414,739.97,828.76,False,0,Buy,Utilities
ROLEXRINGS,180.55,14,30.92820884699058,31.59,31.91,45.75,,13.27,7.2163893434681,169.73,189.58,False,0,Buy,Producer Manufacturing
KEI,5570.0,14,14.845360824742269,15.51,15.83,53.36,4.27,5.91,145.8885057403743,5351.17,5848.5,False,0,Buy,Producer Manufacturing
