symbol,company,sector,industry,country,currency,fundamental_currency_code,type,typespecs,number_of_employees,total_shares_outstanding_fundamental,float_shares_percent_current,close,open,high,low,change_pct,change_abs,gap,vwap,value_traded,price_52_week_high,price_52_week_low,high_all,high_1m,low_1m,high_3m,low_3m,high_6m,low_6m,volume,average_volume_10d_calc,average_volume_30d_calc,average_volume_90d_calc,rel_volume,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,perf_1y,perf_5y,perf_all,volatility_d,volatility_w,volatility_m,ATR,beta_1_year,beta_3_year,sma20,sma50,sma100,sma200,ema50,ema200,RSI,RSI7,momentum,awesome_osc,CCI20,stoch_k,stoch_d,stoch_rsi_k,stoch_rsi_d,macd,macd_signal,ADX,adx_plus_di,adx_minus_di,williams_r,ROC,UO,BBPower,bb_upper,bb_lower,recommend_all,recommend_ma,recommend_other,tech_rating,ma_rating,osc_rating,candle_patterns,market_cap,pe,price_earnings_growth_ttm,pb,price_sales_current,price_free_cash_flow_ttm,enterprise_value_ebitda_ttm,enterprise_value_fq,price_to_cash_f_operating_activities_ttm,roe,return_on_assets,return_on_invested_capital,gross_margin,operating_margin,net_margin,pre_tax_margin,debt_to_equity,total_debt_to_total_equity_fq,current_ratio,quick_ratio,div_yield,dividends_yield,dividend_payout_ratio_ttm,recommendation_mark,price_target_1y,price_target_average,number_of_analyst_opinions_fq,eps_ttm
RELIANCE,Reliance Industries Limited,Energy Minerals,Oil Refining/Marketing,India,INR,INR,stock,common,,13532500000.0,48.6367,1318.6,1321.0,1326.9,1316.1,-0.3401103469125539,-4.5,-0.15871816189251825,1320.5333333333333,1087343932.0,1611.8,1253.2,1611.8,1345.9,1271.6,1473.4,1253.2,1489.5,1253.2,824620,12466669.7,13935170.266666647,17852535.344444446,0.059678255737355926,2.2170542635658843,-0.7078313253012116,-2.347626453380734,-6.488901496347777,-16.210205248776777,-9.993174061433454,37.0861902250195,8160.791941098656,0.8206063369045045,1.6955049767985744,1.6557874324743505,23.30105149064113,0.86387134,1.0598822,1304.784999999999,1316.8939999999982,1350.5919999999983,1413.119000000002,1321.6124105984431,1377.2826398156715,53.01383422748383,58.61302592631315,10.199999999999818,9.398823529414358,103.17460317462317,75.76318973298385,68.56326121708504,91.45196867075123,82.2412084332904,-1.200073681387039,-5.127363055537693,13.643171487754296,22.369175306516826,16.483633804606306,-36.74293405114417,3.3466572615408587,40.77532324002195,27.553911676775442,1331.4650505996515,1278.1049494003464,0.06666666666666667,0.13333333333333333,0.0,Neutral,Buy,Neutral,,17950913066406.0,23.878986093831774,,,1.5624246185627604,,9.779263060457287,,,,,,25.4599284986043,11.096072765804,6.65390386045207,10.3864904212171,,,,,0.464037122969838,0.4523181304183943,0.0,1.021739,1673.26087,1673.26087,,55.2201
HDFCBANK,HDFC Bank Limited,Finance,Major Banks,India,INR,INR,stock,common,211206.0,15401300000.0,99.62299999999999,769.85,769.15,772.5,766.9,-0.996656378600823,-7.75,-1.0866769547325161,769.75,4465631172.35,1020.5,726.65,1020.5,843.0,766.9,843.0,732.3,994.0,726.65,5800651,26905403.3,34352409.8,42855055.71111111,0.18078160576330157,-5.120778900665511,-2.3900088753645266,-4.956790123456788,-17.042025862068964,-22.51132360342224,-22.166616115660702,5.7413639173133815,32624.760892667375,1.3952275394445228,1.45317672963255,1.6969769425543755,16.791489478197352,1.0944718,1.0672284,804.2100000000006,779.4350000000017,796.3980000000021,884.0172499999983,793.8976796922815,852.0329206767484,40.392659885944646,29.348375009457598,-59.44999999999993,10.447647058821872,-170.72063858668199,20.588373765802746,31.127919634958303,9.33415103749526,11.126479292121735,3.8421283935134625,9.162308891698478,20.325382737283704,19.362252205899434,31.030319069757137,-96.12352168199732,-4.991978279649504,33.892853871353026,-62.38521294234499,837.9306850463909,770.4893149536103,-0.603030303030303,-0.9333333333333333,-0.2727272727272727,Strong sell,Strong sell,Sell,falling_window_bearish;spinning_top_white,12623670157844.0,15.62512685203978,2.4688438167935867,2.0330044145125536,4.026390791459823,,,15628047297572.1,,13.8043829232674,1.63224188641455,6.36128580809638,,32.95187578164424,24.526755001216564,20.6153616252247,1.07215727136438,,0.316737225963543,,1.6083137448967,1.5860428231562251,26.265013991170918,1.034884,1047.113636,1047.113636,,49.27
BHARTIARTL,Bharti Airtel Limited,Communications,Wireless Telecommunications,India,INR,INR,stock,common,91130.0,6237543778.0,49.54460000000003,1949.0,1946.4,1952.0,1942.0,0.4587392402453529,8.900000000000091,0.32472552961188506,1947.666666666667,682259144.0,2174.5,1740.5,2174.5,1966.0,1833.1,1966.0,1740.5,2057.0,1740.5,350056,6049211.599999996,6556379.500000005,9014450.722222222,0.053111616780938044,3.3952254641909816,3.9854879154884517,5.339963247216515,-2.976901632815609,-7.839984868545497,2.8604602068819953,273.8595902893862,8232.220799451226,0.6127703398558234,1.3593253703433361,1.7150466273658096,34.44666823487916,0.8540867,0.92136693,1902.324999999999,1867.759999999998,1858.6759999999995,1950.8984999999984,1882.7642890116201,1895.7119634441392,60.585143361196856,64.33506535695672,23.200000000000045,54.73264705882548,119.99496121937985,72.40936131345394,66.68322460891194,53.36383884837064,50.06014724853399,20.531073021792963,18.370927981187428,22.69309626522844,31.775596653726907,16.140315019579788,-14.680483592400698,3.2254647529262273,55.08821536710703,59.43264449375056,1964.4068451722774,1840.2431548277204,0.5363636363636364,0.8,0.2727272727272727,Strong buy,Strong buy,Buy,,11904285653687.0,44.46969489545401,,7.965502060404417,5.549249567454294,18.919325939609443,11.603722308166736,12852182387083.7,11.000533468070204,20.3215106088605,4.99619509700912,9.08236481301509,42.6672063886909,31.7404423698221,12.6533847017246,21.2388516434346,1.31098991926557,,0.516976809353505,0.508594275144021,0.832531154876811,1.2573673870333988,54.760014237603706,1.161765,2294.558824,2294.558824,,43.8276
ICICIBANK,ICICI Bank Limited,Finance,Regional Banks,India,INR,INR,stock,common,,7174010000.0,97.17150000000001,1470.8,1470.0,1473.9,1465.6,0.725927955074641,10.599999999999909,0.6711409395973122,1470.1000000000001,3230145956.4,1500.0,1187.6,1500.0,1480.0,1331.5,1480.0,1213.7,1480.0,1187.6,2196183,11382813.900000032,14225427.033333335,17180324.03333334,0.17252550654837598,5.057142857142854,9.72025363670272,6.5797101449275335,8.538115268245889,9.442666865094118,1.5745856353591128,125.40996168582376,23012.570715383532,0.9347707423580818,1.6903722716597294,1.823491609144622,25.995401405013745,1.0406492,0.8706501,1404.22,1327.836,1315.827000000002,1346.1289999999997,1358.2487681606804,1342.6335658458238,74.83802188297054,83.30973453786272,56.09999999999991,77.65617647058525,196.10359889754292,87.1320559422591,83.34865674071966,88.96210861657903,71.54248110678729,32.88288821418223,29.435909754634856,34.23435106777427,34.34423067106895,11.077838686674744,-8.83765609990399,6.533391279153994,61.27548339680972,98.31656012646545,1465.2824467246955,1343.1575532753045,0.603030303030303,0.9333333333333333,0.2727272727272727,Strong buy,Strong buy,Buy,spinning_top_white,10344418184184.0,19.66836052420433,2.5802722360591073,,,,,,,16.0148883957153,1.9488939274335397,9.55076371105473,,34.54095028467912,24.298603010859576,24.7727112240369,0.6066876859418521,,,,0.775631081652799,0.8322352451626327,15.812359994729213,1.0625,1688.413043,1688.413043,,74.78
SBIN,State Bank of India,Finance,Regional Banks,India,INR,INR,stock,common,245131.0,9230620000.0,44.7923,1064.4,1056.2,1067.0,1055.4,0.41509433962265013,4.400000000000091,-0.35849056603773155,1062.2666666666667,907113612.0000001,1234.7,786.55,1234.7,1067.0,1011.4,1114.8,933.9,1234.7,933.9,852230,9836851.000000019,11284814.166666681,15766554.311111068,0.07849600681971983,3.0097745088551378,2.149712092130527,-4.1081081081081,2.840579710144936,8.258746948738816,29.331713244228443,150.1233756344349,5837.452585168195,1.0991093424294018,1.7266291722991942,1.8327225427637042,19.47380113882454,0.8521581,1.1941841,1036.9699999999998,1004.7079999999999,1048.1844999999998,1017.3159999999998,1028.7085775484893,999.3960007389621,62.57063590289303,70.31049664125652,26.300000000000182,17.048529411764548,194.72648563557445,84.65686313660314,66.78302109761559,88.31347446614829,67.42379295548001,8.692519812840374,6.7952482519073785,11.210061103498347,24.37659193879918,16.340875679233175,-4.6762589928055895,4.671059101189901,56.976694213184985,42.375156209485795,1062.2003864417848,1011.7396135582148,0.5575757575757576,0.9333333333333333,0.18181818181818182,Strong buy,Strong buy,Buy,,9637688199741.0,11.692925582284406,2.3882947454153984,1.6481396762761955,2.4121438872784826,,,13679121507762.8,,15.3805889022211,1.06549105918184,6.660692553910601,,28.129242852760616,21.10902565975224,16.0689479575009,1.3396637584022402,,0.209744933826459,,1.68226111407379,1.6617182262235421,19.059776292055098,1.2375,1215.85,1215.85,,91.0294
TCS,Tata Consultancy Services Limited,Technology Services,Information Technology Services,India,INR,INR,stock,common,584519.0,3618090000.0,28.210400000000003,2252.1,2245.1,2259.9,2241.3,0.04442272666696282,1.0,-0.2665363600017769,2251.1000000000004,334367034.9,3350.0,1976.8,4592.25,2283.4,1976.8,2559.5,1976.8,3350.0,1976.8,148469,5469233.0,4865595.133333334,4783138.933333334,0.025031481763944506,3.1700948279811176,6.988123515439425,-12.709302325581397,-28.50476190476191,-29.950233281493006,-29.401253918495303,-29.401253918495303,1403.0282806373568,0.829875518672195,1.9826004365461427,2.8235769326037596,60.607998555143254,0.92602766,1.1182184,2120.555000000001,2196.322000000003,2345.6870000000017,2719.149499999994,2220.917507641496,2642.1672988736577,59.44409847785723,70.11997890826785,156.0,81.491764705881,132.65615602494188,92.10342441511689,91.38053028861502,94.4661263235726,96.76435271792543,14.15008551425035,-14.016887493472545,18.955410639608665,30.509288966168707,21.33699782892896,-11.142755428978345,9.45808019441069,61.574753560946036,143.53986532638237,2281.4324126470156,1959.6775873529868,-0.003030303030303022,0.26666666666666666,-0.2727272727272727,Neutral,Buy,Sell,,8206726750366.0,16.362368224122523,14.979722990740449,7.432337708317327,2.886768467629479,16.248170251226945,10.57654227293295,6987640915987.9,15.1236031391065,47.9890914172003,28.407061977696003,44.2125262461657,30.7907300468718,24.8826393193624,18.0523383322639,24.0891179914377,0.104302536644988,,2.23725008194035,2.2330383480826,2.90671268961759,2.865645321282927,47.22498710394583,1.521277,2452.934783,2452.934783,,137.639
BAJFINANCE,Bajaj Finance Limited,Finance,Finance/Rental/Leasing,India,INR,INR,stock,common,155369.0,6221354471.0,43.735,1066.5,1064.0,1067.7,1060.9,0.2349624060150376,2.5,0.0,1065.0333333333335,417714988.5,1102.5,787.9,1102.5,1067.7,952.4,1067.7,860.45,1067.7,787.9,391669,7563836.3,8719705.8,9811502.8,0.04643496311376702,5.908639523336643,11.786593994025475,13.699360341151387,12.618796198521647,7.923497267759558,13.59037171157738,79.84822934232714,75005.63486064275,0.6409652182109487,2.124509031062528,2.4198950595991,23.69654737656087,1.5446535,0.98009664,1018.3224999999996,956.4160000000005,936.2090000000003,970.2122500000014,977.2480034139872,947.5398374758371,70.07293657931251,75.58419134577582,24.0,69.72102941176479,163.5224372771964,96.89411404128293,88.90026075771532,68.40934963934234,55.94785333632192,28.05027852711123,25.77476867557393,36.12750667586649,31.29278200258715,11.34943041474822,-1.61507402422617,5.55225653206651,65.84136387452074,66.3336408378002,1071.9181292528012,964.726870747198,0.4454545454545455,0.8,0.09090909090909091,Buy,Strong buy,Neutral,,6572742533889.0,34.94429882044561,2.468905475990609,5.817037084388654,7.8428194193410965,,27.25231002398351,8536069816894.98,,18.052322754331,3.7031606374072505,5.88770366680906,59.6108086337044,43.7265523464435,23.0431198123146,31.261748817817804,3.2266451939674603,,0.15261243436597,0.15261243436597,0.578285383836924,0.5683432793407218,19.609317040169685,1.472973,1084.738292,1084.738292,,30.52
LICI,Life Insurance Corp. of India,Finance,Life/Health Insurance,India,INR,INR,stock,common,84565.0,12649995000.0,3.500000000000008,434.0,433.0,434.35,432.05,0.23094688221709006,1.0,0.0,433.4666666666667,18471474.0,468.475,360.75,611.0,448.8,420.4,450.2,388.025,454.0,360.75,42561,2761268.6,3849681.933333333,4054943.011111111,0.013674095612838902,-1.3187812642110075,0.7428040854224671,5.327023419487924,7.0679659553472245,1.5204678362573099,-5.6521739130434785,-0.45871559633027525,-0.45871559633027525,0.532345793310962,1.8405654415170332,2.0806829734511414,9.258911258748654,1.2314367,1.4128776,434.44000000000085,417.8605000000002,410.23599999999993,422.88999999999913,422.74444911343477,421.78518800416833,54.03132588136566,48.919341683102196,-1.3999999999999773,12.737058823528855,-24.685431667757054,35.88588588588595,45.99872599872606,2.708868557265976,16.35635473949288,4.858063032313794,6.128240140795847,26.170778027463736,23.93538363109777,14.957860127654987,-61.26126126126123,1.4255667211965466,39.54617582232727,-2.5158631848130995,444.0199582461133,424.8600417538884,0.15454545454545454,0.4,-0.09090909090909091,Buy,Buy,Neutral,,5481242729858.0,9.555787967193263,0.5105926948225563,0.7524938104349843,0.5670894095084279,,,4591232482190.45,,7.459755123494731,0.9897929549876511,7.459755123494731,,5.59249360662008,5.87629436953503,5.28396875742008,0.0,,10.4373064563718,,2.28076177443266,2.3078698361412417,22.01794462486927,1.23913,520.293478,520.293478,,45.4175
LT,Larsen & Toubro Limited,Industrial Services,Engineering & Construction,India,INR,INR,stock,common,437442.0,1375730000.0,84.8409,3845.6,3839.0,3859.5,3839.0,0.177138689173693,6.799999999999727,0.0052099614462805584,3848.0333333333333,254917132.79999998,4440.0,3288.1,4440.0,4272.3,3762.3,4272.3,3762.3,4440.0,3288.1,66288,2280636.900000007,2122074.9000000004,2980373.8,0.026322942492622316,-1.1921891058581728,-8.219570405727925,-5.513513513513515,1.2293032193529658,-5.97555012224939,10.900911293113392,138.85714285714286,6822.052321481588,0.5392029174264084,1.3417971809674272,1.671834534691744,69.43092432889708,1.3639998,1.2199578,3982.855000000002,3992.9699999999984,3946.4769999999976,3959.400000000001,3974.5340602429274,3909.6320626385714,38.7441781713558,38.036809261960144,-146.30000000000018,-199.46617647058565,-72.95595880250605,18.719964761368455,11.88501248771243,34.70019109193794,19.783210390323593,-64.56348356347962,-44.02545768780892,26.060506538177147,16.54765912938787,29.893408552995968,-76.04256542996843,-1.1947277819172168,39.2406047888298,-90.60496332673301,4267.611278069424,3698.0987219305794,-0.4454545454545455,-0.8,-0.09090909090909091,Sell,Strong sell,Neutral,inverted_hammer_bullish,5248406615601.0,32.90212183436003,4.651407882954185,4.141364758024051,1.817474921574049,,20.211735512233826,5465896141860.46,,16.8428484034919,4.18899050298388,10.4602183989046,12.762874705320701,8.67037685198086,6.09629805490392,9.7129749084484,1.1482918808525602,,1.25396859789389,1.21315641099677,1.0064225650533,0.9960681520314547,25.721035068600706,1.344828,4422.896552,4422.896552,,116.88
HINDUNILVR,Hindustan Unilever Limited,Consumer Non-Durables,Household/Personal Care,India,INR,INR,stock,common,24989.0,2349590000.0,37.735600000000005,2143.7,2139.7,2145.7,2135.0,0.18694209468617098,4.0,0.0,2141.4666666666667,45122741.3,2707.3908675,2022.5,2987.97501195,2239.3,2091.0,2400.0,2065.7,2479.6,2022.5,21049,1565222.8000000003,1603286.6666666667,2015285.4333333336,0.01157577037112033,0.8799999999999915,-2.9824402606806704,-7.215200831024943,-9.506522014437092,-7.678725236864779,-12.584298010345355,-11.12499098540229,3400.7037315110542,0.5011709601873451,1.5517545802279702,1.7064334546845779,38.38053249586194,0.49209553,0.86524254,2153.8050000000007,2172.247999999997,2193.894,2293.2488699612554,2171.648966531757,2264.3016332402326,47.813392037647716,50.70570671684422,-65.10000000000036,-31.31764705882688,-39.57003210331214,34.65947403910983,25.09178092455231,53.25866995601322,35.43850435356544,-12.846287678545195,-11.339615966391765,12.122106690779123,19.783983545207274,21.72062620782213,-64.46392447741081,0.3698848206760762,42.31524357990059,-3.8546235000349043,2219.4423209383103,2088.167679061691,-0.403030303030303,-0.5333333333333333,-0.2727272727272727,Sell,Strong sell,Sell,,5037758954208.0,33.49688266637499,0.7957989983581673,10.334267789865677,7.530259385626897,,33.03163275542584,4777745345911.96,,21.5261715287189,13.2341886338579,21.0234057797946,43.7090942377226,20.858315407265,16.1151540116252,20.9483271545609,0.030324791234945303,,1.22329410251463,0.915300019293845,1.95372995639847,1.9122242432722356,64.05139108685837,1.434211,2569.394737,2569.394737,,63.997
