symbol,latest_oi,prev_oi,change_in_oi,pct_change_oi,volume,fut_value,opt_value,prem_value,underlying_value
NIFTY,11153510,8970947,2182563,24.33,15558384,133978.70673,24462087687708,267656.14208,24245
ULTRACEMCO,100098,94512,5586,5.91,38557,13584.61846,22200053170,2065.6317,12005
SUPREMEIND,23795,23052,743,3.22,3527,1791.22625,1932517805,172.82805,3372
COLPAL,33080,32334,746,2.31,2735,501.96338,1529170887,110.11387,2122
HDFCBANK,844946,828720,16226,1.96,91694,51354.70743,42151996224,3801.65474,770
PAYTM,81329,80032,1297,1.62,39870,40080.4684,36294134237,5654.45487,1372
BANKNIFTY,1327291,1307375,19916,1.52,253791,43214.15332,439667166246,25408.59246,58180
RADICO,8958,8827,131,1.48,403,411.1212,214935441,39.22941,4144
MIDCPNIFTY,138822,136865,1957,1.43,19345,1389.65424,34018247631,1757.66631,14815
AXISBANK,227577,224447,3130,1.39,15968,15548.03431,11244693237,1002.05737,1254
SWIGGY,47060,46505,555,1.19,1901,2645.25245,706366323,185.78573,272
LTF,51235,50639,596,1.18,3452,4622.55007,1983967762,246.34012,302
MARUTI,160243,158386,1857,1.17,12016,5846.31162,7686714601,621.54601,13435
MANAPPURAM,26207,25938,269,1.04,3207,7880.3862,2539961280,535.0128,341
POWERINDIA,56503,56045,458,0.82,2471,2579.17241,1838667210,226.7971,32205
SOLARINDS,34762,34484,278,0.81,2410,1859.95196,2165730042,320.05042,19000
CHOLAFIN,35168,34891,277,0.79,784,2669.45525,618763681,79.63681,1771
UNOMINDA,14736,14621,115,0.79,624,1061.10818,299039647,54.82647,1162
NUVAMA,7910,7850,60,0.76,1510,1857.247,1288608710,230.8871,1900
DRREDDY,79139,78601,538,0.68,2867,3444.32375,1896809712,273.78462,1215
SBICARD,65871,65439,432,0.66,4312,4795.51568,1768347296,287.15296,636
MANKIND,21042,20905,137,0.66,607,316.418,367298932,54.18932,2574
DIXON,137947,137065,882,0.64,21769,15018.51381,14405782577,2097.82577,14285
INDHOTEL,40853,40625,228,0.56,886,1505.8847,507824360,71.9936,726
SBIN,226488,225301,1187,0.53,18880,11541.86265,14041872510,1576.6251,1065
BANDHANBNK,48426,48200,226,0.47,1765,3057.24024,1095699096,255.36096,212
PFC,70280,69954,326,0.47,2085,1644.88155,984087598,158.02098,417
INDUSINDBK,84272,83882,390,0.46,3023,4654.93301,1776334266,355.04266,1043
APOLLOHOSP,37101,36935,166,0.45,1061,558.87142,1132366347,88.91347,8928
LUPIN,22851,22750,101,0.44,618,1036.52098,558226131,81.14631,2481
HINDZINC,55139,54903,236,0.43,1765,1015.80295,1071152580,139.8983,526
TIINDIA,14538,14476,62,0.43,173,134.46832,91155382,10.79382,2907
ABB,54062,53833,229,0.43,2320,1882.17216,2046754018,233.60268,7526
PRESTIGE,17901,17826,75,0.42,374,82.83478,279666949,16.20949,1668
CGPOWER,47965,47766,199,0.42,787,2155.88789,410326450,68.4845,910
TECHM,74515,74206,309,0.42,4698,3785.01846,4110106884,519.75684,1598
DLF,85515,85165,350,0.41,1477,3409.44531,597009250,79.95,667
FORCEMOT,21764,21677,87,0.4,476,452.76468,176814542,29.89542,17944
INDIGO,87254,86906,348,0.4,2960,2189.97532,2147037676,317.00176,5257
CDSL,55483,55267,216,0.39,1354,1160.70059,800695378,99.53378,1387
UNIONBANK,57189,56967,222,0.39,5921,7024.94105,4052175828,705.38703,178
PATANJALI,68163,67903,260,0.38,2375,837.87177,816168648,129.87773,337
BAJFINANCE,154844,154263,581,0.38,3353,4509.8559,2247072877,286.70377,1066
RELIANCE,521836,520011,1825,0.35,24951,12586.34315,15554673240,1344.8324,1317
DELHIVERY,35144,35025,119,0.34,764,1554.734,633031143,94.93643,484
AMBER,34737,34622,115,0.33,528,290.34194,395033501,57.73501,7831
PGEL,27362,27273,89,0.33,486,360.28721,255300349,41.67849,619
LODHA,49840,49680,160,0.32,766,337.12837,542107418,103.57418,1190
TVSMOTOR,101294,100969,325,0.32,1678,1160.52156,969784259,172.73259,3588
INFY,576961,575127,1834,0.32,12234,12887.94868,4119233264,704.05264,1086
SHREECEM,18886,18826,60,0.32,216,242.91241,124281178,13.12428,27070
FINNIFTY,17399,17345,54,0.31,2133,111.93226,3426324934,215.10934,26594
POLYCAB,81934,81691,243,0.3,3048,2198.01506,3286972652,277.47652,8898
NESTLEIND,43261,43142,119,0.28,1435,2725.6029,791653540,137.0854,1457
ADANIPORTS,68696,68508,188,0.27,1360,1633.38164,1043437112,121.45612,1840
ETERNAL,117590,117278,312,0.27,2597,3418.61974,1512921076,326.64701,284
SIEMENS,41572,41462,110,0.27,528,896.97258,256218938,43.15188,3669
ADANIENSOL,45610,45490,120,0.26,1204,1592.61066,1280074968,253.30968,1726
SUZLON,68866,68687,179,0.26,982,1739.19261,522818360,86.5886,53
ANGELONE,32736,32651,85,0.26,614,504.89625,474390750,71.2825,325
OFSS,35975,35882,93,0.26,665,874.69395,646253726,93.93726,11607
BLUESTARCO,22895,22836,59,0.26,340,128.21129,181185069,14.08069,1717
ZYDUSLIFE,19773,19723,50,0.25,269,341.5347,250018974,25.54974,1145
HEROMOTOCO,74758,74569,189,0.25,6972,3743.47591,4885920811,542.93311,4999
AUROPHARMA,35383,35294,89,0.25,906,1231.02122,667573769,91.79769,1553
BHEL,77756,77563,193,0.25,3310,4764.01905,3257002035,455.3766,414
CONCOR,30199,30125,74,0.25,679,610.379,361386600,46.1785,496
JIOFIN,156953,156579,374,0.24,4096,2676.881,2108132031,214.49531,238
KEI,23983,23926,57,0.24,245,249.83598,196193716,50.84966,4935
TATAPOWER,84185,83995,190,0.23,2998,2917.61097,1424138539,214.30289,385
HAL,74574,74410,164,0.22,1328,600.98347,845325232,113.02732,4491
GVT&D,32949,32878,71,0.22,2201,1177.86471,1177629667,199.17167,4469
MARICO,21844,21798,46,0.21,226,400.22928,195079932,19.75932,855
HINDPETRO,41448,41361,87,0.21,1195,1305.46586,854548542,135.05292,406
ADANIPOWER,79741,79574,167,0.21,2126,4175.226,1295118029,307.76654,219
BIOCON,46887,46790,97,0.21,729,1730.907,636020125,77.32625,438
PREMIERENE,21592,21548,44,0.2,201,98.67637,133585510,17.5901,1081
MCX,91269,91095,174,0.19,2792,2004.5781,1619235936,242.22186,2818
M&M,153316,153033,283,0.18,3540,2968.271,1973995192,230.89192,3155
GLENMARK,42182,42105,77,0.18,400,547.88325,291743190,39.1569,2236
ADANIGREEN,64496,64382,114,0.18,802,1625.16078,604289370,147.5337,1528
IDEA,124086,123881,205,0.17,1351,3059.94481,1077437736,152.47761,13
POWERGRID,56900,56807,93,0.16,1691,1081.16156,826568343,123.75593,289
TATAELXSI,85008,84870,138,0.16,1819,799.27765,743634462,66.03212,3532
BEL,145620,145403,217,0.15,1463,1149.51301,761260878,103.50003,408
ASHOKLEY,65346,65251,95,0.15,930,1270.1425,617715050,89.7755,155
BANKINDIA,33820,33771,49,0.15,2137,4888.12064,1201204940,287.3156,149
GAIL,37066,37015,51,0.14,415,365.42351,223879862,44.01112,174
ASTRAL,34250,34203,47,0.14,446,503.79313,215064934,21.56934,1389
MAZDOCK,52870,52798,72,0.14,493,442.44987,227127573,20.01573,2341
BOSCHLTD,19978,19951,27,0.14,416,381.08999,403370357,19.26607,41020
IREDA,34054,34009,45,0.13,172,580.02536,37187581,3.90281,122
TCS,417237,416698,539,0.13,10374,3579.95758,4896550874,483.76874,2253
GMRAIRPORT,31857,31816,41,0.13,278,642.97224,152411283,23.44158,111
HCLTECH,176938,176721,217,0.12,5422,2979.78252,2372279124,458.67124,1224
TITAN,82438,82339,99,0.12,1244,1295.34641,885186716,63.97966,4643
GODREJPROP,45369,45315,54,0.12,498,253.23002,316777139,43.15639,2109
VBL,72915,72830,85,0.12,1238,1266.85198,626037189,82.55064,468
NAUKRI,46985,46931,54,0.12,2495,1213.19902,1564942769,204.98769,1210
BSE,114340,114210,130,0.11,5314,2441.6913,3718401664,509.71664,3656
LICI,34721,34684,37,0.11,248,617.06344,90547772,11.29772,434
FORTIS,21663,21640,23,0.11,217,111.28728,149570342,12.43092,955
BAJAJHLDNG,6963,6956,7,0.1,36,46.6245,24413360,2.1836,10340
TRENT,137565,137429,136,0.1,2168,842.647,1354576018,149.23183,2923
BRITANNIA,29481,29452,29,0.1,242,239.36537,144666671,15.22921,5470
TATASTEEL,134830,134706,124,0.09,3109,2328.00865,1395956595,169.6222,187
NMDC,76488,76418,70,0.09,350,811.5417,124678642,23.14642,83
RBLBANK,29040,29014,26,0.09,705,1307.06622,713150243,89.98743,368
FEDERALBNK,71637,71573,64,0.09,6099,3476.6995,5071669750,579.885,353
POLICYBZR,47025,46984,41,0.09,266,514.47756,97814934,15.92934,1573
SHRIRAMFIN,62127,62075,52,0.08,2021,4361.74084,1333061292,271.35792,1047
JUBLFOOD,34853,34825,28,0.08,386,333.72362,174102287,20.58537,423
MOTILALOFS,12152,12143,9,0.07,82,182.52862,45155406,9.80406,976
BDL,51355,51317,38,0.07,331,269.65782,160913776,22.27276,1257
NIFTYNXT50,1374,1373,1,0.07,18,218.00838,11343385,0.33385,72680
TMPV,135008,134912,96,0.07,2309,1304.65696,1156491392,168.75392,336
INOXWIND,31671,31650,21,0.07,191,152.5632,86909120,7.9712,79
DIVISLAB,80320,80269,51,0.06,1896,948.67803,1318501429,92.36429,7293
RVNL,45157,45129,28,0.06,380,363.50814,134921748,20.00498,227
IRFC,47172,47143,29,0.06,397,458.61919,148872850,20.181,88
APLAPOLLO,24410,24395,15,0.06,95,140.30765,45315900,5.789,1815
JINDALSTEL,35707,35686,21,0.06,193,279.14993,101894475,23.94475,1034
ICICIPRULI,46865,46838,27,0.06,230,179.9199,91470012,9.17137,497
KFINTECH,20767,20756,11,0.05,109,209.3357,35470226,6.48226,886
INDUSTOWER,86076,86031,45,0.05,266,632.50098,121293572,16.81572,402
CAMS,19344,19334,10,0.05,352,160.14619,213987501,30.92751,775
PNBHOUSING,18418,18409,9,0.05,111,229.0808,57187156,8.25656,1098
IOC,58293,58265,28,0.05,859,1221.02662,484667332,63.98145,143
CANBK,88356,88314,42,0.05,4325,8330.55705,3061822680,672.99255,131
