symbol,close,perf_1m,pct_change_oi,change_in_oi,tot_volume,tot_turnover,latest_oi,in_oi_spurt,fno_score
ULTRACEMCO,12010.0,6.17982494916453,5.91,5586.0,3234.0,2007.3249,71374.0,True,3
SUPREMEIND,3372.7,-3.829483889364134,3.22,743.0,998.0,1235.7516325,22677.0,True,3
COLPAL,2121.1,5.0049504950495,2.31,746.0,2260.0,1696.3283425,26661.0,True,3
HDFCBANK,769.85,-2.3900088753645266,1.96,16226.0,51603.0,45047.704325,720987.0,True,3
PAYTM,1378.3,26.10247026532479,1.62,1297.0,5202.0,9399.04587,43159.0,True,3
RADICO,4142.1,11.978913219789142,1.48,131.0,2060.0,1734.447315,8033.0,True,3
AXISBANK,1254.0,-7.576650943396224,1.39,3130.0,8903.0,12365.7090625,149589.0,True,3
SWIGGY,271.89,6.227778863059191,1.19,555.0,28886.0,28112.26058,47834.0,True,3
LTF,302.1,6.975920679886702,1.18,596.0,8590.0,14159.47185,31084.0,True,3
MARUTI,13432.0,-0.385642242657965,1.17,1857.0,27699.0,13125.586435,129537.0,True,3
MANAPPURAM,342.6,9.895749799518851,1.04,269.0,1982.0,3853.1127,23290.0,True,3
POWERINDIA,32210.0,-11.0589534723181,0.82,458.0,7887.0,10281.619355,46600.0,True,3
SOLARINDS,18964.0,6.689170182841069,0.81,278.0,6371.0,10915.63163,25487.0,True,3
CHOLAFIN,1770.4,5.130641330166276,0.79,277.0,3086.0,10720.0001875,32143.0,True,3
UNOMINDA,1160.4,5.779398359161357,0.79,115.0,2270.0,2959.419925,13699.0,True,3
NUVAMA,1897.4,12.405213270142184,0.76,60.0,1088.0,1595.71275,7543.0,True,3
DRREDDY,1216.1,-4.017363851618002,0.68,538.0,42186.0,55469.818875,49386.0,True,3
MANKIND,2567.8,6.239139429044277,0.66,137.0,1404.0,1960.865125,17019.0,True,3
SBICARD,636.9,1.912152972237768,0.66,432.0,3241.0,2561.4704,64395.0,True,3
DIXON,14253.0,13.887335197762685,0.64,882.0,72744.0,64405.35828,113257.0,True,3
INDHOTEL,727.05,2.372571106730485,0.56,228.0,2722.0,4371.1971,32895.0,True,3
SBIN,1064.4,2.149712092130527,0.53,1187.0,26368.0,14824.199925,193087.0,True,3
PFC,417.55,-2.7370137433030512,0.47,326.0,5306.0,3215.81065,62924.0,True,3
BANDHANBNK,212.68,-0.6168224299065389,0.47,226.0,3348.0,4131.9036,45661.0,True,3
INDUSINDBK,1042.75,11.108151305274374,0.46,390.0,5180.0,6611.22469,77919.0,True,3
APOLLOHOSP,8925.5,6.205378391242266,0.45,166.0,7678.0,5038.5853625,32781.0,True,3
LUPIN,2480.1,7.680618270232723,0.44,101.0,4201.0,5167.43186,21449.0,True,3
HINDZINC,526.15,-6.54529307282416,0.43,236.0,4581.0,4743.7859175,51665.0,True,3
ABB,7522.0,3.210757409440176,0.43,229.0,2995.0,4641.919075,38004.0,True,3
TIINDIA,2907.9,-9.888441276727608,0.43,62.0,544.0,596.54252,12853.0,True,3
TECHM,1597.0,18.296296296296298,0.42,309.0,3668.0,7637.54814,54551.0,True,3
CGPOWER,910.7,-4.548789435069697,0.42,199.0,3838.0,5636.04451,42417.0,True,3
PRESTIGE,1670.9,11.393333333333338,0.42,75.0,1268.0,2185.988085,16071.0,True,3
DLF,667.0,4.381846635367762,0.41,350.0,7613.0,8581.05151,77542.0,True,3
INDIGO,5255.5,4.86252444231613,0.4,348.0,14760.0,10433.858355,85271.0,True,3
FORCEMOT,17890.0,-3.9927015133626704,0.4,87.0,2777.0,2343.7540225,20354.0,True,3
UNIONBANK,178.4,1.3060760931289106,0.39,222.0,4037.0,4747.3015125,47136.0,True,3
CDSL,1388.1,2.6777128485834614,0.39,216.0,7899.0,6950.9188175,37500.0,True,3
BAJFINANCE,1066.5,11.786593994025475,0.38,581.0,22162.0,25586.348325,143905.0,True,3
PATANJALI,337.75,-20.332586389904467,0.38,260.0,1417.0,2518.063445,32530.0,True,3
RELIANCE,1318.6,-0.7078313253012116,0.35,1825.0,71241.0,40178.10045,481543.0,True,3
DELHIVERY,484.4,5.545266368885498,0.34,119.0,4075.0,8164.2283925,25416.0,True,3
AMBER,7816.5,-4.885616938427841,0.33,115.0,11771.0,14225.86385,30797.0,True,3
INFY,1088.2,2.438105996422865,0.32,1834.0,58578.0,54412.51144,492999.0,True,3
TVSMOTOR,3588.0,4.375145450314175,0.32,325.0,4351.0,4387.64564,96720.0,True,3
LODHA,1189.6,28.932964829567,0.32,160.0,10999.0,15765.0999375,38405.0,True,3
SHREECEM,27070.0,6.785009861932939,0.32,60.0,966.0,1337.941545,18380.0,True,3
POLYCAB,8902.0,-10.08080808080808,0.3,243.0,10708.0,23781.7152375,34223.0,True,3
NESTLEIND,1457.3,4.540889526542321,0.28,119.0,2614.0,4201.4768,36032.0,True,3
ADANIPORTS,1840.9,-0.065143043265828,0.27,188.0,6299.0,5987.7696775,68914.0,True,3
ETERNAL,284.25,10.603112840466926,0.27,312.0,50118.0,58907.827915,123142.0,True,3
SIEMENS,3668.6,-2.026972893577249,0.27,110.0,1655.0,1512.4982425,33565.0,True,3
ADANIENSOL,1726.9,12.928104575163395,0.26,120.0,4217.0,9698.572395,42225.0,True,3
OFSS,11600.0,26.08695652173913,0.26,93.0,2798.0,4020.96488,22645.0,True,3
SUZLON,53.11,-9.12046543463381,0.26,179.0,5744.0,5987.26387,59984.0,True,3
BLUESTARCO,1717.9,0.7565982404692135,0.26,59.0,2284.0,1853.7830025,15949.0,True,3
ANGELONE,325.75,-8.23943661971831,0.26,85.0,2395.0,3829.18775,20596.0,True,3
BHEL,413.95,1.983247105198328,0.25,193.0,6401.0,12877.538625,58940.0,True,3
ZYDUSLIFE,1146.2,6.68279970215934,0.25,50.0,3041.0,3724.1811,18884.0,True,3
HEROMOTOCO,4982.0,-0.5529273209972617,0.25,189.0,8221.0,8366.37639,71713.0,True,3
AUROPHARMA,1551.4,6.698762035763417,0.25,89.0,3624.0,5176.75862,32973.0,True,3
CONCOR,496.4,6.6494789988183465,0.25,74.0,1308.0,2230.9635,28629.0,True,3
JIOFIN,238.79,-2.1352459016393475,0.24,374.0,22510.0,20922.67745,113014.0,True,3
KEI,4939.0,-12.576334188866271,0.24,57.0,2402.0,5072.1196925,17716.0,True,3
TATAPOWER,385.95,-4.111801242236028,0.23,190.0,4126.0,2128.259685,83637.0,True,3
HAL,4490.7,1.7953077184631037,0.22,164.0,6114.0,5949.317505,66305.0,True,3
GVT&D,4467.5,-14.57118271345253,0.22,71.0,2610.0,2640.391225,26122.0,True,3
ADANIPOWER,219.52,-5.260886452893702,0.21,167.0,6804.0,13501.50839,67400.0,True,3
MARICO,854.9,4.205265724037055,0.21,46.0,4252.0,7298.20188,26192.0,True,3
HINDPETRO,406.9,1.6741629185407267,0.21,87.0,5262.0,7314.5233575,36042.0,True,3
BIOCON,438.1,6.07748184019371,0.21,97.0,4196.0,7000.827,29961.0,True,3
PREMIERENE,1080.8,2.4163744906661613,0.2,44.0,4559.0,5149.846455,16324.0,True,3
MCX,2823.4,0.6918687589158378,0.19,174.0,27278.0,29442.063015,105158.0,True,3
M&M,3155.0,1.4469453376205788,0.18,283.0,15643.0,15268.36692,148647.0,True,3
ADANIGREEN,1529.6,1.4323607427055642,0.18,114.0,3737.0,10974.2562,52988.0,True,3
GLENMARK,2234.3,3.7279480037140287,0.18,77.0,3983.0,6808.23885,39578.0,True,3
IDEA,13.51,-9.813084112149536,0.17,205.0,3931.0,9835.30308,115575.0,True,3
POWERGRID,289.55,0.2076483820730308,0.16,93.0,2776.0,1922.30866,57825.0,True,3
TATAELXSI,3532.0,-12.790123456790123,0.16,138.0,2565.0,1524.245625,51099.0,True,3
BEL,408.9,-4.440289787333489,0.15,217.0,8671.0,6343.44564,138775.0,True,3
ASHOKLEY,154.9,-1.8937234783710055,0.15,95.0,9581.0,15900.973,60108.0,True,3
BANKINDIA,148.91,1.0244233378561676,0.15,49.0,1900.0,3783.42432,30379.0,True,3
BOSCHLTD,41040.0,2.6,0.14,27.0,1158.0,1112.87714,18148.0,True,3
GAIL,174.3,-0.9659090909090844,0.14,51.0,2722.0,1519.63785,34926.0,True,3
MAZDOCK,2343.0,-7.391304347826087,0.14,72.0,6089.0,8088.5671425,36177.0,True,3
ASTRAL,1388.9,-10.967948717948714,0.14,47.0,2767.0,3340.728225,34393.0,True,3
TCS,2252.1,6.988123515439425,0.13,539.0,64902.0,29895.16563,411457.0,True,3
GMRAIRPORT,111.69,1.241841914430751,0.13,41.0,2310.0,3435.2119125,31418.0,True,3
IREDA,122.3,-4.078431372549021,0.13,45.0,942.0,1062.7401425,23455.0,True,3
TITAN,4645.7,6.552752293577978,0.12,99.0,54191.0,40894.4533375,88535.0,True,3
HCLTECH,1224.7,10.333333333333336,0.12,217.0,15342.0,10833.7448,141410.0,True,3
VBL,469.0,-12.483672326926662,0.12,85.0,4240.0,5480.5919625,67786.0,True,3
NAUKRI,1211.35,22.62489244318468,0.12,54.0,21893.0,18556.41414,53800.0,True,3
GODREJPROP,2109.0,17.296996662958843,0.12,54.0,4770.0,6512.5221525,40466.0,True,3
LICI,434.0,0.7428040854224671,0.11,37.0,1824.0,1631.71568,28714.0,True,3
BSE,3657.3,-8.361312954146827,0.11,130.0,13795.0,15645.97246,99297.0,True,3
FORTIS,953.3,-0.5684485006518952,0.11,23.0,1389.0,2656.71178,20269.0,True,3
TRENT,2927.6,-7.994971715901951,0.1,136.0,17666.0,13342.9938525,133898.0,True,3
BRITANNIA,5469.5,4.960660142007292,0.1,29.0,1676.0,1071.9588375,28359.0,True,3
BAJAJHLDNG,10353.0,-3.603351955307263,0.1,7.0,1083.0,759.563685,5924.0,True,3
TATASTEEL,187.18,-6.057716436637387,0.09,124.0,11130.0,5779.624125,127469.0,True,3
FEDERALBNK,354.0,10.625,0.09,64.0,2245.0,3752.1305,49512.0,True,3
NMDC,83.73,-5.389830508474572,0.09,70.0,1465.0,1452.538575,72422.0,True,3
POLICYBZR,1571.9,-2.360395055593515,0.09,41.0,1951.0,4819.12186,40752.0,True,3
RBLBANK,368.9,-0.3511615343057837,0.09,26.0,1819.0,4684.41151,23502.0,True,3
SHRIRAMFIN,1045.0,4.327859032596218,0.08,52.0,5891.0,7897.90749,61364.0,True,3
JUBLFOOD,423.0,-0.0472589792060464,0.08,28.0,9162.0,6429.457625,30166.0,True,3
TMPV,336.7,-7.436426116838491,0.07,96.0,10318.0,7459.81872,119922.0,True,3
MOTILALOFS,975.55,2.889838105784947,0.07,9.0,608.0,1701.1356175,9452.0,True,3
BDL,1256.5,-4.032689223249061,0.07,38.0,3621.0,2800.100005,35058.0,True,3
DIVISLAB,7291.5,7.385861561119293,0.06,51.0,19655.0,17999.96428,59759.0,True,3
IRFC,88.97,-10.140389859610147,0.06,29.0,2026.0,1744.8009775,42629.0,True,3
