symbol,date,prev_close,close,ttl_traded_qty,deliv_qty,deliv_pct,turnover_lacs,no_of_trades
GILLETTE,2026-07-20,7810.0,7816.0,18854,14674,77.83,1477.56,3021
CEMPRO,2026-07-20,1615.0,1627.0,986966,766245,77.64,16021.64,24741
GMRAIRPORT,2026-07-20,110.54,111.54,26130679,20265641,77.55,28995.2,30622
ERIS,2026-07-20,1455.4,1463.3,99159,73565,74.19,1449.7,12952
LICHSGFIN,2026-07-20,549.9,552.45,2352852,1710740,72.71,12958.65,32775
LGEINDIA,2026-07-20,1581.8,1576.4,332417,241699,72.71,5238.27,13942
SUNPHARMA,2026-07-20,1932.6,1956.4,1676034,1188968,70.94,32719.08,95470
JSL,2026-07-20,737.5,730.75,588710,417489,70.92,4341.85,18649
GODIGIT,2026-07-20,281.9,280.9,2131594,1496746,70.22,6027.86,28647
BALKRISIND,2026-07-20,2065.3,2055.2,187139,130889,69.94,3850.56,13481
BAJAJFINSV,2026-07-20,1854.0,1861.5,1397352,971043,69.49,25974.51,49103
NAUKRI,2026-07-20,1187.25,1191.5,3300086,2289898,69.39,39454.99,73583
AADHARHFC,2026-07-20,517.25,510.55,332074,229158,69.01,1703.18,13723
POWERGRID,2026-07-20,283.55,288.7,11380170,7753302,68.13,32702.74,74653
COALINDIA,2026-07-20,427.65,429.4,5363624,3638775,67.84,23071.77,52626
DRREDDY,2026-07-20,1211.2,1223.1,2212191,1491418,67.42,26992.09,55749
BHARTIARTL,2026-07-20,1908.8,1940.1,6437294,4318958,67.09,124517.64,111661
BAJAJHLDNG,2026-07-20,10398.0,10299.0,67812,45445,67.02,6999.78,15390
PIDILITIND,2026-07-20,1566.1,1565.8,848188,568410,67.01,13272.51,24335
MARICO,2026-07-20,844.0,855.3,1575899,1045032,66.31,13427.11,38572
AXISBANK,2026-07-20,1328.5,1256.0,25314148,16693350,65.94,319348.24,520105
TORNTPOWER,2026-07-20,1390.5,1433.3,552651,362803,65.65,7911.95,24229
M&M,2026-07-20,3179.2,3165.5,1768417,1141509,64.55,55945.72,91664
GICRE,2026-07-20,362.0,360.25,346586,223695,64.54,1251.11,13154
NMDC,2026-07-20,83.22,83.85,22347504,14412102,64.49,18795.09,56160
HATSUN,2026-07-20,927.7,930.45,13960,8995,64.43,130.04,1800
GLAXO,2026-07-20,2454.8,2483.1,56883,36528,64.22,1406.12,10163
PETRONET,2026-07-20,273.8,275.05,2056164,1319235,64.16,5647.73,39519
GLENMARK,2026-07-20,2235.5,2239.5,914679,586534,64.12,20507.5,27300
TENNIND,2026-07-20,554.4,557.25,473613,303269,64.03,2636.54,16507
APOLLOHOSP,2026-07-20,8826.0,8905.0,317613,203195,63.98,28247.07,41149
GUJENERGY,2026-07-20,280.35,271.65,826466,527527,63.83,2267.42,30142
KOTAKBANK,2026-07-20,389.95,382.05,32539419,20659332,63.49,123856.59,277488
PFOCUS,2026-07-20,289.47,284.11,676888,429497,63.45,1944.12,5575
NTPC,2026-07-20,341.85,347.25,14463484,9161386,63.34,50129.17,86934
HCLTECH,2026-07-20,1203.9,1221.3,3612829,2267027,62.75,43934.68,104425
INDIGO,2026-07-20,5248.5,5229.0,1230583,768727,62.47,64015.18,61169
HYUNDAI,2026-07-20,1993.3,1972.3,329722,205402,62.3,6533.08,31824
SUNDARMFIN,2026-07-20,4430.8,4425.2,23744,14791,62.29,1050.54,7616
PGHH,2026-07-20,8720.5,8723.5,9258,5763,62.25,805.88,2046
APLAPOLLO,2026-07-20,1795.4,1814.3,410486,254958,62.11,7440.74,26664
CUMMINSIND,2026-07-20,5448.0,5506.0,312030,193745,62.09,17159.79,27125
DMART,2026-07-20,3951.9,3975.5,273447,169449,61.97,10862.44,20455
HDFCBANK,2026-07-20,819.6,777.6,56061789,34725639,61.94,437638.99,979171
TITAN,2026-07-20,4638.1,4643.4,274158,169726,61.91,12733.64,43332
ICICIBANK,2026-07-20,1444.3,1460.2,22236415,13622393,61.26,324094.55,293168
KPIL,2026-07-20,1310.0,1323.4,85888,52465,61.09,1128.97,10292
BAJFINANCE,2026-07-20,1056.3,1064.0,9348760,5703734,61.01,98221.67,102171
UPL,2026-07-20,616.6,606.05,1748870,1066803,61.0,10633.64,39115
TIMKEN,2026-07-20,3142.2,3129.5,20673,12593,60.92,648.17,9430
FORTIS,2026-07-20,952.45,951.2,532831,324375,60.88,5083.75,20130
NYKAA,2026-07-20,323.05,323.5,5976462,3637344,60.86,19419.49,58325
MFSL,2026-07-20,1538.0,1543.1,513632,312089,60.76,7926.15,50370
SBILIFE,2026-07-20,1829.4,1824.5,597865,362149,60.57,10859.18,20978
LUPIN,2026-07-20,2443.2,2478.5,688779,416241,60.43,17064.24,50995
IIFL,2026-07-20,555.2,557.7,1501476,902678,60.12,8383.08,38734
AUROPHARMA,2026-07-20,1533.4,1559.6,1260115,755768,59.98,19623.15,32702
ETERNAL,2026-07-20,286.6,286.95,16701880,10000023,59.87,47922.79,113525
RECLTD,2026-07-20,355.1,363.5,6786498,4057616,59.79,24492.48,55826
NESTLEIND,2026-07-20,1427.2,1446.3,1689777,1009690,59.75,24393.99,45113
SRF,2026-07-20,2874.7,2871.7,302818,180727,59.68,8701.82,39201
LALPATHLAB,2026-07-20,1687.4,1693.3,209192,124837,59.68,3557.06,22249
ENDURANCE,2026-07-20,2733.0,2741.5,61998,36829,59.4,1697.67,12769
JSWINFRA,2026-07-20,342.15,348.45,3996064,2368202,59.26,13796.1,39336
INDHOTEL,2026-07-20,727.9,725.05,1821379,1075451,59.05,13173.46,28718
NH,2026-07-20,2029.5,2025.9,163839,96525,58.91,3333.51,21674
GLAND,2026-07-20,2449.0,2459.1,324971,190860,58.73,8006.37,31700
BANKBARODA,2026-07-20,246.8,254.85,15040259,8817058,58.62,38043.56,156059
ITC,2026-07-20,280.7,282.7,9913943,5806053,58.56,27968.75,265540
VBL,2026-07-20,463.35,468.0,4348073,2540172,58.42,20211.0,66418
UNITDSPR,2026-07-20,1375.8,1395.3,656234,382561,58.3,9104.2,38313
BAJAJHFL,2026-07-20,86.34,86.03,1968324,1146340,58.24,1692.15,17741
ICICIAMC,2026-07-20,3182.8,3117.4,406852,236756,58.19,12693.91,31609
ASIANPAINT,2026-07-20,2689.0,2691.4,571087,331863,58.11,15343.72,36321
HINDUNILVR,2026-07-20,2143.8,2139.7,689849,400198,58.01,14744.39,44426
NLCINDIA,2026-07-20,295.6,296.4,2344862,1358620,57.94,6965.47,37532
KIMS,2026-07-20,802.95,788.6,354159,205067,57.9,2807.83,23674
ABCAPITAL,2026-07-20,401.55,401.15,2087546,1208475,57.89,8337.67,48398
MOTHERSON,2026-07-20,144.17,143.25,9919421,5740527,57.87,14179.35,50073
LT,2026-07-20,3814.5,3838.8,1450930,838769,57.81,55569.12,86235
IKS,2026-07-20,1897.1,1901.9,161948,93237,57.57,3072.75,11678
LENSKART,2026-07-20,537.2,541.7,7257725,4168917,57.44,39310.17,86925
HINDALCO,2026-07-20,944.15,947.8,3996887,2290987,57.32,37998.13,81769
PFC,2026-07-20,404.85,413.85,4574238,2615331,57.18,18804.04,45555
ASTRAL,2026-07-20,1377.8,1396.1,704689,401910,57.03,9826.23,37964
BEL,2026-07-20,409.45,408.15,5382967,3061879,56.88,21940.2,103603
LODHA,2026-07-20,1188.75,1188.4,899790,511268,56.82,10698.43,27648
TVSHLTD,2026-07-20,13942.0,14031.0,3160,1789,56.61,441.46,1729
SCHAEFFLER,2026-07-20,4146.1,4155.2,46676,26373,56.5,1948.87,9176
TMCV,2026-07-20,414.65,409.35,8282450,4676218,56.46,33921.54,135719
WIPRO,2026-07-20,176.0,176.38,10183661,5733523,56.3,17963.93,58124
AFFLE,2026-07-20,1532.5,1518.3,217933,122545,56.23,3296.46,15415
ZFCVINDIA,2026-07-20,2410.3,2338.6,363586,203570,55.99,8543.39,46713
PFIZER,2026-07-20,4566.9,4577.9,9994,5594,55.97,456.82,3028
ABBOTINDIA,2026-07-20,28055.0,28275.0,8865,4951,55.85,2499.75,3763
ABSLAMC,2026-07-20,1150.6,1118.6,416720,232569,55.81,4728.23,36739
BRITANNIA,2026-07-20,5412.5,5470.0,227434,126542,55.64,12421.28,23186
HEROMOTOCO,2026-07-20,4909.9,4977.7,352274,195810,55.58,17417.2,42310
IOC,2026-07-20,141.69,142.41,13180933,7315420,55.5,18697.65,64330
GVT&D,2026-07-20,4387.4,4444.9,611051,338345,55.37,27208.73,60803
EICHERMOT,2026-07-20,7563.5,7563.5,266324,147253,55.29,20071.69,28862
SHRIRAMFIN,2026-07-20,1034.9,1035.4,3238784,1788886,55.23,33289.01,63866
SUNDRMFAST,2026-07-20,965.35,955.65,24312,13407,55.15,232.82,3388
CESC,2026-07-20,165.1,165.61,960309,529342,55.12,1591.58,23141
CARBORUNIV,2026-07-20,1059.8,1087.2,208476,114889,55.11,2231.46,28009
VAML,2026-07-20,442.0,436.6,5685137,3125170,54.97,24998.02,90353
SAILIFE,2026-07-20,1272.0,1297.0,311355,170937,54.9,4020.53,25628
ASTERDM,2026-07-20,819.9,815.15,170084,93341,54.88,1384.99,11581
