symbol,sector,nifty_sector_index,perf_1w,perf_1m,nifty_1w,nifty_1m,sector_1m,rs_vs_nifty_1w,rs_vs_nifty_1m,rs_vs_sector_1m
DIVISLAB,Health Technology,NIFTY_PHARMA,4.762931034482759,7.385861561119293,0.82,0.98,5.88,3.94,6.41,1.51
SBILIFE,Finance,NIFTY_FIN_SERVICE,-0.4994571118349644,1.82222222222222,0.82,0.98,0.06,-1.32,0.84,1.76
WIPRO,Technology Services,NIFTY_IT,-1.0588235294117572,-0.0848608282416707,0.82,0.98,6.69,-1.88,-1.06,-6.77
VAML,Non-Energy Minerals,NIFTY_METAL,-2.6618946426574284,-1.1022727272727324,0.82,0.98,-3.17,-3.48,-2.08,2.07
TVSMOTOR,Consumer Durables,NIFTY_AUTO,-1.4285714285714286,4.375145450314175,0.82,0.98,1.05,-2.25,3.4,3.33
SOLARINDS,Process Industries,NIFTY_METAL,4.663612782162371,6.689170182841069,0.82,0.98,-3.17,3.84,5.71,9.86
DLF,Finance,NIFTY_FIN_SERVICE,-1.6224188790560472,4.381846635367762,0.82,0.98,0.06,-2.44,3.4,4.32
HYUNDAI,Consumer Durables,NIFTY_AUTO,-0.4522357723577282,-0.3002544529262133,0.82,0.98,1.05,-1.27,-1.28,-1.35
TORNTPHARM,Health Technology,NIFTY_PHARMA,0.6599190283400883,12.56083482355073,0.82,0.98,5.88,-0.16,11.58,6.68
JIOFIN,Finance,NIFTY_FIN_SERVICE,-0.379641218189402,-2.1352459016393475,0.82,0.98,0.06,-1.2,-3.12,-2.2
PIDILITIND,Process Industries,NIFTY_METAL,0.7731629392971188,0.3244274809160247,0.82,0.98,-3.17,-0.05,-0.66,3.49
ABB,Producer Manufacturing,NIFTY_AUTO,10.968503356199747,3.210757409440176,0.82,0.98,1.05,10.15,2.23,2.16
ICICIAMC,Finance,NIFTY_FIN_SERVICE,-3.9463566177601344,-8.956268221574339,0.82,0.98,0.06,-4.77,-9.94,-9.02
VBL,Consumer Non-Durables,NIFTY_FMCG,0.2136752136752136,-12.483672326926662,0.82,0.98,-0.98,-0.61,-13.46,-11.5
CHOLAFIN,Finance,NIFTY_FIN_SERVICE,-1.2163821002120274,5.130641330166276,0.82,0.98,0.06,-2.04,4.15,5.07
TECHM,Technology Services,NIFTY_IT,5.831676607024519,18.296296296296298,0.82,0.98,6.69,5.01,17.32,11.61
TMCV,Consumer Durables,NIFTY_AUTO,-0.8845326320822349,1.617647058823535,0.82,0.98,1.05,-1.7,0.64,0.57
MOTHERSON,Producer Manufacturing,NIFTY_AUTO,1.1169284467713747,0.2422145328719684,0.82,0.98,1.05,0.3,-0.74,-0.81
TRENT,Retail Trade,NIFTY_FMCG,0.9517241379310314,-7.994971715901951,0.82,0.98,-0.98,0.13,-8.97,-7.01
CUMMINSIND,Producer Manufacturing,NIFTY_AUTO,-0.4875846501128668,-6.2042553191489365,0.82,0.98,1.05,-1.31,-7.18,-7.25
TATACAP,Finance,NIFTY_FIN_SERVICE,-1.9955654101995528,2.3444283646888637,0.82,0.98,0.06,-2.82,1.36,2.28
IDEA,Communications,,-3.015075376884422,-9.813084112149536,0.82,0.98,,-3.84,-10.79,
BHEL,Producer Manufacturing,NIFTY_AUTO,1.421046184000983,1.983247105198328,0.82,0.98,1.05,0.6,1.0,0.93
BSE,Finance,NIFTY_FIN_SERVICE,-3.805891635981058,-8.361312954146827,0.82,0.98,0.06,-4.63,-9.34,-8.42
POWERINDIA,Electronic Technology,NIFTY_IT,2.091917591125198,-11.0589534723181,0.82,0.98,6.69,1.27,-12.04,-17.75
CGPOWER,Producer Manufacturing,NIFTY_AUTO,0.5742683600220923,-4.548789435069697,0.82,0.98,1.05,-0.25,-5.53,-5.6
BPCL,Energy Minerals,NIFTY_ENERGY,5.248390823568257,1.2222222222222294,0.82,0.98,-1.88,4.43,0.24,3.1
POLYCAB,Producer Manufacturing,NIFTY_AUTO,-4.325863829329895,-10.08080808080808,0.82,0.98,1.05,-5.15,-11.06,-11.13
PFC,Finance,NIFTY_FIN_SERVICE,3.098765432098768,-2.7370137433030512,0.82,0.98,0.06,2.28,-3.72,-2.8
GROWW,Miscellaneous,,-1.7333014124970096,2.0537046245648907,0.82,0.98,,-2.55,1.07,
BRITANNIA,Consumer Non-Durables,NIFTY_FMCG,4.300152555301297,4.960660142007292,0.82,0.98,-0.98,3.48,3.98,5.94
SIEMENS,Producer Manufacturing,NIFTY_AUTO,6.336231884057969,-2.026972893577249,0.82,0.98,1.05,5.52,-3.01,-3.08
UNIONBANK,Finance,NIFTY_FIN_SERVICE,4.941176470588239,1.3060760931289106,0.82,0.98,0.06,4.12,0.33,1.25
BANKBARODA,Finance,NIFTY_FIN_SERVICE,2.72217774219376,-8.990955843234604,0.82,0.98,0.06,1.9,-9.97,-9.05
APOLLOHOSP,Health Services,NIFTY_PHARMA,2.005714285714286,6.205378391242266,0.82,0.98,5.88,1.19,5.23,0.33
TMPV,Consumer Durables,NIFTY_AUTO,-0.9851492427584244,-7.436426116838491,0.82,0.98,1.05,-1.81,-8.42,-8.49
HDFCLIFE,Finance,NIFTY_FIN_SERVICE,-1.2280701754385963,-3.9249146757679183,0.82,0.98,0.06,-2.05,-4.9,-3.98
PNB,Finance,NIFTY_FIN_SERVICE,6.622641509433958,3.6880733944954094,0.82,0.98,0.06,5.8,2.71,3.63
LTM,Technology Services,NIFTY_IT,-0.7848076736750228,6.947962087782969,0.82,0.98,6.69,-1.6,5.97,0.26
BOSCHLTD,Producer Manufacturing,NIFTY_AUTO,-1.3461538461538465,2.6,0.82,0.98,1.05,-2.17,1.62,1.55
ENRIN,Producer Manufacturing,NIFTY_AUTO,0.4705534181710592,-9.944824659133111,0.82,0.98,1.05,-0.35,-10.92,-10.99
TATAPOWER,Utilities,NIFTY_ENERGY,2.143707820563707,-4.111801242236028,0.82,0.98,-1.88,1.32,-5.09,-2.23
MUTHOOTFIN,Finance,NIFTY_FIN_SERVICE,-0.945291657060038,-3.793985924504156,0.82,0.98,0.06,-1.77,-4.77,-3.85
LODHA,Finance,NIFTY_FIN_SERVICE,0.3881856540084311,28.932964829567,0.82,0.98,0.06,-0.43,27.95,28.87
GMRAIRPORT,Transportation,NIFTY_AUTO,-1.7072956085540771,1.241841914430751,0.82,0.98,1.05,-2.53,0.26,0.19
BAJAJHLDNG,Finance,NIFTY_FIN_SERVICE,-2.6516220028208743,-3.603351955307263,0.82,0.98,0.06,-3.47,-4.58,-3.66
IRFC,Finance,NIFTY_FIN_SERVICE,-0.5921787709497219,-10.140389859610147,0.82,0.98,0.06,-1.41,-11.12,-10.2
CIPLA,Health Technology,NIFTY_PHARMA,0.4766243779350917,5.793357933579336,0.82,0.98,5.88,-0.34,4.81,-0.09
ZYDUSLIFE,Health Technology,NIFTY_PHARMA,1.6855926188786372,6.68279970215934,0.82,0.98,5.88,0.87,5.7,0.8
HDFCAMC,Finance,NIFTY_FIN_SERVICE,-2.0914076782449658,-1.5550898864012253,0.82,0.98,0.06,-2.91,-2.54,-1.62
CANBK,Finance,NIFTY_FIN_SERVICE,2.2499999999999964,-3.0159318266024404,0.82,0.98,0.06,1.43,-4.0,-3.08
GAIL,Utilities,NIFTY_ENERGY,1.1607661056297156,-0.9659090909090844,0.82,0.98,-1.88,0.34,-1.95,0.91
GVT&D,Producer Manufacturing,NIFTY_AUTO,-0.1675977653631284,-14.57118271345253,0.82,0.98,1.05,-0.99,-15.55,-15.62
INDIANB,Finance,NIFTY_FIN_SERVICE,2.5714285714285743,-1.5370550254271107,0.82,0.98,0.06,1.75,-2.52,-1.6
LUPIN,Health Technology,NIFTY_PHARMA,-0.5971943887775587,7.680618270232723,0.82,0.98,5.88,-1.42,6.7,1.8
ABCAPITAL,Finance,NIFTY_FIN_SERVICE,0.1980198019802008,9.42019191782674,0.82,0.98,0.06,-0.62,8.44,9.36
MARICO,Consumer Non-Durables,NIFTY_FMCG,1.465788380511545,4.205265724037055,0.82,0.98,-0.98,0.65,3.23,5.19
GODREJCP,Consumer Non-Durables,NIFTY_FMCG,1.8518518518518607,5.685419968304277,0.82,0.98,-0.98,1.03,4.71,6.67
AMBUJACEM,Non-Energy Minerals,NIFTY_METAL,2.6178010471204187,2.570066286777535,0.82,0.98,-3.17,1.8,1.59,5.74
TATACONSUM,Consumer Non-Durables,NIFTY_FMCG,0.4404477885850573,-0.9411764705882436,0.82,0.98,-0.98,-0.38,-1.92,0.04
LGEINDIA,Consumer Durables,NIFTY_AUTO,2.4804687499999942,-1.6187500000000057,0.82,0.98,1.05,1.66,-2.6,-2.67
INDUSTOWER,Finance,NIFTY_FIN_SERVICE,-0.7512315270935989,-2.6338045185453747,0.82,0.98,0.06,-1.57,-3.61,-2.69
MAXHEALTH,Health Services,NIFTY_PHARMA,0.3465572275421755,1.5224211109060712,0.82,0.98,5.88,-0.47,0.54,-4.36
LLOYDSME,Non-Energy Minerals,NIFTY_METAL,4.731359649122805,8.966972791055847,0.82,0.98,-3.17,3.91,7.99,12.14
BHARATFORG,Producer Manufacturing,NIFTY_AUTO,3.345185739683728,8.753877209393934,0.82,0.98,1.05,2.53,7.77,7.7
JINDALSTEL,Non-Energy Minerals,NIFTY_METAL,0.9058147462744672,-8.472479901051337,0.82,0.98,-3.17,0.09,-9.45,-5.3
INDHOTEL,Consumer Services,NIFTY_FMCG,-1.3232899022801303,2.372571106730485,0.82,0.98,-0.98,-2.14,1.39,3.35
MANKIND,Health Technology,NIFTY_PHARMA,3.0789611015214278,6.239139429044277,0.82,0.98,5.88,2.26,5.26,0.36
OFSS,Technology Services,NIFTY_IT,-1.192504258943782,26.08695652173913,0.82,0.98,6.69,-2.01,25.11,19.4
DRREDDY,Health Technology,NIFTY_PHARMA,-1.4904819765087154,-4.017363851618002,0.82,0.98,5.88,-2.31,-5.0,-9.9
UNITDSPR,Consumer Non-Durables,NIFTY_FMCG,1.4566642388929352,3.3382789317507418,0.82,0.98,-0.98,0.64,2.36,4.32
JSWENERGY,Utilities,NIFTY_ENERGY,1.5888689407540435,-1.2908853030963765,0.82,0.98,-1.88,0.77,-2.27,0.59
VEDL,Non-Energy Minerals,NIFTY_METAL,-2.595957722974226,-13.14484126984127,0.82,0.98,-3.17,-3.42,-14.12,-9.97
HEROMOTOCO,Consumer Durables,NIFTY_AUTO,1.219016659894352,-0.5529273209972617,0.82,0.98,1.05,0.4,-1.53,-1.6
SHREECEM,Non-Energy Minerals,NIFTY_METAL,2.9669075694180296,6.785009861932939,0.82,0.98,-3.17,2.15,5.81,9.96
MAZDOCK,Producer Manufacturing,NIFTY_AUTO,-1.475968209915475,-7.391304347826087,0.82,0.98,1.05,-2.3,-8.37,-8.44
IDBI,Finance,NIFTY_FIN_SERVICE,0.4588235294117653,0.874187832250437,0.82,0.98,0.06,-0.36,-0.11,0.81
RECLTD,Finance,NIFTY_FIN_SERVICE,4.51149425287356,2.3930180180180183,0.82,0.98,0.06,3.69,1.41,2.33
LENSKART,Health Technology,NIFTY_PHARMA,1.7009345794392563,7.731907731907733,0.82,0.98,5.88,0.88,6.75,1.85
NYKAA,Retail Trade,NIFTY_FMCG,-0.9014514896867803,8.389037433155089,0.82,0.98,-0.98,-1.72,7.41,9.37
ASHOKLEY,Producer Manufacturing,NIFTY_AUTO,-1.0223642172523926,-1.8937234783710055,0.82,0.98,1.05,-1.84,-2.87,-2.94
AUROPHARMA,Health Technology,NIFTY_PHARMA,0.0,6.698762035763417,0.82,0.98,5.88,-0.82,5.72,0.82
DIXON,Electronic Technology,NIFTY_IT,6.445108289768484,13.887335197762685,0.82,0.98,6.69,5.63,12.91,7.2
MEESHO,Retail Trade,NIFTY_FMCG,-1.8023715415019697,9.143626991565144,0.82,0.98,-0.98,-2.62,8.16,10.12
PAYTM,Finance,NIFTY_FIN_SERVICE,0.0580762250453687,26.10247026532479,0.82,0.98,0.06,-0.76,25.12,26.04
SRF,Process Industries,NIFTY_METAL,6.041620869055473,7.156608663457985,0.82,0.98,-3.17,5.22,6.18,10.33
FEDERALBNK,Finance,NIFTY_FIN_SERVICE,6.948640483383686,10.625,0.82,0.98,0.06,6.13,9.64,10.56
HINDPETRO,Energy Minerals,NIFTY_ENERGY,5.770730439303351,1.6741629185407267,0.82,0.98,-1.88,4.95,0.69,3.55
LAURUSLABS,Health Technology,NIFTY_PHARMA,0.5138086062941555,14.400584795321638,0.82,0.98,5.88,-0.31,13.42,8.52
PERSISTENT,Technology Services,NIFTY_IT,0.4450952812192983,10.914893617021276,0.82,0.98,6.69,-0.37,9.93,4.22
WAAREEENER,Electronic Technology,NIFTY_IT,-0.8532602970609987,-7.915076802661197,0.82,0.98,6.69,-1.67,-8.9,-14.61
ICICIGI,Finance,NIFTY_FIN_SERVICE,-9.517674079883472,-12.450539324624645,0.82,0.98,0.06,-10.34,-13.43,-12.51
BHARTIHEXA,Communications,,4.013674347936193,14.17651146629604,0.82,0.98,,3.19,13.2,
INDUSINDBK,Finance,NIFTY_FIN_SERVICE,3.355139260580833,11.108151305274374,0.82,0.98,0.06,2.54,10.13,11.05
NHPC,Utilities,NIFTY_ENERGY,3.213514543376097,7.344782034346106,0.82,0.98,-1.88,2.39,6.36,9.22
ATGL,Utilities,NIFTY_ENERGY,-0.9797109505280804,-3.0544217687074893,0.82,0.98,-1.88,-1.8,-4.03,-1.17
LTF,Finance,NIFTY_FIN_SERVICE,-6.45610775661866,6.975920679886702,0.82,0.98,0.06,-7.28,6.0,6.92
NTPCGREEN,Utilities,NIFTY_ENERGY,-2.4049157749761587,-3.791122715404695,0.82,0.98,-1.88,-3.22,-4.77,-1.91
AUBANK,Finance,NIFTY_FIN_SERVICE,-5.019047619047623,-2.6169319402402067,0.82,0.98,0.06,-5.84,-3.6,-2.68
NAUKRI,Technology Services,NIFTY_IT,1.7342739564961671,22.62489244318468,0.82,0.98,6.69,0.91,21.64,15.93
SWIGGY,Transportation,NIFTY_AUTO,2.0876356399954954,6.227778863059191,0.82,0.98,1.05,1.27,5.25,5.18
NAM_INDIA,Finance,NIFTY_FIN_SERVICE,-2.4609053497942464,0.8595744680850986,0.82,0.98,0.06,-3.28,-0.12,0.8
DABUR,Consumer Non-Durables,NIFTY_FMCG,-2.352135190682794,-0.0233808744446962,0.82,0.98,-0.98,-3.17,-1.0,0.96
HAVELLS,Producer Manufacturing,NIFTY_AUTO,2.4183283835383964,1.05492297387809,0.82,0.98,1.05,1.6,0.07,0.0
PHOENIXLTD,Finance,NIFTY_FIN_SERVICE,-3.490433971068604,11.092012676585904,0.82,0.98,0.06,-4.31,10.11,11.03
YESBANK,Finance,NIFTY_FIN_SERVICE,-2.400000000000001,-8.847817538340543,0.82,0.98,0.06,-3.22,-9.83,-8.91
NMDC,Non-Energy Minerals,NIFTY_METAL,-0.3214285714285667,-5.389830508474572,0.82,0.98,-3.17,-1.14,-6.37,-2.22
PRESTIGE,Finance,NIFTY_FIN_SERVICE,-2.5714285714285663,11.393333333333338,0.82,0.98,0.06,-3.39,10.41,11.33
POLICYBZR,Technology Services,NIFTY_IT,-0.6384323640960752,-2.360395055593515,0.82,0.98,6.69,-1.46,-3.34,-9.05
ICICIPRULI,Finance,NIFTY_FIN_SERVICE,-4.420951465641519,-4.005791505791506,0.82,0.98,0.06,-5.24,-4.99,-4.07
BAJAJHFL,Finance,NIFTY_FIN_SERVICE,-1.7836855260168067,0.8163265306122482,0.82,0.98,0.06,-2.6,-0.16,0.76
FORTIS,Health Services,NIFTY_PHARMA,-1.0586403736377836,-0.5684485006518952,0.82,0.98,5.88,-1.88,-1.55,-6.45
SUZLON,Producer Manufacturing,NIFTY_AUTO,0.3021718602455082,-9.12046543463381,0.82,0.98,1.05,-0.52,-10.1,-10.17
OIL,Energy Minerals,NIFTY_ENERGY,3.131452167928432,6.90844233055886,0.82,0.98,-1.88,2.31,5.93,8.79
BIOCON,Health Technology,NIFTY_PHARMA,2.5155025155025155,6.07748184019371,0.82,0.98,5.88,1.7,5.1,0.2
MCX,Finance,NIFTY_FIN_SERVICE,1.5611510791366938,0.6918687589158378,0.82,0.98,0.06,0.74,-0.29,0.63
TORNTPOWER,Utilities,NIFTY_ENERGY,-1.075862068965511,-1.415807560137451,0.82,0.98,-1.88,-1.9,-2.4,0.46
JSWINFRA,Industrial Services,NIFTY_ENERGY,-0.6981051431827864,13.167722032797537,0.82,0.98,-1.88,-1.52,12.19,15.05
IDFCFIRSTB,Finance,NIFTY_FIN_SERVICE,2.928294331122517,5.543436417297565,0.82,0.98,0.06,2.11,4.56,5.48
OBEROIRLTY,Finance,NIFTY_FIN_SERVICE,-2.2578635938959826,11.162927981109794,0.82,0.98,0.06,-3.08,10.18,11.1
PIRAMALFIN,Finance,NIFTY_FIN_SERVICE,-0.7339449541284404,8.254127063531765,0.82,0.98,0.06,-1.55,7.27,8.19
SAIL,Non-Energy Minerals,NIFTY_METAL,-1.649807321772645,-9.95589856670342,0.82,0.98,-3.17,-2.47,-10.94,-6.79
COFORGE,Technology Services,NIFTY_IT,-1.7734627831715268,8.114269430790044,0.82,0.98,6.69,-2.59,7.13,1.42
UNOMINDA,Producer Manufacturing,NIFTY_AUTO,0.7029419422025633,5.779398359161357,0.82,0.98,1.05,-0.12,4.8,4.73
ALKEM,Health Technology,NIFTY_PHARMA,1.5415126656450011,5.271028037383178,0.82,0.98,5.88,0.72,4.29,-0.61
BANKINDIA,Finance,NIFTY_FIN_SERVICE,2.774518600317489,1.0244233378561676,0.82,0.98,0.06,1.95,0.04,0.96
IOB,Finance,NIFTY_FIN_SERVICE,4.035346097201759,0.3694231315714764,0.82,0.98,0.06,3.22,-0.61,0.31
SCHAEFFLER,Producer Manufacturing,NIFTY_AUTO,0.896871827104372,-0.2938365981844286,0.82,0.98,1.05,0.08,-1.27,-1.34
GICRE,Finance,NIFTY_FIN_SERVICE,-0.8779149519890229,0.795089970707218,0.82,0.98,0.06,-1.7,-0.18,0.74
GODREJPROP,Finance,NIFTY_FIN_SERVICE,-1.6783216783216783,17.296996662958843,0.82,0.98,0.06,-2.5,16.32,17.24
GLENMARK,Health Technology,NIFTY_PHARMA,-3.2351667388479783,3.7279480037140287,0.82,0.98,5.88,-4.06,2.75,-2.15
NATIONALUM,Non-Energy Minerals,NIFTY_METAL,-4.016232857542687,-6.272205520634051,0.82,0.98,-3.17,-4.84,-7.25,-3.1
SBICARD,Finance,NIFTY_FIN_SERVICE,3.3928571428571392,1.912152972237768,0.82,0.98,0.06,2.57,0.93,1.85
MAHABANK,Finance,NIFTY_FIN_SERVICE,-0.7195121951219554,-8.937360178970927,0.82,0.98,0.06,-1.54,-9.92,-9.0
HDBFS,Finance,NIFTY_FIN_SERVICE,-2.2973153466007807,5.093024926370239,0.82,0.98,0.06,-3.12,4.11,5.03
JSL,Non-Energy Minerals,NIFTY_METAL,5.702127659574474,5.105782792665733,0.82,0.98,-3.17,4.88,4.13,8.28
LINDEINDIA,Process Industries,NIFTY_METAL,-1.1175933084979264,-3.2728272827282727,0.82,0.98,-3.17,-1.94,-4.25,-0.1
COROMANDEL,Process Industries,NIFTY_METAL,-1.8425786377558504,-2.378880185668689,0.82,0.98,-3.17,-2.66,-3.36,0.79
ABBOTINDIA,Health Technology,NIFTY_PHARMA,2.954586904979026,7.503332698533613,0.82,0.98,5.88,2.13,6.52,1.62
KALYANKJIL,Retail Trade,NIFTY_FMCG,8.583066627873146,47.1028774142688,0.82,0.98,-0.98,7.76,46.12,48.08
MOTILALOFS,Technology Services,NIFTY_IT,-0.443922849270336,2.889838105784947,0.82,0.98,6.69,-1.26,1.91,-3.8
BERGEPAINT,Process Industries,NIFTY_METAL,2.4367674275138733,-1.5513833992094908,0.82,0.98,-3.17,1.62,-2.53,1.62
RBLBANK,Finance,NIFTY_FIN_SERVICE,-2.767527675276753,-0.3511615343057837,0.82,0.98,0.06,-3.59,-1.33,-0.41
TIINDIA,Non-Energy Minerals,NIFTY_METAL,-0.1030609089972173,-9.888441276727608,0.82,0.98,-3.17,-0.92,-10.87,-6.72
THERMAX,Producer Manufacturing,NIFTY_AUTO,3.3523768459631347,2.0803611353618767,0.82,0.98,1.05,2.53,1.1,1.03
COLPAL,Consumer Non-Durables,NIFTY_FMCG,4.693978282329709,5.0049504950495,0.82,0.98,-0.98,3.87,4.02,5.98
APARINDS,Electronic Technology,NIFTY_IT,0.2836363636363636,-12.997665467852862,0.82,0.98,6.69,-0.54,-13.98,-19.69
MRF,Consumer Durables,NIFTY_AUTO,1.5920170627666057,2.348246489141278,0.82,0.98,1.05,0.77,1.37,1.3
RADICO,Consumer Non-Durables,NIFTY_FMCG,2.0246804108475644,11.978913219789142,0.82,0.98,-0.98,1.2,11.0,12.96
FACT,Process Industries,NIFTY_METAL,-1.8896713615023504,-12.015157096994894,0.82,0.98,-3.17,-2.71,-13.0,-8.85
MFSL,Finance,NIFTY_FIN_SERVICE,-5.636923076923071,-9.3145662073452,0.82,0.98,0.06,-6.46,-10.29,-9.37
UPL,Process Industries,NIFTY_METAL,3.473043772181841,0.2373935821873028,0.82,0.98,-3.17,2.65,-0.74,3.41
TATACOMM,Communications,,-0.9842840828756396,-5.216033315981262,0.82,0.98,,-1.8,-6.2,
VMM,Retail Trade,NIFTY_FMCG,-3.3146792940163654,-4.72554509205057,0.82,0.98,-0.98,-4.13,-5.71,-3.75
