symbol,company,sector,industry,market_cap,cmp,previous_close,ema20,ema50,ema100,ema200,sma50,sma200,supertrend,ichimoku_signal,trend_label,trend_score,rsi14,macd,macd_signal,macd_hist,adx14,roc20,stoch_rsi,momentum_score,volume,avg_volume_10d,avg_volume_30d,relative_volume,delivery_pct,obv,cmf,volume_score,support1,support2,resistance1,resistance2,pivot,vwap,atr14,entry_low,entry_high,stop_loss,target1,target2,target3,risk_reward,rs_rank,return_1m,return_3m,dist_52w_high_pct,rs_vs_nifty_1m,rs_vs_sector_1m,pe,pb,peg,ev_ebitda,roe,roce,debt_equity,revenue_growth,profit_growth,operating_margin,fcf,fundamental_score,revenue_surprise,profit_surprise,eps_growth,margin_expansion,guidance,order_book_growth,earnings_score,promoter_holding,promoter_pledge,fii_holding,dii_holding,mf_holding,insider_buying,institution_score,news_count_7d,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,in_oi_spurt,oi_change_pct,fno_score,pcr,max_pain,liquidity_sweep,smart_money_score,technical_score,fundamental_score_final,earnings_score_final,news_score_final,institution_score,sector_score,macro_score,risk_score,value_z,momentum_z,quality_z,lowvol_z,growth_z,size_z,composite_factor_z,composite_factor_rank,earnings_within_21d,days_to_earnings,event_risk_score,tech_rating,analyst_rec,price_target_avg
RELIANCE,Reliance Industries Limited,Energy Minerals,Oil Refining/Marketing,17641694879212.0,1281.5,1288.6,,1318.2561555524644,,1375.3106216753442,1312.953999999998,1412.1430000000018,,,Bearish,0.0,42.59360461490636,-5.034914633442668,-5.013071678455182,-0.0218,12.662810831671475,-2.011010857929344,35.21856910649102,0,403022.0,11322606.1,13219809.766666649,0.0316157673015765,70.32,,,33,1278.54,1275.57,1284.24,1286.97,1281.27,1281.2666666666669,23.23742267742597,1269.88,1293.12,1246.64,1304.74,1327.97,1351.21,0.67,31.0,-3.566859808864481,-4.365671641791045,-20.49,-4.06,-0.92,23.207129288067208,,,9.610807785538322,,,,15.00336391405993,-8.318252305321916,11.096072765804,,20,,,-8.318252305321916,,,,67,,,,,,,,0,,,,,,True,0.2,3.0,,,,3.0,7,20,67,,,75.0,30,40,0.36,-0.6,-0.66,0.77,-0.29,-3.01,-0.09,38.0,False,85.0,0.0,Strong sell,1.08,1661.76
BHARTIARTL,Bharti Airtel Limited,Communications,Wireless Telecommunications,12151882017373.0,1946.3,1949.0,,1887.7297823142071,,1896.734428367386,1875.321999999998,1951.2779999999984,,,Bullish,83.0,59.878218720401065,21.596209573783423,19.48883787958916,2.1074,24.231886606092928,1.3486773588835588,69.19428757676087,80,138008.0,5459724.199999996,6325117.333333338,0.0210364259659809,80.8,,,33,1941.56,1936.83,1949.96,1953.63,1945.23,1945.2333333333331,31.48921903925805,1930.56,1962.04,1899.07,1977.79,2009.28,2040.77,0.67,58.0,2.0287271964772517,5.490514905149049,-10.49,1.54,,44.4080898794367,7.9544672448256115,,11.810613804421994,20.3215106088605,9.08236481301509,1.31098991926557,21.96002895045356,-20.523849590901182,31.7404423698221,18.89311650911332,40,,,-20.523849590901182,,,,67,,,,,,,,0,,,,,,True,0.05,3.0,,,,3.0,72,40,67,,,6.0,30,55,-0.07,-0.27,-0.01,1.01,-0.3,-3.01,0.07,62.0,True,12.0,5.0,Buy,1.161765,2294.147059
HDFCBANK,HDFC Bank Limited,Finance,Major Banks,11727314719059.0,748.5,753.15,,790.2780128005032,,849.9466958093006,779.0180000000015,882.0067499999983,,,Bearish,0.0,35.066029953925494,-4.199168546655301,4.817013528404766,-9.0162,22.486835633878822,-9.267228316867694,1.0658141036401504e-14,0,2280553.0,25251896.0,33656197.63333333,0.0786044665704489,65.77,,,33,746.44,744.37,750.29,752.07,748.22,748.2166666666667,16.133405286229934,740.43,756.57,724.3,764.63,780.77,796.9,0.67,35.0,-4.412234212374683,-3.705133153222688,-26.65,-4.9,-2.66,14.62485345838218,1.901332888969272,1.311336232880998,,13.7540298886995,6.82785576408465,0.9333100337634852,1.754463853655062,11.34558903513542,34.982694035678,,80,,,11.34558903513542,,,,67,,,,,,,,0,,,,,,True,0.29,3.0,,,,3.0,7,80,67,,,42.0,30,40,0.69,-0.81,0.15,0.41,-0.46,-3.01,-0.0,53.0,False,88.0,0.0,Strong sell,1.076087,1030.717391
ICICIBANK,ICICI Bank Limited,Finance,Regional Banks,10495571544519.0,1443.7,1440.7,,1364.4276372589989,,1344.5301783270909,1335.236,1346.9739999999997,,,Bullish,100.0,65.20322996644299,30.53425763504697,29.88519145249556,0.6491,34.02183631019044,3.0331144733085926,58.82150414548988,100,735204.0,11446022.300000032,13453223.733333336,0.0575845374515471,73.62,,,33,1435.9,1428.1,1448.1,1452.5,1440.3,1440.3,25.36469377706361,1431.02,1456.38,1405.65,1469.06,1494.43,1519.79,0.67,64.0,6.31075110456554,8.037117413754403,-3.75,5.82,8.06,18.66209927611169,2.7220251580587456,2.566238482931071,,15.796816290169,9.74115748257219,0.594743890036865,5.080821540326999,7.369882026370579,34.55734059748943,,80,,,7.369882026370579,,,,100,,,,,,,,0,,,,,,True,0.06,3.0,,,,3.0,87,80,100,,,42.0,30,40,0.14,-0.14,0.26,0.64,-0.4,-3.01,0.1,64.0,False,88.0,0.0,Buy,1.04,1737.12
SBIN,State Bank of India,Finance,Regional Banks,9639073017822.0,1019.9,1025.0,,1027.4994069354177,,999.6571874271364,1006.242,1018.8019999999996,,,Neutral,50.0,46.75255488243366,3.8804271852618513,5.809966431178513,-1.9295,10.25988460275486,-1.5540540540540562,23.41015085484372,0,308839.0,9776382.700000018,10615944.600000016,0.0293805873086543,58.64,,,33,1015.74,1011.57,1023.34,1026.77,1019.17,1019.1666666666664,19.952920369700767,1009.92,1029.88,989.97,1039.85,1059.81,1079.76,0.67,24.0,-2.0268972142171013,-6.5469372795161895,-17.4,-2.52,-0.28,11.204072530413251,1.5792349265634082,2.4188664004187763,,15.3805889022211,6.660692553910601,1.3396637584022402,6.975820605233501,4.743220354585112,28.129242852760616,,60,,,4.743220354585112,,,,67,,,,,,,,0,,,,,,True,0.43,3.0,,,,3.0,27,60,67,,,42.0,30,45,0.98,-0.31,-0.04,0.64,-0.43,-2.98,0.17,73.0,True,8.0,3.0,Sell,1.2375,1219.15
TCS,Tata Consultancy Services Limited,Technology Services,Information Technology Services,8033963076904.0,2199.0,2208.3,,2218.4603895048567,,2633.181192764161,2189.984000000003,2712.0549999999944,,,Bearish,33.0,53.17448003433933,13.56388690549511,-4.456870834283806,18.0208,16.887583480682114,6.283228612856452,66.57530301068942,80,85639.0,5115284.2,4762984.8,0.0156108326371052,39.85,,,17,2191.56,2184.13,2208.46,2217.93,2201.03,2201.0333333333333,56.581532281876456,2170.71,2227.29,2114.13,2255.58,2312.16,2368.74,0.67,11.0,4.1686404547607765,-11.615755627009646,-34.36,3.68,-0.92,15.97657640639644,7.257098095373119,15.116521006239712,10.3433268225867,47.9890914172003,44.2125262461657,0.104302536644988,7.695160610272186,1.067516881423239,24.8826393193624,15.865070992606034,80,,,1.067516881423239,,,,67,,,,,,,,0,,,,,,True,0.18,3.0,,,,3.0,49,80,67,,,63.0,30,40,0.66,-1.13,1.18,0.38,-0.43,-2.78,0.13,69.0,False,83.0,0.0,Neutral,1.522222,2432.522727
BAJFINANCE,Bajaj Finance Limited,Finance,Finance/Rental/Leasing,6652435087891.0,1050.9,1060.3,,983.3632755580144,,949.7054580664663,961.8890000000006,970.9015000000014,,,Bullish,100.0,63.00443495783109,27.227763894493023,26.494556596415407,0.7332,36.77230459461974,2.978931896129357,53.71276989843989,100,371025.0,6931971.9,8639194.5,0.0459979467949705,72.94,,,33,1047.1,1043.3,1055.4,1059.9,1051.6,1051.6,22.69946468401714,1039.55,1062.25,1016.85,1073.6,1096.3,1119.0,0.67,74.0,8.530414127852953,14.228260869565228,-4.68,8.04,10.28,34.43315858453474,5.731949622113491,2.544095735282536,27.467136060641597,18.052322754331,5.88770366680906,3.2266451939674603,18.3647764826221,13.77022291806456,43.7265523464435,,60,,,13.77022291806456,,,,100,,,,,,,,0,,,,,,True,0.03,3.0,,,,3.0,87,60,100,,,42.0,30,60,-0.33,0.11,-0.04,-0.03,-0.06,-2.57,-0.07,42.0,True,7.0,3.0,Buy,1.472973,1088.540541
LICI,Life Insurance Corp. of India,Finance,Life/Health Insurance,5433172902832.0,426.1,423.3,,422.74523176145823,,421.80210041852416,418.9735000000002,422.6972499999992,,,Bullish,83.0,47.984471287104704,2.584388950316906,4.926892482737439,-2.3425,22.959956265040255,-3.80318248504684,4.838176704991072,0,77627.0,2263478.2,3732892.366666666,0.0281745878720074,47.25,,,33,423.36,420.63,427.76,429.43,425.03,425.06666666666666,9.1417398098394,421.53,430.67,412.39,435.24,444.38,453.53,0.67,57.0,-3.748870822041559,4.975369458128076,-9.05,-4.24,-2.0,9.381846204656796,0.7387963424570203,0.5005742207740188,,7.459755123494731,7.459755123494731,0.0,10.315815415255356,18.90051547336372,5.59249360662008,,60,,,18.90051547336372,,,,100,,,,,,,,0,,,,,,True,0.18,3.0,,,,3.0,40,60,100,,,42.0,30,45,2.1,-0.28,-0.49,0.28,-0.02,-2.34,0.32,85.0,True,14.0,3.0,Neutral,1.23913,520.293478
LT,Larsen & Toubro Limited,Industrial Services,Engineering & Construction,5292911587174.0,3804.7,3817.4,,3961.9896330280712,,3907.689115426625,3989.4979999999982,3960.426000000001,,,Bearish,0.0,35.69747702742406,-66.2156129619093,-51.85784798094096,-14.3578,26.887140639419787,-3.5759541791271823,40.88676245773942,20,43945.0,1796539.0000000068,2088388.6000000008,0.0190740974321129,61.87,,,33,3790.54,3776.37,3814.34,3823.97,3800.17,3800.1666666666665,66.21161332440619,3771.59,3837.81,3705.38,3870.91,3937.12,4003.33,0.67,23.0,-9.627078384798104,-6.564341846758354,-14.31,-10.12,-6.98,32.5521902806297,4.097319142618605,4.738877413542634,20.36440525884751,16.8428484034919,10.4602183989046,1.1482918808525602,11.78560370784602,6.944825693110064,8.67037685198086,,40,,,6.944825693110064,,,,100,,,,,,,,0,,,,,,True,0.24,3.0,,,,3.0,15,40,100,,,57.0,30,60,-0.1,-0.4,-0.41,0.46,-0.12,-2.31,-0.12,35.0,True,5.0,3.0,Strong sell,1.344828,4422.896552
HINDUNILVR,Hindustan Unilever Limited,Consumer Non-Durables,Household/Personal Care,5032824583008.0,2156.9,2154.6,,2170.384767553808,,2262.140559149161,2167.069999999997,2290.1399771814054,,,Bearish,17.0,50.44096004527557,-8.98758432743898,-10.81068574664853,1.8231,10.701625868404127,0.2929415046963722,65.21487641602674,80,29236.0,1398427.9,1539073.6333333333,0.018095971535673,56.4,,,33,2147.6,2138.3,2164.8,2172.7,2155.5,2155.5,36.89024777157778,2138.45,2175.35,2101.56,2193.79,2230.68,2267.57,0.67,17.0,-0.1481412897550955,-9.700242820061954,-20.33,-0.64,0.53,33.703142334796944,10.397901850054245,0.8125235198162282,32.998902779304856,21.5261715287189,21.0234057797946,0.0303247912349453,3.84341185976141,41.20266179494647,20.858315407265,,100,,,41.20266179494647,,,,67,,,,,,,,0,,,,,,True,0.23,3.0,,,,3.0,45,100,67,,,78.0,30,35,-0.18,-0.73,0.31,1.08,-0.39,-2.26,0.02,56.0,True,5.0,3.0,Neutral,1.474359,2557.358974
