symbol,company,sector,industry,country,currency,fundamental_currency_code,type,typespecs,number_of_employees,total_shares_outstanding_fundamental,float_shares_percent_current,close,open,high,low,change_pct,change_abs,gap,vwap,value_traded,price_52_week_high,price_52_week_low,high_all,high_1m,low_1m,high_3m,low_3m,high_6m,low_6m,volume,average_volume_10d_calc,average_volume_30d_calc,average_volume_90d_calc,rel_volume,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,perf_1y,perf_5y,perf_all,volatility_d,volatility_w,volatility_m,ATR,beta_1_year,beta_3_year,sma20,sma50,sma100,sma200,ema50,ema200,RSI,RSI7,momentum,awesome_osc,CCI20,stoch_k,stoch_d,stoch_rsi_k,stoch_rsi_d,macd,macd_signal,ADX,adx_plus_di,adx_minus_di,williams_r,ROC,UO,BBPower,bb_upper,bb_lower,recommend_all,recommend_ma,recommend_other,tech_rating,ma_rating,osc_rating,candle_patterns,market_cap,pe,price_earnings_growth_ttm,pb,price_sales_current,price_free_cash_flow_ttm,enterprise_value_ebitda_ttm,enterprise_value_fq,price_to_cash_f_operating_activities_ttm,roe,return_on_assets,return_on_invested_capital,gross_margin,operating_margin,net_margin,pre_tax_margin,debt_to_equity,total_debt_to_total_equity_fq,current_ratio,quick_ratio,div_yield,dividends_yield,dividend_payout_ratio_ttm,recommendation_mark,price_target_1y,price_target_average,number_of_analyst_opinions_fq,eps_ttm
RELIANCE,Reliance Industries Limited,Energy Minerals,Oil Refining/Marketing,India,INR,INR,stock,common,,13532500000.0,48.6367,1281.5,1283.0,1284.0,1278.3,-0.5509855657302429,-7.099999999999909,-0.43458016451962667,1281.2666666666667,516472693.0,1611.8,1253.2,1611.8,1345.9,1271.6,1473.4,1253.2,1489.5,1253.2,403022,11322606.1,13219809.766666647,17632869.944444448,0.03161576730157651,-1.080663836356619,-3.566859808864481,-4.365671641791045,-8.581823369952915,-18.56770667852831,-10.133239831697054,33.92436515769959,7928.367110964606,0.805757646874752,1.8332061759612281,1.5921788238380818,23.23742267742597,0.86681056,1.0598822,1301.389999999999,1312.9539999999981,1347.6699999999983,1412.1430000000018,1318.2561555524644,1375.3106216753442,42.59360461490636,37.271647061192226,1.7000000000000455,3.597352941179224,-149.68336211858363,26.469268730372402,46.89339762446855,35.21856910649102,58.96895883505823,-5.034914633442668,-5.013071678455182,12.662810831671475,19.340520964699596,24.5025410203862,-86.6756393001345,-2.0110108579293438,38.27425008183311,-37.84289870977432,1329.1141338908765,1273.6658661091215,-0.5575757575757576,-0.9333333333333333,-0.18181818181818182,Strong sell,Strong sell,Sell,,17641694879212.0,23.207129288067208,,,1.5709802369429824,,9.610807785538322,,,,,,25.4599284986043,11.096072765804,6.65390386045207,10.3864904212171,,,,,0.460246231733978,0.46553128758195295,0.0,1.08,1661.76,1661.76,,55.2201
BHARTIARTL,Bharti Airtel Limited,Communications,Wireless Telecommunications,India,INR,INR,stock,common,91130.0,6237543778.0,49.54460000000003,1946.3,1948.0,1948.9,1940.5,-0.13853258081067446,-2.7000000000000455,-0.0513083632632119,1945.2333333333333,268604970.4,2174.5,1740.5,2174.5,1966.0,1833.1,1966.0,1740.5,2057.0,1740.5,138008,5459724.1999999955,6325117.333333338,8921382.433333334,0.021036425965980904,0.9491701244813254,2.0287271964772513,5.490514905149049,-3.120955699352914,-7.9676565159826085,1.3697916666666643,263.8197340163173,8220.677958938903,0.4380314351971141,1.0648963762509265,1.6446793790322154,31.48921903925805,0.8438673,0.92136693,1908.114999999999,1875.321999999998,1857.8759999999997,1951.2779999999984,1887.7297823142071,1896.734428367386,59.878218720401065,62.58205930049219,15.200000000000045,53.01852941176662,93.21819926273227,81.47578142961102,78.413908568083,69.19428757676087,63.08283086080153,21.596209573783426,19.48883787958916,24.231886606092928,30.814112891444736,15.223971858168705,-21.6721672167217,1.3486773588835588,49.68232942874278,38.90095163972319,1974.4930468226812,1841.736953177317,0.3787878787878788,0.6666666666666666,0.09090909090909091,Buy,Strong buy,Neutral,,12151882017373.0,44.4080898794367,,7.9544672448256115,5.626057788129851,18.893116509113316,11.810613804421994,12852182387083.7,10.985294145153944,20.3215106088605,4.99619509700912,9.08236481301509,42.6672063886909,31.7404423698221,12.6533847017246,21.2388516434346,1.31098991926557,,0.516976809353505,0.508594275144021,0.82116554184095,1.23073767339299,54.760014237603706,1.161765,2294.147059,2294.147059,,43.8276
HDFCBANK,HDFC Bank Limited,Finance,Major Banks,India,INR,INR,stock,common,211206.0,15401300000.0,99.62299999999999,748.5,749.4,750.0,746.15,-0.6174068910575553,-4.649999999999977,-0.4979087831109341,748.2166666666667,1706993920.5,1020.5,726.65,1020.5,843.0,746.15,843.0,732.3,994.0,726.65,2280553,25251896.0,33656197.63333333,42562308.155555554,0.07860446657044895,-8.103130755064457,-4.412234212374683,-3.7051331532226883,-18.641304347826086,-24.660291897332662,-25.559423172550968,4.685314685314685,31717.21572794899,0.9381491657173491,1.4976120435598186,1.6777438277872079,16.133405286229934,1.0873342,1.0672284,800.4800000000007,779.0180000000015,792.976000000002,882.0067499999983,790.2780128005032,849.9466958093006,35.066029953925494,22.956857861751544,-69.04999999999995,-14.826323529413344,-206.39920906473907,2.3590089810853048,8.411171047825341,1.0658141036401503e-14,3.111383679165091,-4.199168546655301,4.817013528404766,22.486835633878826,17.375995037658374,36.310837941831934,-97.57356737222507,-9.267228316867694,29.985533130182674,-77.21056461070236,846.8926857658195,754.0673142341819,-0.5363636363636364,-0.8,-0.2727272727272727,Strong sell,Strong sell,Sell,falling_window_bearish,11727314719059.0,14.62485345838218,1.311336232880998,1.9013328889692718,3.7894025904866275,,,15833395198155.6,,13.7540298886995,1.67621507569694,6.82785576408465,,34.982694035678,25.4789617292066,21.8931978684133,0.9333100337634851,,,,1.70726902620001,1.7260837814512382,0.0,1.076087,1030.717391,1030.717391,,51.18
ICICIBANK,ICICI Bank Limited,Finance,Regional Banks,India,INR,INR,stock,common,124324.0,7174250000.0,97.1715,1443.7,1432.5,1444.7,1432.5,0.20823210939126813,3.0,-0.5691677656694694,1440.3,1061414014.8000001,1500.0,1187.6,1500.0,1480.0,1340.6,1480.0,1213.7,1480.0,1187.6,735204,11446022.300000032,13453223.733333336,17068115.911111116,0.057584537451547194,1.6618547989578296,6.31075110456554,8.037117413754403,7.69861991794107,7.42614777885259,-2.6434688785487923,112.30882352941177,22586.713585667123,0.8516579406631795,1.8585848200594328,1.7988352703032429,25.36469377706361,1.0579976,0.8706501,1412.46,1335.236,1316.6550000000022,1346.9739999999997,1364.4276372589989,1344.5301783270909,65.20322996644299,63.050270656528774,63.0,76.23882352940905,85.7271707097069,70.38104386807555,77.05829661286285,58.82150414548988,73.51339244076195,30.53425763504697,29.88519145249556,34.02183631019044,30.349485287368786,16.209944368099702,-34.870317002881826,3.0331144733085926,49.697950881298034,26.106044174546014,1465.2341376055135,1359.6858623944865,0.49090909090909096,0.8,0.18181818181818182,Buy,Strong buy,Buy,,10495571544519.0,18.662099276111686,2.566238482931071,2.7220251580587456,4.649175229805048,,,10455588268388.9,,15.796816290169,1.9781250638936703,9.74115748257219,,34.55734059748943,24.576229932956462,24.9460622690272,0.594743890036865,,,,0.751905396630097,0.8324950570605987,0.0,1.04,1737.12,1737.12,,77.36
SBIN,State Bank of India,Finance,Regional Banks,India,INR,INR,stock,common,245131.0,9230620000.0,44.7923,1019.9,1022.0,1022.6,1015.0,-0.49756097560975826,-5.100000000000023,-0.2926829268292683,1019.1666666666665,314984896.09999996,1234.7,786.55,1234.7,1067.0,1011.4,1114.8,933.9,1234.7,933.9,308839,9776382.700000018,10615944.600000015,15534066.01111107,0.02938058730865438,-0.9901951266867229,-2.0268972142171013,-6.5469372795161895,-3.0421142694172554,3.7327095199348994,25.526153846153843,138.40580267428243,5589.221995126871,0.9852216748768473,2.005853101316856,1.890987113412425,19.952920369700767,0.8605294,1.1941841,1035.275,1006.242,1043.9944999999998,1018.8019999999997,1027.4994069354175,999.6571874271365,46.75255488243366,40.46958984446265,-2.2000000000000455,11.218823529411793,-130.92199942435323,33.03357314148688,54.62051969378001,23.41015085484372,50.85215650353165,3.8804271852618513,5.809966431178513,10.25988460275486,20.51388337166458,23.100041564860803,-84.71223021582735,-1.5540540540540562,47.92819530793692,-28.80367532131038,1058.487830503821,1012.0621694961793,-0.35757575757575755,-0.5333333333333333,-0.18181818181818182,Sell,Strong sell,Sell,,9639073017822.0,11.204072530413251,2.4188664004187763,1.5792349265634082,2.443020826099348,,,13679121507762.8,,15.3805889022211,1.06549105918184,6.660692553910601,,28.129242852760616,21.10902565975224,16.0689479575009,1.3396637584022402,,0.209744933826459,,1.66147953076371,1.6921051348320089,19.059776292055098,1.2375,1219.15,1219.15,,91.0294
TCS,Tata Consultancy Services Limited,Technology Services,Information Technology Services,India,INR,INR,stock,common,584519.0,3618090000.0,28.210400000000003,2199.0,2204.0,2210.5,2193.6,-0.4211384322782312,-9.300000000000182,-0.194719920300692,2201.0333333333333,188320161.0,3350.0,1976.8,4592.25,2283.4,1976.8,2498.3,1976.8,3350.0,1976.8,85639,5115284.2,4762984.8,4738048.455555555,0.01561083263710528,-0.3173164097914778,4.1686404547607765,-11.615755627009646,-31.072312948625523,-31.601866251944013,-30.402582605393086,-31.28125,1367.5898890464669,0.7704230488694426,1.6437694992160479,2.743845661240858,56.581532281876456,0.975524,1.1182184,2130.940000000001,2189.984000000003,2335.8250000000016,2712.0549999999944,2218.4603895048567,2633.181192764161,53.17448003433933,54.997731241654925,149.5,89.74588235294004,64.67435287128745,72.72427399943852,80.29425152127234,66.57530301068942,77.57713841358883,13.56388690549511,-4.456870834283806,16.887583480682114,28.178505633523834,25.174294352270987,-31.563201196709073,6.283228612856452,49.11606228401141,39.96718968585492,2292.2221924454257,1969.6578075545763,0.02121212121212121,0.13333333333333333,-0.09090909090909091,Neutral,Buy,Neutral,,8033963076904.0,15.976576406396441,15.116521006239713,7.257098095373119,2.9131310510912476,15.865070992606034,10.343326822586699,6987640915987.9,14.767018916964252,47.9890914172003,28.407061977696003,44.2125262461657,30.7907300468718,24.8826393193624,18.0523383322639,24.0891179914377,0.104302536644988,,2.23725008194035,2.2330383480826,2.88223373114163,2.942707743848609,47.22498710394583,1.522222,2432.522727,2432.522727,,137.639
BAJFINANCE,Bajaj Finance Limited,Finance,Finance/Rental/Leasing,India,INR,INR,stock,common,155369.0,6221354471.0,43.735,1050.9,1053.3,1056.1,1047.8,-0.8865415448457856,-9.399999999999864,-0.6601905121192115,1051.6,389910172.50000006,1102.5,787.9,1102.5,1074.4,952.4,1074.4,860.45,1074.4,787.9,371025,6931971.9,8639194.5,9767620.822222222,0.04599794679497055,2.626953125000009,8.530414127852953,14.228260869565228,11.459935302540178,6.344869459623562,10.157232704402526,70.87804878048782,73907.04329587385,1.1929757587325827,1.658667295456165,2.4085165906715704,22.69946468401714,1.5658046,0.98009664,1026.3499999999997,961.8890000000006,936.7360000000003,970.9015000000014,983.3632755580143,949.7054580664663,63.00443495783109,59.75604908067931,47.100000000000136,71.75029411764729,89.17498176790271,82.25194614844533,89.29719818558694,53.71276989843989,63.18408138894185,27.227763894493023,26.494556596415407,36.77230459461974,29.985103807945038,14.230141233662374,-29.265255292652526,2.978931896129357,60.87047668200171,28.276319216109414,1075.9240153710011,976.7759846289982,0.35454545454545455,0.8,-0.09090909090909091,Buy,Strong buy,Neutral,,6652435087891.0,34.43315858453474,2.544095735282536,5.731949622113491,8.081671668426658,,27.467136060641593,8536069816894.98,,18.052322754331,3.7031606374072505,5.88770366680906,59.6108086337044,43.7265523464435,23.0431198123146,31.261748817817804,3.2266451939674603,,0.15261243436597,0.15261243436597,0.561534861956013,0.5659042678613535,19.609317040169685,1.472973,1088.540541,1088.540541,,30.52
LICI,Life Insurance Corp. of India,Finance,Life/Health Insurance,India,INR,INR,stock,common,84565.0,12649995000.0,3.500000000000008,426.1,422.8,426.7,422.3,0.6614694070399271,2.8000000000000114,-0.11811953697141507,425.06666666666666,31107911.8,468.475,360.75,611.0,447.6,420.4,450.2,388.025,454.0,360.75,77627,2263478.2,3732892.3666666667,4027103.9777777777,0.028174587872007415,-3.081296191017626,-3.748870822041559,4.975369458128076,3.704604902974625,-0.30409356725146464,-7.598915989159893,-2.2477064220183514,-2.2706422018348573,1.0419133317546714,1.8675829587166104,2.064160898350336,9.1417398098394,1.2198333,1.4128776,432.8625000000009,418.97350000000023,409.90524999999997,422.6972499999992,422.74523176145823,421.80210041852416,47.984471287104704,39.1320667203511,-12.25,4.972205882352398,-130.23778814035768,13.617914789789785,20.86930680680681,4.8381767049910716,1.6127255683303614,2.5843889503169066,4.926892482737439,22.959956265040258,20.902685739684042,18.73736718630992,-83.59375000000006,-3.8031824850468396,37.221095779607865,-13.921275576014295,443.68940514399384,422.035594856008,0.045454545454545456,0.0,0.09090909090909091,Neutral,Neutral,Neutral,,5433172902832.0,9.381846204656796,0.5005742207740188,0.7387963424570203,0.55596239850735,,,4591232482190.45,,7.459755123494731,0.9897929549876511,7.459755123494731,,5.59249360662008,5.87629436953503,5.28396875742008,0.0,,10.4373064563718,,2.32828870779977,2.3632281696797826,22.01794462486927,1.23913,520.293478,520.293478,,45.4175
LT,Larsen & Toubro Limited,Industrial Services,Engineering & Construction,India,INR,INR,stock,common,437442.0,1375730000.0,84.8409,3804.7,3800.0,3809.8,3786.0,-0.33268716927752584,-12.700000000000273,-0.4558076177503036,3800.1666666666665,167197541.5,4440.0,3288.1,4440.0,4272.3,3762.3,4272.3,3762.3,4440.0,3288.1,43945,1796539.0000000068,2088388.6000000006,2924263.7555555557,0.01907409743211295,0.25559947299077257,-9.627078384798104,-6.564341846758354,0.17640863612427116,-6.975550122249393,9.449974109659975,136.06018303086705,6748.432615857341,0.8293713681986289,1.1010155348944795,1.6359131419970008,66.21161332440619,1.3300072,1.2199578,3945.9550000000017,3989.4979999999982,3934.7209999999973,3960.426000000001,3961.9896330280712,3907.6891154266245,35.69747702742406,31.538465589615257,-81.30000000000018,-189.7532352941148,-83.81776284311479,18.242080555505222,19.126144412121693,40.88676245773942,39.27521322702419,-66.2156129619093,-51.85784798094096,26.887140639419787,14.96187342338949,30.15948975374468,-86.130192999673,-3.5759541791271823,42.80715015068548,-148.94825293975737,4213.861800772133,3678.04819922787,-0.603030303030303,-0.9333333333333333,-0.2727272727272727,Strong sell,Strong sell,Sell,,5292911587174.0,32.5521902806297,4.738877413542634,4.097319142618605,1.8516524614171885,,20.36440525884751,5465896141860.46,,16.8428484034919,4.18899050298388,10.4602183989046,12.762874705320701,8.67037685198086,6.09629805490392,9.7129749084484,1.1482918808525602,,1.25396859789389,1.21315641099677,0.987692827530638,0.995585364895136,25.721035068600706,1.344828,4422.896552,4422.896552,,116.88
HINDUNILVR,Hindustan Unilever Limited,Consumer Non-Durables,Household/Personal Care,India,INR,INR,stock,common,24989.0,2349590000.0,37.735600000000005,2156.9,2150.0,2163.4,2146.2,0.1067483523623959,2.300000000000182,-0.21349670472477067,2155.5,63059128.400000006,2707.3908675,2022.5,2987.97501195,2239.3,2091.0,2368.8,2065.7,2479.6,2022.5,29236,1398427.9,1539073.6333333333,2007085.166666667,0.018095971535673067,2.470426148510618,-0.14814128975509552,-9.700242820061954,-10.129166666666663,-7.110249784668386,-11.69506394574692,-7.059265520908723,3422.2595878603324,0.8014164569937692,1.4661354501912607,1.7215662439170138,36.89024777157778,0.48640165,0.86524254,2153.425000000001,2167.069999999997,2190.3979999999997,2290.1399771814054,2170.384767553808,2262.140559149161,50.44096004527557,56.624606741905126,12.400000000000091,-19.26470588235634,0.8935881647159958,42.71658551518431,37.974532775684,65.21487641602674,58.62195397931981,-8.98758432743898,-10.81068574664853,10.701625868404127,20.618945572374248,19.635345817902166,-49.46319018404905,0.29294150469637226,50.457358606533965,18.101559411052676,2219.0279229528187,2087.8220770471835,-0.06666666666666667,-0.13333333333333333,0.0,Neutral,Sell,Neutral,,5032824583008.0,33.703142334796944,0.8125235198162282,10.397901850054243,7.688515408742673,,32.998902779304856,4777745345911.96,,21.5261715287189,13.2341886338579,21.0234057797946,43.7090942377226,20.858315407265,16.1151540116252,20.9483271545609,0.030324791234945303,,1.22329410251463,0.915300019293845,1.9140989729225,1.9031262329705017,64.05139108685837,1.474359,2557.358974,2557.358974,,63.997
