symbol,close,rsi,adx,tech_rating,perf_1m,above_sma200,score
THANGAMAYL,6660.5,63.51187554240639,48.55787493815949,Buy,18.958742632612967,True,6
PFOCUS,285.41,64.3441180113401,33.81504338774553,Buy,27.415178571428584,True,6
CUB,221.52,55.96078530966982,32.390060777092245,Buy,11.90704723415005,True,6
ETERNAL,285.6,59.39151785989915,35.154378335697466,Buy,8.59315589353613,True,6
CGCL,242.04,56.18720909467764,58.49518041520989,Buy,11.616324648374452,True,6
IIFL,569.25,62.984444730939856,30.19148984654016,Buy,5.250993806046035,True,6
CRAFTSMAN,9328.5,54.557692088171216,25.162996038419006,Buy,-2.843305733479144,True,6
PPLPHARMA,176.41,53.83671516588313,25.870362203905994,Buy,10.956663941128364,True,6
SYRMA,1381.6,54.36836505720539,32.16731783380361,Buy,1.5882352941176403,True,6
SUMICHEM,528.5,62.24977705042728,29.23983811731503,Buy,18.431372549019606,True,6
BIRET.RR,340.33,69.31827696091703,41.35947547344323,Buy,5.535226990821125,True,6
TVSHLTD,14700.0,65.4208574380031,33.40908212569474,Buy,7.39333722969024,True,6
SHYAMMETL,1021.45,57.02904976872813,30.688057179400364,Buy,5.401919306573111,True,6
AEGISVOPAK,293.58,64.56326840392967,49.3673178878972,Buy,17.84682080924855,True,6
HFCL,216.5,56.81702233970479,33.70994999063616,Buy,4.061523672194179,True,6
HONAUT,38165.0,52.69923986094864,27.857424864434652,Buy,-0.3524804177545692,True,6
NUVAMA,1893.8,59.69495839418645,39.64963304687563,Buy,8.7890625,True,6
ANANDRATHI,2082.0,64.24108928545239,38.95456236881025,Buy,7.491352160669106,True,6
TORNTPHARM,5005.9,63.72064821908448,32.51989131480183,Buy,11.390094602114631,True,6
DIVISLAB,7323.5,68.82337938873926,39.86926715311877,Buy,7.857142857142857,True,6
ADANIENSOL,1722.6,68.76671766033236,42.40181677769026,Strong buy,11.336608066184064,True,6
MEDANTA,1365.5,64.6440106711255,25.351611373356743,Buy,5.444015444015444,True,6
EMCURE,1892.5,61.43830799338895,27.691343597484856,Buy,4.029243623570798,True,6
HSCL,768.9,66.52373348688761,28.30041736359325,Buy,16.499999999999996,True,6
POONAWALLA,469.8,58.26879063703638,32.01349279132273,Buy,10.281690140845072,True,6
