symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
PFOCUS,285.41,13,27.415178571428584,26.93,28.1,48.71,,28.59,12.578681183346651,266.54,299.68,False,0,Buy,Consumer Services
SHYAMMETL,1021.45,13,5.401919306573111,4.91,3.06,58.53,,13.36,32.692285212100714,972.41,1072.52,False,2,Buy,Producer Manufacturing
INDUSINDBK,1026.4,13,11.202600216684733,10.71,12.95,51.8,0.54,5.01,27.02649493751821,985.86,1077.72,False,0,Buy,Finance
J&KBANK,179.01,13,9.889502762430933,9.4,11.64,62.55,,12.7,7.608849065378047,167.6,187.96,False,0,Buy,Finance
IPCALAB,1783.9,13,10.72559121097388,10.24,8.61,46.84,,9.03,57.66985988956149,1697.4,1873.1,False,0,Buy,Health Technology
ANANDRATHI,2082.0,12,7.491352160669106,7.0,9.24,51.24,,4.52,51.39059839674998,2004.91,2186.1,False,0,Buy,Finance
GODREJIND,1343.6,12,20.448229493500666,19.96,23.92,33.64,,7.4,49.91121700593498,1268.73,1410.78,False,0,Buy,Process Industries
JSWINFRA,328.9,12,6.440129449838181,5.95,9.09,47.99,,12.1,11.318148714334937,311.92,345.34,False,0,Neutral,Industrial Services
OFSS,11171.0,12,14.927983539094653,14.44,9.84,38.93,9.09,7.23,397.27157043776987,10575.09,11729.55,False,0,Buy,Technology Services
NYKAA,326.7,12,7.129949071792341,6.64,7.81,53.46,0.21,2.54,7.515986736942433,315.43,343.04,False,0,Buy,Retail Trade
GABRIEL,1419.5,12,13.74198717948718,13.25,11.4,28.76,,7.07,61.55704508556856,1327.16,1490.48,False,0,Buy,Producer Manufacturing
ATHERENERG,1264.3,12,31.61565688111596,31.13,29.28,34.35,,6.38,54.09569567048486,1183.16,1327.52,False,0,Buy,Consumer Durables
AEGISVOPAK,293.58,11,17.84682080924855,17.36,15.51,23.75,,6.1,15.450893904922337,270.4,308.26,False,0,Buy,Transportation
HFCL,216.5,11,4.061523672194179,3.57,-1.03,26.92,,6.0,10.225711725279156,201.16,227.32,False,0,Buy,Electronic Technology
ETERNAL,285.6,11,8.59315589353613,8.1,3.5,41.07,0.96,29.01,8.669531952476216,272.6,299.88,False,0,Buy,Technology Services
IIFL,569.25,11,5.250993806046035,4.76,7.0,50.26,,18.58,20.575156131527624,538.39,597.71,False,0,Buy,Finance
GRANULES,839.05,11,6.343472750316851,5.85,4.22,47.44,,12.21,27.4477620478097,797.88,881.0,False,2,Neutral,Health Technology
CUPID,208.58,11,15.556786703601116,15.07,16.24,29.81,,8.35,10.64557194197134,192.61,219.01,False,0,Buy,Consumer Non-Durables
HSCL,768.9,11,16.499999999999996,16.01,19.97,22.7,,6.58,32.27287864117747,720.49,807.34,False,0,Buy,Process Industries
LTF,308.4,11,6.745274839604643,6.26,8.5,37.2,0.22,12.21,9.30870952001858,294.44,323.82,False,0,Buy,Finance
