symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
GVT&D,5043.0,15,5.130396714544818,4.53,2.55,45.47,11.89,12.04,252.45003229784865,4664.32,5295.15,False,0,Buy,Producer Manufacturing
WELCORP,1455.1,14,12.371611707467745,11.77,9.79,62.94,,5.61,44.00048102075778,1389.1,1527.86,False,2,Strong buy,Producer Manufacturing
PAGEIND,40950.0,14,6.0880829015544045,5.49,7.99,54.9,-12.05,23.54,1090.4757574548296,39314.29,42997.5,False,0,Strong buy,Consumer Non-Durables
MOTILALOFS,946.15,14,8.509662251275866,7.91,14.2,46.05,-0.68,21.28,27.12644742220778,905.46,993.46,False,0,Strong buy,Technology Services
THERMAX,4828.8,14,7.869987713615551,7.27,5.29,48.23,,5.1,175.52363773692713,4565.51,5070.24,False,2,Buy,Producer Manufacturing
POLYCAB,9531.0,13,1.723677891029404,1.12,-0.86,54.57,10.33,6.24,220.35563782007745,9200.47,10007.55,False,0,Neutral,Producer Manufacturing
CUMMINSIND,5642.0,13,5.2611940298507465,4.66,2.68,60.3,-4.24,8.12,158.46896641081344,5404.3,5924.1,False,2,Buy,Producer Manufacturing
SHRIRAMFIN,1031.8,13,7.367325702393336,6.77,2.88,57.99,3.35,15.07,29.067425425889585,988.2,1083.39,False,2,Strong buy,Finance
KPIL,1384.2,13,8.479623824451414,7.88,7.5,54.73,,9.62,47.53929692258247,1312.89,1453.41,False,2,Buy,Industrial Services
TITAN,4291.3,13,3.357498976372277,2.76,0.78,49.35,1.49,17.42,100.6354767358687,4140.35,4505.87,False,0,Buy,Consumer Durables
CGPOWER,942.1,13,8.549372047470913,7.95,5.97,48.7,0.51,2.95,26.613029469734336,902.18,989.2,False,0,Buy,Producer Manufacturing
BOSCHLTD,40440.0,13,11.00741147405984,10.41,8.43,54.69,-0.7,3.72,967.3091550693724,38989.04,42462.0,False,0,Buy,Producer Manufacturing
ZFCVINDIA,2616.0,13,4.6888527051291,4.09,2.11,56.63,,16.36,374.3248219997079,2054.51,2746.8,False,2,Buy,Producer Manufacturing
IPCALAB,1618.3,13,3.326522794023746,2.73,2.07,50.18,,6.83,47.35105258507348,1547.27,1699.22,False,0,Buy,Health Technology
DEEPAKFERT,1566.4,13,7.11159737417943,6.51,8.37,49.56,,18.11,54.93574369609211,1484.0,1644.72,False,0,Buy,Process Industries
MEDANTA,1312.4,13,4.432243176573569,3.83,3.17,67.53,,10.98,36.29492403943443,1257.96,1378.02,False,0,Buy,Health Services
ABSLAMC,1141.2,13,12.422421436311694,11.82,18.11,51.61,,7.33,46.40494446442187,1071.59,1198.26,False,0,Buy,Technology Services
APOLLOHOSP,8592.0,13,2.2370299857210854,1.64,0.98,59.94,-2.07,8.5,142.85350122208985,8377.72,9021.6,False,0,Strong buy,Health Services
CUB,198.85,13,5.232519679830648,4.63,0.74,55.43,,22.24,6.905997878038365,188.49,208.79,False,0,Buy,Finance
CEMPRO,1213.4,13,36.85991427926913,36.26,35.88,60.49,,6.44,59.32148037816899,1124.42,1274.07,False,0,Buy,Industrial Services
